SKU,Sales_Product_ID,Month_Year,Total_Quantity,Net_Sales
,4198696000023374603,2025-05,2,176.99
,4198696000023957014,2025-06,1,8407.08
,4198696000025045703,2025-06,1,13362.83
,4198696000026031811,2025-07,1,24336.28
,4198696000026426313,2025-07,1,14003.54
,4198696000025345481,2025-06,1,65946.9
,4198696000023215086,2025-05,1,13677.88
,4198696000023710042,2025-05,1,3274.34
,4198696000025606298,2025-06,1,23008.85
,4198696000025738496,2025-07,3.1,883.36
,4198696000028092332,2025-08,2,589.38
,4198696000029037286,2025-08,7,2168.14
,4198696000030417342,2025-09,5,8548.67
,4198696000025493008,2025-06,5,1424.78
,4198696000028005513,2025-08,1,10000
,4198696000029906077,2025-09,1,2212.39
,4198696000031167158,2025-09,1,33628.32
,4198696000027363469,2025-07,1,12123.89
,4198696000028299016,2025-08,2,23008.85
,4198696000028982197,2025-08,1,3982.3
,4198696000030096030,2025-09,1,33716.81
,4198696000027358721,2025-07,3000,2654.87
,4198696000028042026,2025-08,7,40606.19
,4198696000028389227,2025-08,1,25247.79
,4198696000022763033,2025-05,1,2477.88
,4198696000029310956,2025-09,1,2566.37
,4198696000028006129,2025-08,2,45918.58
,4198696000032407587,2025-10,1,11769.91
,4198696000031527803,2025-10,1,39812.39
,4198696000032008006,2025-10,1,6548.67
,4198696000031605258,2025-10,1,109097.35
,4198696000032352614,2025-10,1,14247.79
,4198696000033365769,2025-10,6,2268
,4198696000032868223,2025-10,1,19823.01
,4198696000033192278,2025-10,2,13628.32
,4198696000033597002,2025-11,2,4722
,4198696000033357772,2025-10,1,42035.4
,4198696000034104648,2025-11,1,51292
,4198696000034101896,2025-11,1,7699.12
,4198696000002855673,2024-02,12,9557.52
,4198696000004362122,2024-04,1,4070.8
,4198696000003579790,2024-03,2,3362.83
,4198696000001971432,2023-12,1,4867.26
,4198696000002957208,2024-02,8,4247.79
,4198696000004672822,2024-04,1,22566.37
,4198696000005531065,2024-05,2,5840.71
,4198696000001743454,2023-12,1,6371.68
,4198696000002860366,2024-01,1,309.73
,4198696000004535108,2024-04,2,1769.91
,4198696000005171010,2024-04,2,9557.52
,4198696000004646577,2024-04,2,5486.73
,4198696000003060008,2024-02,1,3628.32
,4198696000003681420,2024-03,1,36371.68
,4198696000004935630,2024-04,1,1592.92
,4198696000002416004,2024-01,2,20707.96
,4198696000001686209,2023-12,2,30360
,4198696000012706094,2024-11,1,5129.2
,4198696000011738107,2024-11,1,8849.56
,4198696000013757066,2024-12,1,11398.23
,4198696000011239633,2024-10,1,9469.03
,4198696000013508501,2024-12,1,5398.23
,4198696000012172404,2024-11,1,18725.66
,4198696000013379712,2024-12,2,11681.42
,4198696000013166062,2024-11,2,4070.8
,4198696000011915219,2024-11,2,23008.85
,4198696000013066834,2024-11,4,33217.7
,4198696000010854004,2024-10,1,4424.78
,4198696000012995158,2024-11,10,3097.35
,4198696000012898043,2024-11,1,20796.46
,4198696000014365004,2024-12,1,6902.65
,4198696000015571039,2025-01,2,10619.47
,4198696000016585190,2025-01,1,13185.84
,4198696000014013027,2024-12,2,45840.71
,4198696000014644567,2024-12,1,22300.88
,4198696000015480083,2025-01,1,4336.28
,4198696000017603864,2025-02,1,26785.84
,4198696000018304845,2025-02,3,11946.9
,4198696000016979060,2025-01,1,24690.27
,4198696000015501026,2025-01,2,25132.74
,4198696000017069153,2025-02,1,6460.18
,4198696000018238480,2025-02,1,15867.26
,4198696000015669210,2025-01,2,619.47
,4198696000015417049,2025-01,1,6106.19
,4198696000016818260,2025-01,8,1302.65
,4198696000018054047,2025-02,1400,1238.94
,4198696000017644128,2025-02,1,3893.81
,4198696000007579153,2024-07,1,2123.89
,4198696000008369043,2024-08,1,973.45
,4198696000006735226,2024-06,1,5752.21
,4198696000009905173,2024-09,1,30088.5
,4198696000008632219,2024-08,1,22389.38
,4198696000008901318,2024-08,1,1769.91
,4198696000006380593,2024-06,1,44.25
,4198696000007723280,2024-07,1,353.98
,4198696000008007466,2024-08,1,21238.94
,4198696000009314542,2024-09,2,13805.31
,4198696000009870618,2024-09,1,7079.65
,4198696000008242668,2024-08,1,2477.88
,4198696000006147063,2024-06,1,19084.07
,4198696000007467303,2024-07,2,22477.88
,4198696000009486248,2024-09,1,16017.7
,4198696000006793004,2024-06,1,4336.28
,4198696000019969090,2025-03,1,6513.27
,4198696000021429016,2025-04,2,10619.47
,4198696000018900892,2025-03,2,10746.9
,4198696000020095794,2025-03,1,11769.91
,4198696000020970463,2025-04,1,1150.44
,4198696000021427444,2025-04,2,49203.54
,4198696000022761103,2025-05,1,21504.42
,4198696000019719028,2025-03,2,12389.38
,4198696000020625611,2025-04,8.5,2632.74
,4198696000022956051,2025-05,2,17699.12
,4198696000019155293,2025-03,1,12300.88
,4198696000022598965,2025-05,1,1061.95
,4198696000023444395,2025-05,2,19646.02
,4198696000024054112,2025-06,1,9037.17
,4198696000024751107,2025-06,1,39663.72
,4198696000027218034,2025-07,1,2212.39
,4198696000023366229,2025-05,1,18141.59
,4198696000026639271,2025-07,1,9911.5
,4198696000025762340,2025-07,1,8849.56
,4198696000023634569,2025-05,2,9557.52
,4198696000024939669,2025-06,1,5861.95
,4198696000027010757,2025-07,2,28821.24
,4198696000023844048,2025-05,2,9932.74
,4198696000025869741,2025-07,3,18584.07
,4198696000026725761,2025-07,1,19295.58
,4198696000027645481,2025-08,1,1872.57
,4198696000030539088,2025-09,4,38230.09
,4198696000031167008,2025-09,9,3297.35
,4198696000028031882,2025-08,2,14690.27
,4198696000030125114,2025-09,1,3451.33
,4198696000030539006,2025-09,2000,1769.91
,4198696000030171597,2025-09,2,32389.38
,4198696000026911123,2025-07,1,11150.44
,4198696000029007725,2025-08,1,18761.06
,4198696000029920366,2025-09,1,7964.6
,4198696000027645588,2025-08,1,15044.25
,4198696000028306114,2025-08,2,569.91
,4198696000028747333,2025-08,1,17920.35
,4198696000029198812,2025-08,2,27610.62
,4198696000030230786,2025-09,1,18318.58
,4198696000028910848,2025-08,2,27743.36
,4198696000033060010,2025-10,1,34247.79
,4198696000031865444,2025-10,1,16364.6
,4198696000032152625,2025-10,1,39823.01
,4198696000032361072,2025-10,2,8550
,4198696000032960112,2025-10,1,12477.88
,4198696000033313382,2025-10,1,13185.84
,4198696000032916173,2025-10,1,98673
,4198696000033362301,2025-10,0.1,35.4
,4198696000033372521,2025-10,1,14292
,4198696000034285529,2025-11,1,35663.72
,4198696000003088240,2024-02,1,3362.83
,4198696000013450785,2024-12,1,2361.06
,4198696000009741329,2024-09,2,9734.51
,4198696000018900440,2025-03,2,22831.86
,4198696000018772032,2025-02,2,22654.87
,4198696000029024233,2025-08,2,36637.17
,4198696000031614996,2025-10,1,2522.12
,4198696000004770118,2024-04,2,1769.91
,4198696000002195008,2023-12,1,7876.11
,4198696000003129350,2024-02,1,21504.42
,4198696000004483892,2024-04,4,26194.69
,4198696000005387368,2024-05,1,1858.41
,4198696000003579364,2024-03,1,5221.24
,4198696000003372254,2024-02,1,7964.6
,4198696000004916230,2024-04,1,30353.98
,4198696000002358074,2024-01,1,43362.83
,4198696000003070574,2024-02,1,265.49
,4198696000004260058,2024-03,1,5132.74
,4198696000005059006,2024-04,1,11504.42
,4198696000010310666,2024-10,2000,1769.91
,4198696000011207834,2024-10,1,2300.88
,4198696000009968049,2024-09,1,49557.52
,4198696000011229091,2024-10,1,13716.81
,4198696000013166252,2024-11,1,23008.85
,4198696000011708162,2024-11,1,33451.33
,4198696000013845793,2024-12,2,27079.65
,4198696000010521695,2024-10,1,19115.04
,4198696000011877693,2024-11,1,8938.05
,4198696000012595213,2024-11,2,5536.28
,4198696000011407762,2024-10,8,2477.88
,4198696000012935189,2024-11,1,118584.07
,4198696000011451372,2024-10,2,7964.6
,4198696000013761004,2024-12,2,5486.73
,4198696000012723158,2024-11,1,11504.42
,4198696000014574147,2024-12,1,8141.59
,4198696000014226765,2024-12,2,14336.28
,4198696000018569296,2025-02,1,4513.27
,4198696000014968272,2025-01,1,116814.16
,4198696000018147072,2025-02,1,6017.7
,4198696000014470309,2024-12,1,13539.82
,4198696000017441334,2025-02,1,27681.42
,4198696000018412050,2025-02,2,10746.9
,4198696000018466155,2025-02,3,11946.9
,4198696000015399575,2025-01,1,5536.28
,4198696000017634036,2025-02,1,11415.93
,4198696000006653793,2024-06,1,1769.91
,4198696000008357885,2024-08,2,43716.81
,4198696000009002189,2024-08,1,3097.35
,4198696000008954049,2024-08,1,37663.72
,4198696000006086092,2024-05,4,162123.89
,4198696000008276756,2024-08,1,10619.47
,4198696000008761034,2024-08,1200,1061.95
,4198696000009414091,2024-09,1,11946.9
,4198696000007502071,2024-07,1,10973.45
,4198696000008624157,2024-08,1,11238.94
,4198696000008242164,2024-08,1,30973.45
,4198696000006249026,2024-06,2,34132.74
,4198696000008163157,2024-08,1,81415.93
,4198696000009855006,2024-09,2,2477.88
,4198696000008357106,2024-08,1,24159.29
,4198696000019769120,2025-03,1,1769.91
,4198696000019284057,2025-03,1,29734.51
,4198696000018788925,2025-02,1,50442.48
,4198696000019853869,2025-03,1,11150.44
,4198696000020831273,2025-04,1,15713.27
,4198696000022907308,2025-05,1,1769.91
,4198696000018755135,2025-02,2,6350.44
,4198696000019861741,2025-03,2,41946.9
,4198696000021121381,2025-04,1,17256.64
,4198696000022598097,2025-05,1,25486.73
,4198696000022891058,2025-05,1,7327.43
,4198696000020336090,2025-03,1,2035.4
,4198696000020236006,2025-03,1,4460.18
,4198696000023397132,2025-05,2,13840.71
,4198696000024615010,2025-06,1,17423.01
,4198696000026028811,2025-07,1,117876.11
,4198696000026704456,2025-07,1,22552.21
,4198696000023527152,2025-05,1,24424.78
,4198696000024257564,2025-06,1,10619.47
,4198696000025870275,2025-07,1,16460.18
,4198696000026470183,2025-07,1,21584.07
,4198696000025530730,2025-06,1,1592.92
,4198696000023634573,2025-05,2,1415.93
,4198696000025949194,2025-07,2,3026.55
,4198696000026792645,2025-07,1,28658.41
,4198696000023565350,2025-05,1,116814.16
,4198696000024486091,2025-06,4,1238.94
,4198696000026954393,2025-07,1,28318.58
,4198696000028101555,2025-08,1,54867.26
,4198696000029033216,2025-08,4,6371.68
,4198696000029828343,2025-09,1,2610.62
,4198696000031025643,2025-09,1,32654.87
,4198696000028506992,2025-08,1,20619.47
,4198696000030539138,2025-09,1,30530.97
,4198696000028023510,2025-08,3,63504.42
,4198696000028747798,2025-08,1,52212.39
,4198696000030365362,2025-09,8,3185.84
,4198696000028881199,2025-08,2,1769.91
,4198696000030149415,2025-09,1,7246.02
,4198696000031522130,2025-10,1,5398.23
,4198696000032121704,2025-10,1,6548.67
,4198696000032363426,2025-10,1,3663.72
,4198696000031732908,2025-10,1,32810.62
,4198696000031614353,2025-10,6,15398.23
,4198696000033142293,2025-10,1,72566.37
,4198696000034285677,2025-11,1,100885
,4198696000033588410,2025-11,1,34070.8
,4198696000034282834,2025-11,1,16548.67
,4198696000004852011,2024-04,1,11946.9
,4198696000004683208,2024-04,6,1858.41
,4198696000010640228,2024-10,1,442.48
,4198696000011147466,2024-10,1,1238.94
,4198696000014725707,2024-12,1,7699.12
,4198696000017644269,2025-02,1,2654.87
,4198696000006469519,2024-06,1,15398.23
,4198696000007910331,2024-07,2,619.47
,4198696000018948708,2025-03,1,9203.54
,4198696000019521681,2025-03,2,42336.28
,4198696000024144867,2025-06,2,54796.46
,4198696000030015217,2025-09,1,3097.34
,4198696000028370674,2025-08,1,9247.79
,4198696000033035267,2025-10,1,4641
,4198696000033022404,2025-10,2,4778.76
,4198696000012697545,2024-11,2300,2035.4
,4198696000001931104,2023-12,2,3008.85
,4198696000003315578,2024-02,2,1769.91
,4198696000005306154,2024-05,1,24070.8
,4198696000002025299,2023-12,2,4070.8
,4198696000002561135,2024-01,1,7699.12
,4198696000004205308,2024-03,1,27079.65
,4198696000004210247,2024-03,1,12831.86
,4198696000003446612,2024-02,1,51327.43
,4198696000005433714,2024-05,3,8230.09
,4198696000005258073,2024-05,1,1946.9
,4198696000003791074,2024-03,1,1327.43
,4198696000005269145,2024-05,1,8938.05
,4198696000010795964,2024-10,2,7610.62
,4198696000012451095,2024-11,1,9734.51
,4198696000013819361,2024-12,2000,1769.91
,4198696000010280153,2024-10,1,1504.42
,4198696000011780232,2024-11,2,11681.42
,4198696000013093126,2024-11,1,2849.56
,4198696000013665139,2024-12,1,5840.71
,4198696000010370004,2024-10,1,18318.58
,4198696000011239774,2024-10,1,21681.42
,4198696000010240041,2024-10,1,17256.64
,4198696000011932647,2024-11,1,1592.92
,4198696000012045439,2024-11,1,88495.58
,4198696000010522846,2024-10,8,2477.88
,4198696000011915380,2024-11,1,21858.41
,4198696000012153792,2024-11,1,25663.72
,4198696000011850648,2024-11,1,895.58
,4198696000012525218,2024-11,1,19469.03
,4198696000014725493,2024-12,1,23008.85
,4198696000015953499,2025-01,1,47964.6
,4198696000018158364,2025-02,2,13026.55
,4198696000015969088,2025-01,1,2831.86
,4198696000016910037,2025-01,1,20598.23
,4198696000017161008,2025-02,6,1858.41
,4198696000014444006,2024-12,2,69529.2
,4198696000014218520,2024-12,8,2477.88
,4198696000017640251,2025-02,1,87115.04
,4198696000015303018,2025-01,1,2686.73
,4198696000017636288,2025-02,4,92035.4
,4198696000014781337,2024-12,1,3716.81
,4198696000005927073,2024-05,4,92035.4
,4198696000006966330,2024-07,1,50530.97
,4198696000008877262,2024-08,1,2831.86
,4198696000009866271,2024-09,1,7345.13
,4198696000005984048,2024-05,1,5464.6
,4198696000008551092,2024-08,2,12920.35
,4198696000009865170,2024-09,1600,1415.93
,4198696000008657047,2024-08,1,33805.31
,4198696000005596442,2024-05,1,7079.65
,4198696000007384243,2024-07,1,15663.72
,4198696000009099106,2024-09,1,2123.89
,4198696000006389885,2024-06,2,10619.47
,4198696000009418004,2024-09,4,16283.19
,4198696000005830058,2024-05,1,4336.28
,4198696000006693750,2024-06,1,15486.73
,4198696000008411371,2024-08,1975,1747.79
,4198696000007935067,2024-07,2,619.47
,4198696000019838310,2025-03,7,2168.14
,4198696000020401645,2025-03,1,12123.89
,4198696000019284059,2025-03,1,29734.51
,4198696000019215236,2025-03,1,2654.87
,4198696000022412178,2025-04,1,0
,4198696000018866626,2025-02,1,52831.86
,4198696000019374531,2025-03,2,13189.38
,4198696000020248018,2025-03,1,4424.78
,4198696000020896199,2025-04,1,26371.68
,4198696000022720214,2025-05,1,53327.43
,4198696000019867490,2025-03,5,2035.4
,4198696000021536093,2025-04,1,18230.09
,4198696000019827625,2025-03,1,11230.09
,4198696000026524932,2025-07,2,7787.61
,4198696000025743049,2025-07,2,619.47
,4198696000024144988,2025-06,1,6902.65
,4198696000025146640,2025-06,4,36106.19
,4198696000026806345,2025-07,1,10584.07
,4198696000023394451,2025-05,4,87433.63
,4198696000023844133,2025-05,2,2605.31
,4198696000025001505,2025-06,9,2787.61
,4198696000026577353,2025-07,2,15398.23
,4198696000023760411,2025-05,1,5884.96
,4198696000023216600,2025-05,3000,2654.87
,4198696000024043307,2025-06,1,9380.53
,4198696000026106004,2025-07,2,46017.7
,4198696000025971120,2025-07,1,8141.59
,4198696000028104513,2025-08,2,13955.75
,4198696000028388968,2025-08,1,6548.67
,4198696000029448307,2025-09,1,4601.76
,4198696000030761820,2025-09,1,123893.81
,4198696000028672650,2025-08,1,15752.21
,4198696000029373687,2025-09,1,27433.63
,4198696000030743341,2025-09,1,15212.39
,4198696000031193570,2025-09,1,21412.39
,4198696000029262024,2025-09,1,31100.88
,4198696000028023143,2025-08,2,4070.8
,4198696000022594046,2025-05,1,5486.73
,4198696000029374422,2025-09,2,25401.77
,4198696000027379395,2025-07,4,10973.45
,4198696000032363277,2025-10,1,17256.64
,4198696000031854957,2025-10,1,11805.31
,4198696000032361258,2025-10,2,15973.45
,4198696000031556765,2025-10,2,50973.46
,4198696000033144006,2025-10,1,8141.59
,4198696000032361200,2025-10,2,37050
,4198696000033564137,2025-11,1,12477.88
,4198696000034420233,2025-11,1,2123.89
,4198696000033555288,2025-11,1,27491
,4198696000004855332,2024-04,1,16194.69
,4198696000003301371,2024-02,1,973.45
,4198696000012040062,2024-11,10,3097.35
,4198696000011944225,2024-11,2,8849.56
,4198696000012094723,2024-11,1,3982.3
,4198696000013508613,2024-12,1,22566.37
,4198696000017603862,2025-02,1,26785.84
,4198696000008163055,2024-08,1,2831.86
,4198696000008983613,2024-08,2,3893.81
,4198696000018900077,2025-02,2,47256.64
,4198696000020154352,2025-03,1,52212.39
,4198696000022897941,2025-05,1,7964.6
,4198696000026694008,2025-07,1,82389.38
,4198696000023760150,2025-05,1,81985.84
,4198696000028013592,2025-08,1,6106.19
,4198696000028627282,2025-08,4,37522.12
,4198696000027752391,2025-08,1,22477.88
,4198696000032337784,2025-10,5,1991.15
,4198696000033362977,2025-10,3,1194.69
,4198696000012108510,2024-11,2,1415.93
,4198696000025084384,2025-06,1,63716.81
,4198696000003790164,2024-03,1,92035.4
,4198696000005013051,2024-04,1,20707.96
,4198696000001846043,2023-12,1,2212.39
,4198696000002064086,2023-12,1,4247.79
,4198696000003967202,2024-03,1,9646.02
,4198696000004971006,2024-04,1,3097.35
,4198696000004540893,2024-04,1,21592.92
,4198696000002072082,2023-12,1,3185.84
,4198696000002953078,2024-02,4,11681.42
,4198696000004535149,2024-04,1,6106.19
,4198696000001567197,2023-12,1,2017.7
,4198696000005231937,2024-05,1,796.46
,4198696000002384052,2024-01,1,23008.85
,4198696000003446742,2024-02,1,2920.35
,4198696000005126097,2024-04,1,4778.76
,4198696000005096101,2024-04,2,20176.99
,4198696000010698176,2024-10,1,309.73
,4198696000012836027,2024-11,1,2920.35
,4198696000013665546,2024-12,6,1858.41
,4198696000010640045,2024-10,2,1061.95
,4198696000010346754,2024-10,2,12389.38
,4198696000010930605,2024-10,2,35309.73
,4198696000012141200,2024-11,1,2212.39
,4198696000013326972,2024-12,2,19823.01
,4198696000010853597,2024-10,1,8938.05
,4198696000013376735,2024-12,4,92035.4
,4198696000010521014,2024-10,1,12831.86
,4198696000011825004,2024-11,1,69026.55
,4198696000010535570,2024-10,1,3185.84
,4198696000012292050,2024-11,1,5840.71
,4198696000011533762,2024-10,1,10619.47
,4198696000009967747,2024-09,1,22920.35
,4198696000012698212,2024-11,1,9734.51
,4198696000014308389,2024-12,1,16106.19
,4198696000016051595,2025-01,1,28251.33
,4198696000017766265,2025-02,1,2768.14
,4198696000014530099,2024-12,1,69026.55
,4198696000014482039,2024-12,1,2123.89
,4198696000017180390,2025-02,1,17787.61
,4198696000014583055,2024-12,1,12212.39
,4198696000015501071,2025-01,2,17699.12
,4198696000018162171,2025-02,1,1058.41
,4198696000017644275,2025-02,2,6017.7
,4198696000014215043,2024-12,2,12566.37
,4198696000016962204,2025-01,1,3175.22
,4198696000015405116,2025-01,1,8849.56
,4198696000009414571,2024-09,4,3539.82
,4198696000005988029,2024-05,2,9920.35
,4198696000006653983,2024-06,1,15663.72
,4198696000007971387,2024-07,6,1858.41
,4198696000008572129,2024-08,5,6017.7
,4198696000009409532,2024-09,1,32212.39
,4198696000007502733,2024-07,1,44513.27
,4198696000009029146,2024-09,1,27079.65
,4198696000006802026,2024-06,1,23008.85
,4198696000007132512,2024-07,1,49026.55
,4198696000007910329,2024-07,1,11504.42
,4198696000008871209,2024-08,1,3008.85
,4198696000006914421,2024-07,2,18407.08
,4198696000009745075,2024-09,1,2566.37
,4198696000006506004,2024-06,1,2920.35
,4198696000008000175,2024-07,1,8849.56
,4198696000006653273,2024-06,1,9026.55
,4198696000018896447,2025-03,1,6991.15
,4198696000020270134,2025-03,1,13362.83
,4198696000020638616,2025-04,2,41946.9
,4198696000021525825,2025-04,2000,1769.91
,4198696000019374105,2025-03,10,3097.35
,4198696000020207563,2025-03,1,15550.44
,4198696000021606239,2025-04,2,41769.91
,4198696000020207117,2025-03,1,11327.43
,4198696000019387566,2025-03,1,4513.27
,4198696000020659020,2025-04,1,12130.97
,4198696000021405004,2025-04,3,2628.32
,4198696000019843794,2025-03,2,3745.13
,4198696000019674051,2025-03,1,1139.82
,4198696000021851192,2025-04,1,19911.5
,4198696000022337650,2025-04,1,14166.37
,4198696000022539065,2025-05,1,32477.88
,4198696000023634686,2025-05,2,45592.92
,4198696000024751109,2025-06,2,17044.25
,4198696000026028880,2025-07,1,38753.98
,4198696000027235571,2025-07,1,7168.14
,4198696000024345346,2025-06,1,26548.67
,4198696000025900826,2025-07,2,17044.25
,4198696000025153004,2025-06,1,31670.8
,4198696000024505067,2025-06,1,44046.02
,4198696000025835116,2025-07,2,5840.71
,4198696000026374008,2025-07,1,57316.81
,4198696000026852362,2025-07,1,4203.54
,4198696000024001178,2025-06,1,8849.56
,4198696000024694172,2025-06,1,11327.43
,4198696000025491187,2025-06,1,6902.65
,4198696000024257190,2025-06,1,13716.81
,4198696000030023245,2025-09,1,27345.13
,4198696000030417338,2025-09,2,12049.56
,4198696000025493006,2025-06,1,5861.95
,4198696000028570537,2025-08,1,9203.54
,4198696000029802155,2025-09,2,2123.89
,4198696000030906071,2025-09,1,1061.95
,4198696000027366451,2025-07,1,4966.37
,4198696000028992749,2025-08,2,20842.48
,4198696000030936198,2025-09,1,54424.78
,4198696000028318820,2025-08,2,38591.15
,4198696000028536372,2025-08,1,11013.27
,4198696000022594030,2025-05,1,4070.8
,4198696000032152832,2025-10,1,12743.36
,4198696000033050307,2025-10,1,19026.55
,4198696000033254034,2025-10,1,51292
,4198696000032251570,2025-10,5,1991.15
,4198696000033041191,2025-10,1,707.96
,4198696000031865530,2025-10,1,10592.92
,4198696000032916414,2025-10,2,732
,4198696000033568212,2025-11,8,2928
,4198696000002195950,2024-01,1,8495.58
,4198696000001640189,2023-12,1,24955.75
,4198696000004055188,2024-03,1,5132.74
,4198696000005140059,2024-04,1,2566.37
,4198696000004850658,2024-04,1,4336.28
,4198696000002195428,2024-01,1,17699.12
,4198696000004778072,2024-04,1,14159.29
,4198696000002664215,2024-01,1,2920.35
,4198696000002064153,2023-12,1,38053.1
,4198696000005173073,2024-04,1,16194.69
,4198696000005493004,2024-05,3000,2654.87
,4198696000012083892,2024-11,1,11238.94
,4198696000013400371,2024-12,4,7787.61
,4198696000013397049,2024-12,1,57964.6
,4198696000009956442,2024-09,1,14247.79
,4198696000010930603,2024-10,2,12946.9
,4198696000012984113,2024-11,1,1150.44
,4198696000009988238,2024-09,2,8141.59
,4198696000013299083,2024-12,5000,4424.78
,4198696000011766373,2024-11,1,42035.4
,4198696000012153068,2024-11,1,23008.85
,4198696000012045441,2024-11,1,12389.38
,4198696000011932796,2024-11,2,31858.41
,4198696000010638202,2024-10,2,38407.08
,4198696000011851151,2024-11,1200,1061.95
,4198696000011175098,2024-10,1,1150.44
,4198696000016429472,2025-01,1,6548.67
,4198696000018569300,2025-02,1,2345.13
,4198696000016488389,2025-01,1,2389.38
,4198696000017180388,2025-02,2,62654.87
,4198696000018035041,2025-02,1,1327.43
,4198696000018702157,2025-02,1,36283.19
,4198696000016315195,2025-01,1,11769.91
,4198696000014179239,2024-12,1,118584.07
,4198696000014644398,2024-12,1,17168.14
,4198696000017529539,2025-02,1,29026.55
,4198696000014179591,2024-12,1,2566.37
,4198696000014370501,2024-12,2,5132.74
,4198696000016027449,2025-01,1,23008.85
,4198696000015964954,2025-01,1,31752.21
,4198696000005637517,2024-05,1,66460.18
,4198696000007493012,2024-07,1,17610.62
,4198696000008824030,2024-08,1,25663.72
,4198696000009865211,2024-09,4,7787.61
,4198696000005887623,2024-05,1,1592.92
,4198696000007467585,2024-07,1,10619.47
,4198696000009728120,2024-09,2,8672.57
,4198696000008784203,2024-08,2,30796.46
,4198696000006855141,2024-06,1,4690.27
,4198696000007334006,2024-07,1,7168.14
,4198696000007759296,2024-07,1,17699.12
,4198696000008632077,2024-08,0.1,2097.35
,4198696000006691859,2024-06,1,4247.79
,4198696000005956073,2024-05,1,38495.58
,4198696000009086398,2024-09,1,9911.5
,4198696000009741026,2024-09,1,4336.28
,4198696000020729375,2025-04,1,4336.28
,4198696000021268810,2025-04,1,5575.22
,4198696000020421465,2025-03,1,1681.42
,4198696000021746492,2025-04,1,100884.96
,4198696000020935138,2025-04,1,17699.12
,4198696000019860735,2025-03,1,4070.8
,4198696000021060687,2025-04,1,5309.73
,4198696000022204372,2025-04,1,1858.41
,4198696000020638526,2025-04,1,19702.65
,4198696000018932375,2025-03,1,21330.97
,4198696000020423873,2025-03,1,1592.92
,4198696000021266811,2025-04,1,11327.43
,4198696000022553524,2025-05,2,14159.29
,4198696000024679514,2025-06,1,16283.19
,4198696000025206006,2025-06,4,12049.56
,4198696000025905006,2025-07,1,40707.96
,4198696000022072071,2025-04,2,75752.21
,4198696000023367408,2025-05,1,88.5
,4198696000025902461,2025-07,1,74576.99
,4198696000026725307,2025-07,2,17911.5
,4198696000024604062,2025-06,1,5309.73
,4198696000023844135,2025-05,1,11805.31
,4198696000024529030,2025-06,1,6814.16
,4198696000025146222,2025-06,1,10442.48
,4198696000026704663,2025-07,2,62044.25
,4198696000024240101,2025-06,1,6431.86
,4198696000024105275,2025-06,1,7610.62
,4198696000026118526,2025-07,1,9769.91
,4198696000025740144,2025-07,1,63053.1
,4198696000027841314,2025-08,1,44380.53
,4198696000029819277,2025-09,2,9079.65
,4198696000031101478,2025-09,1,10442.48
,4198696000028179492,2025-08,1,2389.38
,4198696000029438482,2025-09,2,53097.35
,4198696000031246214,2025-09,1,48929.2
,4198696000027366176,2025-07,1,19946.9
,4198696000028048029,2025-08,1,29879.65
,4198696000028726626,2025-08,1,60176.99
,4198696000030417661,2025-09,8,3185.84
,4198696000031167613,2025-09,1,117238.94
,4198696000027301356,2025-07,1,13274.34
,4198696000028992444,2025-08,1,3419.47
,4198696000029945104,2025-09,5,1991.15
,4198696000029444953,2025-09,1,8849.56
,4198696000030895028,2025-09,1,61238.94
,4198696000031728235,2025-10,1,4601.77
,4198696000033022841,2025-10,2,12053.1
,4198696000031793035,2025-10,1,58176.99
,4198696000032267155,2025-10,1,81061.95
,4198696000033060300,2025-10,4,34724
,4198696000031683238,2025-10,1,2212.39
,4198696000032017554,2025-10,1,92646.02
,4198696000033546006,2025-11,1,9037
,4198696000034101578,2025-11,1,12389.38
,4198696000002582502,2024-01,2,12389.38
,4198696000005035340,2024-04,1,14690.27
,4198696000011932008,2024-11,3,10884.96
,4198696000012814523,2024-11,1,1504.42
,4198696000005615110,2024-05,1,8938.05
,4198696000009614120,2024-09,1,18495.58
,4198696000020608632,2025-03,4,13097.35
,4198696000023984066,2025-06,1,23008.85
,4198696000028008957,2025-08,3,16725.66
,4198696000006914419,2024-07,1,2743.36
,4198696000003028409,2024-02,1,8938.05
,4198696000001673546,2023-12,2,26548.67
,4198696000004045762,2024-03,1,8053.1
,4198696000001640034,2023-12,1,12566.37
,4198696000003129081,2024-02,2,21415.93
,4198696000003913428,2024-03,4,1061.95
,4198696000005231821,2024-05,1,97345.13
,4198696000005563362,2024-05,2,12566.37
,4198696000005229004,2024-05,1,2389.38
,4198696000005004481,2024-04,6,24955.75
,4198696000002894478,2024-02,1,3982.3
,4198696000004823190,2024-04,2,10442.48
,4198696000003595651,2024-03,1,4336.28
,4198696000010260331,2024-10,2000,1769.91
,4198696000011534212,2024-10,1,3539.82
,4198696000012344189,2024-11,2,5486.73
,4198696000013398244,2024-12,1,59292.04
,4198696000013383932,2024-12,1,69026.55
,4198696000010522068,2024-10,1,31946.9
,4198696000011698837,2024-11,1,30000
,4198696000011850709,2024-11,3,929.2
,4198696000012141004,2024-11,1,530.97
,4198696000013373058,2024-12,2000,1769.91
,4198696000010038202,2024-09,2,6053.1
,4198696000012172307,2024-11,1,12049.56
,4198696000011088078,2024-10,2,619.47
,4198696000012113492,2024-11,1,3338.05
