Expense ID,Customer ID,Vendor ID,Expense Date,Is Billable,Total (BCY),Paid Through,Created Time,Status,Sub Total (BCY),Mileage Rate,Mileage Unit,Distance,Start Odometer Reading,End Odometer Reading,Mileage Type,Merchant ID,Merchant Name,User ID,Report ID,Report Number,Employee Paid Through,Currency Code,Exchange Rate,Last Modified Time
4198696000006156638,,4198696000000960013,27 May 2024,No,"CRC 3,220.50",4198696000000298225,2024-06-03 18:33:23,Non-Billable,"CRC 2,850.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:23
4198696000006156612,,4198696000000960013,27 May 2024,No,"CRC 9,003.00",4198696000000298225,2024-06-03 18:33:23,Non-Billable,"CRC 9,003.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:23
4198696000006156664,,4198696000000960013,27 May 2024,No,"CRC 2,000.00",4198696000000298225,2024-06-03 18:33:23,Non-Billable,"CRC 1,769.91",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:23
4198696000006156690,,4198696000000960013,27 May 2024,No,"CRC 2,500.00",4198696000000298225,2024-06-03 18:33:23,Non-Billable,"CRC 2,212.39",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:23
4198696000006156586,,4198696000000960013,24 May 2024,No,"CRC 2,000.00",4198696000000298225,2024-06-03 18:33:23,Non-Billable,"CRC 1,769.91",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:23
4198696000005936238,,,24 May 2024,No,"CRC 69,263.00",4198696000000375179,2024-05-29 08:20:29,Non-Billable,"CRC 69,263.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-29 08:20:29
4198696000006156482,,4198696000000960013,23 May 2024,No,"CRC 9,204.00",4198696000000298225,2024-06-03 18:33:22,Non-Billable,"CRC 9,204.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:22
4198696000006156456,,4198696000000960013,23 May 2024,No,"CRC 31,375.00",4198696000000298225,2024-06-03 18:33:22,Non-Billable,"CRC 31,375.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:22
4198696000006156430,,4198696000000960013,23 May 2024,No,CRC 523.51,4198696000000298225,2024-06-03 18:33:22,Non-Billable,CRC 523.51,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:22
4198696000006156404,,4198696000000960013,23 May 2024,No,"CRC 9,440.51",4198696000000298225,2024-06-03 18:33:22,Non-Billable,"CRC 8,917.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:46:39
4198696000006156534,,4198696000000960013,23 May 2024,No,"CRC 8,500.00",4198696000000298225,2024-06-03 18:33:22,Non-Billable,"CRC 7,522.12",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:22
4198696000006156508,,4198696000000960013,23 May 2024,No,"CRC 4,689.50",4198696000000298225,2024-06-03 18:33:22,Non-Billable,"CRC 4,150.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:22
4198696000006156560,,4198696000000960013,23 May 2024,No,"CRC 18,000.00",4198696000000298225,2024-06-03 18:33:23,Non-Billable,"CRC 15,929.20",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:23
4198696000006156300,,4198696000000960013,22 May 2024,No,"CRC 8,001.00",4198696000000298225,2024-06-03 18:33:22,Non-Billable,"CRC 8,001.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:22
4198696000006156352,,4198696000000960013,22 May 2024,No,"CRC 1,200.00",4198696000000298225,2024-06-03 18:33:22,Non-Billable,"CRC 1,061.95",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:22
4198696000006156378,,4198696000000960013,22 May 2024,No,"CRC 1,499.51",4198696000000298225,2024-06-03 18:33:22,Non-Billable,"CRC 1,327.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:22
4198696000006156326,,4198696000000960013,22 May 2024,No,"CRC 4,689.50",4198696000000298225,2024-06-03 18:33:22,Non-Billable,"CRC 4,150.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:22
4198696000006156274,,4198696000000960013,21 May 2024,No,"CRC 34,578.00",4198696000000298225,2024-06-03 18:33:21,Non-Billable,"CRC 30,600.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-12-13 06:04:07
4198696000006156170,,4198696000000960013,17 May 2024,No,"CRC 3,741.00",4198696000000298225,2024-06-03 18:33:21,Non-Billable,"CRC 3,741.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:21
4198696000006156144,,4198696000000960013,17 May 2024,No,"CRC 111,192.00",4198696000000298225,2024-06-03 18:33:21,Non-Billable,"CRC 98,400.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:21
4198696000006156118,,4198696000000960013,17 May 2024,No,"CRC 8,802.00",4198696000000298225,2024-06-03 18:33:21,Non-Billable,"CRC 8,802.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:21
4198696000006156092,,4198696000000960013,17 May 2024,No,"CRC 7,007.00",4198696000000298225,2024-06-03 18:33:21,Non-Billable,"CRC 7,007.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:21
4198696000006156066,,4198696000000960013,17 May 2024,No,"CRC 20,000.00",4198696000000298225,2024-06-03 18:33:21,Non-Billable,"CRC 20,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:21
4198696000006156248,,4198696000000960013,17 May 2024,No,"CRC 3,000.00",4198696000000298225,2024-06-03 18:33:21,Non-Billable,"CRC 2,654.87",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:21
4198696000006156196,,4198696000000960013,17 May 2024,No,"CRC 4,000.00",4198696000000298225,2024-06-03 18:33:21,Non-Billable,"CRC 4,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:21
4198696000006156222,,4198696000000960013,17 May 2024,No,"CRC 3,390.00",4198696000000298225,2024-06-03 18:33:21,Non-Billable,"CRC 3,390.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:21
4198696000006156040,,4198696000000960013,16 May 2024,No,"CRC 2,000.00",4198696000000298225,2024-06-03 18:33:20,Non-Billable,"CRC 1,769.91",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:20
4198696000006156014,,4198696000000960013,16 May 2024,No,"CRC 2,000.00",4198696000000298225,2024-06-03 18:33:20,Non-Billable,"CRC 1,769.91",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:20
4198696000006155988,,4198696000000960013,15 May 2024,No,"CRC 2,500.69",4198696000000298225,2024-06-03 18:33:20,Non-Billable,"CRC 2,213.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:20
4198696000006155910,,4198696000000960013,14 May 2024,No,"CRC 4,000.00",4198696000000298225,2024-06-03 18:33:20,Non-Billable,"CRC 4,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:20
4198696000006155858,,4198696000000960013,14 May 2024,No,"CRC 8,515.00",4198696000000298225,2024-06-03 18:33:20,Non-Billable,"CRC 8,515.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:20
4198696000006155936,,4198696000000960013,14 May 2024,No,"CRC 2,000.00",4198696000000298225,2024-06-03 18:33:20,Non-Billable,"CRC 1,769.91",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:20
4198696000006155962,,4198696000000960013,14 May 2024,No,"CRC 2,000.00",4198696000000298225,2024-06-03 18:33:20,Non-Billable,"CRC 1,769.91",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:20
4198696000006155884,,4198696000000960013,14 May 2024,No,"CRC 28,595.78",4198696000000298225,2024-06-03 18:33:20,Non-Billable,"CRC 25,306.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:20
4198696000006155806,,4198696000000960013,13 May 2024,No,"CRC 1,500.00",4198696000000298225,2024-06-03 18:33:20,Non-Billable,"CRC 1,327.43",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:20
4198696000006155780,,4198696000000960013,13 May 2024,No,"CRC 19,600.00",4198696000000298225,2024-06-03 18:33:19,Non-Billable,"CRC 17,345.13",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:19
4198696000006155754,,4198696000000960013,13 May 2024,No,"CRC 8,807.00",4198696000000298225,2024-06-03 18:33:19,Non-Billable,"CRC 8,807.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:19
4198696000006155832,,4198696000000960013,13 May 2024,No,"CRC 2,000.10",4198696000000298225,2024-06-03 18:33:20,Non-Billable,"CRC 1,770.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:20
4198696000006155702,,4198696000000960013,11 May 2024,No,"CRC 3,000.00",4198696000000298225,2024-06-03 18:33:19,Non-Billable,"CRC 2,654.87",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:19
4198696000006155728,,4198696000000960013,11 May 2024,No,"CRC 3,000.00",4198696000000298225,2024-06-03 18:33:19,Non-Billable,"CRC 2,654.87",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:19
4198696000006155676,,4198696000000960013,10 May 2024,No,"CRC 1,500.00",4198696000000298225,2024-06-03 18:33:19,Non-Billable,"CRC 1,327.43",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:19
4198696000006155624,,4198696000000960013,10 May 2024,No,"CRC 2,800.14",4198696000000298225,2024-06-03 18:33:19,Non-Billable,"CRC 2,478.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:19
4198696000006155598,,4198696000000960013,10 May 2024,No,"CRC 5,850.00",4198696000000298225,2024-06-03 18:33:18,Non-Billable,"CRC 5,176.99",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:18
4198696000006155650,,4198696000000960013,10 May 2024,No,CRC 275.00,4198696000000298225,2024-06-03 18:33:19,Non-Billable,CRC 275.00,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:19
4198696000006155520,,4198696000000960013,09 May 2024,No,"CRC 4,000.00",4198696000000298225,2024-06-03 18:33:18,Non-Billable,"CRC 4,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:18
4198696000006155546,,4198696000000960013,09 May 2024,No,"CRC 18,002.00",4198696000000298225,2024-06-03 18:33:18,Non-Billable,"CRC 18,002.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:18
4198696000006155572,,4198696000000960013,09 May 2024,No,"CRC 8,002.00",4198696000000298225,2024-06-03 18:33:18,Non-Billable,"CRC 8,002.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:18
4198696000006155494,,4198696000000960013,09 May 2024,No,"CRC 5,000.00",4198696000000298225,2024-06-03 18:33:18,Non-Billable,"CRC 4,424.78",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:18
4198696000006155468,,4198696000000960013,09 May 2024,No,"CRC 2,800.00",4198696000000298225,2024-06-03 18:33:18,Non-Billable,"CRC 2,477.88",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:18
4198696000006155182,,4198696000000960013,08 May 2024,No,"CRC 22,001.00",4198696000000298225,2024-06-03 18:33:16,Non-Billable,"CRC 22,001.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:16
4198696000006155442,,4198696000000960013,08 May 2024,No,"CRC 3,500.74",4198696000000298225,2024-06-03 18:33:18,Non-Billable,"CRC 3,098.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:18
4198696000006155416,,4198696000000960013,08 May 2024,No,"CRC 3,000.00",4198696000000298225,2024-06-03 18:33:18,Non-Billable,"CRC 2,654.87",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:18
4198696000006155390,,4198696000000960013,08 May 2024,No,"CRC 2,500.00",4198696000000298225,2024-06-03 18:33:17,Non-Billable,"CRC 2,212.39",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:17
4198696000006155364,,4198696000000960013,08 May 2024,No,"CRC 2,000.00",4198696000000298225,2024-06-03 18:33:17,Non-Billable,"CRC 1,769.91",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:17
4198696000006155338,,4198696000000960013,08 May 2024,No,CRC 450.00,4198696000000298225,2024-06-03 18:33:17,Non-Billable,CRC 450.00,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:17
4198696000006155312,,4198696000000960013,08 May 2024,No,"CRC 10,399.84",4198696000000298225,2024-06-03 18:33:17,Non-Billable,"CRC 9,203.40",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:17
4198696000006155286,,4198696000000960013,08 May 2024,No,CRC 400.02,4198696000000298225,2024-06-03 18:33:17,Non-Billable,CRC 354.00,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:17
4198696000006155260,,4198696000000960013,08 May 2024,No,"CRC 8,000.00",4198696000000298225,2024-06-03 18:33:17,Non-Billable,"CRC 8,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:17
4198696000006155234,,4198696000000960013,08 May 2024,No,"CRC 37,290.00",4198696000000298225,2024-06-03 18:33:17,Non-Billable,"CRC 33,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:17
4198696000006155208,,4198696000000960013,08 May 2024,No,"CRC 8,399.00",4198696000000298225,2024-06-03 18:33:16,Non-Billable,"CRC 8,399.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:16
4198696000006155156,,4198696000000960013,08 May 2024,No,"CRC 4,700.80",4198696000000298225,2024-06-03 18:33:16,Non-Billable,"CRC 4,160.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:16
4198696000006155130,,4198696000000960013,08 May 2024,No,"CRC 5,900.00",4198696000000298225,2024-06-03 18:33:16,Non-Billable,"CRC 5,221.24",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:16
4198696000006155104,,4198696000000960013,08 May 2024,No,"CRC 4,150.04",4198696000000298225,2024-06-03 18:33:16,Non-Billable,"CRC 3,672.60",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:16
4198696000005419462,,,08 May 2024,No,"CRC 1,162.60",4198696000000375179,2024-05-09 18:30:41,Non-Billable,"CRC 1,162.60",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 18:31:26
4198696000006154974,,4198696000000960013,07 May 2024,No,"CRC 8,000.00",4198696000000298225,2024-06-03 18:33:15,Non-Billable,"CRC 8,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:15
4198696000006155026,,4198696000000960013,07 May 2024,No,"CRC 6,990.00",4198696000000298225,2024-06-03 18:33:16,Non-Billable,"CRC 6,185.84",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:16
4198696000006155052,,4198696000000960013,07 May 2024,No,"CRC 1,700.65",4198696000000298225,2024-06-03 18:33:16,Non-Billable,"CRC 1,505.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:16
4198696000006155078,,4198696000000960013,07 May 2024,No,"CRC 3,000.00",4198696000000298225,2024-06-03 18:33:16,Non-Billable,"CRC 2,654.87",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:16
4198696000005419424,,,07 May 2024,No,"CRC 18,655.00",4198696000000375179,2024-05-09 18:29:31,Non-Billable,"CRC 18,655.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 18:29:31
4198696000006155000,,4198696000000960013,07 May 2024,No,"CRC 32,450.21",4198696000000298225,2024-06-03 18:33:15,Non-Billable,"CRC 28,717.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:15
4198696000006154948,,4198696000000960013,06 May 2024,No,"CRC 5,000.00",4198696000000298225,2024-06-03 18:33:15,Non-Billable,"CRC 4,424.78",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:15
4198696000006154922,,4198696000000960013,06 May 2024,No,"CRC 3,000.00",4198696000000298225,2024-06-03 18:33:15,Non-Billable,"CRC 2,654.87",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:15
4198696000006154896,,4198696000000960013,06 May 2024,No,CRC 590.01,4198696000000298225,2024-06-03 18:33:15,Non-Billable,CRC 522.13,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:15
4198696000006154870,,4198696000000960013,06 May 2024,No,"CRC 6,000.07",4198696000000298225,2024-06-03 18:33:15,Non-Billable,"CRC 5,309.80",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:15
4198696000006154844,,4198696000000960013,06 May 2024,No,"CRC 6,000.07",4198696000000298225,2024-06-03 18:33:15,Non-Billable,"CRC 5,309.80",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:15
4198696000006154792,,4198696000000960013,03 May 2024,No,"CRC 1,800.00",4198696000000298225,2024-06-03 18:33:14,Non-Billable,"CRC 1,592.92",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:14
4198696000006154818,,4198696000000960013,03 May 2024,No,"CRC 4,000.20",4198696000000298225,2024-06-03 18:33:15,Non-Billable,"CRC 3,540.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:15
4198696000006154766,,4198696000000960013,03 May 2024,No,CRC 400.02,4198696000000298225,2024-06-03 18:33:14,Non-Billable,CRC 354.00,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:14
4198696000005419370,,,03 May 2024,No,"CRC 2,769,249.00",4198696000000375179,2024-05-09 18:23:46,Non-Billable,"CRC 2,769,249.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 18:23:46
4198696000005350564,,4198696000001877491,03 May 2024,No,"CRC 312,980.43",4198696000000375167,2024-05-09 10:24:21,Non-Billable,"CRC 276,973.83",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 10:24:21
4198696000006154740,,4198696000000960013,02 May 2024,No,"CRC 1,000.00",4198696000000298225,2024-06-03 18:33:14,Non-Billable,CRC 884.96,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:14
4198696000006154662,,4198696000000960013,02 May 2024,No,"CRC 3,000.00",4198696000000298225,2024-06-03 18:33:14,Non-Billable,"CRC 3,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:14
4198696000006154688,,4198696000000960013,02 May 2024,No,"CRC 2,800.00",4198696000000298225,2024-06-03 18:33:14,Non-Billable,"CRC 2,800.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:14
4198696000006154636,,4198696000000960013,02 May 2024,No,"CRC 9,002.00",4198696000000298225,2024-06-03 18:33:14,Non-Billable,"CRC 9,002.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:14
4198696000006154714,,4198696000000960013,02 May 2024,No,"CRC 1,000.00",4198696000000298225,2024-06-03 18:33:14,Non-Billable,CRC 884.96,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-06-03 18:33:14
4198696000005375003,,,01 May 2024,No,"CRC 10,093.00",4198696000000375167,2024-05-09 10:43:04,Non-Billable,"CRC 9,440.66",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 10:43:04
4198696000005960050,,4198696000001187457,01 May 2024,No,"CRC 24,000.00",4198696000000375179,2024-05-29 09:13:44,Non-Billable,"CRC 24,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-29 09:13:44
4198696000005375069,,4198696000001156013,01 May 2024,No,"CRC 11,125.00",4198696000000375167,2024-05-09 10:50:34,Non-Billable,"CRC 9,875.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 10:50:34
4198696000005375035,,4198696000001156013,01 May 2024,No,"CRC 117,685.00",4198696000000375167,2024-05-09 10:49:37,Non-Billable,"CRC 104,655.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 10:49:37
4198696000005177055,,4198696000001187457,01 May 2024,No,"CRC 106,000.00",4198696000000375179,2024-05-01 06:33:35,Non-Billable,"CRC 106,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-01 06:33:35
4198696000005415241,,,30 Apr 2024,No,CRC 271.31,4198696000000298225,2024-05-09 15:15:46,Non-Billable,CRC 271.31,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 15:15:46
4198696000005336208,,,30 Apr 2024,No,"CRC 2,533.06",4198696000000375171,2024-05-08 12:17:44,Non-Billable,"CRC 2,533.06",0.00,,,,,NonMileage,,,,,,,USD,508.65,2024-05-08 12:17:44
4198696000005375245,,,30 Apr 2024,No,"CRC 1,920.00",4198696000000375179,2024-05-09 11:28:15,Non-Billable,"CRC 1,920.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 11:28:15
4198696000005375329,,,30 Apr 2024,No,"CRC 32,939.00",4198696000000375179,2024-05-09 11:44:22,Non-Billable,"CRC 32,939.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 11:44:22
4198696000005413979,,4198696000000960013,30 Apr 2024,No,"CRC 8,001.00",4198696000000298225,2024-05-09 14:57:53,Non-Billable,"CRC 8,001.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:53
4198696000005413433,,4198696000000960013,30 Apr 2024,No,"CRC 24,286.30",4198696000000298225,2024-05-09 14:57:50,Non-Billable,"CRC 21,492.30",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-12-13 06:17:22
4198696000005413511,,4198696000000960013,30 Apr 2024,No,"CRC 61,754.00",4198696000000298225,2024-05-09 14:57:51,Non-Billable,"CRC 61,754.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-12-13 06:17:23
4198696000005415123,,4198696000000960013,29 Apr 2024,No,"CRC 1,500.00",4198696000000298225,2024-05-09 14:58:01,Non-Billable,"CRC 1,327.43",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:58:01
4198696000005415097,,4198696000000960013,29 Apr 2024,No,"CRC 2,000.00",4198696000000298225,2024-05-09 14:58:00,Non-Billable,"CRC 1,769.91",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:58:00
4198696000005414395,,4198696000000960013,29 Apr 2024,No,CRC 400.02,4198696000000298225,2024-05-09 14:57:55,Non-Billable,CRC 354.00,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:55
4198696000005413219,,4198696000000960013,26 Apr 2024,No,"CRC 1,591.04",4198696000000298225,2024-05-09 14:57:49,Non-Billable,"CRC 1,408.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:49
4198696000005413193,,4198696000000960013,26 Apr 2024,No,"CRC 5,701.00",4198696000000298225,2024-05-09 14:57:49,Non-Billable,"CRC 5,701.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:49
4198696000005415045,,4198696000000960013,26 Apr 2024,No,"CRC 2,000.00",4198696000000298225,2024-05-09 14:57:59,Non-Billable,"CRC 1,769.91",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:59
4198696000005415071,,4198696000000960013,26 Apr 2024,No,"CRC 2,000.00",4198696000000298225,2024-05-09 14:58:00,Non-Billable,"CRC 1,769.91",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:58:00
4198696000005350538,,4198696000001877491,26 Apr 2024,No,"CRC 383,470.20",4198696000000375167,2024-05-09 10:23:45,Non-Billable,"CRC 339,354.16",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 10:23:45
4198696000005413167,,4198696000000960013,26 Apr 2024,No,"CRC 13,659.44",4198696000000298225,2024-05-09 14:57:49,Non-Billable,"CRC 12,088.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:49
4198696000005419579,,,26 Apr 2024,No,"CRC 102,717.00",4198696000000375167,2024-05-09 18:47:15,Non-Billable,"CRC 90,900.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 18:47:15
4198696000005413589,,4198696000000960013,25 Apr 2024,No,"CRC 9,501.04",4198696000000298225,2024-05-09 14:57:51,Non-Billable,"CRC 8,408.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:51
4198696000005413771,,4198696000000960013,25 Apr 2024,No,"CRC 10,000.00",4198696000000298225,2024-05-09 14:57:52,Non-Billable,"CRC 10,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:52
4198696000005413953,,4198696000000960013,25 Apr 2024,No,"CRC 8,000.00",4198696000000298225,2024-05-09 14:57:53,Non-Billable,"CRC 8,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:53
4198696000005414213,,4198696000000960013,25 Apr 2024,No,CRC 600.03,4198696000000298225,2024-05-09 14:57:54,Non-Billable,CRC 531.00,0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:54
4198696000005414421,,4198696000000960013,25 Apr 2024,No,"CRC 25,272.45",4198696000000298225,2024-05-09 14:57:56,Non-Billable,"CRC 22,365.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:56
4198696000005415019,,4198696000000960013,24 Apr 2024,No,"CRC 1,400.00",4198696000000298225,2024-05-09 14:57:59,Non-Billable,"CRC 1,238.94",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:59
4198696000005414031,,4198696000000960013,23 Apr 2024,No,"CRC 24,700.67",4198696000000298225,2024-05-09 14:57:53,Non-Billable,"CRC 21,859.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:53
4198696000005375311,,,23 Apr 2024,No,"CRC 26,676.00",4198696000000375179,2024-05-09 11:33:15,Non-Billable,"CRC 26,676.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 11:33:15
4198696000005413745,,4198696000000960013,23 Apr 2024,No,"CRC 10,000.00",4198696000000298225,2024-05-09 14:57:52,Non-Billable,"CRC 10,000.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-05-09 14:57:52
4198696000004923674,,,22 Apr 2024,No,"CRC 2,188.76",4198696000000375171,2024-04-22 15:30:04,Non-Billable,"CRC 2,188.76",0.00,,,,,NonMileage,,,,,,,USD,502.01,2024-04-22 15:30:04
4198696000005413301,,4198696000000960013,22 Apr 2024,No,"CRC 34,578.00",4198696000000298225,2024-05-09 14:57:50,Non-Billable,"CRC 30,600.00",0.00,,,,,NonMileage,,,,,,,CRC,1.00,2024-12-13 06:03:31
