Item_ID,inv.SKU,On_Hand_Qty
4198696000001674922,526-0019,2
4198696000001674958,527-0001,3
4198696000001674994,527-0005,4
4198696000001685030,527-0009,2
4198696000001685066,527-0013,1
4198696000001685102,527-0017,3
4198696000001685138,527-0021,1
4198696000001686304,800-074,0
4198696000001715219,800-078,0
4198696000001715735,800-086,0
4198696000001715861,800-085,0
4198696000001735467,800-090,0
4198696000001783304,509-2037,2
4198696000001868199,800-102,0
4198696000001900192,800-106,0
4198696000001900608,800-110,0
4198696000001937038,72-2005,2
4198696000001994009,800-118,0
4198696000002124040,529-025,9
4198696000002192116,529-040,5
4198696000002192430,524-1000,2
4198696000002192776,529-058,4
4198696000002192977,800-128,0
4198696000002265637,800-132,0
4198696000002345007,524-0678,4
4198696000002384171,800-140,0
4198696000002427083,800-144,0
4198696000002481570,509-3037,2
4198696000002566271,529-052,15
4198696000002572716,529-004,1
4198696000002572752,529-008,12
4198696000002572788,529-012,11
4198696000002572824,529-016,12
4198696000002572860,529-022,7
4198696000002572896,529-027,6
4198696000002572932,529-031,4
4198696000002572968,529-035,7
4198696000002574004,529-039,1
4198696000002574040,529-044,6
4198696000002574076,529-049,5
4198696000002584168,800-153,0
4198696000002584669,800-158,0
4198696000002584837,800-161,0
4198696000002614183,800-165,0
4198696000002622566,800-169,0
4198696000002622951,800-173,0
4198696000002664534,800-177,0
4198696000002722215,130-033,27
4198696000002744139,535-0011,1
4198696000002797151,509-0581,4
4198696000002797527,800-193,0
4198696000002859030,72-3228,2
4198696000002859799,518-0597,0
4198696000002890155,800-204,0
4198696000002890776,800-208,0
4198696000002904345,800-212,0
4198696000002921284,800-215,0
4198696000002921515,800-219,0
4198696000002957520,376-3175,1
4198696000003000001,800-227,0
4198696000002976709,800-231,0
4198696000003013152,800-235,0
4198696000003013717,800-239,0
4198696000003025182,800-243,0
4198696000003025771,800-247,0
4198696000003065001,800-251,0
4198696000003065305,164-500,2
4198696000003065828,800-259,0
4198696000003059159,800-263,0
4198696000003100157,529-076,1
4198696000003129248,800-272,0
4198696000003142128,800-275,0
4198696000003159097,506-027,5
4198696000003159133,505-020,3
4198696000003168092,800-280,0
4198696000003168326,535-0004,8
4198696000003252001,529-099,3
4198696000003252224,512-175,4
4198696000003270115,800-294,0
4198696000003315059,800-298,0
4198696000003315369,800-303,0
4198696000003338387,800-307,0
4198696000003359071,512-163,2
4198696000003375251,800-315,0
4198696000003396054,800-319,0
4198696000003396460,518-0599,2
4198696000003420307,41-2000,1
4198696000003454023,800-331,0
4198696000003454166,800-335,0
4198696000003484019,800-339,0
4198696000003484327,512-168,1
4198696000003522745,800-347,0
4198696000003538342,519-0050,2
4198696000003590101,800-355,0
4198696000003590747,800-359,0
4198696000003630057,800-363,0
4198696000003636395,800-367,0
4198696000003636893,800-371,0
4198696000003594538,530-0001,27
4198696000003678266,517-1015,0
4198696000003701032,800-382,0
4198696000003679268,530-0006,8
4198696000003679304,530-0010,6
4198696000003679354,530-0014,3
4198696000003679394,530-0018,4
4198696000003679430,530-0022,7
4198696000003679466,530-0026,2
4198696000003722121,41-2001,0
4198696000003722414,800-390,0
4198696000003722607,525-0037,2
4198696000003753020,800-398,0
4198696000003751962,530-0027,13
4198696000003751998,530-0031,0
4198696000003801343,800-402,0
4198696000003844010,72-3052,5
4198696000003844774,800-413,0
4198696000003873909,800-417,0
4198696000003894260,800-421,0
4198696000003937001,800-425,0
4198696000003937547,533-005,3
4198696000003937723,72-3054,2
4198696000003944157,800-437,0
4198696000003952051,530-1001,4
4198696000003952087,530-1005,2
4198696000003952123,530-1009,2
4198696000003952159,530-1013,3
4198696000003952195,530-1017,3
4198696000003952278,530-1021,2
4198696000003952314,530-1025,3
4198696000003952512,376-3000,4
4198696000003952644,530-2001,3
4198696000003952865,530-2003,3
4198696000003952901,530-2007,2
4198696000003952937,530-3002,1
4198696000003952973,530-3006,2
4198696000003976009,530-3010,10
4198696000003976045,530-3014,0
4198696000003976081,530-3018,2
4198696000003972322,509-3039,1
4198696000003972555,529-100,5
4198696000004015188,800-451,0
4198696000004015541,800-455,0
4198696000004045091,800-459,0
4198696000004045545,800-463,0
4198696000004080292,800-467,0
4198696000004093260,800-470,0
4198696000004093642,800-475,0
4198696000004105978,800-479,0
4198696000004111308,800-483,0
4198696000004116154,800-488,0
4198696000004126839,130-025,8
4198696000004126879,130-030,32
4198696000004126981,130-034,8
4198696000004150025,130-039,2
4198696000004150061,130-043,4
4198696000004150101,130-048,1
4198696000004150137,130-052,2
4198696000004150173,800-492,0
4198696000004153171,800-496,0
4198696000004190992,800-500,0
4198696000004161490,531-003,1.8
4198696000004161526,531-007,4.4
4198696000004161576,531-011,4
4198696000004224212,800-505,0
4198696000004224621,522-0192,2
4198696000004266067,800-513,0
4198696000004325059,800-517,0
4198696000004325095,521-0044,1
4198696000004325131,800-525,1
4198696000004339486,800-529,0
4198696000004394001,800-533,0
4198696000004417664,11-1001,35
4198696000004417700,11-1006,32
4198696000004417736,11-1011,46
4198696000004417772,11-1016,45
4198696000004417808,11-1022,47
4198696000004417844,11-1026,47
4198696000004417880,114-1001,95
4198696000004417916,15-1000,98
4198696000004417952,41-1001,97
4198696000004417988,41-1005,99
4198696000004420024,42-2000,98
4198696000004420060,42-2004,100
4198696000004420096,42-2009,48
4198696000004420132,83-2027,94
4198696000004420168,83-2033,99
4198696000004420989,136-1002,48
4198696000004421025,136-1009,100
4198696000004421061,246-2002,49
4198696000004421097,83-2001,76
4198696000004421133,83-2002,95
4198696000004421169,83-2041,102
4198696000004421205,238-2005,51
4198696000004421241,214-1001,184
4198696000004421277,214-1002,198
4198696000004421313,214-1020,196
4198696000004421349,214-1010,94
4198696000004421385,214-1015,97
4198696000004421421,214-1022,198
4198696000004421457,90-1015,100
4198696000004421493,351-2006,39
4198696000004421529,46-2004,193
4198696000004421565,46-2009,200
4198696000004421601,46-2016,195
4198696000004421637,46-2029,199
4198696000004421673,83-2011,98
4198696000004421709,83-2012,96
4198696000004421745,83-2043,104
4198696000004440001,800-538,0
4198696000004440380,800-542,0
4198696000004440693,800-543,0
4198696000004483160,528-0099,1
4198696000004483237,800-554,1
4198696000004546001,800-558,0
4198696000004546250,800-562,0
4198696000004546388,800-565,0
4198696000004546678,800-569,0
4198696000004592160,72-1091,0
4198696000004618799,800-576,0
4198696000004628548,530-1030,2
4198696000004629390,46-2007,200
4198696000004629426,46-2026,200
4198696000004629462,317-500,100
4198696000004629533,317-504,100
4198696000004629569,317-508,99
4198696000004629605,318-503,100
4198696000004629641,318-507,98
4198696000004629677,13-507,99
4198696000004629713,57-500,49
4198696000004629749,57-504,49
4198696000004629785,75-1001,45
4198696000004629821,75-1005,50
4198696000004629857,20-1001,96
4198696000004629893,20-1006,96
4198696000004629929,245-2001,46
4198696000004629965,245-2004,38
4198696000004630001,89-502,197
4198696000004630037,89-506,200
4198696000004630357,800-582,0
4198696000004630744,800-586,0
4198696000004655251,800-590,0
4198696000004655456,533-013,11
4198696000004683100,530-1032,10
4198696000004715021,72-3056,6
4198696000004715422,800-606,0
4198696000004764029,41-1010,100
4198696000004777001,800-608,0
4198696000004777080,800-612,0
4198696000004777171,800-616,0
4198696000004796042,509-1542,2
4198696000004832078,534-0055,3
4198696000004850118,800-628,0
4198696000004850502,530-1050,1
4198696000004850795,800-634,0
4198696000004882224,800-638,0
4198696000004882299,512-250,1
4198696000004882553,800-646,0
4198696000004882721,512-251,2
4198696000004906239,376-3007,2
4198696000004906660,530-1034,1
4198696000004910068,529-056,11
4198696000004910332,800-666,0
4198696000004910442,800-669,0
4198696000004910758,511-018,1
4198696000004950161,800-678,0
4198696000004950453,800-682,0
4198696000004970331,800-686,0
4198696000004993022,800-690,0
4198696000004993271,800-694,0
4198696000004993328,800-698,0
4198696000004993416,800-702,0
4198696000004993509,800-706,0
4198696000004997004,800-710,0
4198696000005012217,800-714,0
4198696000005012649,800-719,0
4198696000005012843,509-0301,1
4198696000005037449,800-727,0
4198696000005037844,800-731,0
4198696000005037960,72-3341,4
4198696000005042459,800-739,0
4198696000005094327,800-743,0
4198696000005166196,72-3305,2
4198696000005166290,530-1051,1
4198696000005166535,800-753,0
4198696000005169115,106-37,11
4198696000005169173,533-003,2
4198696000005166755,800-757,0
4198696000005166981,534-0053,8
4198696000005207384,800-768,0
4198696000005207478,44-1161,4
4198696000005231653,511-017,0
4198696000005279001,800-778,0
4198696000005292285,800-782,0
4198696000005279499,800-786,0
4198696000005292816,72-3086,3
4198696000005304258,800-794,0
4198696000005304432,517-1062,4
4198696000005314415,533-011,6
4198696000005321022,505-023,6
4198696000005321058,505-027,5
4198696000005321094,505-031,16
4198696000005321130,65-1001,22
4198696000005326174,800-807,0
4198696000005326437,800-811,0
4198696000005354130,800-815,0
4198696000005376485,800-819,0
4198696000005387526,72-3002,3
4198696000005387566,72-3007,2
4198696000005387602,72-3011,4
4198696000005387638,72-3015,2
4198696000005376730,800-820,0
4198696000005387701,72-3022,6
4198696000005387737,72-3026,3
4198696000005387773,72-3030,4
4198696000005387809,72-3034,2
4198696000005376853,800-821,0
4198696000005433059,800-824,0
4198696000005433582,800-828,0
4198696000005450161,800-832,0
4198696000005450653,509-0587,2
4198696000005493434,535-0013,3
4198696000005493865,800-844,0
4198696000005510293,533-167,2
4198696000005520001,800-852,0
4198696000005531413,520-0146,4
4198696000005540382,800-860,0
4198696000005556071,800-864,0
4198696000005564221,533-020,11
4198696000005614052,800-872,0
4198696000005614312,534-0037,10
4198696000005622209,95-2003,12
4198696000005639072,800-879,0
4198696000005639563,509-0208,3
4198696000005639819,529-060,1
4198696000005657061,534-0018,2
4198696000005698001,72-3127,0
4198696000005698132,800-899,0
4198696000005698452,800-903,0
4198696000005728164,528-0084,4
4198696000005728673,800-911,0
4198696000005766046,533-050,1
4198696000005814055,800-919,0
4198696000005829194,800-923,0
4198696000005829424,527-1000,2
4198696000005905001,800-931,0
4198696000005905307,72-3084,3
4198696000005905681,800-941,0
4198696000005914666,800-945,0
4198696000005914702,800-949,0
4198696000005924173,800-953,-1
4198696000005939398,800-957,0
4198696000005969076,800-962,0
4198696000005968364,72-3198,2
4198696000006040065,518-0623,2
4198696000006040398,800-975,0
4198696000006085071,800-979,0
4198696000006085596,72-3095,2
4198696000006085823,800-986,0
4198696000006102115,800-990,0
4198696000006120401,800-994,0
4198696000006141127,253-7,1
4198696000006129097,509-1062,2
4198696000006129133,800-1007,0
4198696000006129197,800-1011,0
4198696000006129265,800-1014,0
4198696000006129357,800-1019,0
4198696000006201001,800-1024,0
4198696000006207650,533-147,3
4198696000006248377,800-1032,0
4198696000006285360,800-1036,0
4198696000006285650,800-1040,0
4198696000006361253,800-1044,0
4198696000006361810,517-1035,2
4198696000006380276,376-3008,3
4198696000006380559,800-1057,0
4198696000006389546,518-0603,0
4198696000006417243,800-1064,0
4198696000006417883,509-1539,2
4198696000006422241,800-1072,0
4198696000006432186,511-1001,6
4198696000006449158,800-1081,0
4198696000006449310,72-3097,3
4198696000006449346,517-1066,3
4198696000006449746,800-1088,0
4198696000006468156,800-1092,0
4198696000006468933,800-1096,0
4198696000006494477,517-3013,1
4198696000006515051,800-1104,0
4198696000006515345,533-014,6
4198696000006545314,106-2003,5
4198696000006545394,106-2007,6
4198696000006545462,106-2011,7
4198696000006545498,106-2015,13
4198696000006545534,106-2019,13
4198696000006545570,106-2023,2
4198696000006532711,800-1111,0
4198696000006557297,518-0605,4
4198696000006583221,72-3251,1
4198696000006583613,800-1123,0
4198696000006583797,72-3100,4
4198696000006603087,900-002,0
4198696000006616205,800-1132,0
4198696000006616415,530-1029,1
4198696000006632032,72-3069,0
4198696000006632080,800-1142,0
4198696000006649138,522-0210,5
4198696000006681174,72-3148,2
4198696000006687902,800-1154,0
4198696000006693168,800-1158,0
4198696000006693815,800-1160,0
4198696000006703567,529-072,1
4198696000006723333,900-004,9
4198696000006696428,800-1164,0
4198696000006736161,800-1168,0
4198696000006753554,800-1174,0
4198696000006753814,800-1178,0
4198696000006780153,524-0143,0
4198696000006780189,524-0605,0
4198696000006780283,526-1000,1
4198696000006780319,524-0611,7
4198696000006780423,524-0616,2
4198696000006792105,535-0017,1
4198696000006818067,800-1190,0
4198696000006818128,800-1194,0
4198696000006818415,800-1198,0
4198696000006842046,800-1202,0
4198696000006842507,800-1205,0
4198696000006842806,529-094,4
4198696000006904029,800-1213,1
4198696000006904345,800-1217,0
4198696000006923001,376-3005,4
4198696000006923347,44-1005,3
4198696000006923656,530-2010,3
4198696000006945341,517-1041,2
4198696000006945699,800-1237,0
4198696000006945864,524-0622,2
4198696000006967204,800-1245,0
4198696000006967760,800-1247,0
4198696000006998036,800-1251,0
4198696000006998180,800-1255,0
4198696000007024001,505-034,33
4198696000007024421,800-1261,0
4198696000007116053,800-1265,0
4198696000007121492,376-3015,3
4198696000007151168,72-3124,8
4198696000007151467,525-0020,1
4198696000007161449,800-1281,0
4198696000007221433,534-0064,4
4198696000007250157,800-1289,0
4198696000007279369,800-1296,0
4198696000007279642,800-1300,0
4198696000007344478,3-171,2
4198696000007365125,800-1308,0
4198696000007365202,533-018,4
4198696000007371093,800-1314,0
4198696000007418001,800-1318,0
4198696000007440260,3-162,3
4198696000007440296,3-166,1
4198696000007454746,168-2038,24
4198696000007471249,72-3074,1
4198696000007471660,72-3103,1
4198696000007509289,72-3047,4
4198696000007509469,512-1000,0
4198696000007537259,800-1335,0
4198696000007542003,512-1032,2
4198696000007542113,376-3004,3
4198696000007542181,800-1342,0
4198696000007594344,130-059,4
4198696000007681057,72-3105,2
4198696000007744001,106-1006,7
4198696000007744396,800-1352,0
4198696000007744618,800-1356,0
4198696000007744699,533-094,4
4198696000007752621,800-1364,0
4198696000007762182,533-019,10
4198696000007811354,254-504,988
4198696000007811390,118-515,288
4198696000007811426,254-502,0
4198696000007811462,254-506,996
4198696000007811498,118-506,95
4198696000007811534,118-518,92
4198696000007811570,118-517,299
4198696000007811606,73-1001,192
4198696000007811642,73-1014,200
4198696000007811678,72-508,0
4198696000007811714,73-1004,189
4198696000007811750,73-1005,180
4198696000007811786,73-1027,162
4198696000007811822,72-504,197
4198696000007811858,73-1043,300
4198696000007811894,118-512,298
4198696000007811930,73-1019,135
4198696000007811966,73-1022,199
4198696000007812002,13-505,92
4198696000007812038,73-1023,0
4198696000007812074,73-1029,197
4198696000007812110,73-1039,191
4198696000007812146,73-1045,294
4198696000007812182,259-1003,50
4198696000007812218,46-2002,199
4198696000007812254,83-2035,73
4198696000007812290,83-2039,80
4198696000007812326,90-1006,200
4198696000007812362,90-1004,200
4198696000007812398,259-1001,45
4198696000007812434,90-1008,198
4198696000007812470,90-1002,198
4198696000007812506,351-2005,39
4198696000007812542,351-2002,46
4198696000007812578,75-1006,38
4198696000007827013,517-1021,0
4198696000007813997,72-3142,2
4198696000007837141,800-1381,0
4198696000007889487,800-1385,0
4198696000007892600,524-0624,4
4198696000007898310,800-1392,0
4198696000007923203,130-062,4
4198696000007923997,800-1400,1
4198696000007940254,106-2026,0
4198696000007971019,800-1405,0
4198696000007971111,72-3066,6
4198696000007971654,800-1412,0
4198696000007971883,534-0050,6
