Product_ID,SKU,Available_Stock,Cost_Fallback,Current_Unit_Rate
4198696000011064182,512-181,1,"CRC 10,288.32",10288.32
4198696000011064218,512-185,2,"CRC 12,329.15",12329.15
4198696000011064245,512-188,1,"CRC 21,884.40",21884.4
4198696000011064263,512-190,1,"CRC 33,360.10",33360.1
4198696000011064299,512-194,2,"CRC 20,078.73",20078.73
4198696000011064347,512-200,0,"CRC 6,550.49",6550.49
4198696000011064383,512-204,3,"CRC 8,684.35",8684.35
4198696000011064419,512-208,1,"CRC 32,417.92",32417.92
4198696000011064459,512-212,1,"CRC 26,361.65",26361.65
4198696000011064495,512-216,2,"CRC 8,144.25",8144.25
4198696000011064535,512-220,1,"CRC 19,032.09",19032.09
4198696000011064571,512-224,2,"CRC 15,908.08",15908.08
4198696000011107028,512-228,1,"CRC 16,240.93",16240.93
4198696000011107066,512-232,1,"CRC 18,207.29",18207.29
4198696000011107102,512-236,9,"CRC 9,441.02",9441.02
4198696000011107138,512-239,0,"CRC 14,202.31",14202.31
4198696000011107174,512-242,0,"CRC 16,845.74",16845.74
4198696000011147030,800-1956,0,"CRC 8,880.30",8880.3
4198696000011147510,533-074,5,"CRC 22,630.00",22630
4198696000011175221,512-1012,4,"CRC 9,950.00",9950
4198696000011207074,800-1964,0,"CRC 9,975.00",9975
4198696000011207624,800-1968,0,"CRC 13,000.00",13000
4198696000011237644,800-1971,0,"CRC 55,082.35",55082.35
4198696000011255647,800-1975,0,"CRC 30,130.20",30130.2
4198696000011255972,130-069,3,"CRC 6,990.00",6990
4198696000011239751,800-1983,0,"CRC 8,950.00",8950
4198696000011274319,72-3138,8,"CRC 4,420.00",4420
4198696000011295001,533-077,4,"CRC 16,500.00",16500
4198696000011295178,533-081,2,"CRC 15,500.00",15500
4198696000011316877,534-0034,2,"CRC 3,295.00",3295
4198696000011326124,510-1001,2,"CRC 67,405.18",67405.18
4198696000011326160,510-1005,2,"CRC 51,994.81",51994.81
4198696000011326261,510-1009,2,"CRC 48,489.82",48489.82
4198696000011326297,510-1013,0,"CRC 49,530.99",49530.99
4198696000011331488,72-3205,3,"CRC 4,476.50",4476.5
4198696000011326649,72-3128,5,"CRC 6,472.31",6472.31
4198696000011364049,800-1988,0,"CRC 23,800.00",23800
4198696000011409257,800-1996,0,"CRC 9,971.50",9971.5
4198696000011409509,800-1999,0,"CRC 15,500.00",15500
4198696000011413339,800-2003,0,"CRC 3,709.87",3709.87
4198696000011414543,518-0613,5,"CRC 8,422.40",8422.4
4198696000011461300,72-3130,1,"CRC 6,900.60",6900.6
4198696000011461639,512-1014,2,"CRC 9,805.00",9805
4198696000011482471,529-084,0,"CRC 17,000.00",17000
4198696000011482833,130-2002,1,"CRC 16,300.00",16300
4198696000011490067,130-2006,3,"CRC 12,850.00",12850
4198696000011490145,524-0160,3,"CRC 4,100.00",4100
4198696000011493002,512-1016,3,"CRC 10,775.00",10775
4198696000011516221,524-0169,1,"CRC 1,815.00",1815
4198696000011516318,376-3021,0,"CRC 3,847.95",3847.95
4198696000011516452,522-0201,0,"CRC 15,712.75",15712.75
4198696000011516578,509-2608,1,"CRC 27,000.00",27000
4198696000011533407,800-2013,0,"CRC 12,990.00",12990
4198696000011533720,72-3132,3,"CRC 7,404.80",7404.8
4198696000011594454,517-1046,1,"CRC 15,493.40",15493.4
4198696000011594533,800-2016,0,"CRC 29,900.00",29900
4198696000011594633,524-0632,0,"CRC 2,990.00",2990
4198696000011594820,800-2019,0,"CRC 17,386.66",17386.66
4198696000011638001,800-2020,0,"CRC 52,818.99",52818.99
4198696000011638272,800-2023,0,"CRC 21,950.00",21950
4198696000011638773,800-2026,0,"CRC 5,654.00",5654
4198696000011718020,517-1050,2,"CRC 28,957.50",28957.5
4198696000011718178,800-2030,0,"CRC 4,300.00",4300
4198696000011718364,800-2034,0,"CRC 5,500.00",5500
4198696000011718475,800-2037,0,"CRC 52,990.00",52990
4198696000011718642,800-2041,0,"CRC 15,831.50",15831.5
4198696000011767098,512-1020,1,"CRC 20,951.00",20951
4198696000011767197,800-2047,0,CRC 800.00,800
4198696000011767287,800-2051,0,"CRC 19,199.24",19199.24
4198696000011767374,72-3209,2,"CRC 5,680.00",5680
4198696000011843174,800-2056,0,"CRC 22,597.65",22597.65
4198696000011834199,533-089,3,"CRC 26,885.00",26885
4198696000011834232,528-0094,2,"CRC 6,650.00",6650
4198696000011856065,530-1049,2,"CRC 3,510.00",3510
4198696000011856167,800-2062,0,"CRC 17,839.56",17839.56
4198696000011874210,517-1055,1,"CRC 29,831.00",29831
4198696000011874791,72-5005,2,"CRC 4,860.00",4860
4198696000011880125,529-087,6,"CRC 17,000.00",17000
4198696000011880506,520-0163,3,"CRC 12,195.97",12195.97
4198696000011909028,00,0,"CRC 1,450.00",1450
4198696000011909475,800-1519,0,"CRC 6,999.50",6999.5
4198696000011940232,800-1527,0,"CRC 33,255.00",33255
4198696000012033265,800-1561,0,"CRC 21,990.00",21990
4198696000012033675,800-1507,0,"CRC 9,900.00",9900
4198696000012057128,505-036,9,CRC 725.00,725
4198696000012057242,505-040,1,"CRC 1,275.00",1275
4198696000012057339,512-1022,0,"CRC 7,250.00",7250
4198696000012057642,505-043,38,"CRC 2,610.00",2610
4198696000012057802,800-1607,0,"CRC 24,500.00",24500
4198696000012064236,800-1641,0,"CRC 2,200.00",2200
4198696000012094017,800-1666,0,"CRC 5,945.13",5945.133
4198696000012103099,800-1127,0,"CRC 11,385.53",11385.53
4198696000012103725,512-1025,5,"CRC 5,450.00",5450
4198696000012114283,95-2006,13,"CRC 3,485.00",3485
4198696000012114555,376-3023,4,"CRC 1,560.00",1560
4198696000012114595,376-3028,3,"CRC 1,700.00",1700
4198696000012114631,376-3032,4,"CRC 2,163.63",2163.63
4198696000012114667,376-3036,4,"CRC 1,894.68",1894.68
4198696000012114785,800-1173,0,"CRC 11,902.52",11902.52
4198696000012121216,800-1180,0,"CRC 20,265.49",20265.49
4198696000012152019,164-102,0,"CRC 1,278.13",1278.13
4198696000012152055,164-106,0,"CRC 1,278.13",1278.13
4198696000012152339,509-0228,4,"CRC 7,711.66",7711.66
4198696000012152486,164-109,0,"CRC 1,319.36",1319.36
4198696000012152522,164-115,1,"CRC 1,278.13",1278.13
4198696000012152922,164-119,2,"CRC 1,278.13",1278.13
4198696000012152958,164-123,0,"CRC 1,278.13",1278.13
4198696000012152994,164-127,2,"CRC 1,278.13",1278.13
4198696000012141106,44-1019,6,CRC 895.00,895
4198696000012176278,534-0044,1,"CRC 5,300.00",5300
4198696000012176876,376-3048,4,"CRC 2,315.33",2315.33
4198696000012176916,376-3053,2,"CRC 2,556.72",2556.72
4198696000012182132,534-0045,4,"CRC 2,395.00",2395
4198696000012182304,376-3061,4,"CRC 2,815.83",2815.83
4198696000012182340,376-3065,4,"CRC 3,233.95",3233.95
4198696000012182376,376-3069,4,"CRC 3,298.61",3298.61
4198696000012182420,376-3074,2,"CRC 3,667.57",3667.57
4198696000012188114,376-3080,2,"CRC 3,267.39",3267.39
4198696000012188150,376-3084,2,"CRC 3,012.25",3012.25
4198696000012188186,376-3088,2,"CRC 3,204.00",3204
4198696000012188222,376-3092,4,"CRC 4,224.58",4224.58
4198696000012188270,376-3099,2,"CRC 2,900.00",2900
4198696000012188306,376-3103,2,"CRC 4,386.76",4386.76
4198696000012190560,376-3158,1,"CRC 6,960.30",6960.3
4198696000012190596,376-3162,1,"CRC 7,970.00",7970
4198696000012190632,376-3166,1,"CRC 8,200.00",8200
4198696000012190668,376-3170,2,"CRC 8,990.00",8990
4198696000012225010,44-1021,4,CRC 645.00,645
4198696000012225080,44-1025,4,CRC 545.00,545
4198696000012225116,44-1029,4,CRC 495.00,495
4198696000012225152,44-1033,4,CRC 995.00,995
4198696000012225188,44-1037,2,CRC 495.00,495
4198696000012225750,44-1042,4,CRC 385.00,385
4198696000012240128,44-1046,7,CRC 495.00,495
4198696000012272162,800-1241,0,"CRC 1,995.00",1995
4198696000012301040,531-014,4,CRC 386.00,386
4198696000012301291,533-097,1,"CRC 29,950.00",29950
4198696000012301739,21-1045,1,"CRC 2,881.37",2881.37
4198696000012316089,44-1049,2,CRC 480.00,480
4198696000012316125,44-1053,2,CRC 595.00,595
4198696000012342023,376-3107,1,"CRC 5,367.97",5367.97
4198696000012342059,376-3111,2,"CRC 2,659.77",2659.77
4198696000012342095,376-3115,2,"CRC 3,100.00",3100
4198696000012342131,376-3119,9,"CRC 4,182.03",4182.03
4198696000012342167,376-3123,2,"CRC 4,654.38",4654.38
4198696000012342207,376-3128,2,"CRC 4,904.33",4904.33
4198696000012342821,376-3132,1,"CRC 5,264.11",5264.11
4198696000012342857,376-3136,2,"CRC 5,761.24",5761.24
4198696000012342893,376-3141,2,"CRC 6,755.61",6755.61
4198696000012342929,376-3145,2,"CRC 7,223.51",7223.51
4198696000012342965,376-3149,2,"CRC 8,300.00",8300
4198696000012360001,376-3153,2,"CRC 5,500.00",5500
4198696000012360255,44-1054,4,CRC 695.00,695
4198696000012360291,44-1058,4,CRC 795.00,795
4198696000012360327,44-1062,0,CRC 995.00,995
4198696000012360363,44-1066,4,"CRC 1,495.00",1495
4198696000012368019,44-1071,2,"CRC 1,250.00",1250
4198696000012368057,44-1075,4,"CRC 1,750.00",1750
4198696000012368097,44-1080,2,CRC 394.00,394
4198696000012365063,44-1085,1,"CRC 1,250.00",1250
4198696000012371019,44-1089,2,CRC 895.00,895
4198696000012371055,44-1092,4,CRC 750.00,750
4198696000012371091,44-1096,2,CRC 650.00,650
4198696000012371740,800-1293,0,"CRC 8,094.77",8094.77
4198696000012410009,44-1099,4,CRC 595.00,595
4198696000012410045,44-1103,2,CRC 750.00,750
4198696000012410081,44-1107,3,"CRC 1,650.00",1650
4198696000012410637,44-1111,4,CRC 495.00,495
4198696000012410749,44-1115,0,CRC 795.00,795
4198696000012410785,44-1119,4,CRC 395.00,395
4198696000012410821,44-1123,4,CRC 895.00,895
4198696000012410857,800-1302,0,"CRC 45,495.00",45495
4198696000012442319,800-1303,0,"CRC 4,590.00",4590
4198696000012467076,800-1316,0,"CRC 44,000.00",44000
4198696000012467488,800-1329,0,"CRC 3,737.24",3737.24
4198696000012489947,534-0071,2,"CRC 2,825.00",2825
4198696000012524121,800-1348,0,"CRC 24,790.00",24790
4198696000012524739,524-0640,2,"CRC 7,500.00",7500
4198696000012534128,800-1377,0,"CRC 2,113.86",2113.86
4198696000012595095,800-1389,0,"CRC 7,535.00",7535
4198696000012651358,510-1030,1,"CRC 76,919.11",76919.11
4198696000012697009,510-1024,1,"CRC 49,963.00",49963
4198696000012700963,530-1053,0,"CRC 1,300.00",1300
4198696000012720648,95-2010,9,"CRC 2,535.00",2535
4198696000012723750,510-1026,2,"CRC 51,467.93",51467.93
4198696000012723954,800-1541,0,"CRC 12,330.00",12330
4198696000012769080,72-3203,4,"CRC 5,369.00",5369
4198696000012819320,95-2011,10,"CRC 5,075.00",5075
4198696000012819450,130-2018,2,"CRC 11,475.00",11475
4198696000012819486,130-2022,1,"CRC 5,400.00",5400
4198696000012819878,800-1591,0,"CRC 83,604.55",83604.55
4198696000012835146,800-1638,0,"CRC 4,100.00",4100
4198696000012835837,800-1680,0,"CRC 7,350.00",7350
4198696000012886001,533-102,1,"CRC 30,950.00",30950
4198696000012887033,533-106,6,"CRC 19,500.00",19500
4198696000012887069,533-110,2,"CRC 28,500.00",28500
4198696000012887105,533-114,2,"CRC 13,950.00",13950
4198696000012887314,800-1700,0,"CRC 28,730.00",28730
4198696000012932895,800-1702,0,"CRC 3,080.00",3080
4198696000012946715,800-1711,0,"CRC 13,900.00",13900
4198696000012949110,533-116,4,"CRC 22,500.00",22500
4198696000013010255,800-1746,0,"CRC 8,950.00",8950
4198696000013045063,509-1545,4,"CRC 9,551.34",9551.34
4198696000013095149,533-119,2,"CRC 23,100.00",23100
4198696000013107036,517-1060,2,"CRC 23,748.00",23748
4198696000013107562,800-1982,0,"CRC 12,000.00",12000
4198696000013123283,800-2069,0,"CRC 10,491.00",10491
4198696000013123643,800-2073,0,"CRC 7,436.00",7436
4198696000013157051,534-0052,9,"CRC 4,295.00",4295
4198696000013157684,800-2076,0,"CRC 7,348.00",7348
4198696000013178534,800-2079,0,"CRC 41,990.00",41990
4198696000013254217,510-1033,2,"CRC 42,396.74",42396.74
4198696000013283550,524-0647,1,"CRC 4,900.00",4900
4198696000013293378,800-2090,0,"CRC 12,414.60",12414.6
4198696000013293928,800-2093,0,"CRC 5,950.00",5950
4198696000013328159,509-0235,2,"CRC 9,900.00",9900
4198696000013348865,800-2104,0,"CRC 15,059.00",15059
4198696000013348996,800-2103,0,"CRC 8,000.00",8000
4198696000013360976,800-2106,0,"CRC 6,000.00",6000
4198696000013375102,800-2109,0,"CRC 21,068.00",21068
4198696000013384018,800-2113,0,"CRC 49,990.00",49990
4198696000013376946,800-2117,0,"CRC 1,265.00",1265
4198696000013394755,800-2121,0,"CRC 16,879.05",16879.05
4198696000013406077,800-2126,0,"CRC 30,000.00",30000
4198696000013409059,800-2128,0,"CRC 5,500.00",5500
4198696000013478389,800-2132,0,"CRC 2,323.00",2323
4198696000013478908,800-2136,0,"CRC 13,400.00",13400
4198696000013486276,509-0582,1,"CRC 7,208.00",7208
4198696000013488534,800-2143,0,"CRC 25,000.00",25000
4198696000013514365,509-2040,1,"CRC 23,336.00",23336
4198696000013514869,517-1075,0,"CRC 24,897.50",24897.5
4198696000013523698,800-2153,0,"CRC 15,882.88",15882.88
4198696000013569648,517-3004,3,"CRC 6,250.00",6250
4198696000013569950,800-2155,0,"CRC 2,995.00",2995
4198696000013582492,524-0645,2,"CRC 4,300.00",4300
4198696000013582619,524-0648,1,"CRC 3,990.00",3990
4198696000013582871,524-0652,1,"CRC 5,400.00",5400
4198696000013593094,524-0656,1,"CRC 4,890.00",4890
4198696000013601030,524-0659,1,"CRC 3,900.00",3900
4198696000013601921,130-076,1,"CRC 27,290.00",27290
4198696000013635159,800-2165,0,"CRC 11,766.50",11766.5
4198696000013663389,800-2169,0,"CRC 37,990.00",37990
4198696000013681446,517-1076,1,"CRC 17,230.00",17230
4198696000013704266,800-2176,0,"CRC 19,950.00",19950
4198696000013845001,800-2179,0,"CRC 25,500.00",25500
4198696000013845293,800-2182,0,"CRC 10,990.00",10990
4198696000013855180,510-1052,3,"CRC 57,503.77",57503.77
4198696000013924425,517-3007,4,"CRC 7,295.00",7295
4198696000013954307,3-186,2,"CRC 6,068.39",6068.39
4198696000013954456,3-192,3,"CRC 8,934.80",8934.8
4198696000013954791,3-197,2,"CRC 6,047.64",6047.64
4198696000013967362,800-2192,0,"CRC 20,000.00",20000
4198696000014011015,800-2195,0,"CRC 12,100.00",12100
4198696000014025212,534-0059,2,"CRC 2,995.00",2995
4198696000014061274,504-152,1,"CRC 9,900.00",9900
4198696000014062755,800-2202,0,"CRC 3,800.00",3800
4198696000014070077,525-0024,2,"CRC 6,300.00",6300
4198696000014070113,525-0028,1,"CRC 6,700.00",6700
4198696000014070157,525-0033,2,"CRC 6,800.00",6800
4198696000014168114,800-2206,0,"CRC 17,845.24",17845.24
4198696000014163374,800-2210,0,"CRC 106,017.26",106017.26
4198696000014184041,509-0236,1,"CRC 13,343.78",13343.78
4198696000014221853,800-2216,0,"CRC 4,900.00",4900
4198696000014232429,800-2218,0,"CRC 20,521.00",20521
4198696000014238289,800-2222,0,"CRC 17,750.00",17750
4198696000014238625,517-1079,2,"CRC 22,586.40",22586.4
4198696000014271484,509-0584,1,"CRC 11,894.00",11894
4198696000014307545,800-2230,0,"CRC 4,015.96",4015.96
4198696000014348593,800-2232,0,"CRC 6,119.20",6119.2
4198696000014370276,130-070,4,"CRC 3,030.00",3030
4198696000014419501,800-2239,0,"CRC 10,336.40",10336.4
4198696000014419822,510-1035,5,"CRC 65,416.57",65416.57
4198696000014457001,800-2243,0,"CRC 3,300.00",3300
4198696000014500090,72-3237,3,"CRC 5,164.57",5164.57
4198696000014500483,533-133,2,"CRC 16,500.00",16500
4198696000014520001,800-2248,0,"CRC 5,000.00",5000
4198696000014527083,130-071,13,"CRC 1,428.00",1428
4198696000014527278,517-1080,7,"CRC 21,996.00",21996
4198696000014593187,376-3049,3,"CRC 5,726.00",5726
4198696000014702022,800-2256,0,"CRC 17,000.00",17000
4198696000014709961,72-3241,2,"CRC 7,978.00",7978
4198696000014873156,510-1038,3,"CRC 43,745.42",43745.42
4198696000014974442,130-074,4,"CRC 9,600.00",9600
4198696000015063310,800-2268,0,"CRC 74,059.39",74059.39
4198696000015063527,800-2269,0,"CRC 56,990.00",56990
4198696000015082292,800-2271,0,"CRC 21,450.00",21450
4198696000015082614,72-3247,0,"CRC 4,417.50",4417.5
4198696000015094659,510-1040,0,"CRC 42,369.55",42369.55
4198696000015145084,526-1003,2,"CRC 5,800.00",5800
4198696000015145484,800-2281,0,"CRC 9,000.00",9000
4198696000015163765,533-135,1,"CRC 17,500.00",17500
4198696000015164786,800-2287,0,"CRC 5,300.00",5300
4198696000015213042,800-2291,0,"CRC 5,743.10",5743.1
4198696000015213933,534-0070,2,"CRC 3,150.00",3150
4198696000015289041,800-2296,0,"CRC 36,000.00",36000
4198696000015289738,800-2300,0,"CRC 40,285.87",40285.87
4198696000015314396,44-1132,4,CRC 950.00,950
4198696000015314494,44-1139,3,CRC 995.00,995
4198696000015320006,534-0074,6,"CRC 2,095.00",2095
4198696000015355723,800-2306,0,"CRC 16,900.00",16900
4198696000015399245,510-1044,1,"CRC 36,534.86",36534.86
4198696000015399794,800-2308,0,"CRC 17,600.00",17600
4198696000015464598,75-1012,28,"CRC 19,500.00",19500
4198696000015464634,75-1016,28,"CRC 25,000.00",25000
4198696000015464670,75-1020,45,"CRC 22,100.00",22100
4198696000015464706,75-1024,28,"CRC 22,700.00",22700
4198696000015464742,75-1028,29,"CRC 31,700.00",31700
4198696000015464778,75-1032,0,"CRC 28,200.00",28200
4198696000015464814,75-1036,0,"CRC 40,800.00",40800
4198696000015464850,75-1040,28,"CRC 22,800.00",22800
4198696000015464886,75-1045,27,"CRC 29,700.00",29700
4198696000015464922,67-1004,25,"CRC 40,200.00",40200
4198696000015464958,67-1011,26,"CRC 33,400.00",33400
4198696000015464994,67-1016,23,"CRC 39,600.00",39600
4198696000015465030,67-1020,30,"CRC 33,400.00",33400
4198696000015465066,67-1024,53,"CRC 60,000.00",60000
4198696000015465102,67-1032,30,"CRC 39,600.00",39600
4198696000015465138,67-1037,27,"CRC 39,600.00",39600
4198696000015465174,351-2015,26,"CRC 28,700.00",28700
4198696000015465210,351-2021,23,"CRC 19,100.00",19100
4198696000015465246,351-2031,23,"CRC 31,400.00",31400
4198696000015465282,351-2037,30,"CRC 37,500.00",37500
4198696000015465318,351-2041,28,"CRC 32,000.00",32000
4198696000015465354,351-2046,22,"CRC 38,900.00",38900
4198696000015465390,351-2050,21,"CRC 25,300.00",25300
4198696000015527001,800-2310,0,"CRC 54,990.00",54990
4198696000015527562,106-2034,1,"CRC 9,080.40",9080.4
4198696000015527673,106-2038,3,"CRC 3,036.00",3036
4198696000015652054,800-2313,0,"CRC 24,623.00",24623
4198696000015683212,517-1085,1,"CRC 31,986.97",31986.97
4198696000015694037,529-103,1,"CRC 20,000.00",20000
4198696000015706988,800-2319,0,"CRC 18,000.00",18000
4198696000015715528,509-1548,4,"CRC 11,993.10",11993.1
4198696000015715962,800-2325,0,"CRC 16,420.00",16420
4198696000015720431,800-2328,0,"CRC 19,897.50",19897.5
4198696000015724020,800-2332,0,"CRC 4,936.00",4936
4198696000015724283,800-2336,0,"CRC 2,057.20",2057.2
4198696000015745051,800-2339,0,"CRC 62,381.88",62381.88
4198696000015745239,800-2343,0,"CRC 7,501.29",7501.29
4198696000015745637,524-0662,2,"CRC 3,100.00",3100
4198696000015821525,72-3258,4,"CRC 4,300.00",4300
4198696000015821649,72-3263,4,"CRC 3,700.00",3700
4198696000015852003,72-3266,4,"CRC 5,900.00",5900
4198696000015864030,72-3270,2,"CRC 3,900.00",3900
4198696000015864628,72-3273,4,"CRC 4,670.00",4670
4198696000015950461,533-137,1,"CRC 21,500.00",21500
4198696000015960059,517-1088,2,"CRC 28,500.00",28500
4198696000015960099,517-1092,2,"CRC 22,995.00",22995
4198696000015960387,800-2355,0,"CRC 5,833.23",5833.23
4198696000015960817,800-2357,0,"CRC 16,830.00",16830
4198696000015953624,800-2358,0,"CRC 15,000.00",15000
4198696000016060150,72-3275,3,"CRC 4,680.00",4680
4198696000016064174,800-2361,0,"CRC 13,103.05",13103.05
4198696000016070190,800-2362,0,"CRC 39,429.75",39429.75
4198696000016070676,21-1046,1,"CRC 9,940.00",9940
4198696000016196027,527-0060,2,"CRC 8,158.50",8158.5
4198696000016204360,509-0242,1,"CRC 5,112.22",5112.22
4198696000016204915,800-2372,0,"CRC 15,763.00",15763
4198696000016210113,130-2028,1,"CRC 4,995.00",4995
4198696000016210712,339-1002,4,"CRC 11,000.00",11000
4198696000016210824,339-1006,4,"CRC 9,500.00",9500
4198696000016245395,800-2375,0,"CRC 8,995.00",8995
4198696000016245444,800-2379,0,"CRC 9,290.00",9290
4198696000016269965,3-198,2,"CRC 4,957.09",4957.09
4198696000016302189,3-202,2,"CRC 6,500.04",6500.04
4198696000016302225,3-206,1,"CRC 13,902.46",13902.46
4198696000016322283,72-3280,2,"CRC 5,730.00",5730
4198696000016362501,800-2384,0,"CRC 24,262.85",24262.85
4198696000016366075,511-2002,1,"CRC 44,000.00",44000
4198696000016370480,800-2389,0,"CRC 14,159.29",14159.29
4198696000016370792,72-3281,1,"CRC 3,960.60",3960.6
4198696000016373118,511-2005,2,"CRC 61,500.00",61500
4198696000016393005,522-0206,0,"CRC 14,131.00",14131
4198696000016418068,512-263,1,"CRC 14,126.23",14126.23
4198696000016430579,72-3282,2,"CRC 4,908.75",4908.75
4198696000016474011,800-2401,0,"CRC 1,995.00",1995
4198696000016620221,517-1099,3,"CRC 21,660.00",21660
4198696000016620605,800-2406,0,"CRC 8,350.00",8350
4198696000016620799,533-140,4,"CRC 13,950.00",13950
4198696000016633870,800-2410,0,"CRC 7,255.00",7255
4198696000016723220,800-2414,0,"CRC 5,500.00",5500
4198696000016723650,800-2417,0,"CRC 49,000.00",49000
4198696000016723847,800-2421,0,"CRC 4,099.00",4099
4198696000016775717,800-2425,0,"CRC 6,820.00",6820
4198696000016776224,533-142,2,"CRC 21,500.00",21500
4198696000016823387,517-1100,2,"CRC 24,500.00",24500
4198696000016846370,130-2030,1,"CRC 12,375.00",12375
4198696000016879230,530-1062,0,"CRC 3,800.00",3800
4198696000016879480,524-0666,3,"CRC 2,900.00",2900
4198696000016879708,800-2431,0,"CRC 41,211.53",41211.53
4198696000016933464,521-0051,1,"CRC 7,223.09",7223.09
4198696000016933765,535-0014,4,"CRC 4,800.00",4800
4198696000016976242,800-2433,0,"CRC 12,000.00",12000
4198696000016983489,72-3289,3,"CRC 5,766.40",5766.4
4198696000016983788,524-0670,4,"CRC 3,990.00",3990
4198696000016991101,524-0673,,"CRC 1,900.00",1900
4198696000016938293,41-1997,2,"CRC 15,900.00",15900
4198696000017003141,800-2438,0,"CRC 2,909.10",2909.1
4198696000017003736,800-2442,0,"CRC 9,490.00",9490
4198696000016994305,72-3194,2,"CRC 6,590.00",6590
4198696000017013128,900-006,46,CRC 840.00,840
4198696000017105131,524-0677,1,"CRC 3,600.00",3600
4198696000017105579,525-0038,2,"CRC 2,400.00",2400
4198696000017111470,800-2456,0,"CRC 48,271.55",48271.55
4198696000017111791,800-2458,0,"CRC 3,000.00",3000
4198696000017182240,800-2462,0,"CRC 5,295.00",5295
4198696000017182937,526-1004,2,"CRC 5,900.00",5900
4198696000017208053,800-2467,0,"CRC 25,945.70",25945.7
4198696000017352242,800-2470,0,"CRC 25,990.00",25990
4198696000017431001,800-2474,0,"CRC 15,800.55",15800.55
4198696000017476716,800-2475,0,"CRC 6,674.00",6674
4198696000017530003,800-2478,0,"CRC 11,579.00",11579
4198696000017496288,509-0243,2,"CRC 10,727.00",10727
4198696000017581232,511-2010,1,"CRC 40,000.00",40000
4198696000017627075,3-207,3,"CRC 1,946.18",1946.18
4198696000017627780,800-2485,0,"CRC 33,644.81",33644.81
4198696000017634694,800-2489,0,"CRC 3,762.18",3762.18
4198696000017641004,800-2493,0,"CRC 3,500.00",3500
4198696000017644091,524-0175,5,"CRC 2,500.00",2500
4198696000017644413,800-2499,0,"CRC 9,500.00",9500
4198696000017644982,800-2503,0,"CRC 10,450.00",10450
4198696000017698123,800-2505,0,"CRC 18,000.00",18000
4198696000017698496,800-2509,0,"CRC 25,000.00",25000
4198696000017740545,533-145,4,"CRC 18,500.00",18500
4198696000017761543,800-2515,0,"CRC 4,384.00",4384
4198696000017767500,800-2518,0,"CRC 5,170.00",5170
4198696000017812020,800-2522,0,"CRC 7,800.00",7800
4198696000017812344,800-2526,0,"CRC 4,230.00",4230
4198696000017818108,800-2530,0,"CRC 7,700.00",7700
4198696000017818362,800-2534,0,"CRC 3,200.00",3200
4198696000017826479,376-3182,4,"CRC 2,533.50",2533.5
4198696000017831069,800-2539,0,"CRC 11,950.00",11950
4198696000017936489,800-2543,0,"CRC 18,900.00",18900
4198696000017986248,800-2547,0,"CRC 9,890.00",9890
4198696000017986911,3-175,2,"CRC 2,434.67",2434.67
4198696000018053586,800-2554,0,"CRC 24,528.14",24528.14
4198696000018053955,800-2558,0,"CRC 1,400.00",1400
4198696000018059528,512-1029,1,"CRC 7,450.00",7450
4198696000018067853,376-3184,2,"CRC 1,812.88",1812.88
4198696000018140143,800-2565,0,"CRC 1,395.00",1395
4198696000018140911,800-2569,0,"CRC 45,000.00",45000
4198696000018170163,800-2571,0,"CRC 9,324.00",9324
4198696000018170635,530-2014,3,"CRC 2,999.00",2999
4198696000018170941,800-2577,0,"CRC 11,904.45",11904.45
4198696000018177251,800-2581,0,"CRC 33,857.02",33857.02
4198696000018177596,800-2585,0,"CRC 16,000.00",16000
4198696000018185603,800-2588,0,"CRC 2,000.00",2000
4198696000018200258,534-0085,4,"CRC 2,750.00",2750
4198696000018204074,168-2043,7,"CRC 1,750.00",1750
4198696000018234473,44-1149,4,"CRC 1,500.00",1500
4198696000018234946,800-2595,0,"CRC 11,950.00",11950
4198696000018262859,800-2596,0,"CRC 22,000.00",22000
4198696000018308600,800-2599,0,"CRC 23,520.00",23520
4198696000018360805,800-2603,0,"CRC 11,590.00",11590
4198696000018367611,800-2605,0,"CRC 17,000.00",17000
4198696000018430343,800-2609,0,"CRC 7,450.00",7450
4198696000018476001,800-2613,0,"CRC 5,500.00",5500
4198696000018476053,800-2617,0,"CRC 1,265.00",1265
4198696000018476748,800-2621,0,"CRC 22,752.03",22752.03
4198696000018519303,509-2612,2,"CRC 5,720.50",5720.5
4198696000018523344,800-2624,0,"CRC 1,320.00",1320
4198696000018523514,530-1065,1,"CRC 5,297.00",5297
4198696000018531576,800-2630,0,"CRC 3,500.00",3500
4198696000018627692,259-1009,39,"CRC 3,200.00",3200
4198696000018627728,259-1014,48,"CRC 10,300.00",10300
4198696000018627764,259-1020,50,"CRC 5,800.00",5800
4198696000018627800,259-1028,49,"CRC 5,500.00",5500
4198696000018627836,259-1033,49,"CRC 3,600.00",3600
4198696000018627872,67-1006,28,"CRC 39,000.00",39000
4198696000018627908,67-1029,27,"CRC 44,400.00",44400
4198696000018627944,67-1039,25,"CRC 54,400.00",54400
4198696000018627980,351-2028,29,"CRC 20,800.00",20800
4198696000018668016,12-1000,19,"CRC 87,000.00",87000
4198696000018668052,12-1005,30,"CRC 50,100.00",50100
4198696000018668088,12-1010,18,"CRC 70,700.00",70700
4198696000018668124,12-1024,29,"CRC 76,600.00",76600
4198696000018668160,12-1029,14,"CRC 73,000.00",73000
