Item_ID,SKU,Sales_24M_Qty,Sales_24M_Net
4198696000001610675,520-0002,2,40512
4198696000001610666,520-0113,5,127728
4198696000001610639,520-0006,1,24600
4198696000001610630,520-0110,10,331000
4198696000001610612,520-0093,3,45900
4198696000001610567,520-0141,7,167713
4198696000001610558,520-0132,3,97200
4198696000001610522,520-0025,5,95238.05
4198696000001610495,520-0038,2,59900
4198696000001610477,520-0057,17,311316.64
4198696000001610468,520-0015,16,330930.12
4198696000001610450,519-0049,62,874862.42
4198696000001610423,519-0016,3,53100
4198696000001610414,519-0029,5,22500
4198696000001610360,519-0020,2,22200
4198696000001610333,519-0002,4,18600
4198696000001610315,519-0026,10,94904.07
4198696000001610306,519-0001,9,57610
4198696000001610288,519-0048,43,431960.68
4198696000001610279,519-0037,8,86146
4198696000001610261,519-0019,3,38849.56
4198696000001610252,519-0032,8,62208
4198696000001610225,519-0010,61,463963.71
4198696000001610207,519-0018,9,118397
4198696000001610198,519-0023,5,61308.39
4198696000001610189,519-0046,6,94600
4198696000001610180,519-0005,13,209896
4198696000001610171,519-0039,3,38408.85
4198696000001610162,519-0044,5,42280
4198696000001610153,519-0036,10,70563.03
4198696000001610144,519-0006,8,173120
4198696000001610126,519-0045,5,158600
4198696000001610117,519-0047,12,165922.48
4198696000001610108,519-0031,15,199742.54
4198696000001610099,519-0030,16,229193.41
4198696000001610072,519-0027,17,186848.42
4198696000001610054,519-0011,11,156259.93
4198696000001531090,520-0144,2,41420
4198696000001522218,522-0189,7,182924
4198696000001522209,522-0188,6,156596
4198696000001522110,800-046,1,24985
4198696000001481320,72-2004,2,10800
4198696000001481284,522-0503,1,49000
4198696000001481266,522-0501,3,102300
4198696000001481113,509-0202,8,95100
4198696000001481104,519-0014,8,78692.04
4198696000001481095,519-0015,4,40700
4198696000001481086,519-0022,12,164144
4198696000001441306,535-0003,1,5781
4198696000001441114,800-028,1,11300
4198696000001424067,520-0142,2,38800
4198696000001408352,524-0597,13,47099.62
4198696000001408334,524-0595,3,17100
4198696000001408325,524-0594,6,39480
4198696000001408280,524-0589,2,14200
4198696000001408253,524-0586,1,11500
4198696000001408235,524-0584,4,16630.08
4198696000001408217,524-0582,1,5500
4198696000001408199,524-0580,1,5244
4198696000001408181,524-0578,3,13140
4198696000001408163,524-0576,8,47565
4198696000001408145,524-0574,2,9360
4198696000001408127,524-0572,1,2500
4198696000001408109,524-0570,25,104795.3
4198696000001408055,524-0564,6,39995
4198696000001408046,524-0563,3,14600
4198696000001408037,524-0562,3,13500
4198696000001408019,524-0560,5,26064.6
4198696000001408010,524-0559,7,27291.38
4198696000001408001,524-0558,2,9600
4198696000001407965,524-0554,7,84052
4198696000001407929,524-0550,1,14800
4198696000001407911,524-0548,2,15268.14
4198696000001407893,524-0546,3,18400
4198696000001407776,524-0533,1,9203.54
4198696000001407722,524-0527,2,86592
4198696000001407686,524-0523,1,52060
4198696000001407650,524-0519,5,178136.7
4198696000001407596,524-0513,1,32800
4198696000001407452,525-0013,2,19776
4198696000001407416,525-0009,1,10165
4198696000001407344,525-0001,8,43050
4198696000001407317,524-0140,2,18300
4198696000001407299,524-0138,13,90057.63
4198696000001407290,524-0137,2,15936
4198696000001407245,524-0132,5,20700
4198696000001407227,524-0130,9,30612
4198696000001407191,524-0126,1,3036
4198696000001407173,524-0124,1,2900
4198696000001407065,524-0112,1,2900
4198696000001407011,524-0106,2,8000
4198696000001406912,524-0095,2,6200
4198696000001406867,524-0090,9,30604
4198696000001406849,524-0088,6,20024
4198696000001406840,524-0087,3,16200
4198696000001406813,524-0084,2,10400
4198696000001406786,524-0081,3,17520
4198696000001406777,524-0080,4,26012.39
4198696000001406759,524-0078,7,49465.65
4198696000001406732,524-0075,1,4600
4198696000001406705,524-0072,2,18404
4198696000001406687,524-0070,4,23040
4198696000001406669,524-0068,2,11312
4198696000001406660,524-0067,4,29452
4198696000001406651,524-0066,7,35987.26
4198696000001406642,524-0065,3,9336
4198696000001406606,524-0061,2,6539.82
4198696000001406543,524-0054,3,8077.88
4198696000001406534,524-0053,2,5376
4198696000001406498,524-0049,6,17649.45
4198696000001406480,524-0031,2,6600
4198696000001406453,524-0028,5,14974.34
4198696000001406426,524-0025,2,6928.32
4198696000001406381,524-0020,2,6600
4198696000001406327,524-0014,5,14215
4198696000001406309,524-0012,3,9020.35
4198696000001406282,524-0009,3,8836
4198696000001406255,524-0006,1,6194.69
4198696000001406237,524-0004,17,50511.91
4198696000001402019,800-024,1,32100
4198696000001391001,509-0201,10,130927.75
4198696000001338108,800-020,1,31800
4198696000001300164,524-0145,5,21913.42
4198696000001223116,525-0034,3,22100
4198696000001223010,800-014,1,2300
4198696000001197375,800-012,1,3300
4198696000001197109,72-3070,6,48608
4198696000001197001,509-1050,42,765257.54
4198696000001153072,524-0512,3,83190
4198696000001108102,72-2001,4,100804
4198696000001096574,523-0032,2,14200
4198696000001096538,523-0028,2,15000
4198696000001096502,523-0024,2,27000
4198696000001096466,523-0020,1,7800
4198696000001096421,523-0015,1,7200
4198696000001096304,523-0002,1,4900
4198696000001089370,21-2008,2.3000000000000003,53251.67
4198696000001089352,21-2006,0.5,4450
4198696000001089343,21-2005,4.74,51500.03
4198696000001089334,21-2004,13.53,47350.32
4198696000001089325,21-2003,11.95,56529.9
4198696000001089316,21-2002,1.7300000000000002,30689
4198696000001089307,21-2001,0.4,5152
4198696000001089298,127-1026,28,11552
4198696000001089289,127-1025,49,19408
4198696000001089262,127-1022,7,3300
4198696000001089253,127-1021,72,31546.62
4198696000001089244,127-1020,35,19273.91
4198696000001089235,127-1019,14,5504
4198696000001089226,127-1018,22,9100
4198696000001089217,127-1017,43,26219.15
4198696000001089208,127-1016,56,31396.28
4198696000001089199,127-1015,58,35041.63
4198696000001089181,127-1013,136,78094.73
4198696000001089172,127-1012,33,16512.9
4198696000001089163,127-1011,35,16349.56
4198696000001089154,127-1010,44,30075.22
4198696000001089145,127-1009,50,30000
4198696000001089136,127-1008,24,16800
4198696000001089118,127-1006,50,45142.48
4198696000001089109,127-1005,13,13294.44
4198696000001089100,127-1004,171,64672.75
4198696000001089091,127-1003,50,27377.84
4198696000001089082,127-1002,32,18960
4198696000001086466,516-006,6,16800
4198696000001086457,516-005,2,11904
4198696000001086448,516-004,4,25770
4198696000001086439,516-003,9,42102
4198696000001086430,516-002,8,22084
4198696000001086421,516-001,17,61184.58
4198696000001086412,515-011,2,10368
4198696000001086403,515-010,9,30200
4198696000001086376,515-007,1,7300
4198696000001086358,515-005,9,49500
4198696000001086349,515-004,7,38304
4198696000001086340,515-003,4,23500
4198696000001085209,800-001,2,35600
4198696000001057791,517-002,2,56800
4198696000001057513,512-161,1,9600
4198696000001057338,512-160,8,83660
4198696000001048284,1000-0010,24,477380
4198696000001046649,512-138,1,12500
4198696000001046613,512-134,3,64204.43
4198696000001046595,512-132,4,59867.25
4198696000001046577,512-130,1,18672.57
4198696000001046550,512-127,3,38975.22
4198696000001046415,512-112,1,68000
4198696000001046253,512-094,3,56500
4198696000001046208,512-089,1,15700
4198696000001046190,512-087,1,59400
4198696000001046118,512-079,2,92702.65
4198696000001046037,512-070,1,25700
4198696000001045920,512-057,4,183414.55
4198696000001045893,512-054,1,14900
4198696000001045857,512-050,2,21600
4198696000001045794,512-043,1,11000
4198696000001045758,512-039,1,28500
4198696000001045749,512-038,7,233959
4198696000001045740,512-037,7,74540
4198696000001045722,512-035,8,113800
4198696000001045713,512-034,3,76629
4198696000001045704,512-033,6,55056
4198696000001045695,512-031,1,13700
4198696000001045641,512-025,1,9384
4198696000001045605,512-021,1,13982.3
4198696000001045587,512-019,8,152155
4198696000001045578,512-018,5,65300
4198696000001045569,512-017,5,146970
4198696000001045533,512-013,1,55900
4198696000001045479,512-007,6,188048
4198696000001045452,512-004,1,30765
4198696000001045425,512-001,3,32022.89
4198696000001041121,93-23,9,27680
4198696000001041112,93-21,18,70400
4198696000001041094,93-15,23,112300
4198696000001041076,93-1,8,20720
4198696000001041067,77-7,23,4320.99
4198696000001041049,77-5,25,4592.66
4198696000001041031,77-3,34,6405.31
4198696000001041022,77-24,25,2314.16
4198696000001041013,77-23,43,3934.16
4198696000001041004,77-2,47,4518
4198696000001040986,77-18,2,565.49
4198696000001040968,77-14,3,900
4198696000001040950,77-11,18,3302.65
4198696000001040941,77-1,97,8909.98
4198696000001040923,67-1,1,48584
4198696000001040896,393-193,4,80800
4198696000001040887,393-13,10,158253.46
4198696000001040878,393-116,6,127120
4198696000001040860,393-111,1,16900
4198696000001040797,393-127,7,112500
4198696000001040770,393-114,4,85200
4198696000001040761,393-113,4,85200
4198696000001040707,351-292,2,76135.4
4198696000001040635,351-183,3,141057.7
4198696000001040599,351-119,2,119200
4198696000001040590,339-2,8,69120
4198696000001040581,339-1,14,101640
4198696000001040572,88-53,4,46042.48
4198696000001040545,88-43,4,45455.75
4198696000001040473,88-17,3,40250
4198696000001040401,39-173,10,183300
4198696000001040383,39-132,2,33400
4198696000001040347,257-1,1,27800
4198696000001040329,245-328,5,51168
4198696000001040320,245-327,7,69640
4198696000001040302,229-91,29,2044083
4198696000001040266,168-6,9,3100
4198696000001040221,173-37,1,14342.43
4198696000001040185,173-33,5,35584
4198696000001040158,118-71,1,2500
4198696000001040131,118-58,2,4100
4198696000001040032,118-153,2,5466.37
4198696000001039978,118-113,4,9587.39
4198696000001039942,11-310,1,22800
4198696000001039879,85-35,4,13035
4198696000001039825,274-6,3,2596.46
4198696000001039816,274-11,3,6000
4198696000001039807,273-7,3,3980
4198696000001039798,273-20,4,9800
4198696000001039771,273-14,6,7300
4198696000001039744,253-6,9,10200
4198696000001039735,253-2,11,11196
4198696000001039717,107-7,1,4778.76
4198696000001039663,9-420,2,28400
4198696000001039654,9-515,5,23149
4198696000001039645,9-514,5,21964
4198696000000983005,512-032,5,73400
4198696000000899826,503-036,11,24900
4198696000000899790,503-032,49,20809.7
4198696000000899781,503-031,48.1,14239.82
4198696000000899736,503-026,2,8600
4198696000000899709,503-023,3,10800
4198696000000899700,503-022,10,39600
4198696000000899691,503-021,3,45300
4198696000000899052,502-058,5,175845
4198696000000899034,502-056,5,172717
4198696000000898971,502-049,2,28800
4198696000000898890,502-040,6,68460
4198696000000898881,502-039,6,68460
4198696000000898773,502-027,2,37345.13
4198696000000898737,502-023,6,103000
4198696000000898620,502-010,2,52000
4198696000000898584,502-006,4,60800
4198696000000898575,502-005,8,142600
4198696000000898539,502-001,1,32600
4198696000000898485,504-145,1,20800
4198696000000898296,504-124,1,10200
4198696000000898233,504-117,1,15300
4198696000000898206,504-114,2,4400
4198696000000898179,504-111,2,17924
4198696000000898152,504-108,2,11800
4198696000000898116,504-104,1,3300
4198696000000898035,504-095,1,10200
4198696000000897981,504-089,2,6800
4198696000000897963,504-087,2,5600
4198696000000897927,504-083,9,34300
4198696000000897900,504-080,1,2100
4198696000000897855,504-075,1,8730
4198696000000897801,504-069,1,3900
4198696000000897774,504-066,3,8500
4198696000000897702,504-058,1,4500
4198696000000897675,504-055,3,7492
4198696000000897666,504-054,2,8490
4198696000000897594,504-046,1,2800
4198696000000897567,504-043,2,3456
4198696000000897540,504-040,1,1700
4198696000000897351,504-019,1,6400
4198696000000897315,504-015,4,42385.44
4198696000000897297,504-013,2,9945
4198696000000897288,504-012,4,29075
4198696000000897270,504-010,3,11700
4198696000000866544,509-0574,18,173484.07
4198696000000866215,509-3025,3,51392
4198696000000866197,509-3023,1,11805
4198696000000866161,509-3019,3,26232
4198696000000866134,509-3016,3,36208
4198696000000866116,509-3014,2,20330
4198696000000866080,509-3010,2,21600
4198696000000866044,509-3006,2,15785.8
4198696000000866026,509-3004,3,28800
4198696000000866017,509-3003,9,80276
4198696000000865999,509-3001,3,34976
4198696000000865972,509-3536,2,53583.19
4198696000000865945,509-3533,1,17900
4198696000000865927,509-3531,3,54141.59
4198696000000865891,509-3527,3,61865
4198696000000865873,509-3525,2,45504
4198696000000865837,509-3521,2,36495.5
4198696000000865810,509-3518,4,78057
4198696000000865783,509-3515,3,45920.39
4198696000000865756,509-3512,3,65007
4198696000000865720,509-3508,2,50200
4198696000000865693,509-3505,2,33840.68
4198696000000865648,509-3500,4,90596
4198696000000865612,510-044,1,196512
4198696000000865450,510-026,3,1128266
4198696000000865441,510-025,3,147500
4198696000000865396,510-020,1,55700
4198696000000865378,510-018,1,45700
4198696000000865306,510-010,3,178000
4198696000000865297,510-009,4,678491
4198696000000865279,510-007,3,538333.63
4198696000000865261,510-005,6,444359
4198696000000865243,510-003,8,412829
4198696000000865234,510-002,16,792990.38
4198696000000865225,510-001,16,1088267.21
4198696000000865216,509-2603,3,32614
4198696000000865189,509-2600,10,71174.32
4198696000000865180,509-2599,6,40754
4198696000000865162,509-2597,3,23771.77
4198696000000865153,509-2596,3,24048.19
4198696000000865126,509-2593,1,9292.04
4198696000000865108,509-2591,7,55400
4198696000000865063,509-2586,4,32696
4198696000000865054,509-2585,4,42700
4198696000000865036,509-2583,3,24484.96
4198696000000865009,509-2580,2,23180
4198696000000865000,509-2579,4,33235.89
4198696000000864991,509-2578,14,90150
4198696000000864955,509-2574,27,262623
4198696000000864937,509-2572,4,36400
4198696000000864919,509-2570,3,31700
4198696000000864874,509-2565,4,32712
4198696000000864847,509-2562,3,18735
4198696000000864820,509-2559,2,18800
4198696000000864793,509-2556,1,9300
4198696000000864766,509-2553,9,72796.18
4198696000000864757,509-2552,6,57330
4198696000000864748,509-2551,10,71268
4198696000000864703,509-2546,7,54756.36
4198696000000864694,509-2545,8,68000
4198696000000864676,509-2543,5,45570
4198696000000864640,509-2539,9,80914.16
4198696000000864631,509-2538,9,86225.64
4198696000000864622,509-2537,10,71560
4198696000000864586,509-2533,4,45696
4198696000000864550,509-2529,4,31200
4198696000000864541,509-2528,15,117850.95
4198696000000864514,509-2525,24,203630
4198696000000864505,509-2524,3,22820
4198696000000864496,509-2523,9,66781.31
4198696000000864487,509-2522,9,99311
4198696000000864469,509-2520,1,11100
4198696000000864460,509-2519,5,51029.52
4198696000000864406,509-2513,2,20000
4198696000000864388,509-2511,3,28652
4198696000000864370,509-2509,6,54000
4198696000000864352,509-2507,3,28652
4198696000000864325,509-3034,2,19900
4198696000000864298,509-2501,13,104251.68
4198696000000864289,509-2500,5,43000
4198696000000864226,509-2029,1,44600
4198696000000864181,509-2024,1,49220
4198696000000864064,509-2011,1,51060
4198696000000864019,509-2006,1,42100
4198696000000863965,509-3538,3,82500
4198696000000863956,509-1536,16,655904
4198696000000863947,509-1535,20,350700
4198696000000863938,509-1534,5,103072.57
4198696000000863929,509-1533,4,107200
4198696000000863902,509-1530,12,201632
4198696000000863884,509-1528,8,163856
4198696000000863866,509-1526,3,61900
4198696000000863848,509-1524,12,227200
4198696000000863830,509-1522,5,79952
4198696000000863821,509-1521,4,104000
4198696000000863785,509-1517,7,120700
4198696000000863776,509-1516,4,76400
4198696000000863758,509-1514,10,311429.94
4198696000000863722,509-1510,4,149800
4198696000000863713,509-1509,14,299256
4198696000000863704,509-1508,4,95600
4198696000000863695,509-1507,6,162200
4198696000000863686,509-1506,22,425936
4198696000000863659,509-1503,2,95400
4198696000000863623,509-1049,8,234574
4198696000000863614,509-1048,4,57776
4198696000000863605,509-1047,8,151670
4198696000000863569,509-1043,4,110543.36
4198696000000863551,509-1041,2,49200
4198696000000863533,509-1039,6,107140
4198696000000863524,509-1038,5,86240
4198696000000863506,509-1036,6,173538
4198696000000863497,509-1035,7,212295.93
