Product_ID,Available_Stock,Cost_Fallback,Current_Unit_Rate
4198696000001611386,6,"CRC 13,650.78",13650.78
4198696000001611422,4,"CRC 16,950.53",16950.53
4198696000001611458,4,"CRC 11,403.33",11403.33
4198696000001611494,4,"CRC 16,261.85",16261.85
4198696000001611530,3,"CRC 17,835.19",17835.19
4198696000001611566,4,"CRC 11,100.00",11100
4198696000001611602,3,"CRC 12,650.00",12650
4198696000001611638,4,"CRC 21,719.34",21719.34
4198696000001611674,4,"CRC 12,820.20",12820.2
4198696000001611710,4,"CRC 13,950.00",13950
4198696000001611746,2,"CRC 4,091.26",4091.26
4198696000001611782,3,"CRC 1,408.11",1408.11
4198696000001611818,2,"CRC 4,100.00",4100
4198696000001611854,2,"CRC 6,208.52",6208.52
4198696000001611890,2,"CRC 5,795.46",5795.46
4198696000001611926,6,"CRC 6,500.00",6500
4198696000001611962,1,"CRC 8,217.92",8217.92
4198696000001611998,2,"CRC 12,000.00",12000
4198696000001612034,2,"CRC 7,381.38",7381.38
4198696000001612070,2,"CRC 11,950.00",11950
4198696000001612106,2,"CRC 12,500.00",12500
4198696000001612142,0,"CRC 16,888.73",16888.73
4198696000001612178,3,"CRC 18,852.88",18852.88
4198696000001612214,2,"CRC 21,500.00",21500
4198696000001612250,2,"CRC 22,258.95",22258.95
4198696000001612286,1,"CRC 23,950.00",23950
4198696000001612322,2,"CRC 25,164.32",25164.32
4198696000001612358,2,"CRC 36,200.00",36200
4198696000001612394,1,"CRC 39,020.49",39020.49
4198696000001612430,2,"CRC 29,960.00",29960
4198696000001612466,2,"CRC 30,874.00",30874
4198696000001612502,4,"CRC 30,764.56",30764.56
4198696000001612538,2,"CRC 25,813.44",25813.44
4198696000001612574,2,"CRC 33,150.59",33150.59
4198696000001612610,2,"CRC 27,580.34",27580.34
4198696000001612646,2,"CRC 44,980.00",44980
4198696000001612682,1,"CRC 30,729.13",30729.13
4198696000001612718,2,"CRC 28,690.35",28690.35
4198696000001612754,2,"CRC 25,027.83",25027.83
4198696000001612790,2,"CRC 27,428.97",27428.97
4198696000001612826,1,"CRC 32,377.37",32377.37
4198696000001612862,1,"CRC 11,196.75",11196.75
4198696000001612898,3,"CRC 8,116.70",8116.7
4198696000001612934,2,"CRC 9,000.00",9000
4198696000001612970,2,"CRC 8,010.00",8010
4198696000001613006,2,"CRC 9,250.00",9250
4198696000001613042,2,"CRC 9,350.00",9350
4198696000001613078,5,"CRC 8,050.00",8050
4198696000001613114,6,"CRC 10,200.00",10200
4198696000001613150,3,"CRC 6,710.40",6710.4
4198696000001613186,2,"CRC 33,562.19",33562.19
4198696000001613222,0,"CRC 1,664.49",1664.49
4198696000001613258,0,"CRC 13,455.00",13455
4198696000001613294,1,"CRC 25,100.00",25100
4198696000001613330,4,"CRC 11,319.58",11319.58
4198696000001613366,2,"CRC 10,283.96",10283.96
4198696000001613402,1,"CRC 15,372.28",15372.28
4198696000001613438,0,"CRC 10,031.08",10031.08
4198696000001613474,2,"CRC 9,801.54",9801.54
4198696000001613510,1,"CRC 10,970.36",10970.36
4198696000001613546,1,"CRC 17,762.10",17762.1
4198696000001613582,1,"CRC 10,031.08",10031.08
4198696000001613618,1,"CRC 15,632.84",15632.84
4198696000001613654,2,"CRC 11,319.58",11319.58
4198696000001613690,2,"CRC 38,462.47",38462.47
4198696000001613726,0,"CRC 43,262.53",43262.53
4198696000001613762,2,"CRC 26,954.10",26954.1
4198696000001613798,1,"CRC 22,980.00",22980
4198696000001613834,2,"CRC 26,850.00",26850
4198696000001613870,1,"CRC 20,649.27",20649.27
4198696000001613906,1,"CRC 26,535.15",26535.15
4198696000001613942,0,"CRC 24,475.78",24475.78
4198696000001613978,1,"CRC 24,977.70",24977.7
4198696000001614014,0,"CRC 29,503.62",29503.62
4198696000001614050,0,"CRC 23,640.03",23640.03
4198696000001614086,2,"CRC 28,900.63",28900.63
4198696000001614122,1,"CRC 27,985.80",27985.8
4198696000001614158,1,"CRC 31,900.00",31900
4198696000001614194,1,"CRC 31,200.00",31200
4198696000001614230,2,"CRC 31,990.69",31990.69
4198696000001614266,1,"CRC 31,780.76",31780.76
4198696000001614302,3,"CRC 27,200.00",27200
4198696000001614338,1,"CRC 30,800.00",30800
4198696000001614374,1,"CRC 35,900.00",35900
4198696000001614410,2,"CRC 30,110.40",30110.4
4198696000001614446,1,"CRC 29,213.11",29213.11
4198696000001614482,1,"CRC 27,678.97",27678.97
4198696000001614518,0,"CRC 33,573.27",33573.27
4198696000001614554,1,"CRC 31,796.91",31796.91
4198696000001614590,2,"CRC 28,600.00",28600
4198696000001614626,2,"CRC 23,577.19",23577.19
4198696000001614662,0,"CRC 15,962.03",15962.03
4198696000001614698,2,"CRC 20,250.55",20250.55
4198696000001614734,2,"CRC 19,900.00",19900
4198696000001614770,4,"CRC 23,011.98",23011.98
4198696000001614806,5,"CRC 20,492.77",20492.77
4198696000001614842,0,"CRC 17,516.94",17516.94
4198696000001614878,2,"CRC 12,745.78",12745.78
4198696000001614914,1,"CRC 14,220.72",14220.72
4198696000001614950,2,"CRC 13,064.34",13064.34
4198696000001614986,0,"CRC 13,789.38",13789.38
4198696000001615022,2,"CRC 15,906.52",15906.52
4198696000001615058,2,"CRC 17,892.83",17892.83
4198696000001615094,0,"CRC 14,127.71",14127.71
4198696000001615130,2,"CRC 16,552.47",16552.47
4198696000001615166,0,"CRC 17,166.13",17166.13
4198696000001615202,4,"CRC 15,055.61",15055.61
4198696000001615238,2,"CRC 10,819.67",10819.67
4198696000001615274,1,"CRC 24,003.80",24003.8
4198696000001615310,4,"CRC 43,554.15",43554.15
4198696000001615346,0,"CRC 30,527.29",30527.29
4198696000001615382,2,"CRC 23,254.12",23254.12
4198696000001629564,1,"CRC 6,890.86",6890.86
4198696000001629744,2,"CRC 7,485.17",7485.17
4198696000001629990,0,"CRC 29,800.00",29800
4198696000001663055,1,"CRC 24,200.00",24200
4198696000001674225,0,"CRC 15,840.00",15840
4198696000001674778,4,"CRC 5,707.00",5707
4198696000001674814,4,"CRC 5,594.40",5594.4
4198696000001674850,0,"CRC 6,653.60",6653.6
4198696000001674886,1,"CRC 6,580.00",6580
4198696000001674922,2,"CRC 7,520.00",7520
4198696000001674958,3,"CRC 5,448.95",5448.95
4198696000001674994,4,"CRC 20,000.00",20000
4198696000001685030,2,"CRC 22,800.00",22800
4198696000001685066,1,"CRC 23,769.00",23769
4198696000001685102,3,"CRC 3,251.00",3251
4198696000001685138,1,"CRC 32,974.00",32974
4198696000001686304,0,"CRC 2,990.00",2990
4198696000001715219,0,"CRC 16,900.00",16900
4198696000001715735,0,"CRC 4,050.00",4050
4198696000001715861,0,"CRC 7,000.00",7000
4198696000001735467,0,"CRC 28,880.00",28880
4198696000001783304,2,"CRC 22,044.65",22044.65
4198696000001868199,0,"CRC 22,222.80",22222.8
4198696000001900192,0,"CRC 5,150.00",5150
4198696000001900608,0,"CRC 12,260.40",12260.4
4198696000001937038,2,"CRC 5,400.00",5400
4198696000001994009,0,"CRC 30,328.00",30328
4198696000002124040,9,"CRC 17,000.00",17000
4198696000002192116,5,"CRC 25,000.00",25000
4198696000002192430,2,"CRC 3,410.00",3410
4198696000002192776,4,"CRC 17,000.00",17000
4198696000002192977,0,"CRC 27,500.00",27500
4198696000002265637,0,"CRC 1,931.72",1931.72
4198696000002345007,4,"CRC 1,050.00",1050
4198696000002384171,0,"CRC 12,243.05",12243.05
4198696000002427083,0,"CRC 1,850.00",1850
4198696000002481570,2,"CRC 11,977.19",11977.19
4198696000002566271,15,"CRC 17,000.00",17000
4198696000002572716,1,"CRC 65,000.00",65000
4198696000002572752,12,"CRC 17,000.00",17000
4198696000002572788,11,"CRC 17,000.00",17000
4198696000002572824,12,"CRC 20,000.00",20000
4198696000002572860,7,"CRC 17,000.00",17000
4198696000002572896,6,"CRC 22,000.00",22000
4198696000002572932,4,"CRC 17,000.00",17000
4198696000002572968,7,"CRC 20,000.00",20000
4198696000002574004,1,"CRC 20,000.00",20000
4198696000002574040,6,"CRC 20,000.00",20000
4198696000002574076,5,"CRC 20,000.00",20000
4198696000002584168,0,CRC 517.50,517.5
4198696000002584669,0,"CRC 11,200.00",11200
4198696000002584837,0,"CRC 3,300.00",3300
4198696000002614183,0,"CRC 1,800.00",1800
4198696000002622566,0,"CRC 21,920.00",21920
4198696000002622951,0,"CRC 35,400.00",35400
4198696000002664534,0,"CRC 43,380.00",43380
4198696000002722215,27,"CRC 6,664.00",6664
4198696000002744139,1,"CRC 5,100.00",5100
4198696000002797151,4,"CRC 6,354.24",6354.24
4198696000002797527,0,"CRC 12,922.56",12922.56
4198696000002859030,2,"CRC 16,540.00",16540
4198696000002859799,0,"CRC 34,100.00",34100
4198696000002890155,0,"CRC 11,350.87",11350.87
4198696000002890776,0,"CRC 9,400.00",9400
4198696000002904345,0,"CRC 48,000.00",48000
4198696000002921284,0,"CRC 19,500.00",19500
4198696000002921515,0,CRC 580.00,580
4198696000002957520,1,"CRC 2,541.65",2541.65
4198696000003000001,0,"CRC 4,500.00",4500
4198696000002976709,0,"CRC 7,700.00",7700
4198696000003013152,0,"CRC 4,800.00",4800
4198696000003013717,0,"CRC 3,600.00",3600
4198696000003025182,0,"CRC 2,412.91",2412.91
4198696000003025771,0,"CRC 2,481.25",2481.25
4198696000003065001,0,"CRC 12,666.28",12666.28
4198696000003065305,2,"CRC 3,673.89",3673.89
4198696000003065828,0,"CRC 25,000.00",25000
4198696000003059159,0,"CRC 32,417.92",32417.92
4198696000003100157,1,"CRC 20,000.00",20000
4198696000003129248,0,"CRC 3,500.00",3500
4198696000003142128,0,"CRC 7,900.00",7900
4198696000003159097,5,"CRC 2,695.00",2695
4198696000003159133,3,"CRC 2,690.00",2690
4198696000003168092,0,"CRC 9,766.00",9766
4198696000003168326,8,"CRC 5,300.00",5300
4198696000003252001,3,"CRC 20,000.00",20000
4198696000003252224,4,"CRC 20,201.40",20201.4
4198696000003270115,0,"CRC 32,020.25",32020.25
4198696000003315059,0,"CRC 20,000.00",20000
4198696000003315369,0,"CRC 643,043.00",643043
4198696000003338387,0,"CRC 15,800.38",15800.38
4198696000003359071,2,"CRC 6,229.44",6229.44
4198696000003375251,0,"CRC 8,366.18",8366.18
4198696000003396054,0,"CRC 22,604.00",22604
4198696000003396460,2,"CRC 23,827.67",23827.67
4198696000003420307,1,"CRC 7,608.16",7608.16
4198696000003454023,0,"CRC 16,020.00",16020
4198696000003454166,0,"CRC 2,248.86",2248.86
4198696000003484019,0,"CRC 2,550.00",2550
4198696000003484327,1,"CRC 4,268.80",4268.8
4198696000003522745,0,"CRC 1,350.00",1350
4198696000003538342,2,"CRC 5,834.06",5834.06
4198696000003590101,0,"CRC 5,872.50",5872.5
4198696000003590747,0,"CRC 1,750.00",1750
4198696000003630057,0,"CRC 1,200.00",1200
4198696000003636395,0,"CRC 1,950.00",1950
4198696000003636893,0,"CRC 82,000.00",82000
4198696000003594538,27,"CRC 1,413.00",1413
4198696000003678266,0,"CRC 26,973.00",26973
4198696000003701032,0,"CRC 26,888.24",26888.24
4198696000003679268,8,"CRC 2,999.00",2999
4198696000003679304,6,"CRC 3,790.00",3790
4198696000003679354,3,"CRC 3,990.00",3990
4198696000003679394,4,"CRC 4,760.00",4760
4198696000003679430,7,"CRC 3,310.00",3310
4198696000003679466,2,"CRC 4,800.00",4800
4198696000003722121,0,"CRC 12,900.00",12900
4198696000003722414,0,CRC 895.00,895
4198696000003722607,2,"CRC 5,244.50",5244.5
4198696000003753020,0,"CRC 4,700.00",4700
4198696000003751962,13,"CRC 3,150.00",3150
4198696000003751998,0,"CRC 3,890.00",3890
4198696000003801343,0,"CRC 3,700.00",3700
4198696000003844010,5,"CRC 5,432.00",5432
4198696000003844774,0,"CRC 10,100.00",10100
4198696000003873909,0,"CRC 18,000.00",18000
4198696000003894260,0,CRC 599.00,599
4198696000003937001,0,"CRC 5,636.69",5636.69
4198696000003937547,3,"CRC 29,950.00",29950
4198696000003937723,2,"CRC 7,142.15",7142.15
4198696000003944157,0,"CRC 13,225.84",13225.84
4198696000003952051,4,"CRC 2,150.00",2150
4198696000003952087,2,"CRC 3,380.00",3380
4198696000003952123,2,"CRC 2,490.00",2490
4198696000003952159,3,"CRC 3,000.00",3000
4198696000003952195,3,"CRC 5,800.00",5800
4198696000003952278,2,"CRC 5,750.00",5750
4198696000003952314,3,"CRC 8,450.00",8450
4198696000003952512,4,"CRC 2,149.61",2149.61
4198696000003952644,3,"CRC 3,650.00",3650
4198696000003952865,3,"CRC 2,340.00",2340
4198696000003952901,2,"CRC 5,100.00",5100
4198696000003952937,1,"CRC 4,500.00",4500
4198696000003952973,2,"CRC 5,000.00",5000
4198696000003976009,10,"CRC 2,500.00",2500
4198696000003976045,0,"CRC 2,800.00",2800
4198696000003976081,2,"CRC 3,150.00",3150
4198696000003972322,1,"CRC 7,032.16",7032.16
4198696000003972555,5,"CRC 20,000.00",20000
4198696000004015188,0,"CRC 8,800.00",8800
4198696000004015541,0,"CRC 6,552.00",6552
4198696000004045091,0,"CRC 10,839.60",10839.6
4198696000004045545,0,"CRC 5,915.30",5915.3
4198696000004080292,0,"CRC 6,000.00",6000
4198696000004093260,0,"CRC 5,900.00",5900
4198696000004093642,0,"CRC 2,150.00",2150
4198696000004105978,0,"CRC 7,700.00",7700
4198696000004111308,0,"CRC 38,745.00",38745
4198696000004116154,0,"CRC 3,034.68",3034.68
4198696000004126839,8,"CRC 2,533.00",2533
4198696000004126879,32,"CRC 3,706.00",3706
4198696000004126981,8,"CRC 7,046.50",7046.5
4198696000004150025,2,"CRC 31,407.50",31407.5
4198696000004150061,4,"CRC 22,329.50",22329.5
4198696000004150101,1,"CRC 24,395.00",24395
4198696000004150137,2,"CRC 19,669.00",19669
4198696000004150173,0,"CRC 19,950.00",19950
4198696000004153171,0,CRC 800.00,800
4198696000004190992,0,"CRC 18,530.60",18530.6
4198696000004161490,1.8,"CRC 1,314.00",1314
4198696000004161526,4.4,"CRC 3,600.00",3600
4198696000004161576,4,"CRC 5,184.00",5184
4198696000004224212,0,"CRC 12,000.00",12000
4198696000004224621,2,"CRC 14,785.58",14785.58
4198696000004266067,0,"CRC 20,000.00",20000
4198696000004325059,0,CRC 425.00,425
4198696000004325095,1,"CRC 14,402.36",14402.36
4198696000004325131,1,"CRC 30,685.00",30685
4198696000004339486,0,"CRC 6,117.50",6117.5
4198696000004394001,0,"CRC 9,000.00",9000
4198696000004417664,35,"CRC 9,282.00",9282
4198696000004417700,32,"CRC 10,000.00",10000
4198696000004417736,46,"CRC 9,906.00",9906
4198696000004417772,45,"CRC 12,402.00",12402
4198696000004417808,47,"CRC 4,953.00",4953
4198696000004417844,47,"CRC 21,996.00",21996
4198696000004417880,95,"CRC 3,221.40",3221.4
4198696000004417916,98,"CRC 9,165.00",9165
4198696000004417952,97,"CRC 13,650.00",13650
4198696000004417988,99,"CRC 13,650.00",13650
4198696000004420024,98,"CRC 4,336.80",4336.8
4198696000004420060,100,"CRC 3,354.00",3354
4198696000004420096,48,"CRC 5,077.80",5077.8
4198696000004420132,94,"CRC 4,336.80",4336.8
4198696000004420168,99,"CRC 13,618.80",13618.8
4198696000004420989,48,"CRC 22,308.00",22308
4198696000004421025,100,"CRC 4,531.80",4531.8
4198696000004421061,49,"CRC 22,284.60",22284.6
4198696000004421097,76,"CRC 6,216.60",6216.6
4198696000004421133,95,"CRC 8,658.00",8658
4198696000004421169,102,"CRC 12,909.00",12909
4198696000004421205,51,"CRC 12,000.00",12000
4198696000004421241,184,"CRC 2,168.40",2168.4
4198696000004421277,198,"CRC 3,096.60",3096.6
4198696000004421313,196,"CRC 3,003.00",3003
4198696000004421349,94,"CRC 4,212.00",4212
4198696000004421385,97,"CRC 2,472.60",2472.6
4198696000004421421,198,"CRC 3,471.00",3471
4198696000004421457,100,"CRC 14,352.00",14352
4198696000004421493,39,"CRC 22,908.60",22908.6
4198696000004421529,193,"CRC 6,809.40",6809.4
4198696000004421565,200,"CRC 5,943.60",5943.6
4198696000004421601,195,"CRC 3,712.80",3712.8
4198696000004421637,199,"CRC 6,809.40",6809.4
4198696000004421673,98,"CRC 5,187.00",5187
4198696000004421709,96,"CRC 6,848.40",6848.4
4198696000004421745,104,"CRC 16,419.00",16419
4198696000004440001,0,"CRC 9,200.00",9200
4198696000004440380,0,"CRC 35,000.00",35000
4198696000004440693,0,"CRC 26,018.50",26018.5
4198696000004483160,1,"CRC 12,650.00",12650
4198696000004483237,1,"CRC 3,100.00",3100
4198696000004546001,0,"CRC 6,500.00",6500
4198696000004546250,0,"CRC 2,639.51",2639.51
4198696000004546388,0,"CRC 5,000.00",5000
4198696000004546678,0,"CRC 24,603.99",24603.99
4198696000004592160,0,"CRC 3,470.00",3470
4198696000004618799,0,"CRC 5,741.66",5741.66
4198696000004628548,2,"CRC 4,000.00",4000
4198696000004629390,200,"CRC 4,400.00",4400
4198696000004629426,200,"CRC 7,000.00",7000
4198696000004629462,100,"CRC 7,000.00",7000
4198696000004629533,100,"CRC 7,000.00",7000
4198696000004629569,99,"CRC 3,569.28",3569.28
4198696000004629605,100,"CRC 15,000.00",15000
4198696000004629641,98,"CRC 13,800.00",13800
4198696000004629677,99,"CRC 3,500.00",3500
4198696000004629713,49,"CRC 22,000.00",22000
4198696000004629749,49,"CRC 34,000.00",34000
4198696000004629785,45,"CRC 25,000.00",25000
4198696000004629821,50,"CRC 25,000.00",25000
4198696000004629857,96,"CRC 2,500.00",2500
4198696000004629893,96,"CRC 2,500.00",2500
4198696000004629929,46,"CRC 11,000.00",11000
4198696000004629965,38,"CRC 13,000.00",13000
4198696000004630001,197,"CRC 1,000.00",1000
4198696000004630037,200,CRC 800.00,800
4198696000004630357,0,"CRC 7,700.00",7700
4198696000004630744,0,"CRC 7,868.94",7868.94
4198696000004655251,0,"CRC 4,804.46",4804.46
4198696000004655456,11,"CRC 19,950.00",19950
4198696000004683100,10,"CRC 5,890.00",5890
4198696000004715021,6,"CRC 4,947.00",4947
4198696000004715422,0,CRC 948.70,948.7
4198696000004764029,100,"CRC 6,000.00",6000
4198696000004777001,0,"CRC 41,036.83",41036.83
4198696000004777080,0,"CRC 62,000.00",62000
4198696000004777171,0,"CRC 14,381.04",14381.04
4198696000004796042,2,"CRC 18,841.92",18841.92
4198696000004832078,3,"CRC 2,950.00",2950
4198696000004850118,0,"CRC 14,943.71",14943.71
4198696000004850502,1,"CRC 4,950.00",4950
4198696000004850795,0,"CRC 8,950.00",8950
4198696000004882224,0,"CRC 4,500.00",4500
4198696000004882299,1,"CRC 14,989.89",14989.89
4198696000004882553,0,"CRC 6,300.00",6300
4198696000004882721,2,"CRC 4,996.63",4996.63
4198696000004906239,2,"CRC 2,329.57",2329.57
4198696000004906660,1,"CRC 5,700.00",5700
4198696000004910068,11,"CRC 17,000.00",17000
4198696000004910332,0,"CRC 35,485.00",35485
4198696000004910442,0,"CRC 31,835.56",31835.56
4198696000004910758,1,"CRC 50,000.00",50000
4198696000004950161,0,"CRC 36,189.48",36189.48
4198696000004950453,0,"CRC 27,575.00",27575
4198696000004970331,0,"CRC 14,000.00",14000
4198696000004993022,0,"CRC 17,000.00",17000
4198696000004993271,0,"CRC 20,077.25",20077.25
4198696000004993328,0,"CRC 4,495.00",4495
4198696000004993416,0,"CRC 6,713.70",6713.7
4198696000004993509,0,"CRC 5,707.11",5707.11
4198696000004997004,0,"CRC 4,462.80",4462.8
4198696000005012217,0,"CRC 13,523.12",13523.12
4198696000005012649,0,"CRC 11,500.00",11500
4198696000005012843,1,"CRC 6,720.00",6720
4198696000005037449,0,"CRC 39,120.00",39120
4198696000005037844,0,"CRC 6,360.01",6360.01
4198696000005037960,4,"CRC 3,087.50",3087.5
4198696000005042459,0,"CRC 7,694.18",7694.18
4198696000005094327,0,"CRC 20,000.00",20000
4198696000005166196,2,"CRC 6,917.50",6917.5
4198696000005166290,1,"CRC 10,000.00",10000
4198696000005166535,0,"CRC 11,950.00",11950
4198696000005169115,11,"CRC 3,193.88",3193.8825
4198696000005169173,2,"CRC 28,950.00",28950
4198696000005166755,0,"CRC 2,900.00",2900
4198696000005166981,8,"CRC 1,650.00",1650
4198696000005207384,0,"CRC 7,603.00",7603
4198696000005207478,4,CRC 995.00,995
4198696000005231653,0,"CRC 82,000.00",82000
4198696000005279001,0,"CRC 25,000.00",25000
4198696000005292285,0,"CRC 11,500.00",11500
4198696000005279499,0,"CRC 8,135.92",8135.92
4198696000005292816,3,"CRC 6,433.84",6433.84
4198696000005304258,0,"CRC 5,872.00",5872
4198696000005304432,4,"CRC 5,965.00",5965
4198696000005314415,6,"CRC 20,950.00",20950
4198696000005321022,6,"CRC 2,800.00",2800
4198696000005321058,5,CRC 898.00,898
4198696000005321094,16,"CRC 1,250.00",1250
4198696000005321130,22,"CRC 1,550.00",1550
4198696000005326174,0,"CRC 15,000.00",15000
4198696000005326437,0,"CRC 6,229.17",6229.17
4198696000005354130,0,"CRC 18,161.00",18161
4198696000005376485,0,"CRC 2,795.00",2795
4198696000005387526,3,"CRC 4,320.00",4320
4198696000005387566,2,"CRC 4,878.00",4878
4198696000005387602,4,"CRC 4,122.49",4122.49
4198696000005387638,2,"CRC 2,930.40",2930.4
4198696000005376730,0,"CRC 11,900.00",11900
4198696000005387701,6,"CRC 4,600.00",4600
4198696000005387737,3,"CRC 6,662.50",6662.5
4198696000005387773,4,"CRC 5,295.00",5295
4198696000005387809,2,"CRC 4,209.00",4209
4198696000005376853,0,"CRC 57,500.00",57500
4198696000005433059,0,"CRC 84,829.00",84829
4198696000005433582,0,"CRC 9,362.37",9362.37
4198696000005450161,0,"CRC 47,449.25",47449.25
4198696000005450653,2,"CRC 8,468.01",8468.01
4198696000005493434,3,"CRC 5,200.00",5200
4198696000005493865,0,"CRC 2,900.00",2900
4198696000005510293,2,"CRC 25,500.00",25500
4198696000005520001,0,"CRC 2,156.00",2156
4198696000005531413,4,"CRC 14,040.23",14040.23
4198696000005540382,0,"CRC 34,900.00",34900
4198696000005556071,0,"CRC 33,308.24",33308.24
4198696000005564221,11,"CRC 3,507.00",3507
4198696000005614052,0,"CRC 7,600.00",7600
4198696000005614312,10,CRC 990.00,990
4198696000005622209,12,"CRC 2,535.00",2535
4198696000005639072,0,"CRC 6,710.00",6710
4198696000005639563,3,"CRC 8,550.00",8550
4198696000005639819,1,"CRC 17,000.00",17000
4198696000005657061,2,"CRC 5,149.00",5149
4198696000005698001,0,"CRC 6,526.00",6526
4198696000005698132,0,"CRC 1,480.00",1480
4198696000005698452,0,"CRC 5,874.73",5874.73
4198696000005728164,4,"CRC 1,720.00",1720
4198696000005728673,0,"CRC 6,744.00",6744
4198696000005766046,1,"CRC 27,500.00",27500
4198696000005814055,0,"CRC 13,500.00",13500
4198696000005829194,0,"CRC 4,350.46",4350.46
4198696000005829424,2,"CRC 3,000.00",3000
4198696000005905001,0,"CRC 4,915.32",4915.32
4198696000005905307,3,"CRC 4,659.20",4659.2
4198696000005905681,0,"CRC 18,000.00",18000
4198696000005914666,0,"CRC 50,897.00",50897
4198696000005914702,0,"CRC 48,762.00",48762
4198696000005924173,-1,"CRC 49,042.00",49042
4198696000005939398,0,"CRC 12,586.15",12586.15
4198696000005969076,0,"CRC 20,200.00",20200
4198696000005968364,2,"CRC 5,952.50",5952.5
4198696000006040065,2,"CRC 8,030.00",8030
4198696000006040398,0,"CRC 32,920.00",32920
4198696000006085071,0,"CRC 7,651.31",7651.31
4198696000006085596,2,"CRC 7,131.95",7131.95
4198696000006085823,0,"CRC 30,000.00",30000
4198696000006102115,0,"CRC 15,900.00",15900
4198696000006120401,0,"CRC 25,000.00",25000
4198696000006141127,1,"CRC 31,191.18",31191.18
4198696000006129097,2,"CRC 15,095.54",15095.54
4198696000006129133,0,"CRC 5,847.50",5847.5
4198696000006129197,0,"CRC 12,500.03",12500.03
4198696000006129265,0,"CRC 7,836.81",7836.81
4198696000006129357,0,"CRC 15,000.00",15000
4198696000006201001,0,"CRC 21,093.00",21093
4198696000006207650,3,"CRC 22,500.00",22500
4198696000006248377,0,"CRC 8,062.25",8062.25
4198696000006285360,0,"CRC 5,764.50",5764.5
4198696000006285650,0,"CRC 5,525.00",5525
4198696000006361253,0,"CRC 20,000.00",20000
4198696000006361810,2,"CRC 22,496.30",22496.3
4198696000006380276,3,"CRC 4,643.75",4643.75
4198696000006380559,0,"CRC 36,535.00",36535
4198696000006389546,0,"CRC 9,600.00",9600
4198696000006417243,0,"CRC 20,379.00",20379
4198696000006417883,2,"CRC 20,085.50",20085.5
4198696000006422241,0,"CRC 7,046.54",7046.54
4198696000006432186,6,"CRC 3,880.00",3880
4198696000006449158,0,"CRC 28,000.00",28000
4198696000006449310,3,"CRC 5,214.00",5214
4198696000006449346,3,"CRC 15,730.00",15730
4198696000006449746,0,"CRC 45,200.00",45200
4198696000006468156,0,"CRC 26,902.00",26902
4198696000006468933,0,"CRC 8,800.00",8800
4198696000006494477,1,"CRC 13,995.00",13995
4198696000006515051,0,"CRC 18,700.00",18700
4198696000006515345,6,"CRC 17,500.00",17500
4198696000006545314,5,"CRC 2,456.40",2456.4
4198696000006545394,6,"CRC 3,100.40",3100.4
4198696000006545462,7,"CRC 24,002.80",24002.8
4198696000006545498,13,"CRC 21,012.80",21012.8
4198696000006545534,13,"CRC 24,692.80",24692.8
4198696000006545570,2,"CRC 2,456.40",2456.4
4198696000006532711,0,"CRC 19,500.00",19500
4198696000006557297,4,"CRC 16,519.67",16519.67
4198696000006583221,1,"CRC 5,902.50",5902.5
4198696000006583613,0,"CRC 28,500.00",28500
4198696000006583797,4,"CRC 5,404.00",5404
4198696000006603087,0,CRC 0.01,0.01
4198696000006616205,0,"CRC 6,950.00",6950
4198696000006616415,1,"CRC 9,715.00",9715
4198696000006632032,0,"CRC 4,490.00",4490
4198696000006632080,0,"CRC 2,200.00",2200
4198696000006649138,5,"CRC 27,500.00",27500
4198696000006681174,2,"CRC 6,334.00",6334
4198696000006687902,0,"CRC 16,000.00",16000
4198696000006693168,0,"CRC 11,800.00",11800
4198696000006693815,0,"CRC 15,200.00",15200
4198696000006703567,1,"CRC 20,000.00",20000
4198696000006723333,9,CRC 0.10,0.1
4198696000006696428,0,"CRC 14,624.30",14624.3
4198696000006736161,0,"CRC 21,588.71",21588.71
4198696000006753554,0,"CRC 2,550.00",2550
4198696000006753814,0,"CRC 39,571.22",39571.22
4198696000006780153,0,"CRC 2,400.00",2400
4198696000006780189,0,"CRC 4,100.00",4100
4198696000006780283,1,"CRC 6,100.00",6100
4198696000006780319,7,"CRC 3,500.00",3500
4198696000006780423,2,"CRC 3,200.00",3200
4198696000006792105,1,"CRC 5,400.00",5400
4198696000006818067,0,"CRC 10,480.21",10480.21
4198696000006818128,0,"CRC 11,196.00",11196
4198696000006818415,0,"CRC 7,550.00",7550
4198696000006842046,0,"CRC 24,200.00",24200
4198696000006842507,0,"CRC 4,578.94",4578.94
4198696000006842806,4,"CRC 17,000.00",17000
4198696000006904029,1,"CRC 34,000.00",34000
4198696000006904345,0,"CRC 28,872.71",28872.71
4198696000006923001,4,"CRC 3,629.87",3629.87
4198696000006923347,3,CRC 795.00,795
4198696000006923656,3,"CRC 3,790.00",3790
4198696000006945341,2,"CRC 21,480.00",21480
4198696000006945699,0,"CRC 7,378.00",7378
4198696000006945864,2,"CRC 6,993.00",6993
4198696000006967204,0,"CRC 2,229.12",2229.12
4198696000006967760,0,"CRC 3,300.00",3300
4198696000006998036,0,"CRC 37,368.10",37368.1
4198696000006998180,0,CRC 760.00,760
4198696000007024001,33,CRC 898.00,898
4198696000007024421,0,"CRC 20,000.00",20000
4198696000007116053,0,"CRC 17,487.22",17487.22
4198696000007121492,3,"CRC 5,956.50",5956.5
