SKU,Product_ID,Last_Purchase_Date,Last_Purchase_Price
173-35,4198696000001040203,,5604.5
257-6,4198696000001040374,,5879.5
127-1013,4198696000001089181,,371.42
524-0575,4198696000001408154,,3990
14-405,4198696000000137683,,665.5
83-222,4198696000000139510,,3135
86-12,4198696000000139690,,154
230-2,4198696000000143047,,803
164-71,4198696000000142138,,836
90-1,4198696000000139897,,3432
90-186,4198696000000140293,,5346
125-1214,4198696000000141724,,110
317-6,4198696000000144253,,4158
11-323,4198696000000137224,,6297.5
11-90,4198696000000136639,,5522
242-342,4198696000000143218,,1017.5
242-188,4198696000000143173,,1028.5
110-3,4198696000000140851,,137.5
9-479,4198696000000136432,,1259.5
74-11,4198696000000139402,,1226.5
376-73,4198696000000677854,,1293.68
509-0177,4198696000000862300,,8555.39
510-039,4198696000000865567,,37765.25
512-014,4198696000001045542,,31194.97
512-115,4198696000001046442,,9962.960000000001
512-121,4198696000001046496,,34271.759999999995
528-0029,4198696000001611944,,6600
528-0049,4198696000001612142,,16888.73
800-156,4198696000002584410,,16440
3-105,4198696000000670434,,2490.29
72-1008,4198696000000678988,,7213.13
72-1044,4198696000000679258,,6442.830000000001
525-0005,4198696000001407380,,5990
524-0127,4198696000001407200,,1900
524-0070,4198696000001406687,,3900
522-0009,4198696000001613717,,43554.15
522-0151,4198696000001613960,,25789.57
522-0055,4198696000001614113,,31400.36
522-0047,4198696000001614410,,30110.4
522-0017,4198696000001614653,,21900
521-0012,4198696000001613636,,13366.73
520-0042,4198696000001610864,,18127.48
520-0035,4198696000001610954,,16615.64
520-0129,4198696000001611332,,13693.1
520-0128,4198696000001611530,,17835.19
526-0007,4198696000001674814,,5594.4
72-1082,4198696000000679600,,4690
72-1035,4198696000000679177,,4312.53
504-090,4198696000000897990,,4446.48
520-0142,4198696000001424067,,14110.81
506-007,4198696000000844075,,2325
506-011,4198696000000844111,,1450
503-003,4198696000000899529,,1722.5
503-029,4198696000000899763,,203.70999999999998
130-008,4198696000000899358,,1448.55
130-021,4198696000000899475,,27148.04
44-35,4198696000000138853,,49.5
168-510,4198696000000142435,,5.5
502-074,4198696000000899196,,18505.75
343-15,4198696000000588322,,6573.2
376-87,4198696000000677980,,2594.1
503-033,4198696000000899799,,199.55
509-0542,4198696000000862894,,11005.18
800-140,4198696000002384171,,12243.05
518-0598,4198696000001613294,,25100
533-008,4198696000003142001,,31950
800-543,4198696000004440693,,26018.5
214-1021,4198696000004421412,,5857.5
214-1007,4198696000004421295,,1677.5
509-0239,4198696000004777115,,10200
534-0038,4198696000005639963,,1550
106-2000,4198696000006545287,,2520.8
106-2016,4198696000006545507,,4526.400000000001
800-1174,4198696000006753554,,2550
800-1171,4198696000006753234,,3995
73-1015,4198696000007811885,,1309
800-1529,4198696000008589176,,30945
57-500,4198696000004629713,,13095.5
41-1009,4198696000004629758,,3668.5
245-2001,4198696000004629929,,6550.5
800-1157,4198696000006693137,,31660
800-298,4198696000003315059,,20000
800-428,4198696000003937104,,3300
530-3000,4198696000003952919,,7610
529-091,4198696000004093101,,20000
800-685,4198696000004970256,,149000
800-732,4198696000005037853,,4719.33
533-073,4198696000005304236,,18950
72-3010,4198696000005387593,,5171.4
800-1014,4198696000006129265,,7836.81
44-1084,4198696000006945010,,927
72-3074,4198696000007471249,,7710
800-1629,4198696000009101649,,28271.37
800-213,4198696000002921171,,12267.26
800-360,4198696000003590756,,6500
800-525,4198696000004325131,,30685
11-1028,4198696000004417862,,6737.5
41-1002,4198696000004417961,,9625
533-019,4198696000007762182,,14950
800-1676,4198696000009417524,,7800
512-1011,4198696000010617601,,29406
800-1065,4198696000006417274,,18058
510-041,4198696000000865585,,111664.15
800-1684,4198696000009452783,,20800
534-0082,4198696000010251070,,2950
800-1549,4198696000008702026,,36900
800-1466,4198696000008207035,,4230
800-1510,4198696000008481092,,5380.5
800-1129,4198696000006583936,,20000
800-698,4198696000004993328,,5559
800-1720,4198696000009774714,,5900
530-1034,4198696000004906660,,5700
530-1051,4198696000005166290,,10000
509-0208,4198696000005639563,,8550
800-390,4198696000003722414,,895
73-1003,4198696000007811732,,1133
73-1012,4198696000007811768,,1133
73-1027,4198696000007811786,,1133
118-520,4198696000007811579,,836
75-1008,4198696000007812569,,18507.5
95-2001,4198696000005622187,,3106
800-1704,4198696000009719099,,20500
44-1128,4198696000010661985,,995
13-500,4198696000004629659,,1419
20-1000,4198696000004629848,,2447.5
800-1465,4198696000008184156,,16709
800-1585,4198696000008871152,,6184.02
534-0027,4198696000010348100,,2195
800-329,4198696000003420767,,12800
530-2000,4198696000003952635,,1800
530-3020,4198696000003976099,,4500
800-506,4198696000004224357,,10640
800-716,4198696000005012510,,5300
800-1558,4198696000008788406,,8600
800-1580,4198696000008871010,,22763.8
72-3080,4198696000009503304,,11050
800-352,4198696000003539265,,65000
800-478,4198696000004105188,,6990
800-629,4198696000004850332,,11550
800-631,4198696000004850350,,9195
800-857,4198696000005531652,,61697.1
800-1081,4198696000006449158,,28000
533-018,4198696000007365202,,19950
800-1444,4198696000008096515,,7500
517-1033,4198696000008973528,,21850
522-0196,4198696000009033811,,22883.08
533-036,4198696000009345230,,15950
534-0077,4198696000004993376,,6874
800-1394,4198696000007923181,,9944.56
800-1847,4198696000010609900,,13800
800-265,4198696000003059177,,39893.72
800-399,4198696000003753883,,3551
517-1062,4198696000005304432,,5965
533-100,4198696000005326660,,16300
72-3005,4198696000005387544,,4680
800-1550,4198696000008713506,,16500
800-1849,4198696000010617359,,49990
529-061,4198696000003315438,,17000
75-1003,4198696000004629803,,15015
800-284,4198696000003211040,,17600
525-0037,4198696000003722607,,5244.5
800-1338,4198696000007537510,,20000
800-1242,4198696000006945886,,5198.84
72-3174,4198696000003873869,,5070
534-0020,4198696000004126740,,6974
522-0191,4198696000004190650,,33928.54
136-1010,4198696000004421448,,6600
800-839,4198696000005493240,,19481.91
72-3127,4198696000005698001,,6526
800-202,4198696000002859983,,5271.45
3-168,4198696000006129168,,1877.93
800-1220,4198696000006904442,,7650
517-1002,4198696000007509356,,14726.4
118-508,4198696000007811552,,693
72-505,4198696000007811831,,1155
73-1025,4198696000007811876,,1309
73-1032,4198696000007811804,,1133
83-2029,4198696000007812191,,2783
517-1066,4198696000006449346,,15730
317-503,4198696000004629494,,5241.5
89-508,4198696000004630055,,445.5
800-1086,4198696000006449588,,5500
72-3045,4198696000002957469,,4458
800-453,4198696000004015523,,5500
800-542,4198696000004440380,,35000
800-961,4198696000005969067,,11000
800-1109,4198696000006532340,,55000
800-1433,4198696000008012470,,2800
800-1447,4198696000008128001,,19985
518-0602,4198696000001613312,,30537.92
522-0194,4198696000008973264,,31724.65
800-1726,4198696000009780178,,55820.6
800-901,4198696000005698295,,17000
41-1999,4198696000010346290,,17900
533-122,4198696000008096109,,23787
800-578,4198696000004618830,,13968.42
800-383,4198696000003701683,,5300
800-784,4198696000005292303,,23000
509-0587,4198696000005450653,,8468.01
800-881,4198696000005639395,,8285
527-0053,4198696000008585246,,48000
800-911,4198696000005728673,,6744
530-3012,4198696000003976027,,9500
800-562,4198696000004546250,,2639.51
214-1019,4198696000004421322,,2750
46-2006,4198696000004421538,,2447.5
517-1035,4198696000006361810,,22496.3
517-1006,4198696000006361819,,22496.3
106-2008,4198696000006545403,,1858.3999999999999
118-501,4198696000007811480,,649
73-1013,4198696000007811660,,1050.5
800-1597,4198696000008901615,,18263.21
517-1011,4198696000009029994,,19596
44-1000,4198696000003801170,,697
800-520,4198696000004325086,,20629
89-502,4198696000004630001,,440
530-3015,4198696000003976054,,8740
800-463,4198696000004045545,,5915.3
800-604,4198696000004715319,,3200
72-3208,4198696000006583194,,6605.2
800-1392,4198696000007898310,,995
517-1024,4198696000010328415,,21947.5
800-502,4198696000004224001,,22680
800-649,4198696000004882580,,1600
800-921,4198696000005814073,,47345.13
800-949,4198696000005914702,,48762
800-1484,4198696000008317402,,29029.74
800-263,4198696000003059159,,32417.92
800-494,4198696000004153056,,20000
800-538,4198696000004440001,,9200
72-3036,4198696000005387827,,6117.5
800-1361,4198696000007744768,,19530
527-0047,4198696000008585192,,62000
800-1573,4198696000008815591,,7473.6
800-1763,4198696000009988055,,13575
800-1135,4198696000006632001,,7000
800-1622,4198696000009002710,,45000
800-1694,4198696000009577106,,21174
800-1783,4198696000010185338,,14202.31
800-540,4198696000004440167,,18600
72-3118,4198696000010936677,,4266
517-1073,4198696000010972924,,44236.13
512-188,4198696000011064245,,21884.4
510-1001,4198696000011326124,,67405.18
376-3058,4198696000012176951,,3146.5
800-1377,4198696000012534128,,2113.86
800-1592,4198696000012819963,,17510
510-1015,4198696000011326315,,83236.9
533-134,4198696000014500492,,22500
800-2445,4198696000017005147,,1995
44-1114,4198696000012410740,,795
517-1053,4198696000011843202,,38100
376-3178,4198696000012103090,,3700
533-098,4198696000012301300,,29950
376-3152,4198696000012342992,,7628
72-3011,4198696000005387602,,4122.49
510-1031,4198696000012887369,,85189.9
520-0169,4198696000015145207,,13450
510-1023,4198696000012094831,,43937.83
800-1927,4198696000010936655,,18000
376-3176,4198696000012301572,,5856.86
800-2432,4198696000016879723,,41211.53
524-0677,4198696000017105131,,3600
800-2496,4198696000017644361,,8750
800-2499,4198696000017644413,,9500
800-2290,4198696000015213033,,6345.3
800-1906,4198696000010799694,,4572
376-3019,4198696000010799676,,8951.86
800-2060,4198696000011856130,,17900
800-2251,4198696000014520230,,5615.88
800-2256,4198696000014702022,,17000
376-3142,4198696000012342902,,5200
800-2157,4198696000013569990,,5950
800-1389,4198696000012595095,,7535.19
75-1021,4198696000015464679,,14135
512-225,4198696000011107001,,8288.9
517-1063,4198696000011255737,,20777.5
376-3063,4198696000012182322,,3250.73
376-3082,4198696000012188132,,3621.31
509-0236,4198696000014184041,,13343.78
800-2248,4198696000014520001,,9900
72-3284,4198696000016778706,,5351.4
376-3180,4198696000017476105,,2503.8
376-3177,4198696000010799685,,4858.37
164-101,4198696000012152010,,1278.13
376-3148,4198696000012342956,,8217.83
800-2100,4198696000013348952,,35000
524-0649,4198696000013582628,,3100
524-0654,4198696000013593076,,5600
524-0655,4198696000013593085,,4100
800-2359,4198696000015953899,,16305
800-2502,4198696000017644815,,2950
800-2449,4198696000017018148,,12904.84
376-3049,4198696000014593187,,5726
800-2315,4198696000015683090,,19581.78
3-198,4198696000016269965,,4957.09
800-2510,4198696000017756122,,66963.12
800-2534,4198696000017818362,,3200
800-2583,4198696000018177565,,15486.73
130-069,4198696000011255972,,6990
800-2019,4198696000011594820,,17386.66
130-070,4198696000014370276,,3030
72-3269,4198696000015864019,,4600
800-2396,4198696000016393186,,18689.4
800-2498,4198696000017644391,,8500
800-2151,4198696000013523294,,3500
800-2357,4198696000015960817,,16830
800-2034,4198696000011718364,,6100
800-2228,4198696000014307127,,1500
800-2048,4198696000011767206,,800
00,4198696000011909028,,1450
72-3132,4198696000011533720,,7404.8
800-2312,4198696000015527974,,4400
800-2425,4198696000016775717,,6820
517-1100,4198696000016823387,,24500
517-1103,4198696000016846031,,28000
800-2562,4198696000018059677,,14800
800-2021,4198696000011638081,,2100
72-5001,4198696000012114944,,5690
44-1089,4198696000012371019,,895
130-2021,4198696000012819477,,8780
800-2280,4198696000015145381,,9900
351-2047,4198696000015465363,,11797.5
800-2033,4198696000011718355,,6000
44-1106,4198696000012410072,,995
800-2108,4198696000013371428,,44402
106-2033,4198696000015527449,,2300
800-2370,4198696000016204661,,2150
517-3008,4198696000013924434,,6850
517-1061,4198696000013107045,,23748
75-1026,4198696000015464724,,17985
67-1000,4198696000015464895,,20790
800-1542,4198696000012723967,,20473.14
512-177,4198696000011064146,,17487.22
510-1006,4198696000011326209,,9324.28
376-3045,4198696000012176287,,2246.37
376-3078,4198696000012188101,,4730.52
800-2218,4198696000014232429,,20521
72-3279,4198696000016322274,,5730
800-2099,4198696000013348032,,6820
529-083,4198696000011159001,,17000
509-2609,4198696000011533037,,12757.3
72-1094,4198696000012723200,,4890
800-2121,4198696000013394755,,16879.05
524-0656,4198696000013593094,,4890
72-3272,4198696000015864619,,4670
509-1070,4198696000016983107,,17011.78
800-2447,4198696000017005890,,4095
800-2489,4198696000017634694,,3762.18
800-2530,4198696000017818108,,7700
44-1033,4198696000012225152,,995
800-2576,4198696000018170698,,20000
168-2042,4198696000014348019,,427.78
522-0204,4198696000014370612,,18204.37
510-1041,4198696000015094668,,52997.11
67-1008,4198696000015464931,,20432.5
351-2036,4198696000015465273,,17022.5
533-138,4198696000015950470,,21500
517-1095,4198696000015960530,,20900
800-2549,4198696000017986675,,1650
800-1951,4198696000011107120,,6083.64
44-1039,4198696000012225728,,595
376-3091,4198696000012188213,,3509.39
800-1180,4198696000012121216,,20265.49
800-2501,4198696000017644696,,35522.07
800-2565,4198696000018140143,,1395
3-173,4198696000012442340,,2017.87
800-2566,4198696000018140643,,11458
800-2779,4198696000019179984,,20299.62
800-3725,4198696000026460782,,17503.58
72-3168,4198696000020907610,,3837.5
800-2825,4198696000019667599,,33990
800-3063,4198696000021263819,,94055.1
800-3703,4198696000026427490,,6800
800-3836,4198696000027363552,,36580
800-2901,4198696000020072171,,52144.2
800-3139,4198696000022194497,,8100
800-3171,4198696000022453014,,17716.8
800-3213,4198696000022764711,,22405
800-3617,4198696000025738244,,21938.82
800-3769,4198696000026728512,,21616
800-3770,4198696000026763097,,70000
800-3883,4198696000027754986,,23674.52
376-3096,4198696000022785504,,7517.650000000001
800-3253,4198696000023004205,,9500
800-3327,4198696000023465306,,18150
800-3694,4198696000026273007,,2900
800-3587,4198696000025466600,,3750
800-3843,4198696000027368624,,4900
509-3543,4198696000018902546,,9629.89
800-2680,4198696000018835625,,6953
800-2999,4198696000020630264,,4000
528-0088,4198696000020811795,,1297.2
800-3406,4198696000023990247,,795
800-3942,4198696000028098252,,4500
800-3555,4198696000025140084,,11953.53
67-1030,4198696000018627917,,27978.5
800-2704,4198696000018914257,,2881
800-2845,4198696000019778307,,4290
800-3093,4198696000021802338,,5043.15
800-3934,4198696000028012458,,3079.99
800-3584,4198696000025370001,,3995
130-082,4198696000018731205,,3299
72-3323,4198696000019300089,,5319.6
800-3015,4198696000020765486,,8473.82
800-3026,4198696000020878040,,9000
800-3101,4198696000021866176,,15238.37
800-3118,4198696000021997519,,31410
800-3242,4198696000022933701,,23200
72-3188,4198696000023474772,,3400
800-3452,4198696000024318239,,2850
800-3661,4198696000026045505,,20000
800-3668,4198696000026057126,,3673.8
800-3812,4198696000027125620,,14300
72-3162,4198696000020314365,,3500
800-3204,4198696000022646506,,2450
800-3326,4198696000023465199,,1265
509-3544,4198696000019067485,,7064.62
800-2942,4198696000020371262,,17052.41
800-3028,4198696000020885196,,29500
800-3664,4198696000026045919,,31185
800-2666,4198696000018794259,,7000
800-2677,4198696000018835470,,4100
529-108,4198696000018794741,,30000
106-3003,4198696000021527087,,5525
800-3955,4198696000028104867,,5000
800-3542,4198696000025064003,,5889.57
259-1009,4198696000018627692,,2018.5
259-1010,4198696000018627701,,6407.5
259-1031,4198696000018627818,,3668.5
12-1001,4198696000018668025,,45276
800-2959,4198696000020424502,,34450
800-3016,4198696000020787857,,9500
800-3482,4198696000024538112,,54436.63
800-3614,4198696000025661399,,3169.6400000000003
800-3723,4198696000026460527,,17752.8
800-3802,4198696000027105770,,3250
800-3918,4198696000028005336,,380
800-3074,4198696000021432233,,31974.54
800-2800,4198696000019394540,,4750
800-2848,4198696000019778379,,27100
800-3593,4198696000025591322,,2368.94
72-3088,4198696000020611492,,2900
376-3097,4198696000022933336,,2335
800-3537,4198696000025038295,,4600
800-3977,4198696000028318001,,217180.55
800-3578,4198696000025321016,,5800
800-3480,4198696000024532555,,52711.19
800-3494,4198696000024684003,,5100
800-3924,4198696000028015936,,5400
800-2757,4198696000019076775,,18200
343-28,4198696000020417531,,1385.6928571428573
72-5008,4198696000022204423,,4590
800-3390,4198696000023774374,,4400
800-3393,4198696000023774815,,8805.31
800-3637,4198696000025881989,,4882.5
800-3695,4198696000026351134,,17900
800-3312,4198696000023429156,,4980
259-1015,4198696000018627737,,3580.5
259-1029,4198696000018627809,,3388
800-2662,4198696000018788257,,144769.3
800-2920,4198696000020178749,,4000
530-2017,4198696000020426900,,3600
800-3387,4198696000023716595,,33360
800-3455,4198696000024324277,,8500
72-3327,4198696000023858494,,4200
800-3550,4198696000025079433,,12900
800-3549,4198696000025079297,,13041
800-2906,4198696000020105151,,33905.41
800-3565,4198696000025190407,,57522.12
800-2886,4198696000019996096,,13113.85
800-3113,4198696000021891695,,18000
800-3640,4198696000025884215,,13990
800-3667,4198696000026057039,,3673.8
800-3793,4198696000027037535,,9646.02
800-3939,4198696000028098012,,10550
800-3970,4198696000028303249,,22500.77
800-2644,4198696000018712622,,12800
800-2806,4198696000019414441,,13095.17
800-3021,4198696000020824869,,53990
800-2835,4198696000019764157,,9117.65
800-3857,4198696000027395039,,34497.34
800-2672,4198696000018835421,,18000
800-4407,4198696000032007001,,21971.48
800-4192,4198696000029926159,,12100
800-4505,4198696000033252090,,18934.63
800-4144,4198696000029378363,,18000
800-4166,4198696000029435951,,7191.78
800-4233,4198696000030199739,,6490
800-4452,4198696000032310820,,15916.42
800-4179,4198696000029822486,,13996
1000-1050,4198696000031539099,,133050
800-4190,4198696000029893788,,3212.5
800-4006,4198696000028506961,,15950
800-4280,4198696000030903193,,10817.25
800-4155,4198696000029435257,,16777.6
800-4178,4198696000029807069,,3250
800-4030,4198696000028572203,,19500
800-4058,4198696000028910416,,11250
800-4245,4198696000030248895,,16900
800-4413,4198696000032048462,,41000
46-2049,4198696000031531612,,9850
800-4319,4198696000031164821,,32654.87
800-4265,4198696000030537025,,12500
800-4349,4198696000031406403,,17691.48
800-4137,4198696000029374479,,14496.22
800-4372,4198696000031553134,,49950
800-4409,4198696000032048418,,35000
800-4339,4198696000031250642,,25272
800-4589,4198696000034310664,,10031.18
800-4526,4198696000033370579,,16128
509-0572,4198696000000863164,,10709.82
130-016,4198696000000899430,,13778.81
88-47,4198696000001040554,,3998.5
351-381,4198696000001040716,,13684
524-0529,4198696000001407740,,4200
529-003,4198696000002572707,,18000
529-020,4198696000002572851,,17000
518-0531,4198696000001612394,,39020.49
522-0050,4198696000001613780,,21900
118-5,4198696000000141076,,704
14-76,4198696000000137620,,808.5
83-230,4198696000000139519,,2788.5
15-340,4198696000000138205,,3239.5
15-59,4198696000000137791,,1820.5
15-71,4198696000000137827,,5049
83-61,4198696000000139483,,4939
317-2,4198696000000144235,,8415
11-402,4198696000000137377,,11154
41-57,4198696000000138439,,4466
57-79,4198696000000139312,,21620.5
246-12,4198696000000143542,,990
393-194,4198696000000144649,,6649.5
376-29,4198696000000677458,,7124.19
501-7,4198696000000676828,,2800.98
509-0132,4198696000000861895,,15933.86
512-137,4198696000001046640,,19486.86
512-150,4198696000001046757,,13990.320000000002
800-014,4198696000001223010,,1335.6
376-121,4198696000000678286,,1676.86
376-133,4198696000000678394,,1199.92
127-1026,4198696000001089298,,263.45
525-0006,4198696000001407389,,3500
525-0001,4198696000001407344,,4900
524-0103,4198696000001406984,,2900
524-0080,4198696000001406777,,4500
522-0071,4198696000001614320,,32943.47
522-0146,4198696000001614491,,27678.97
522-0161,4198696000001614770,,23011.98
522-0096,4198696000001614797,,21039.13
522-0145,4198696000001614815,,20880.34
21-1024,4198696000000678736,,2966.38
72-1070,4198696000000679492,,3331.03
72-1031,4198696000000679141,,3606.78
509-0099,4198696000000861598,,8043.530000000001
509-3016,4198696000000866134,,8115.25
509-2529,4198696000000864550,,5099.62
504-034,4198696000000897486,,4218.75
504-058,4198696000000897702,,2945.83
502-010,4198696000000898620,,20523.510000000002
502-022,4198696000000898728,,16416.829999999998
503-018,4198696000000899664,,9343.82
503-034,4198696000000899808,,926.97
527-0020,4198696000001685129,,11075
144-23,4198696000000513129,,2117.5
3-97,4198696000000670362,,1637.6100000000001
376-63,4198696000000677764,,3349.43
509-1527,4198696000000863875,,12640.01
505-002,4198696000000844237,,2340
3-116,4198696000000670533,,1508.92
509-0506,4198696000000862570,,10386.74
509-0524,4198696000000862732,,7377.4800000000005
509-0567,4198696000000863119,,5860
509-3524,4198696000000865864,,16155
509-1000,4198696000000863182,,14033.51
130-014,4198696000000899412,,24995
9-514,4198696000001039645,,1111
107-9,4198696000001039726,,682
393-115,4198696000001040869,,5340.5
524-0577,4198696000001408172,,4980
524-0595,4198696000001408334,,3900
524-0551,4198696000001407938,,5900
118-77,4198696000000141256,,1067
13-67,4198696000000137467,,632.5
86-3,4198696000000139645,,379.5
90-19,4198696000000139960,,3514.5
46-298,4198696000000139051,,5830
238-530,4198696000000143101,,2145
238-531,4198696000000143110,,2145
57-2,4198696000000139195,,19431.5
114-69,4198696000000140986,,1584
74-34,4198696000000139429,,2574
245-562,4198696000000143506,,3927
168-2022,4198696000000677062,,44.79
509-0112,4198696000000861715,,12742.560000000001
509-0124,4198696000000861823,,12584.12
509-0187,4198696000000862390,,12606.75
512-135,4198696000001046622,,20693.120000000003
528-0024,4198696000001613114,,10200
3-32,4198696000000669777,,1986.77
127-1005,4198696000001089109,,634.13
3-84,4198696000000670245,,1404.28
3-103,4198696000000670416,,1636.76
376-59,4198696000000677728,,4804.72
509-1501,4198696000000863641,,14308.94
509-1532,4198696000000863920,,16512.68
515-006,4198696000001086367,,2800
525-0012,4198696000001407443,,5990
522-0185,4198696000001615103,,16697.81
520-0059,4198696000001611017,,11456.54
520-0081,4198696000001611206,,15590.72
520-0140,4198696000001611386,,13650.78
519-0021,4198696000001610234,,15769
519-0048,4198696000001610288,,6881.3
800-151,4198696000002566087,,2200
72-1029,4198696000000679123,,4948.13
513-002,4198696000000791010,,1021.16
514-013,4198696000000836250,,2600
509-0066,4198696000000861301,,8082
509-2560,4198696000000864829,,6237
511-012,4198696000000860671,,40000
502-062,4198696000000899088,,19080.77
504-046,4198696000000897594,,1787
504-063,4198696000000897747,,1130.15
504-078,4198696000000897882,,3118.55
231-94,4198696000000143083,,731.5
125-576,4198696000000141679,,759
518-0518,4198696000001612241,,21297.67
343-12,4198696000000588295,,2457.7
376-61,4198696000000677746,,2191.61
520-0022,4198696000001610756,,19990
72-1081,4198696000000679591,,5095.21
509-0011,4198696000000860806,,8362.91
502-001,4198696000000898539,,21304.86
3-55,4198696000000669984,,3128.26
509-0507,4198696000000862579,,15783.75
529-017,4198696000002572833,,17000
105-5,4198696000000140617,,3927
15-124,4198696000000137953,,2475
15-292,4198696000000138187,,2612.5
15-120,4198696000000137935,,2156
11-231,4198696000000136918,,8904.5
11-123,4198696000000136693,,13959
11-291,4198696000000137143,,4317.5
46-147,4198696000000138970,,3327.5
46-462,4198696000000139141,,2695
114-79,4198696000000141004,,2469.5
259-52,4198696000000143776,,4224
259-67,4198696000000143812,,4620
214-25,4198696000000142606,,2205.5
138-14,4198696000000141823,,77
333-162,4198696000000144514,,2546.5
168-2017,4198696000000677017,,56.24
168-2020,4198696000000677044,,30.26
501-5,4198696000000676810,,3090.15
509-0137,4198696000000861940,,9747.74
509-0193,4198696000000862444,,12188.869999999999
510-002,4198696000000865234,,35440.32
502-046,4198696000000898944,,30658.43
512-074,4198696000001046073,,32142.93
512-083,4198696000001046154,,20561.57
512-093,4198696000001046244,,14957.61
512-158,4198696000001046829,,22271.31
800-009,4198696000001197118,,4716
528-0013,4198696000001611917,,8366.36
518-0548,4198696000001612574,,33150.59
528-0008,4198696000001613123,,9798.79
3-106,4198696000000670443,,1836.2
376-58,4198696000000677719,,4369.22
72-1049,4198696000000679303,,2927.4
524-0058,4198696000001406579,,1700
521-0030,4198696000001613393,,9715
520-0024,4198696000001610999,,16265.95
526-0005,4198696000001674796,,5464
376-106,4198696000000678151,,1235.55
21-1028,4198696000000678772,,4278
72-1006,4198696000000678970,,8307.78
72-1084,4198696000000679618,,3876.7999999999997
509-0004,4198696000000860743,,9874.36
509-0021,4198696000000860896,,7794.57
509-2028,4198696000000864217,,27333.77
504-028,4198696000000897432,,7473.66
504-096,4198696000000898044,,8550.24
504-112,4198696000000898188,,11028.05
504-120,4198696000000898260,,3038.4599999999996
800-061,4198696000001629887,,17345
107-7,4198696000001039717,,1430
105-19,4198696000000140653,,3338.5
68-100,4198696000000139384,,511.5
317-17,4198696000000144307,,4807
11-273,4198696000000137080,,4818
11-9,4198696000000136486,,5461.5
138-242,4198696000000141832,,176
168-2023,4198696000000677071,,54.09
509-2567,4198696000000864892,,6237
504-021,4198696000000897369,,10574.04
509-3512,4198696000000865756,,15258.970000000001
130-019,4198696000000899457,,16241.410000000002
130-020,4198696000000899466,,15032.89
130-022,4198696000000899484,,29528.82
274-6,4198696000001039825,,269.5
168-6,4198696000001040266,,110
524-0539,4198696000001407830,,5700.08
524-0582,4198696000001408217,,3600
527-0015,4198696000001685084,,40096.15
502-037,4198696000000898863,,17905.84
529-021,4198696000002173001,,17000
522-0048,4198696000001614041,,23632.34
118-152,4198696000000141463,,704
118-70,4198696000000141220,,434.5
118-73,4198696000000141229,,643.5
14-78,4198696000000137629,,814
44-8,4198696000000138781,,77
164-76,4198696000000142156,,781
90-220,4198696000000140383,,6567
90-231,4198696000000140419,,4075.5
125-620,4198696000000141688,,1012
57-44,4198696000000139276,,7947.5
214-169,4198696000000142921,,1969
316-20,4198696000000144091,,8998
112-285,4198696000000140869,,1402.5
85-242,4198696000000139609,,3608
3-66,4198696000000670083,,1370.33
376-68,4198696000000677809,,1922.7
501-8,4198696000000676837,,4354.56
509-0118,4198696000000861769,,13874.210000000001
509-0169,4198696000000862228,,12018.289999999999
502-061,4198696000000899079,,19056.89
512-044,4198696000001045803,,5744.05
512-049,4198696000001045848,,6849.93
512-052,4198696000001045875,,14555.579999999998
512-101,4198696000001046316,,18531.72
512-134,4198696000001046613,,15177.929999999998
512-148,4198696000001046739,,33225.12
528-0044,4198696000001612052,,9785.74
518-0515,4198696000001612205,,16226.6
528-0003,4198696000001612979,,13944.2
343-21,4198696000000588376,,7029
509-1502,4198696000000863650,,24107.94
509-1504,4198696000000863668,,15196.24
509-1534,4198696000000863938,,13824.02
524-0117,4198696000001407110,,1400
522-0053,4198696000001613807,,24231.39
522-0042,4198696000001615049,,13710.29
521-0043,4198696000001613663,,18942.23
521-0023,4198696000001613672,,9766.14
520-0004,4198696000001610648,,11936.78
519-0038,4198696000001610090,,10299.6
519-0006,4198696000001610144,,15025.6
526-0013,4198696000001674868,,7640
800-153,4198696000002584168,,517.5
800-084,4198696000001715852,,7000
376-2,4198696000000677215,,2046.22
376-7,4198696000000677260,,6055.46
509-0028,4198696000000860959,,8362.91
509-0083,4198696000000861454,,7181.719999999999
509-2013,4198696000000864082,,29798.01
509-3019,4198696000000866161,,6262.42
509-2559,4198696000000864820,,6105.97
509-2579,4198696000000865000,,5588.73
504-145,4198696000000898485,,14710.95
529-051,4198696000002146116,,17000
529-004,4198696000002572716,,65000
512-006,4198696000001045470,,27050.98
800-015,4198696000001223019,,887.22
524-0005,4198696000001406246,,2100
522-0039,4198696000001614626,,23577.19
520-0046,4198696000001610486,,16921.51
502-072,4198696000000899178,,18020.739999999998
522-0052,4198696000001613816,,22950
800-257,4198696000003059019,,1049.4
800-373,4198696000003661318,,5200
800-374,4198696000003661606,,14968.54
509-0207,4198696000003844629,,9549.49
530-2009,4198696000004361001,,4300
106-2017,4198696000006545516,,20764.4
530-0001,4198696000003594538,,1500
44-1148,4198696000006693100,,650
800-1192,4198696000006818085,,4649.78
505-034,4198696000007024001,,898
72-510,4198696000007812011,,1490.5
73-1041,4198696000007811849,,1292.5
73-1024,4198696000007812047,,1661
254-501,4198696000007811399,,445.5
351-2002,4198696000007812542,,17022.5
800-1467,4198696000008207044,,3557.52
57-501,4198696000004629722,,16241.5
75-1005,4198696000004629821,,14839
530-3007,4198696000003952982,,8870
