b.Product_ID,i.InQty,o.OutQty,On_Hand_Qty
4198696000033586012,2,2,0
4198696000031531528,100,1,99
4198696000012182322,4,1,3
4198696000000137845,52,9,43
4198696000000588295,11,6,5
4198696000000669939,3,1,2
4198696000000679411,6,1,5
4198696000000862597,11,1,10
4198696000000864190,4,1,3
4198696000000866071,3,2,1
4198696000001612286,3,2,1
4198696000001994009,2,2,0
4198696000004224357,2,2,0
4198696000005433953,1,1,0
4198696000005493434,5,2,3
4198696000007971001,1,1,0
4198696000010117024,6,3,3
4198696000021192099,8,4,4
4198696000024105338,2,2,0
4198696000024532885,1,1,0
4198696000011482824,3,2,1
4198696000001045605,5,1,4
4198696000001868199,2,2,0
4198696000001612232,8,4,4
4198696000004993376,7,6,1
4198696000006141557,6,6,0
4198696000007344509,23,21,2
4198696000009503148,5,4,1
4198696000016778706,6,6,0
4198696000000844219,25,10,15
4198696000000144541,50,4,46
4198696000011331479,4,3,1
4198696000000863155,7,5,2
4198696000004417736,50,4,46
4198696000004421610,199,8,191
4198696000012720648,14,5,9
4198696000000141760,7,2,5
4198696000000142228,500,12,488
4198696000000136441,63,5,58
4198696000000138745,50,2,48
4198696000000669930,5,4,1
4198696000000670803,9,4,5
4198696000000679627,21,18,3
4198696000000861040,11,2,9
4198696000000861103,23,17,6
4198696000000861301,10,2,8
4198696000000861517,2,1,1
4198696000000862156,10,5,5
4198696000001612673,5,3,2
4198696000002192430,5,3,2
4198696000002890776,1,1,0
4198696000002921515,8,8,0
4198696000004420159,100,4,96
4198696000004655494,7,3,4
4198696000004850118,2,2,0
4198696000005207576,1,1,0
4198696000005622187,66,55,11
4198696000007365672,2,2,0
4198696000009404001,2,2,0
4198696000010084699,1,1,0
4198696000010915129,6,2,4
4198696000011175405,1,1,0
4198696000011326288,14,12,2
4198696000012301846,8,2,6
4198696000014500105,17,13,4
4198696000017826001,1,1,0
4198696000019179081,1,1,0
4198696000022953873,1,1,0
4198696000001039654,80,5,75
4198696000009972157,8,4,4
4198696000006129155,1,1,0
4198696000007811687,400,20,380
4198696000000143317,20,4,16
4198696000004592229,8,6,2
4198696000015720431,1,1,0
4198696000000588367,39,22,17
4198696000000141499,40,,40
4198696000000140716,10,,10
4198696000000137539,50,,50
4198696000000138097,50,,50
4198696000000137944,50,,50
4198696000000138025,50,,50
4198696000000143056,20,,20
4198696000000140167,10,,10
4198696000000140356,10,,10
4198696000000140410,10,,10
4198696000000140131,9,,9
4198696000000136558,6,,6
4198696000000136783,6,,6
4198696000000143200,20,,20
4198696000000139303,10,,10
4198696000000142633,20,,20
4198696000000144154,20,,20
4198696000000144406,10,,10
4198696000000138349,50,,50
4198696000000678673,5,,5
4198696000000677242,1,,1
4198696000000677278,2,,2
4198696000000678817,5,,5
4198696000000844183,12,,12
4198696000000864010,5,,5
4198696000000862147,3,,3
4198696000000863839,6,,6
4198696000000863920,6,,6
4198696000000865477,5,,5
4198696000000865576,2,,2
4198696000000860689,4,,4
4198696000000899349,20,,20
4198696000000899025,5,,5
4198696000000898782,4,,4
4198696000000899088,5,,5
4198696000000898746,10,,10
4198696000000897504,2,,2
4198696000000897720,1,,1
4198696000000898359,1,,1
4198696000001045506,5,,5
4198696000001039897,100,,100
4198696000001040419,12,,12
4198696000001040653,1,,1
4198696000001096583,3,,3
4198696000001407515,2,,2
4198696000001407470,1,,1
4198696000001407263,2,,2
4198696000001407146,2,,2
4198696000001406417,2,,2
4198696000001407002,2,,2
4198696000001613987,1,,1
4198696000001614446,1,,1
4198696000001614752,2,,2
4198696000001614977,2,,2
4198696000001615031,2,,2
4198696000001612439,2,,2
4198696000001612790,2,,2
4198696000001611098,4,,4
4198696000001611305,4,,4
4198696000001611377,4,,4
4198696000001610324,2,,2
4198696000002572725,1,,1
4198696000004421358,100,,100
4198696000004629533,100,,100
4198696000004629704,100,,100
4198696000006085596,2,,2
4198696000006432186,6,,6
4198696000008352260,1,,1
4198696000007811741,200,,200
4198696000009033811,1,,1
4198696000010521338,1,,1
4198696000011064522,1,,1
4198696000012182340,4,,4
4198696000012190686,2,,2
4198696000012887825,2,,2
4198696000013582492,2,,2
4198696000013954791,2,,2
4198696000015465219,30,,30
4198696000015465282,30,,30
4198696000016155851,3,,3
4198696000016210712,4,,4
4198696000017013324,2,,2
4198696000018731792,2,,2
4198696000018794895,1,,1
4198696000019067186,2,,2
4198696000003679372,1,,1
4198696000031531651,30,,30
4198696000031531502,100,,100
4198696000031531320,100,,100
4198696000000140752,10,,10
4198696000000137449,50,,50
4198696000000140455,10,,10
4198696000000139924,10,,10
4198696000000143749,10,,10
4198696000000142930,20,,20
4198696000000677746,2,,2
4198696000000677467,2,,2
4198696000000861913,4,,4
4198696000000862165,2,,2
4198696000000864307,8,,8
4198696000000898980,5,,5
4198696000000899241,10,,10
4198696000001407794,1,,1
4198696000001406300,2,,2
4198696000001407236,2,,2
4198696000001406723,2,,2
4198696000001612772,2,,2
4198696000001613024,2,,2
4198696000001613186,2,,2
4198696000001610342,2,,2
4198696000004417934,50,,50
4198696000012188249,4,,4
4198696000012225116,4,,4
4198696000012225759,4,,4
4198696000012819486,1,,1
4198696000013582628,1,,1
4198696000016983788,4,,4
4198696000021802436,1,,1
4198696000000139204,10,,10
4198696000000679366,6,,6
4198696000000136603,6,,6
4198696000000136459,60,2,58
4198696000000139528,30,4,26
4198696000000139546,30,1,29
4198696000000137773,50,2,48
4198696000000138790,100,6,94
4198696000000139906,8,5,3
4198696000000144244,10,3,7
4198696000000136837,6,1,5
4198696000000136954,46,19,27
4198696000000137080,6,2,4
4198696000000137368,6,2,4
4198696000000143254,20,6,14
4198696000000141796,81,34,47
4198696000000142264,500,10,490
4198696000000140959,50,4,46
4198696000000143722,10,1,9
4198696000000143578,10,4,6
4198696000000602428,1521,762,759
4198696000000670488,4,2,2
4198696000000669957,3,3,0
4198696000000670065,4,4,0
4198696000000670353,4,3,1
4198696000000677251,6,6,0
4198696000000677269,4,3,1
4198696000000677530,4,4,0
4198696000000677863,14,10,4
4198696000000677044,50,22,28
4198696000000677053,50,4,46
4198696000000676846,24,1,23
4198696000000678862,5,3,2
4198696000000844012,66,49,17
4198696000000844318,24,3,21
4198696000000862714,18,16,2
4198696000000860977,10,1,9
4198696000000861427,5,2,3
4198696000000865891,5,4,1
4198696000000861742,13,9,4
4198696000000861787,37,32,5
4198696000000861940,43,35,8
4198696000000862363,6,3,3
4198696000000862444,12,10,2
4198696000000862453,8,7,1
4198696000000865423,6,1,5
4198696000000865180,8,6,2
4198696000000898611,10,2,8
4198696000000897306,2,1,1
4198696000000897954,2,2,0
4198696000000898188,1,1,0
4198696000001045740,7,7,0
4198696000001046838,6,1,5
4198696000001039672,60,2,58
4198696000001039735,54,11,43
4198696000001039771,21,6,15
4198696000001040185,6,6,0
4198696000001048293,20,7,13
4198696000001096601,3,1,2
4198696000001481086,18,12,6
4198696000001408109,29,25,4
4198696000001407605,3,1,2
4198696000001406759,12,7,5
4198696000001613888,1,1,0
4198696000001613897,1,1,0
4198696000001614230,6,4,2
4198696000001614644,6,4,2
4198696000001614842,5,5,0
4198696000001611917,51,43,8
4198696000001612385,4,4,0
4198696000001612592,5,4,1
4198696000001612637,4,2,2
4198696000001612871,10,6,4
4198696000001613123,13,10,3
4198696000001613159,6,2,4
4198696000001610162,9,5,4
4198696000001674985,2,1,1
4198696000001685057,6,4,2
4198696000001686934,8,6,2
4198696000002082103,1,1,0
4198696000002265502,4,1,3
4198696000002584699,1,1,0
4198696000002572968,28,21,7
4198696000002572815,3,3,0
4198696000002781267,2,2,0
4198696000000864424,6,2,4
4198696000002890164,1,1,0
4198696000002890812,12,12,0
4198696000002957469,70,61,9
4198696000003013152,1,1,0
4198696000003013161,2,2,0
4198696000003025771,2,2,0
4198696000003396280,1,1,0
4198696000003522879,1,1,0
4198696000003590893,5,5,0
4198696000003630130,22,13,9
4198696000003636404,39,31,8
4198696000003722091,3,3,0
4198696000003844001,4,4,0
4198696000003751989,4,2,2
4198696000004042016,12,12,0
4198696000004045563,2,2,0
4198696000004150137,4,2,2
4198696000004190650,7,5,2
4198696000004440260,1,1,0
4198696000004440620,2,2,0
4198696000004461001,1,1,0
4198696000004546250,2,2,0
4198696000004546388,2,2,0
4198696000004592160,8,8,0
4198696000003952314,4,1,3
4198696000004683365,3,3,0
4198696000004683374,3,3,0
4198696000004882299,4,3,1
4198696000004993022,1,1,0
4198696000004970331,1,1,0
4198696000004970340,2,2,0
4198696000005012208,2,1,1
4198696000005166205,4,2,2
4198696000005169182,2,1,1
4198696000005169216,18,14,4
4198696000005387584,6,4,2
4198696000005493240,1,1,0
4198696000005510284,4,2,2
4198696000005531413,6,2,4
4198696000005622209,23,11,12
4198696000005639746,1,1,0
4198696000005698001,5,5,0
4198696000005698076,4,2,2
4198696000005924115,3,3,0
4198696000005924173,1,2,-1
4198696000006085071,4,4,0
4198696000006248178,2,2,0
4198696000006449310,8,5,3
4198696000006449134,10,8,2
4198696000006449737,2,2,0
4198696000006545552,14,10,4
4198696000006583622,1,1,0
4198696000006703072,3,1,2
4198696000006693177,12,8,4
4198696000006753943,1,1,0
4198696000006818094,1,1,0
4198696000006842999,1,1,0
4198696000006923556,12,4,8
4198696000007161001,2,1,1
4198696000007221237,3,3,0
4198696000007365147,2,2,0
4198696000007744188,2,2,0
4198696000007744396,3,3,0
4198696000007813997,4,2,2
4198696000007940006,1,1,0
4198696000007971111,10,4,6
4198696000007971502,4,4,0
4198696000008012192,4,4,0
4198696000008096109,4,2,2
4198696000008096611,2,2,0
4198696000001613312,2,1,1
4198696000008586980,3,1,2
4198696000008656314,6,4,2
4198696000008815600,1,1,0
4198696000007812533,51,1,50
4198696000008906215,4,2,2
4198696000009029773,4,4,0
4198696000009417127,2,2,0
4198696000009452204,5,3,2
4198696000009530796,8,6,2
4198696000009774772,6,3,3
4198696000009577167,1,1,0
4198696000009774732,24,24,0
4198696000009874025,16,12,4
4198696000009874418,1,1,0
4198696000009956226,2,2,0
4198696000010246010,2,2,0
4198696000010315072,3,1,2
4198696000010435331,3,3,0
4198696000010610437,6,3,3
4198696000010636449,5,4,1
4198696000010661347,2,2,0
4198696000010661896,4,3,1
4198696000010703965,8,8,0
4198696000010805147,50,2,48
4198696000010915756,4,2,2
4198696000011063674,7,6,1
4198696000011295001,12,8,4
4198696000011064477,7,7,0
4198696000011107165,4,1,3
4198696000010978738,2,2,0
4198696000011063538,5,4,1
4198696000011326457,1,1,0
4198696000011516452,2,2,0
4198696000011533683,2,2,0
4198696000011767206,4,4,0
4198696000011638782,4,4,0
4198696000011874001,1,1,0
4198696000011767296,1,1,0
4198696000011909028,50,50,0
4198696000012057229,16,11,5
4198696000012225737,10,8,2
4198696000012371046,18,12,6
4198696000012700472,1,1,0
4198696000012720081,3,1,2
4198696000012723750,4,2,2
4198696000012835837,1,1,0
4198696000012844051,3,3,0
4198696000012887305,1,1,0
4198696000012946355,3,3,0
4198696000013095933,1,1,0
4198696000013157042,18,8,10
4198696000013157684,2,2,0
4198696000013254230,1,1,0
4198696000013293378,2,2,0
4198696000013348865,2,2,0
4198696000013375615,2,2,0
4198696000013384338,1,1,0
4198696000013400788,5,5,0
4198696000013569950,8,8,0
4198696000013601096,4,2,2
4198696000013845293,2,2,0
4198696000014168311,1,1,0
4198696000014238616,2,1,1
4198696000014271484,2,1,1
4198696000014457092,1,1,0
4198696000014500090,6,3,3
4198696000015164786,1,1,0
4198696000015289827,3,3,0
4198696000015399352,6,2,4
4198696000015465075,30,1,29
4198696000015706988,2,2,0
4198696000015960099,3,1,2
4198696000015960378,2,2,0
4198696000016070506,1,1,0
4198696000016418068,2,1,1
4198696000016430686,2,2,0
4198696000016775138,5,5,0
4198696000016723668,1,1,0
4198696000016823060,2,2,0
4198696000016754848,2,2,0
4198696000016976412,1,1,0
4198696000017003854,2,2,0
4198696000017111470,1,1,0
4198696000017581100,14,10,4
4198696000017740234,5,4,1
4198696000017634759,2,2,0
4198696000017767500,4,4,0
4198696000017986994,2,2,0
4198696000017986248,1,1,0
4198696000018140920,1,1,0
4198696000018727815,4,2,2
4198696000018731877,7,5,2
4198696000018794259,1,1,0
4198696000018835111,4,2,2
4198696000019067586,1,1,0
4198696000019076312,1,1,0
4198696000019511616,2,2,0
4198696000019671748,1,1,0
4198696000020033256,1,1,0
4198696000020105288,1,1,0
4198696000020248063,1,1,0
4198696000020419543,2,2,0
4198696000020441157,1,1,0
4198696000020447846,2,2,0
4198696000020578236,1,1,0
4198696000020837546,2,2,0
4198696000021065369,1,1,0
4198696000021110839,2,2,0
4198696000021134196,1,1,0
4198696000021134926,1,1,0
4198696000021413497,1,1,0
4198696000021432859,2,2,0
4198696000022245121,1,1,0
4198696000022198012,3,3,0
4198696000022204605,1,1,0
4198696000022453867,2,2,0
4198696000022453449,6,3,3
4198696000022597879,1,1,0
4198696000022839023,1,1,0
4198696000022897465,2,2,0
4198696000023024001,6,6,0
4198696000023215173,1,1,0
4198696000023393292,1,1,0
4198696000023393822,2,2,0
4198696000023398488,8,3,5
4198696000023529213,1,1,0
4198696000023529700,1,1,0
4198696000023529850,3,3,0
4198696000023529953,1,1,0
4198696000023373272,1,1,0
4198696000023474102,1,1,0
4198696000023445008,1,1,0
4198696000023558102,2,2,0
4198696000023434689,3,2,1
4198696000023558570,2,2,0
4198696000023792302,3,3,0
4198696000024145582,3,3,0
4198696000024192399,1,1,0
4198696000024259001,2,2,0
4198696000024424675,4,1,3
4198696000024519510,1,1,0
4198696000024597545,11,8,3
4198696000024604356,5,5,0
4198696000025064278,1,1,0
4198696000025087096,2,2,0
4198696000025140307,1,1,0
4198696000000602392,168,9,159
4198696000025233673,2,2,0
4198696000025321016,1,1,0
4198696000000862264,20,11,9
4198696000024145698,5,1,4
4198696000024690833,2,2,0
4198696000011414543,8,3,5
4198696000025832659,1,1,0
4198696000025869311,2,2,0
4198696000004015081,9,6,3
4198696000024338511,6,5,1
4198696000001041130,24,4,20
4198696000010805586,62,38,24
4198696000011834208,16,8,8
4198696000009614682,8,4,4
4198696000026448584,1,1,0
4198696000026460166,1,1,0
4198696000026460527,1,1,0
4198696000012190632,3,2,1
4198696000004421709,100,4,96
4198696000000861850,5,2,3
4198696000026662118,6,4,2
4198696000026721287,2,2,0
4198696000026763763,1,1,0
4198696000027105770,1,1,0
4198696000012887024,3,2,1
4198696000027301523,1,1,0
4198696000027297557,2,2,0
4198696000000866215,5,3,2
4198696000000865405,3,2,1
4198696000000862750,9,6,3
4198696000000844093,12,6,6
4198696000027754580,8,8,0
4198696000027855585,1,1,0
4198696000027943188,1,1,0
4198696000027122151,1,1,0
4198696000028005336,8,8,0
4198696000027122525,1,1,0
4198696000021527087,18,9,9
4198696000024597833,5,1,4
4198696000020417651,7,3,4
4198696000023138346,4,2,2
4198696000028104299,4,2,2
4198696000022597024,23,8,15
4198696000028318423,1,1,0
4198696000028303899,1,1,0
4198696000028318001,1,1,0
4198696000010698153,2,1,1
4198696000028385679,1,1,0
4198696000028427212,1,1,0
4198696000010698784,4,2,2
4198696000007811831,200,15,185
4198696000001610612,7,3,4
4198696000001612448,2,1,1
4198696000028622300,2,2,0
4198696000028680520,1,1,0
4198696000028490005,1,1,0
4198696000000141580,47,18,29
4198696000028910416,1,1,0
4198696000028927675,2,2,0
4198696000029007023,1,1,0
4198696000004630028,200,3,197
4198696000029035185,2,1,1
4198696000029172028,4,4,0
4198696000000139033,32,6,26
4198696000010805550,30,7,23
4198696000029259257,1,1,0
4198696000001611080,6,3,3
4198696000029326467,1,1,0
4198696000029378189,1,1,0
4198696000029435224,1,1,0
4198696000029435430,2,2,0
4198696000029822737,1,1,0
4198696000000138070,102,57,45
4198696000004421106,100,50,50
4198696000004417817,50,24,26
4198696000000140518,101,11,90
4198696000006723373,26,12,14
4198696000000140554,101,8,93
4198696000000844129,12,8,4
4198696000000836169,12,5,7
4198696000000865234,22,16,6
4198696000004417673,50,6,44
4198696000004421052,48,9,39
4198696000000862858,11,3,8
4198696000007811903,201,10,191
4198696000000863065,15,10,5
4198696000000677116,11,4,7
4198696000000676972,26.13,6.17,19.96
4198696000007811804,400,23,377
4198696000000141625,40,2,38
4198696000014061193,2,2,0
4198696000007811354,1040,52,988
4198696000007811381,300,9,291
4198696000012342938,3,2,1
4198696000001039969,40,3,37
4198696000000679762,25,9,16
4198696000000844336,24,5,19
4198696000017740545,8,4,4
4198696000004421133,100,5,95
4198696000017641973,19,5,14
4198696000022933336,4,3,1
4198696000012410767,8,4,4
4198696000029374200,1,1,0
4198696000020459092,12,2,10
4198696000029983005,2,2,0
4198696000000899331,40,10,30
4198696000028751325,2,2,0
4198696000030199512,1,1,0
4198696000030199523,1,1,0
4198696000030019788,1,1,0
4198696000012176938,4,1,3
4198696000001039717,100,1,99
4198696000030903226,1,1,0
4198696000030947537,1,1,0
4198696000031073298,6,6,0
4198696000031051750,1,1,0
4198696000031091251,1,1,0
4198696000031243579,1,1,0
4198696000012368097,4,2,2
4198696000001406255,2,1,1
4198696000005387638,4,2,2
4198696000006780319,8,1,7
4198696000031465769,1,1,0
4198696000016373127,3,2,1
4198696000031553134,1,1,0
4198696000031591338,1,1,0
4198696000031481307,1,1,0
4198696000012410803,4,2,2
4198696000000862912,10,2,8
4198696000031865003,2,2,0
4198696000014070148,2,1,1
4198696000031873532,1,1,0
4198696000032151555,1,1,0
4198696000004629830,50,2,48
4198696000032207543,1,1,0
4198696000031531709,30,1,29
4198696000000142597,20,2,18
4198696000000144217,20,2,18
4198696000029313575,10,2,8
4198696000009249423,10,1,9
4198696000015465237,31,3,28
4198696000032479141,1,1,0
4198696000007812353,200,2,198
4198696000012152064,4,4,0
4198696000005321049,18,7,11
4198696000031531683,30,3,27
4198696000000865288,2,1,1
4198696000016846031,7,4,3
4198696000033545665,1,1,0
4198696000007509469,2,2,0
4198696000033148876,2,2,0
4198696000033588430,1,1,0
4198696000000142894,20,1,19
4198696000034317544,1,1,0
4198696000007812227,200,1,199
4198696000000143875,10,5,5
4198696000000143947,30,6,24
4198696000000861688,10,5,5
4198696000001040779,4,1,3
4198696000001481302,3,1,2
4198696000001613843,4,1,3
4198696000001613933,3,2,1
4198696000001614050,7,7,0
4198696000001614140,4,3,1
4198696000001629573,1,1,0
4198696000003129266,1,1,0
4198696000003315275,2,2,0
4198696000003590163,1,1,0
4198696000003937010,1,1,0
4198696000005387611,16,13,3
4198696000005520001,2,2,0
4198696000006129146,3,2,1
4198696000003952296,8,2,6
4198696000006723342,50,40,10
4198696000009852121,1,1,0
4198696000009895721,1,1,0
4198696000009895157,16,9,7
4198696000011708050,1,1,0
4198696000012057128,12,3,9
4198696000014062755,1,1,0
4198696000019847793,1,1,0
4198696000022544427,1,1,0
4198696000022650284,2,2,0
4198696000019056149,7,3,4
4198696000029378329,1,1,0
4198696000000139105,32,9,23
4198696000002976709,4,4,0
4198696000005639819,11,10,1
4198696000006285390,5,4,1
4198696000006583779,4,3,1
4198696000007837163,2,2,0
4198696000007940358,2,2,0
4198696000008624044,6,6,0
4198696000008912962,1,1,0
4198696000010636542,31,13,18
4198696000014527083,28,15,13
4198696000016474011,2,2,0
4198696000017352227,1,1,0
4198696000019394294,2,2,0
