Item Name,Quantity,Sales Value,Avg Price
AMORTIGUADOR HD Accord 86-89 Del LH G (341073) Silvínes móviles,1.00,"21,681.42","21,681.42"
AMORTIGUADOR HD Accord 86-89 Del RH G (341072) Silvínes móviles,1.00,"21,681.42","21,681.42"
AMORTIGUADOR HD Accord 86-89 Tras G (441063)(341074),4.00,"87,964.60","43,982.30"
AMORTIGUADOR HD CRV 95-01 Del R/L G,8.00,"187,486.73","37,497.35"
AMORTIGUADOR HONDA ACCORD 90-97 DELANTERO LH G SILVINES FIJOS (341172),2.00,"60,796.46","30,398.23"
AMORTIGUADOR HONDA ACCORD 90-97 DELANTERO RH G SILVINES FIJOS (341171),2.00,"60,796.46","30,398.23"
AMORTIGUADOR HONDA CIVIC  06-10 Del LH R18/SI,10.00,"286,577.01","28,657.70"
AMORTIGUADOR HONDA CIVIC 06-10 Del RH R18/SI,11.00,"324,541.62","29,503.78"
AMORTIGUADOR HONDA CIVIC 06-10 TRAS R/L P/B (343460) (348023) (348078),19.00,"444,803.56","44,480.36"
AMORTIGUADOR HONDA CRV 95-01 TRAS R/L G,8.00,"205,309.72","51,327.43"
AMORTIGUADOR HY Santa Fe 12-16 Sorento 12-16 Del LH Gas (3340195),1.00,"38,495.58","38,495.58"
AMORTIGUADOR HY Santa Fe 12-16 Sorento 12-16 Del RH Gas (3340194),2.00,"76,991.16","38,495.58"
AMORTIGUADOR HYUNDAI 205 08-12 (13)STAREX DEL LH MUTIKO (338338),1.00,"38,495.58","38,495.58"
AMORTIGUADOR HYUNDAI ACCENT 06-10 Kia Rio 05-10 (348007) Trasero R/L (Getz Traseros) 05621-343398 G. Kia Picanto 11-15 Kia. Morning 11-16,2.00,"44,452.00","44,452.00"
AMORTIGUADOR HYUNDAI DEL LH 205 08-12 (13)STAREX MUTIKO (339339),2.00,"76,991.16","38,495.58"
AMORTIGUADOR HYUNDAI ELANTRA 96-05 Del R/L G (Avante) TIBURON 96-01 (333205 / 333206),6.00,"190,619.46","63,539.82"
AMORTIGUADOR HYUNDAI EXCEL 86-94 Del R/L (333057) (71902) G.,1.00,"31,061.95","31,061.95"
AMORTIGUADOR HYUNDAI I10 08-14 Del LH Gas (54650- 0X100),1.00,"33,362.83","33,362.83"
AMORTIGUADOR HYUNDAI I10 08-14 Del RH Gas (54660- 0X100),2.00,"66,725.66","33,362.83"
AMORTIGUADOR HYUNDAI TUCSON 04-10 TRAS LH GAS KIA SPORTAGE 05-09 (334505),5.00,"180,690.26","36,138.05"
AMORTIGUADOR HYUNDAI TUCSON 04-10 TRAS RH GAS KIA SPORTAGE 05-09 (334504),6.00,"217,858.40","36,309.73"
AMORTIGUADOR HYUUNDAI SONATA 00-04 / KIA OPTIMA 00- 05 TRASERO R/L 55311-38600 Gas (Excepto chasís M41),2.00,"51,327.43","51,327.43"
AMORTIGUADOR ISUZU D-MAX 4WD 12/ TRAS (1000G),2.00,"53,628.32","53,628.32"
AMORTIGUADOR KIA CERATO/Kia Forte 10-13 Del RH 338026 G,3.00,"89,203.53","29,734.51"
AMORTIGUADOR KIA SOUL  -14 Del LH Gas,1.00,"48,424.78","48,424.78"
AMORTIGUADOR L200 MONTERO SPORT,6.00,"178,604.52","44,651.13"
"AMORTIGUADOR MAZDA  ""3"" “5” 04-13 Del LH G (SIN TORNILLOS ABAJO) BWEC-34-900A",2.00,"71,946.90","35,973.45"
"AMORTIGUADOR MAZDA ""3"" “5” 04-13 Del RH G (SIN TORNILLOS ABAJO) BWEC-34-700A",2.00,"74,601.77","37,300.88"
AMORTIGUADOR MAZDA 323 99-03 Tras LH Japón Gas p/alto Gas,3.00,"84,038.95","28,012.98"
AMORTIGUADOR MAZDA 323 99-03 Tras RH Japón Gas p/alto Gas,2.00,"58,555.76","29,277.88"
AMORTIGUADOR MAZDA 323/ Protege 90-94 Del RH A Escort 91-96 A.,1.00,"38,849.56","38,849.56"
AMORTIGUADOR MIT LANCER/MIRAGE 93-97 DELANTERO R/L G EAG/DODGE COLT 333124 /333125,2.00,"60,884.96","60,884.96"
AMORTIGUADOR MIT Lancer/Mirage 93-junio97 Del R/L G Eag/Dodge Colt 333124 /333126,7.00,"222,566.37","55,641.59"
AMORTIGUADOR MIT MIRAGE G4 12-21 TRAS (CHASIS A03A) R/L P/B,2.00,"60,176.99","60,176.99"
AMORTIGUADOR MITSUBISHI LANCER 03-08 Del R/L Chasis CS3 G,4.00,"129,557.52","32,389.38"
AMORTIGUADOR MITSUBISHI Lancer 03-08 Del R/L Chasis CS3 Gas,10.00,"303,065.49","37,883.19"
AMORTIGUADOR MITSUBISHI MONTERO 99-14 DEL Cachetona//Limited/Pajero R/L Gas (*341445),2.00,"60,353.98","60,353.98"
AMORTIGUADOR MONROE TOYOTA TERCEL/PASEO (91-99) RR TRAS,6.00,"91,150.44","30,383.48"
AMORTIGUADOR Maz 323 95-98 Tras LH V/Japón G Plato Alto,3.00,"95,309.73","31,769.91"
AMORTIGUADOR NI B15 00-06 Del LH G Almera 98- 11 (333309) (333311),6.00,"184,818.60","30,803.10"
AMORTIGUADOR NI B15 00-06 Del RH G Almera 98- 11 (333308) (333310,6.00,"184,818.60","30,803.10"
AMORTIGUADOR NISSAN B14 95-99/200SX 95-98 Del RH G (333192)(333219),1.00,"25,641.59","25,641.59"
AMORTIGUADOR NISSAN B15 00-06/Almera 98-11 Tras R/L G (341279),9.00,"225,398.25","37,566.38"
AMORTIGUADOR NISSAN PATHFINDER 06 -2013 DELANTERO,2.00,"47,787.61","47,787.61"
AMORTIGUADOR NISSAN Pathfinder R51 05-12 Tras R/L B/B Gas (56200EA525),4.00,"133,451.33","66,725.67"
AMORTIGUADOR NISSAN XTRAIL 00-06 T30 DELANTERO LH GAS (SIN SOPORTE P/ESTABILIZADORA) (54302EQ025),2.00,"78,495.57","39,247.78"
AMORTIGUADOR NISSAN XTRAIL 00-06 T30 DELANTERO RH GAS (SIN SOPORTE P/ESTABILIZADORA) (54302EQ025),2.00,"76,113.52","38,056.76"
AMORTIGUADOR NISSAN XTRAIL 00-06 T30 TRASERO LH GAS,1.00,"39,115.04","39,115.04"
AMORTIGUADOR NISSAN XTRAIL 00-06 T30 TRASERO RH GAS,2.00,"78,230.08","39,115.04"
AMORTIGUADOR NISSAN XTRAIL 07-12 T31 / ROGUE 07-12/ QASHQAI 13- R/L TRASERO GAS (E62104EA3B)(349097) (T32),11.00,"209,033.63","34,838.94"
AMORTIGUADOR PRADO RUNNER/LAND CRUISER,4.00,"132,389.38","66,194.69"
AMORTIGUADOR SUZUKI AERIO 01-04 Del LH Gas,1.00,"37,168.14","37,168.14"
AMORTIGUADOR SUZUKI AERIO 01-04 Del RH Gas,1.00,"37,168.14","37,168.14"
AMORTIGUADOR SZ SX4 07-13 / Ciaz Tras -2013 / Vitara Gas,4.00,"86,371.68","43,185.84"
AMORTIGUADOR Suz Swift DZIRE 11-18 G Tras (41800M74L00) Ertiga (-) 348084,16.00,"411,277.87","41,127.79"
AMORTIGUADOR TOYOTA COROLLA 84-87 AE80 DELANTERO R/L G (333120//21),2.00,"63,539.82","63,539.82"
AMORTIGUADOR TOYOTA RAV4 MAYO 00-05 Del RH G (334331),4.00,"156,854.86","39,213.72"
AMORTIGUADOR TOYOTA Rav4 Mayo 00-05 Del LH G (334332)),5.00,"194,143.36","38,828.67"
AMORTIGUADOR TOYOTA TERCEL  EL50 95-00 Tras G Paseo Starlet (341191),6.00,"141,607.09","47,202.36"
AMORTIGUADOR TOYOTA TERCEL (EL30/31 SELLADO)- EL40/42 87-94 R/L Gas (333067/68) 15MM.,9.00,"254,867.26","50,973.45"
AMORTIGUADOR TOYOTA YARIS 06-12 Del LH G,21.00,"576,936.83","27,473.18"
AMORTIGUADOR TOYOTA YARIS 06-12 Del RH G,17.00,"467,503.20","27,500.19"
AMORTIGUADOR TOYOTA Yaris 06-12 Tras R/L Gas,4.00,"93,111.51","46,555.76"
"AMORTIGUADOR TRAS (1094) KB/D21/Frontier/Galloper/Grace/Monte ro Sport/Xterra 99-04 (21"""" abierto y 13"""" cerrado de centro a centro) 444012- 443183-443217-344015-343245 // 348022",2.00,"52,743.36","52,743.36"
AMORTIGUADOR TRASERO MARCA SHIBUMI,2.00,"44,070.80","44,070.80"
AMORTIGUADOR TRASERO NISSAN SENTRA B17 2013 - 2018,1.00,"14,736.28","14,736.28"
AMORTIGUADOR TRASERO NISSAN TIIDA 06-17,8.00,"167,900.89","33,580.18"
AMORTIGUADOR TY Corolla 93-02 AE100 Del R/L G (PRIZM) (333114/15),9.00,"250,846.02","50,169.20"
AMORTIGUADOR TY Corolla 93-02 EE90 -AE100 Tras LH G (PRIZM) (333117),5.00,"132,796.46","26,559.29"
AMORTIGUADOR TY Corolla 93-02 EE90 -AE100 Tras RH G (PRIZM) (333116),5.00,"132,796.46","26,559.29"
AMORTIGUADOR TY Rav4 96-05 R/L/ Runner 95-05 /Starlet 78-84 Tras G (343272),8.00,"151,752.22","37,938.06"
AMORTIGUADOR TY Yaris 13-16 (17) Tras G (48530-0D570),222.00,"4,690,060.22","426,369.11"
AMORTIGUADOR Tras Mit Montero Sport / Nativa 98/09/Galloper(Resortes atrás),6.00,"120,450.71","40,150.24"
AMORTIGUADOR. KIA RIO 00-05 DEL LH Gas Chasís KNADC22/24,2.00,"64,247.78","32,123.89"
AMORTIGUADOR. KIA RIO 00-05 DEL RH Gas Chasís KNADC22/24,2.00,"64,247.78","32,123.89"
AMORTIGUADOR.Hy Accent Blue 11-18/Kia Rio 11-14/Cerato 10-/Elantra 11-14/ Forte Tras R/L MUT (554385)(554384) Gas B/B,29.00,"587,762.81","39,184.19"
AMORTIGUADOR.Hy Accent Blue 11-18/Kia Rio 12-14 Del LH MUT G (338107) AMORTIGUADOR.Hy Accent Blue 11-18/Kia Rio,15.00,"431,118.58","28,741.24"
AMORTIGUADOR.Hy Accent Blue 11-18/Kia Rio 12-14 Del RH MUT G (338106),17.00,"494,844.27","29,108.49"
AMORTIGUADOR.MIT Mirage G4 12-21 Tras (Chasís A03A) R/L (4162A256) P/B,26.00,"545,670.77","38,976.48"
AMORTIGUADORES TRASEROS DAIHATSU TERIOS BEGO TOYOTA RUSH LH / RH,4.00,"77,019.47","38,509.74"
AMORTIGUADORKia Cerato/Kia Forte 10-13 Del LH 338027 G,2.00,"59,469.02","29,734.51"
AMORTIGUADORSuz Sidekick/S- Sport/Vitara/GeoTrac G 89-97 Del (334195/96) (334015/16),14.00,"373,189.40","46,648.68"
AMORTIGUADORTRASERO HD CIVIC 89-95,11.00,"264,624.80","44,104.13"
ANILLO 42045-3F,1.00,"12,389.38","12,389.38"
ANILLOS 32527-2FT STD C240 86.00 - SJI-10051-2.0x,1.00,"20,530.97","20,530.97"
ANILLOS 33795 020 Z6 ZY 78.50 SWT-20087 1.2x1.2x,1.00,"26,814.16","26,814.16"
ANILLOS 33862-2FAC STD,1.00,"17,585.84","17,585.84"
ANILLOS 33898-3F 020 4G15 TN 76.00 - SWM-31076,1.00,"19,911.50","19,911.50"
ANILLOS 33902-3F STD 4G93 8100 - SWM-31079,1.00,"16,637.17","16,637.17"
ANILLOS 33957-3F 020 4G64 87.00 - SWM-31116,1.00,"16,283.19","16,283.19"
ANILLOS 33965-3FAC 020 6G72 DLG 91.60 - SWM-31,1.00,"27,345.13","27,345.13"
ANILLOS 33966-3F 020 4G94 82.00 - SWM-31164,1.00,"19,911.50","19,911.50"
ANILLOS 33988-3F STD 4G94 81.50 - SWM-31184,2.00,"43,283.18","21,641.59"
ANILLOS 34079-3FAC 030 GA16 12V - SWN-30097-76,1.00,"14,513.27","14,513.27"
ANILLOS 34131-3F 020 QG18DE 80.50 - SWN-70142,1.00,"19,665.00","19,665.00"
ANILLOS 34132-3F STD VG33 91-75 - SWN-30120,1.00,"27,610.62","27,610.62"
ANILLOS 35617-3FAC J181J20 STD 84.00 - SWS-2017,1.00,"18,644.25","18,644.25"
ANILLOS 35908-3F 020 4AFE GR.81.50 - SWT-10142-,1.00,"19,295.58","19,295.58"
ANILLOS 35929-2FAC STD 5L 99.50 - SDT-10167,1.00,"34,601.77","34,601.77"
ANILLOS 35950-3f 030,1.00,"15,575.22","15,575.22"
ANILLOS 35973-2F 020 1NZ 75.50 - SDT-10222,1.00,"17,433.63","17,433.63"
ANILLOS 35984-3F STD 3S RAV4 86-00 - SWT-10162,1.00,"15,212.39","15,212.39"
ANILLOS 42004-3F 030 ACCENT 76.25 - SWG30017-1,1.00,"9,115.04","9,115.04"
ANILLOS 42010-3FAC 020 ELANTRA2000,1.00,"18,141.59","18,141.59"
ANILLOS 42032-3F STD ELANTRA ACCENT 1400 G4E,1.00,"19,911.50","19,911.50"
ANILLOS 42045-3F 020 ACCENT BLUE 77.5 1.2x1.2x2,3.00,"36,814.16","12,271.39"
ANILLOS 42045-3F STD ACCENT BLUE 77.0 1.2x1.2x2,2.00,"31,150.44","15,575.22"
ANILLOS 42055-3F STD i10 G4LA 71.00 SWG30058 1,1.00,"24,601.77","24,601.77"
ANILLOS 42069-3F STD ACCENT 14- G4LC 72mm,2.00,"42,824.78","21,412.39"
ANILLOS 43009-2FAC STD JS/J2 94.50 - SDK-30001,1.00,"24,778.76","24,778.76"
ANILLOS DE MOTOR 0.50 HY/KIA,2.00,"65,946.90","32,973.45"
ANILLOS HONDA SH4/D15 1.2X1.5X4.0 75.0,1.00,"16,283.19","16,283.19"
ANILLOS HYUNDAI D4HA 11-- 2.5MM 2.0MM 3.0MM,1.00,"47,256.64","47,256.64"
ANILLOS NISSAN HR15DE/HR16DE TIIDA78.0 1.2x1.2x2.0,1.00,"19,026.55","19,026.55"
ANILLOS NISSAN STD X-TRAIL YD22 2.0X2.0X3.0 86.00 12033-8H800,1.00,"23,982.30","23,982.30"
ANILLOS NISSAN Z24 89.0 2.0x1.5x4.0 = 23422,1.00,"20,707.96","20,707.96"
ANILLOS SDI10110 STD 4JB1 4JA1 2.0x2.0x4.0 93.00,2.00,"32,212.38","16,106.19"
ANILLOS SDN30180 STD YD22 - 2.0/2.0/3.0,1.00,"39,812.39","39,812.39"
ANILLOS SDT-10135 STD 14B / 3B - 2.5x2.0x4.0-102.0,1.00,"39,159.29","39,159.29"
ANILLOS STD MIT LANCER 4G13N 97- 33944TP 1.2 1.5 2.8 71 DIA SWM31141ZZSTD,1.00,"33,805.31","33,805.31"
ANILLOS STD OUTL 4G6987MM 1.2 1.2 2.0 TP 33983 RIK 20066 SWH30466 TP 32406,1.00,"39,823.01","39,823.01"
ANILLOS SWG 30016 020 ACCENT 1.3 G4EA - 1.5x1.,1.00,"15,973.45","15,973.45"
ANILLOS SWG 30016 STD HYUNDAI ACCENT 1.3 G4EA - 1.5x1,2.00,"23,610.00","11,805.00"
ANILLOS SWG30017 010 ACCENT 1500 G4EA 1.5,1.00,"10,000.00","10,000.00"
ANILLOS SWG30017 020 ACCENT 1500 G4AE - 1.5/1,2.00,"28,008.85","14,004.42"
ANILLOS SWG30034 STD ACCENT 1600 05-,1.00,"12,375.22","12,375.22"
ANILLOS SWG30054 STD G4GC G4GF TUCSON1.2X1,1.00,"17,876.11","17,876.11"
ANILLOS SWH30362 030 D15 / D16 / ZC - 1.2/1.5/2.8-7,1.00,"14,778.76","14,778.76"
ANILLOS SWH30437,1.00,"20,353.98","20,353.98"
ANILLOS SWM31063 010 G15B EXCEL 1.5 - 1.5/1.5/4,1.00,"12,743.36","12,743.36"
ANILLOS SWM31063 020 G15B EXCEL 1.5 - 1.5/1.5/4,1.00,"12,743.36","12,743.36"
ANILLOS SWM31063 030 G15B EXCEL 1.5 - 1.5/1.5/4,1.00,"7,964.60","7,964.60"
ANILLOS SWM31076 010 4G15 12V 89-96 - 1.2/1.5/3.0,2.00,"26,548.68","13,274.34"
ANILLOS SWN30058 020 VG30 - 1.5/1.5/2.8-87.50mm,1.00,"24,778.76","24,778.76"
ANILLOS SWN30085 STD Z24 GRS. - 2.0/1.5/4.0-89.0,1.00,"19,292.04","19,292.04"
ANILLOS SWN30104 STD GA16DE 16V - 1.5/1.5/2.8-7,1.00,"15,575.22","15,575.22"
ANILLOS SWN30143 020 KA24DE QR25DE - 1.2/1.2/2,1.00,"16,637.17","16,637.17"
ANILLOS SWN30196 STD HR16,1.00,"14,601.77","14,601.77"
ANILLOS SWS20186 STD G13BB 1.2x1.2x2.5 4 CYL,1.00,"14,513.27","14,513.27"
ANILLOS SWT 10143 010 3E SWT 10105 - 1.5/1.5/3.0 -7,1.00,"12,477.88","12,477.88"
ANILLOS SWT10142 STD 4AFE GRS. - 1.5/1.5/3.0-81,1.00,"25,575.22","25,575.22"
ANILLOS SWT10182ZZ STD 2AZ-FE - 1.2/1.2/2.0,1.00,"28,141.59","28,141.59"
ANILLOS TOY 4A 1.5MM 1.5MM 2.8MM 81MM,1.00,"28,658.41","28,658.41"
ANILLOS TOYOTA 2TRZ 95.0 1.2x1.2x2.0,1.00,"33,628.32","33,628.32"
ANILLOS TOYOTA 4AFE 81.5 1 2X1 5X3.0 0.50,1.00,"11,238.94","11,238.94"
"ANTIEMPAÑANTE VIDRIOS, ANTINIEBLINA, 12 OZ, RAIN X",8.00,"19,543.35","2,442.92"
ANTIFREEZE + COOLANT 10% 1 GALON AMBAR,5.00,"17,270.80","4,317.70"
ANTIFREEZE + COOLANT 10% 1 GALON VERDE,20.00,"72,495.59","5,178.26"
ANTIFREEZE + COOLANT 10% ETILENGLICOL VERDE 1 GALON,36.00,"144,605.38","4,381.98"
ANTIFREEZE + COOLANT 30/70 ETILENGLICOL VERDE 1 GALON,22.00,"133,018.29","7,389.91"
ANTIFREEZE + COOLANT 50/50 ETILENGLICOL ROJO 1 GALON,13.00,"110,984.11","9,248.68"
ANTIFREEZE + COOLANT 50/50 ETILENGLICOL VERDE 1 GALON,35.00,"288,772.64","10,695.28"
ARANDELA NUEVA DC RETORNO,4.00,"10,973.45","10,973.45"
ARBOL DE LEVAS 4D56,1.00,"26,991.15","26,991.15"
ARBOL DE LEVAS 5L,1.00,"55,840.71","55,840.71"
ARBOL DE LEVAS CHEVY SPARK F8 3 CIL.,1.00,"31,592.92","31,592.92"
ARBOL DE LEVAS NISSAN YD25(EX),1.00,"32,522.12","32,522.12"
ARBOL DE LEVAS NISSAN YD25(IN),1.00,"32,522.12","32,522.12"
ARNES CON CONECTORES BOBINAS,1.00,"26,902.65","26,902.65"
AROMATIZANTE CEREZA 60ML,3.00,"4,911.51","1,637.17"
AROMATIZANTE CHICLE 60ML,16.00,"27,334.06","1,822.27"
AROMATIZANTE COCO 60ML,4.00,"6,460.18","1,615.04"
AROMATIZANTE FRESA 60ML,9.00,"14,934.53","2,133.50"
AROMATIZANTE FRUTAS TROPICALES 60ML,2.00,"3,097.34","1,548.67"
AROMATIZANTE LIMON 60ML,5.00,"7,874.33","1,574.87"
AROMATIZANTE MANZANA CANELA 60ML,1.00,"1,681.42","1,681.42"
AROMATIZANTE MARACUYA 60ML,3.00,"4,644.24","1,548.08"
AROMATIZANTE PIÑA COLADA 60ML,1.00,"1,548.67","1,548.67"
AROMATIZANTE SANDIA 60ML,10.00,"16,548.67","1,838.74"
AROMATIZANTE VAINILLA 60ML,3.00,"4,776.99","1,592.33"
ARRANCADOR HITACHI SENTRA TSURU 1.8 17745,1.00,"66,814.16","66,814.16"
ARRANCADOR MIT. 12V 8D CW MITSUBISHI MONTERO 3.0 3.5 88-02 HYUNDAI 90,1.00,"51,292.04","51,292.04"
ARRANCADOR MITSUBISHI 12V 8D CW MITSUBISHI MONTERO,1.00,"53,008.85","53,008.85"
ARRANCADOR MITSUBISHI INDUSTRIAL 12V 10D - 18394N,1.00,"128,637.17","128,637.17"
ARRANCADOR MOTOR 11 OZ,2.00,"10,534.52","5,267.26"
ARRANCADOR NISSAN XTER FRONT MIT MONT 10D 12V -17,1.00,"43,008.85","43,008.85"
ARRANCADOR TOYOTA YARIS 1.5 2005-09 12V,1.00,"55,398.23","55,398.23"
AS611 SENSOR MAP CLIO PLATINA MEGAME SCENIC LAGUNA,1.00,"31,238.93","31,238.93"
AS62 AS63 AS64 MAP HONDA CIVIC 95-00 ACORD 94-02 CR-V 97-01 REDONDO,1.00,"27,079.65","27,079.65"
AUTOMATICO 66-8136 WAI,1.00,"10,265.49","10,265.49"
AUTOMATICO AUXILIAR ARRANQUE 12V PARC,1.00,"8,849.56","8,849.56"
AUTOMATICO BOSCH 12V FORD 91--- NEW HOLLAND 91-04 PIN,1.00,"23,451.33","23,451.33"
AUTOMATICO LUCAS 12V LAND ROVER M50 TAPA ALTA,1.00,"24,955.75","24,955.75"
AXIALES HYUNDAI ACCENT BLUE 1.4cc G4LC,1.00,"2,123.89","2,123.89"
AXIALES STD HY/KIA ACCENT/RIO 11+ (MOTOR G4FC/G4FA/G4FD),1.00,"7,168.14","7,168.14"
AXIALES STD HY/KIA ACCENT/RIO 11+ (MOTOR G4LC 1.4) /PICANTO/I10 11+ (MOTOR G3LA 1.0),1.00,"4,966.37","4,966.37"
AXLE GL5 85w-140 (12X1 qt),5.00,"23,362.83","7,787.61"
Abanico Completo Honda Civic EG 1995,3.00,"73,805.31","36,902.66"
Abanico de Radiador Hyundai I-10 GL Manual G4LA,6.00,"172,460.16","28,743.36"
Abanico de Radiador Hyundai Tucson 2010-2015 G4KD,2.00,"77,787.61","38,893.80"
Abanico de Radiador Hyundai Tucson G4GC,1.00,"32,484.96","32,484.96"
Abanico de Radiador Nissan Sentra 96 1.6,22.00,"363,805.31","72,761.06"
Abanico de Radiador Nissan Sentra B13,9.00,"152,841.64","30,568.33"
Abanico de Radiador Toyota Yaris Vios NSP151L,3.00,"17,345.13","8,672.56"
Aceite Defender Mineral HD 15W40 CI-4 GAL,12.00,"135,100.28","19,300.04"
Aceite Defender Mineral HD 15W40 CI-4 QT,19.00,"56,258.40","9,376.40"
Aceite Protector Mineral PCMO 20W50 SN QT,6.00,"19,026.56","3,805.31"
Aceite TEC Gear Oil Mineral para engranajes 80W90 GL-5 CUARTO,40.00,"150,808.60","9,425.54"
"Acura (1996-99), Honda (1994-02), Isuzu (1990-04) (Isuzu 8-96015-062-0)",1.00,"40,265.49","40,265.49"
Alternador 12 90A Honda CRV III 2.0 2001-2007 FRV 2.4 2005- Stream 2.0 2001-2006,6.00,"573,451.32","95,575.22"
Alternador 12V 100A Toyota RAV 4 II 2.0 4WD 2000-2005 Avensis 2.0 2.4 2001-2009 Previa II 2.4 4WD 2000-2006,5.00,"433,309.73","86,661.95"
Alternador 12V 100A Toyota RAV4 III 2.4 4WD 2005-2013 Camry 2.4 2006-2011,1.00,"89,380.53","89,380.53"
Alternador 12V 100A Toyota RAV4 III 2.5 4WD 2008-2013 Camry 2.5 2011-2018,1.00,"90,265.49","90,265.49"
Alternador 12V 100A Toyota Yaris 1.8 2007-2011 Corolla 1.6 2007-2014 Auris 1.6 2007-2012,1.00,"78,761.06","78,761.06"
Alternador 12V 110A Hyundai Tucson 2.0 2009-2010 Sonata V VI 2.0 2.4 2005-2010 ix35 2.0 2.4 AWD 4WD 2009-2015,5.00,"339,070.78","67,814.16"
Alternador 12V 120A Hyundai Tucson 2.0 2015-2020 ix35 2.0 4WD 2013-2015 Elantra VI 2.0 2015-2020 Sonata VI VII 2.0 2012-2019 Kia Sportage III IV 2.0 AWD 2014-2022,3.00,"223,681.42","74,560.47"
Alternador 12V 120A Nissan Qashqai I 2.0 AWD 2007-2013 TIIDA 1.8 2004-2012 XTrail I 2.0 4x4 2001-2013,1.00,"80,530.97","80,530.97"
Alternador 12V 60A Nissan Pickup D21 2.4 1992-1998 Pickup D22 2.4 4WD 1998-2005,1.00,"67,699.12","67,699.12"
Alternador 12V 60A Toyota Corolla 1.3 1.4 1.6 1992-1999 Paseo 1.5 1995-1999 Sera 1.5 1990-1995 Starlet 1.3 1989-1999 Tercel 1.3 1.5 1994-1999,4.00,"215,079.68","53,769.92"
Alternador 12V 60A Toyota Hilux IV 1983-1999 V Corolla 1.3 1.6 2.0 1979-1983 Dyna 200 2.2 1995-2001 Celica 1.6 1973-1978 Corolla 1.2 1.3 1974-1987 Hiace II III 2.0 1977-1989 Land Cruiser 2.4 1988-1996,1.00,"52,212.39","52,212.39"
Alternador 12V 70A Honda Civic V VI 1.5 1.6 1991-2001 HRV 1.6 4WD 1999-2005 Logo 1.3 1999-2002,1.00,"71,681.42","71,681.42"
Alternador 12V 70A Honda Civic VII 1.4 1.6 1.7 2000-2005 FRV 1.7 2004-,6.00,"416,530.97","69,421.83"
Alternador 12V 70A Toyota Corolla 1.3 1.4 1992-2001 Paseo 1.5 1988-1996,3.00,"183,185.85","61,061.95"
Alternador 12V 70A Toyota Corolla 1.6 1.8 4WD 1991-200 1 Sprinter 1.5 1.6 1991-2002 Carina E VI 1.6 1.8 1993-1997,7.00,"439,823.02","62,831.86"
Alternador 12V 70A Toyota Corolla 1997-2001 (AE111),4.00,"232,920.35","58,230.09"
Alternador 12V 70A Toyota Hilux II V VI 2.4 4WD Hiace IV 2.4 4WD 1995-2001 1988-2005 Dyna 100 2.4 1995-2001 Dyna 150 3.0 1998-2001 12v/70amp,11.00,"1,185,371.44","107,761.04"
Alternador 12V 70A Toyota Yaris Echo 1.3 1.4 1.5 1999-2005,16.00,"871,964.51","54,497.78"
Alternador 12V 80A Hyundai Accent II 1.3 1.5 1999-2006 Getz 1.3 1.4 4.6 2003-2010  Tucson 2.0 2004-2010 4WD Coupe I II 1.6 2.0 2001-2009 Elantra III 1.6 1.8 2.0 2000-2006 Matrix 1.6 1.8 2001-2010,16.00,"914,787.57","57,174.22"
Alternador 12V 80A Nissan Pathfinder II 3.3 4WD,2.00,"157,522.12","78,761.06"
Alternador 12V 80A Toyota Corolla 2.0 1992...,3.00,"236,283.18","78,761.06"
Alternador 12V 80A Toyota RAV4 I 2.0 4WD 1994-2000 Camry 2.2 1991-2002 Carina E VI 2.0 1992-1997 Picnic 2.0 2000-2001,7.00,"497,380.54","71,054.36"
Alternador 12V 80A Toyota Yaris 1.3 1.5 2010-2020 Yaris Vios 1.5 2006-2013  Corolla 1.5 4WD 2006-2012 Allion I 1.5 1.8 4WD 2001-2005 Premio 1.5 1.8 4WD 2001-2007,24.00,"1,247,460.42","51,977.52"
Alternador 12V 90A Honda Civic VIII IX 1.6 1.8 2005-2016 FRV 1.8 2007-,4.00,"286,725.68","71,681.42"
Alternador 12V 90A Hyundai Accent II III 1.3 1.4 1.5 1.6 1999-2010 Tucson 2.0 AWD 2004-2010 Coupe I II 1.6 2.0 2001-2009 Elantra III 1.6 1.8 2.0 2000-2006 Getz 1.3 1.4 1.6 2002-2010,11.00,"622,574.84","56,597.71"
Alternador 12V 90A Hyundai Accent IV 1.4 1.6 2010-2018 i20 I 1.4 1.6 2008-2015 i30 1.4 1.6 2007-2011 ix20 1.4 1.6 2010-2019 Solaris 1.4 2017- Veloster 1.6 2011-2017,26.00,"1,637,946.83","62,997.96"
Alternador 12V 90A Hyundai i10 I II 1.0 1.1 1.2 2013-2019 i20 I 1.2 1.4 1.6 2012-2020,2.00,"139,823.00","69,911.50"
Alternador 12V 90A Nissan Frontier 2.5 4x4 2001- NP300 2.5 4x4 Pickup 2.5 4WD 1998-2010,3.00,"223,681.42","74,560.47"
Alternador 12V 95A Honda Civic V 1.6 1991-1995 CRV I B20,1.00,"71,681.42","71,681.42"
Alternador 14V 70A Hyundai i10 I II 1.2 2008-2019 i20 I 1.2 2008-2019,2.00,"139,823.00","69,911.50"
Alternador Mazda 323 III 1.6 1986-1988 323 S IV 1.3 1989-1991,1.00,"48,584.00","48,584.00"
Alternador Nissan Pathfinder III 4.0 4WD 2005- VQ40DE/R51/2005-2012,1.00,"128,318.58","128,318.58"
Alternador Toyota Corolla 2010-2014 (2ZR),1.00,"78,761.06","78,761.06"
