Item Name,Count,Amount,Invoice Overdue Count,Invoice Overdue Amount
ABRO CHAMOIS PREMIUM PEQ 30% 17x13,1,"CRC 2,000.00",0.00,0.00
ABRO CINTA MASKIN 1/2 12MM 30YD (C72),2,"CRC 13,900.00",0.00,0.00
ABRO COPPER SPRAY EMPAQUES 9oz,21,"CRC 903,250.12",0.00,0.00
ABRO DESODORANTE CARRO NUEVO,19,"CRC 207,400.00",0.00,0.00
ABRO DESODORANTE CEREZA,3,"CRC 10,500.00",0.00,0.00
ABRO DESODORANTE FRESA,1,"CRC 4,700.00",0.00,0.00
ABRO DESODORANTE VAINILLA,4,"CRC 11,450.00",0.00,0.00
ABRO ENFRIADOR RADIADOR ROJO GL (c6),6,"CRC 97,600.00",0.00,0.00
ABRO ENFRIADOR RADIADOR VERDE 1.gl 3.78,13,"CRC 363,500.00",0.00,0.00
ABRO GATA CARRETILLO G,3,"CRC 75,650.01",0.00,0.00
ABRO GRASA MULTIPROP AMBAR #2 (c10),17,"CRC 362,860.00",0.00,0.00
ABRO LIMP CARBURADOR 12oz 340 gr  20porc,83,"CRC 3,323,479.86",0.00,0.00
ABRO LIMP CONTACTOS ELECTRICOS 10 oz 2,10,"CRC 943,923.00",0.00,0.00
ABRO LIMP CONTACTOS ELECTRICOS 210ML EC-533-M(c24),9,"CRC 124,758.00",0.00,0.00
ABRO LIMP CONTACTOS ELECTRICOS 400ML,17,"CRC 606,727.99",0.00,0.00
ABRO LIMP CONTACTOS ELECTRICOS 5.5 oz,5,"CRC 197,488.00",0.00,0.00
ABRO NIEVE AEROSOL (C12),1,"CRC 2,200.00",0.00,0.00
ABRO PASTA ESMERILAR VÁLV GRUES/FINA (,2,"CRC 15,520.00",0.00,0.00
ABRO PENETRANTE LUBRICANTE 100ml 3.3oz,3,"CRC 11,028.00",0.00,0.00
ABRO PENETRANTE LUBRICANTE 283g 10oz  (,5,"CRC 81,972.00",0.00,0.00
ABRO PENETRANTE LUBRICANTE 7 Onz 210m,7,"CRC 503,098.00",0.00,0.00
ABRO PINTURA ALUMINIO METALICO AEROS 400ML,6,"CRC 245,459.00",0.00,0.00
ABRO PINTURA AZUL /ENV METALICO 400ML (C12),2,"CRC 9,700.00",0.00,0.00
ABRO PINTURA BLANCO BRILLA AEROS 8oz,3,"CRC 8,900.00",0.00,0.00
ABRO PINTURA BLANCO MATE AEROS 8oz,1,"CRC 6,800.00",0.00,0.00
ABRO PINTURA MOTOR ALT TEMP AERO NEGRO,4,"CRC 74,440.00",0.00,0.00
ABRO PINTURA MOTOR ALT TEMP AERO ROJO,4,"CRC 63,550.00",0.00,0.00
ABRO PINTURA MOTOR ALTA TEMP AERO GRIS 11OZ (C12),2,"CRC 13,900.00",0.00,0.00
ABRO PINTURA MOTOR ALTA TEMPERATURA SPRAY NEGRO,8,"CRC 90,900.00",0.00,0.00
ABRO PINTURA NEGRO BRILLA AEROSOL 8oz,39,"CRC 743,286.47",0.00,0.00
ABRO PINTURA NEGRO MATE AEROS 8oz 227gr (c12),18,"CRC 678,698.00",0.00,0.00
ABRO PINTURA PREMIER GRIS AEROS 8oz,9,"CRC 72,900.00",0.00,0.00
ABRO PINTURA ROJO FUEGO AEROS 8oz,5,"CRC 65,596.00",0.00,0.00
ABRO PINTURA TRANS LACA AEROS 8oz,4,"CRC 28,900.02",0.00,0.00
ABRO RADIADOR FLUSH 354ml 12oz (c24),3,"CRC 383,898.00",0.00,0.00
ABRO REMOV PINTURA AEROS 10oz 283 grs (c12),1,"CRC 13,900.02",0.00,0.00
ABRO SELLAFUGAS POLVO RADIADOR 20gr,1,CRC 400.00,0.00,0.00
ABRO SILICON ROJO 3OZ (c12) Q-19-00417,1,"CRC 66,000.00",0.00,0.00
ABRO SILICON ULTRA GRIS,1,"CRC 7,900.00",0.00,0.00
ABRO SILICON ULTRA GRIS 3oz 85g (c12),20,"CRC 666,272.02",0.00,0.00
ABRO SILICON ULTRA NEGRO 343c 3OZ (c12),3,"CRC 123,500.00",0.00,0.00
ABS TRAS IZQ ACCENT KIA RIO 2011/2022,1,"CRC 35,144.00",0.00,0.00
AC1004 SENTRA PLATINA,1,"CRC 34,578.00",0.00,0.00
AC464 AC477 22270-22060 TOYOTA COROLLA YARIZ 00-06 MATRIX 03-06 1.8L,1,"CRC 79,658.20",0.00,0.00
AC629 AC587 AC485 35150- 23700TUCSONELANTRA 03-11 SPORTAGE 05-09ACCENT 2007,1,"CRC 45,000.00",0.00,0.00
ACEITE ATF SUPER MINERAL MP,14,"CRC 388,072.00",0.00,0.00
ACEITE PROTECTOR MINERAL PCMO 20W50 SNGL,14,"CRC 451,664.00",0.00,0.00
ACOPLE MANG. RAD. INF. HY. TUC iX35/SONATA YF/IONIC/ELANTRA 15-,1,"CRC 16,100.24",0.00,0.00
ADAPTADOR PARA CONECTOR DE FOCO DELANTERO BOMBILLO P43T,7,"CRC 103,125.05",0.00,0.00
ADITIVO ACEITE ALTO AL HUMO,9,"CRC 322,500.00",0.00,0.00
ADITIVO ACEITE LEVANTA VALVULAS,9,"CRC 195,500.00",0.00,0.00
ADITIVO COMBUSTIBLE LIMPIADOR DE INYECTORES,5,"CRC 379,400.00",0.00,0.00
ADITIVO ENFRIAMIENTO TAPA  FUGAS RADIADOR,2,"CRC 8,600.00",0.00,0.00
ADITIVO INCREMENTADOR DE OCTANAJE 10 OZ,4,"CRC 37,250.00",0.00,0.00
ADITIVO LIMPIADOR DE INYECTORES 6 OZ,2,"CRC 4,600.00",0.00,0.00
AF2884 Filtro Servicio Liviano Aire Primario Panel,1,"CRC 13,800.00",0.00,0.00
"AFH70-36, AFH70M-3822680-CA000 MAS040713800-66J00",2,"CRC 170,500.00",0.00,0.00
AFM 482 E5T08071 MONTERO 9 E5T07171,1,"CRC 84,000.00",0.00,0.00
AGUA BATERIA 500 ML,4,"CRC 115,002.89",0.00,0.00
AIR DES MINI VENT COOL ICE,10,"CRC 70,876.21",0.00,0.00
AIR DES MINI VENT VAINILLA SKY,4,"CRC 9,000.00",0.00,0.00
AIR DES MINI VENT WILD BERRY,8,"CRC 140,478.00",0.00,0.00
AIR DES SINGLE CARD CITRUS BREEZE,2,"CRC 59,600.00",0.00,0.00
AIR DES SINGLE CARD REDKISS,1,"CRC 1,300.00",0.00,0.00
AIR DES SINGLE CARD TROPICAL BERRY,3,"CRC 7,500.00",0.00,0.00
AIRE CR-V 11-14 2.4 K24Z AIRE CR-V 11-14 2.4 K24Z,1,"CRC 185,840.00",0.00,0.00
ALS1029 CGQHD012 ABS TRACERO IZQUIERDO CRV 02-06,1,"CRC 167,800.00",0.00,0.00
ALS1086CGQHD013 ABSDELANTERO IZQUIERDO CRV 02-06,1,"CRC 38,200.00",0.00,0.00
ALS1101 CGQHD010 ABS DELANTERO DER,1,"CRC 121,500.00",0.00,0.00
ALS1101 CGQHD010 ABS TRACERO DERECHO CRV 02-06,1,"CRC 121,500.00",0.00,0.00
ALS1251 ABS RAV4 06-12 R-RH,1,"CRC 38,200.00",0.00,0.00
ALS1262 ABS RAV4 06-12 R-LH,1,"CRC 39,600.00",0.00,0.00
ALS2034 ABS F-L GRAND VITARA 06-13 SX4,3,"CRC 116,800.00",0.00,0.00
ALS2320 ABS RAV4 06-12 F-LH,2,"CRC 118,936.00",0.00,0.00
ALS587 ABS TUCSON,1,"CRC 61,200.00",0.00,0.00
ALS593 ABS TUCSON,1,"CRC 61,200.00",0.00,0.00
ALTERNADOR DELCO CHEVROLET SUZUKI 12V85A,2,"CRC 256,200.00",0.00,0.00
ALTERNADOR MIT. 12V 6-5 HYUNDAI GRACE GALLOPER 2 CANALES C- BOMBA 65AMP,1,"CRC 147,000.00",0.00,0.00
ALTERNADOR MITSUBISHI HONDA 12V 70A 13893,2,"CRC 266,800.00",0.00,0.00
ALTERNADOR MITSUBISHI MAZDA 90A L11008,1,"CRC 144,000.00",0.00,0.00
AM CHEV SPARK MATIZ 98-05 TRAS GAS CELERIO 09-12,1,"CRC 52,992.00",0.00,0.00
AM KIA SOUL 10-14 TRAS (349132),1,"CRC 54,000.00",0.00,0.00
AM MAZ 323/PROTEGE 01-03 DEL RH,3,"CRC 234,200.00",0.00,0.00
AM MAZ 323/PROTEGE 98-03 TRAS RH P/BAJO,3,"CRC 260,700.00",0.00,0.00
AM MIT LANCER 01-06 DEL PLATO ALTO 11 R/L CHASIS CS6,6,"CRC 462,476.01",0.00,0.00
AM MIT MONTERO JUNIOR 99-DEL,2,"CRC 193,040.00",0.00,0.00
AM NI NAVARA 07-14 DEL D40/YD25 R/L GAS NP300,3,"CRC 313,312.00",0.00,0.00
AM SUZ AERIO 01-08 TRAS RH G,2,"CRC 152,826.00",0.00,0.00
AM TY RAV4 06 TRAS R/L G,5,"CRC 628,522.00",0.00,0.00
AM.HD CRV 07-10 DEL LH G,2,"CRC 178,230.00",0.00,0.00
AM.HY SANTA FE 06-09/ SORENTO 10-13/ VERACRUZ 07-12/ TRAS/ GAS,4,"CRC 165,528.00",0.00,0.00
AMARTIGUADOR TRASERO TERRACAN 2001,1,"CRC 45,800.00",0.00,0.00
AMOR.HD CRV07-10 DEL RH G,3,"CRC 236,030.00",0.00,0.00
AMOR.HD CRV07-11 TRAS R/L G,1,"CRC 48,800.00",0.00,0.00
AMORT DEL DER CH TRAX/CRUZEB 1.8 13-(GAS),1,"CRC 59,400.00",0.00,0.00
AMORT DEL LH GEELY GX3 POWER HMD,1,"CRC 104,500.00",0.00,0.00
AMORT DEL LH KIA RIO SC/ ACCENT 17- (ZX202051132QL),1,"CRC 218,450.00",0.00,0.00
AMORT DEL LH NIS B17 13- (MSS020250)(E4303-3SH1C)(339328) (E43033SH0C),1,"CRC 97,600.00",0.00,0.00
AMORT DEL LH NIS KICKS 17/,2,"CRC 344,200.00",0.00,0.00
AMORT DEL LH NIS MARCH K13 12,1,"CRC 181,000.00",0.00,0.00
AMORT DEL LH NIS MARCH K14,1,"CRC 145,000.00",0.00,0.00
AMORT DEL LH NIS QASHQAI 13/18* (E43034EA3A),2,"CRC 170,900.00",0.00,0.00
AMORT DEL LH SUZ CELERIO 14-20 SUZ ALTO 09-15 (K10B) C/ROT EST // Plato,3,"CRC 301,602.00",0.00,0.00
AMORT DEL LH TOY COROLLA 14/ (TODO ROSCA),1,"CRC 156,000.00",0.00,0.00
AMORT DEL MIT MONT/ GALLOPER /PORTER -95/RAIDER 87-91/TACOMA 95-04 (444068)(2066) P/C (Zinger con muestra). Con coberto,2,"CRC 115,062.86",0.00,0.00
AMORT DEL MIT MONT/ GALLOPER /PORTER -95/RAIDER 87-91/TACOMA 95-04 (444068)(2066) P/C (Zinger con muestra). Con cobertor,1,"CRC 116,472.00",0.00,0.00
AMORT DEL RH KIA RIO SC/ ACCENT 17- (ZX202051132QR),1,"CRC 218,450.00",0.00,0.00
AMORT DEL RH NIS B17 13- (MSS020249),1,"CRC 97,600.00",0.00,0.00
AMORT DEL RH NIS KICKS 17/,2,"CRC 344,200.00",0.00,0.00
AMORT DEL RH NIS MARCH K13,1,"CRC 145,000.00",0.00,0.00
AMORT DEL RH NIS MARCH K13 12,1,"CRC 181,000.00",0.00,0.00
AMORT DEL RH NIS QASHQAI 13/18 (E43024EA3A),2,"CRC 170,900.00",0.00,0.00
AMORT DEL RH SUZ CELERIO 14-20 SUZ ALTO 09-15 (K10B) C/ROT EST // Plato,4,"CRC 334,502.00",0.00,0.00
AMORT DEL RH TOY COROLLA 14/ (TODO ROSCA),1,"CRC 156,000.00",0.00,0.00
AMORT DEL RH/LH SSANG REXTON,1,"CRC 139,564.00",0.00,0.00
AMORT DEL SUZ CIAZ 2015- LH JINBO,1,"CRC 173,052.00",0.00,0.00
AMORT DEL SUZ CIAZ 2015- RH JINBO,1,"CRC 173,052.00",0.00,0.00
AMORT DEL TROOPER/MONTERO SPORT/D21/KB4X4/D22/HIACE/KB/X-TERRA99-04,1,"CRC 211,776.00",0.00,0.00
AMORT HY ELANTRA 96-00 AVANTE/TOURINS/TIBURON 96-01 TRAS G R/L,3,"CRC 134,600.00",0.00,0.00
AMORT HY TERRACAN 01-08 DEL,1,"CRC 117,576.00",0.00,0.00
AMORT HY TERRACAN 01-08 TRAS,1,"CRC 117,576.00",0.00,0.00
AMORT HY TERRACAN 01-08 Tras Gas P/B,1,"CRC 242,000.00",0.00,0.00
AMORT HYUNDAI ACCENT 18+/KIA RIO TRAS SC 17-,1,"CRC 218,450.00",0.00,0.00
AMORT ISU DEL D-MAX 2013-2018(+) RH/ LH (8-97947-098-3) 4X4 (Colorado) G.,4,"CRC 296,672.00",0.00,0.00
AMORT MIT MIRAGE G4 12-21 TRAS (CHASIS A03A) R/L P/B,1,"CRC 172,000.00",0.00,0.00
AMORT NISSAN KICKS 17- TRA R/L,1,"CRC 214,200.00",0.00,0.00
AMORT SUZ SWIFT 05-10 DEL LH G,3,"CRC 410,720.00",0.00,0.00
AMORT SUZ SWIFT 05-10 DEL RH G,3,"CRC 410,720.00",0.00,0.00
AMORT SUZUKI AERIO 05-08 DEL LH C/ROT G *(BALENO/STEEM 95-02 DEL),3,"CRC 276,186.00",0.00,0.00
AMORT SUZUKI AERIO 05-08 DEL RH C/ROT G *(BALENO/STEEM 95-02 DEL),3,"CRC 276,186.00",0.00,0.00
AMORT TRAS SUZ SWIFT DZIRE 2012-2017 ERTIGA 15-19 / CIAZ- G. (343420) (41800- M74L00) Bushing 16mm MUTIKO LARGO,4,"CRC 404,400.00",0.00,0.00
AMORT. KIA RIO 00-06 TRAS GAS 343424 343353 C/B,1,"CRC 81,100.00",0.00,0.00
"AMORT. TY YARIS 18-21 // MAZ ""2"" 10- DEL RH G.",1,"CRC 31,230.00",0.00,0.00
AMORT.HY ACCENT 97-05 TRAS R/L G,4,"CRC 238,914.00",0.00,0.00
AMORTIGUADOR  NISSAN TIIDA 06-18 DEL LH,11,"CRC 1,102,111.35",0.00,0.00
AMORTIGUADOR  NISSAN TIIDA 06-18DEL RH,11,"CRC 1,102,111.35",0.00,0.00
AMORTIGUADOR (2113)H-100 Grace-03 D21 KB 4X4 Montero Sport 97-08 Del Gas AB.38.5 Y CERR 24.5 CMS (444217- 6961-344346-443188)P/O Terracan 01-03/ Rodeo / Terracan,10,"CRC 882,279.00",0.00,0.00
AMORTIGUADOR 323/ Protege 90-94 Del LH A Escort 91-96 A.,1,"CRC 133,600.00",0.00,0.00
AMORTIGUADOR B16,1,"CRC 74,152.86",0.00,0.00
AMORTIGUADOR B16 LH,1,"CRC 74,152.86",0.00,0.00
AMORTIGUADOR Chev Spark 12-15 Del LH / (Con estabilizadora-y oreja para freno de lado) Chev Beat + (M300),1,"CRC 116,000.01",0.00,0.00
AMORTIGUADOR Chev Spark 12-15 Del RH G (Con estabilizadora- y oreja para freno de lado) Chev Beat+ (M300),2,"CRC 217,292.01",0.00,0.00
AMORTIGUADOR Chev Spark 12-15 Tras R/L G P/B (348036) (95026518)(42337953) Baleno 2017 tras M300,5,"CRC 269,300.00",0.00,0.00
AMORTIGUADOR DEL CITROEN C-ELYSEE P301 DX,1,"CRC 182,700.66",0.00,0.00
AMORTIGUADOR DEL CITROEN C-ELYSEE P301 DX (IX,1,"CRC 182,700.66",0.00,0.00
AMORTIGUADOR DEL DER SUZ SWIFT DZIRE 1.2 13-20/ ERTIGA 15-19 41601-M55R00,8,"CRC 788,638.00",0.00,0.00
AMORTIGUADOR DEL IZQ SUZ SWIFT DZIRE 1.2 13-20/ ERTIGA 15-19 41602-M55R00,6,"CRC 694,942.00",0.00,0.00
AMORTIGUADOR DEL RH/LH MIT MIRAGE G4 12- (4060A382),11,"CRC 1,000,656.00",0.00,0.00
AMORTIGUADOR DELANTERO HONDA CIVIC 03-05 (LH) 2000CC G. EP3 16MM,1,"CRC 112,400.00",0.00,0.00
AMORTIGUADOR DELANTERO HONDA CIVIC 03-05 (RH) 2000CC G. EP3 16MM,1,"CRC 112,400.00",0.00,0.00
AMORTIGUADOR DELANTERO KIA BONGO/K2700 OJO Y PIN 4X4,1,"CRC 87,000.00",0.00,0.00
AMORTIGUADOR DELANTERO LH MAZDA 3 - 5 2004 / 2013,2,"CRC 175,900.00",0.00,0.00
AMORTIGUADOR DELANTERO RH MAZDA 3-5 2004 /2013,1,"CRC 109,000.00",0.00,0.00
AMORTIGUADOR DELANTERO RH NISSAN TIIDA,1,"CRC 30,500.00",0.00,0.00
AMORTIGUADOR DELANTERO RH XTRILT3214/ROUGUE13,1,"CRC 90,528.00",0.00,0.00
AMORTIGUADOR DERECHO NISSAN VERSA 2021,1,"CRC 30,000.00",0.00,0.00
AMORTIGUADOR GETZ 02-12 DEL LH G.,1,"CRC 68,310.00",0.00,0.00
AMORTIGUADOR GETZ 02-12 DEL RH G.,1,"CRC 68,310.00",0.00,0.00
AMORTIGUADOR HD Accord 86-89 Tras G (441063)(341074),1,"CRC 50,400.00",0.00,0.00
AMORTIGUADOR HD CRV 95-01 Del R/L G,5,"CRC 433,392.00",0.00,0.00
AMORTIGUADOR HONDA ACCORD 90-97 DELANTERO LH G SILVINES FIJOS (341172),2,"CRC 103,700.00",0.00,0.00
AMORTIGUADOR HONDA ACCORD 90-97 DELANTERO RH G SILVINES FIJOS (341171),2,"CRC 103,700.00",0.00,0.00
AMORTIGUADOR HONDA CIVIC  06-10 Del LH R18/SI,10,"CRC 841,728.02",0.00,0.00
AMORTIGUADOR HONDA CIVIC 06-10 Del RH R18/SI,11,"CRC 869,328.02",0.00,0.00
AMORTIGUADOR HONDA CIVIC 06-10 TRAS R/L P/B (343460) (348023) (348078),10,"CRC 616,956.01",0.00,0.00
AMORTIGUADOR HONDA CRV 95-01 TRAS R/L G,4,"CRC 391,400.00",0.00,0.00
AMORTIGUADOR HY Santa Fe 12-16 Sorento 12-16 Del LH Gas (3340195),1,"CRC 87,000.00",0.00,0.00
AMORTIGUADOR HY Santa Fe 12-16 Sorento 12-16 Del RH Gas (3340194),2,"CRC 149,100.00",0.00,0.00
AMORTIGUADOR HYUNDAI 205 08-12 (13)STAREX DEL LH MUTIKO (338338),1,"CRC 324,135.00",0.00,0.00
AMORTIGUADOR HYUNDAI 205 08-12 (13)STAREX DEL LH MUTIKO (339339),1,"CRC 324,135.00",0.00,0.00
AMORTIGUADOR HYUNDAI ACCENT 06-10 Kia Rio 05-10 (348007) Trasero R/L (Getz Traseros) 05621-343398 G. Kia Picanto 11-15 Kia. Morning 11-16,1,"CRC 50,230.76",0.00,0.00
AMORTIGUADOR HYUNDAI DEL LH 205 08-12 (13)STAREX MUTIKO (339339),1,"CRC 81,500.00",0.00,0.00
AMORTIGUADOR HYUNDAI ELANTRA 96-05 Del R/L G (Avante) TIBURON 96-01 (333205 / 333206),3,"CRC 284,300.00",0.00,0.00
AMORTIGUADOR HYUNDAI EXCEL 86-94 Del R/L (333057) (71902) G.,1,"CRC 35,100.00",0.00,0.00
AMORTIGUADOR HYUNDAI I10 08-14 Del LH Gas (54650- 0X100),1,"CRC 75,400.00",0.00,0.00
AMORTIGUADOR HYUNDAI I10 08-14 Del RH Gas (54660- 0X100),2,"CRC 113,100.00",0.00,0.00
AMORTIGUADOR HYUNDAI TUCSON 04-10 TRAS LH GAS KIA SPORTAGE 05-09 (334505),5,"CRC 656,876.00",0.00,0.00
AMORTIGUADOR HYUNDAI TUCSON 04-10 TRAS RH GAS KIA SPORTAGE 05-09 (334504),6,"CRC 698,876.00",0.00,0.00
AMORTIGUADOR HYUUNDAI SONATA 00-04 / KIA OPTIMA 00- 05 TRASERO R/L 55311-38600 Gas (Excepto chasís M41),1,"CRC 58,000.00",0.00,0.00
AMORTIGUADOR ISUZU D-MAX 4WD 12/ TRAS (1000G),1,"CRC 60,600.00",0.00,0.00
AMORTIGUADOR KIA CERATO/Kia Forte 10-13 Del RH 338026 G,3,"CRC 222,500.00",0.00,0.00
AMORTIGUADOR KIA SOUL  -14 Del LH Gas,1,"CRC 113,102.00",0.00,0.00
AMORTIGUADOR L200 MONTERO SPORT,4,"CRC 238,423.10",0.00,0.00
"AMORTIGUADOR MAZDA  ""3"" “5” 04-13 Del LH G (SIN TORNILLOS ABAJO) BWEC-34-900A",2,"CRC 225,650.00",0.00,0.00
"AMORTIGUADOR MAZDA ""3"" “5” 04-13 Del RH G (SIN TORNILLOS ABAJO) BWEC-34-700A",2,"CRC 244,450.00",0.00,0.00
AMORTIGUADOR MAZDA 323 99-03 Tras LH Japón Gas p/alto Gas,3,"CRC 161,132.00",0.00,0.00
AMORTIGUADOR MAZDA 323 99-03 Tras RH Japón Gas p/alto Gas,2,"CRC 132,336.00",0.00,0.00
AMORTIGUADOR MAZDA 323/ Protege 90-94 Del RH A Escort 91-96 A.,1,"CRC 133,600.00",0.00,0.00
AMORTIGUADOR MIT LANCER/MIRAGE 93-97 DELANTERO R/L G EAG/DODGE COLT 333124 /333125,1,"CRC 68,800.00",0.00,0.00
AMORTIGUADOR MIT Lancer/Mirage 93-junio97 Del R/L G Eag/Dodge Colt 333124 /333126,4,"CRC 371,750.00",0.00,0.00
AMORTIGUADOR MITSUBISHI LANCER 03-08 Del R/L Chasis CS3 G,3,"CRC 167,500.00",0.00,0.00
AMORTIGUADOR MITSUBISHI Lancer 03-08 Del R/L Chasis CS3 Gas,1,"CRC 36,600.00",0.00,0.00
AMORTIGUADOR MITSUBISHI MONTERO 99-14 DEL Cachetona//Limited/Pajero R/L Gas (*341445),1,"CRC 71,800.00",0.00,0.00
AMORTIGUADOR MONROE TOYOTA TERCEL/PASEO (91-99) RR,1,"CRC 30,200.00",0.00,0.00
AMORTIGUADOR MONROE TOYOTA TERCEL/PASEO (91-99) RR TRAS,2,"CRC 155,000.00",0.00,0.00
AMORTIGUADOR Maz 323 95-98 Tras LH V/Japón G Plato Alto,2,"CRC 525,800.00",0.00,0.00
AMORTIGUADOR Maz 323 95-98 Tras LH V/Japón G Plato alto,1,"CRC 36,600.00",0.00,0.00
AMORTIGUADOR NI B15 00-06 Del LH G Almera 98- 11 (333309) (333311),6,"CRC 538,940.00",0.00,0.00
AMORTIGUADOR NI B15 00-06 Del RH G Almera 98- 11 (333308) (333310,6,"CRC 538,940.00",0.00,0.00
AMORTIGUADOR NISSAN B14 95-99/200SX 95-98 Del RH G (333192)(333219),1,"CRC 38,855.00",0.00,0.00
AMORTIGUADOR NISSAN B15 00-06/Almera 98-11 Tras R/L G (341279),5,"CRC 329,100.01",0.00,0.00
AMORTIGUADOR NISSAN PATHFINDER 06 -2013 DELANTERO,1,"CRC 54,000.00",0.00,0.00
AMORTIGUADOR NISSAN Pathfinder R51 05-12 Tras R/L B/B Gas (56200EA525),2,"CRC 197,800.00",0.00,0.00
AMORTIGUADOR NISSAN XTRAIL 00-06 T30 DELANTERO LH GAS (SIN SOPORTE P/ESTABILIZADORA) (54302EQ025),2,"CRC 194,500.00",0.00,0.00
AMORTIGUADOR NISSAN XTRAIL 00-06 T30 DELANTERO RH GAS (SIN SOPORTE P/ESTABILIZADORA) (54302EQ025),2,"CRC 253,251.13",0.00,0.00
AMORTIGUADOR NISSAN XTRAIL 00-06 T30 TRASERO LH GAS,1,"CRC 63,300.00",0.00,0.00
AMORTIGUADOR NISSAN XTRAIL 00-06 T30 TRASERO RH GAS,2,"CRC 120,700.00",0.00,0.00
AMORTIGUADOR NISSAN XTRAIL 07-12 T31 / ROGUE 07-12/ QASHQAI 13- R/L TRASERO GAS (E62104EA3B)(349097) (T32),6,"CRC 646,229.00",0.00,0.00
AMORTIGUADOR PRADO RUNNER/LAND CRUISER,1,"CRC 109,800.00",0.00,0.00
AMORTIGUADOR SUZUKI AERIO 01-04 Del LH Gas,1,"CRC 86,600.00",0.00,0.00
AMORTIGUADOR SUZUKI AERIO 01-04 Del RH Gas,1,"CRC 86,600.00",0.00,0.00
AMORTIGUADOR SZ SX4 07-13 / Ciaz Tras -2013 / Vitara Gas,2,"CRC 99,850.00",0.00,0.00
AMORTIGUADOR Suz Swift DZIRE 11-18 G Tras (41800M74L00) Ertiga (-) 348084,10,"CRC 788,868.00",0.00,0.00
AMORTIGUADOR TOYOTA COROLLA 03-08 Del R/L G Coraxi ALTIS 00-08 (333338/39)(339130/31) (334323/24) BYD F3 14-17 MUTIKO,1,"CRC 84,000.00",0.00,0.00
AMORTIGUADOR TOYOTA COROLLA 84-87 AE80 DELANTERO R/L G (333120//21),1,"CRC 73,900.00",0.00,0.00
AMORTIGUADOR TOYOTA Rav4 Mayo 00-05 Del LH G (334332),5,"CRC 842,487.00",0.00,0.00
AMORTIGUADOR TOYOTA Rav4 Mayo 00-05 Del RH G (334331),4,"CRC 793,727.00",0.00,0.00
AMORTIGUADOR TOYOTA TERCEL  EL50 95-00 Tras G Paseo Starlet (341191),3,"CRC 224,840.00",0.00,0.00
AMORTIGUADOR TOYOTA TERCEL (EL30/31 SELLADO)- EL40/42 87-94 R/L Gas (333067/68) 15MM.,5,"CRC 298,500.00",0.00,0.00
AMORTIGUADOR TOYOTA YARIS 06-12 Del LH G,21,"CRC 1,632,077.12",0.00,0.00
AMORTIGUADOR TOYOTA YARIS 06-12 Del RH G,17,"CRC 1,506,113.12",0.00,0.00
AMORTIGUADOR TOYOTA Yaris 06-12 Tras R/L Gas,2,"CRC 152,138.00",0.00,0.00
"AMORTIGUADOR TRAS (1094) KB/D21/Frontier/Galloper/Grace/Monte ro Sport/Xterra 99-04 (21"""" abierto y 13"""" cerrado de centro a centro) 444012- 443183-443217-344015-343245 // 348022",1,"CRC 75,200.00",0.00,0.00
"AMORTIGUADOR TRASERO D21,FRONTIER, H-100, MONTERO SPORT MAESTRAS, KIA K2700 20"""" AB y 12.5"""" CERRADO (1000) ACEITE",1,"CRC 49,800.00",0.00,0.00
AMORTIGUADOR TRASERO NISSAN SENTRA B17 2013 - 2018,1,"CRC 139,196.00",0.00,0.00
AMORTIGUADOR TRASERO NISSAN TIIDA 06-17,5,"CRC 398,540.00",0.00,0.00
AMORTIGUADOR TRASERO SUZUKI SWIFT DZIRE 2012-2017 ERTIGA 15-19 / CIAZ- G 343420) BUSHING 16mm,4,"CRC 270,000.00",0.00,0.00
AMORTIGUADOR TY Corolla 93-02 AE100 Del R/L G (PRIZM) (333114/15),5,"CRC 544,792.00",0.00,0.00
AMORTIGUADOR TY Corolla 93-02 EE90 -AE100 Tras LH G (PRIZM) (333117),5,"CRC 461,516.00",0.00,0.00
AMORTIGUADOR TY Corolla 93-02 EE90 -AE100 Tras RH G (PRIZM) (333116),5,"CRC 461,516.00",0.00,0.00
AMORTIGUADOR TY Rav4 96-05 R/L/ Runner 95-05 /Starlet 78-84 Tras G (343272),4,"CRC 548,080.00",0.00,0.00
AMORTIGUADOR TY Yaris 13-16 (17) Tras G (48530-0D570),11,"CRC 5,807,740.01",0.00,0.00
AMORTIGUADOR Tras Mit Montero Sport / Nativa 98/09/Galloper(Resortes atrás),3,"CRC 428,548.86",0.00,0.00
AMORTIGUADOR. KIA RIO 00-05 DEL LH Gas Chasís KNADC22/24,2,"CRC 183,200.00",0.00,0.00
AMORTIGUADOR. KIA RIO 00-05 DEL RH Gas Chasís KNADC22/24,2,"CRC 183,200.00",0.00,0.00
AMORTIGUADOR.Hy Accent Blue 11-18/Kia Rio 11-14/Cerato 10-/Elantra 11-14/ Forte Tras R/L MUT (554385)(554384) Gas B/B,15,"CRC 1,296,362.00",0.00,0.00
AMORTIGUADOR.Hy Accent Blue 11-18/Kia Rio 12-14 Del LH MUT G (338107) AMORTIGUADOR.Hy Accent Blue 11-18/Kia Rio,15,"CRC 1,700,592.03",0.00,0.00
AMORTIGUADOR.Hy Accent Blue 11-18/Kia Rio 12-14 Del RH MUT G (338106),17,"CRC 1,806,846.04",0.00,0.00
