Product_ID,On_Hand_Qty,On_Hand_Source
4198696000006604038,0,INFLOW
4198696000022839754,0,INFLOW
4198696000000139168,102,INFLOW
4198696000000142768,18,INFLOW
4198696000000861022,4,INFLOW
4198696000001685147,1,INFLOW
4198696000003952982,1,INFLOW
4198696000004421574,197,INFLOW
4198696000006102190,2,INFLOW
4198696000014520230,0,INFLOW
4198696000001096538,4,INFLOW
4198696000001611737,2,INFLOW
4198696000007812281,199,INFLOW
4198696000009452783,0,INFLOW
4198696000000866197,1,INFLOW
4198696000001046757,0,INFLOW
4198696000001612457,2,INFLOW
4198696000022588033,0,INFLOW
4198696000024597481,2,INFLOW
4198696000005387755,4,INFLOW
4198696000006842001,0,INFLOW
4198696000017644091,5,INFLOW
4198696000021110936,0,INFLOW
4198696000024806075,0,INFLOW
4198696000029058217,0,INFLOW
4198696000000899538,10,INFLOW
4198696000008957125,0,INFLOW
4198696000024274878,0,INFLOW
4198696000031051657,0,INFLOW
4198696000000679204,3,INFLOW
4198696000001048212,0,INFLOW
4198696000007509206,8,INFLOW
4198696000012887042,2,INFLOW
4198696000016988602,0,INFLOW
4198696000023644160,0,INFLOW
4198696000004126839,8,INFLOW
4198696000006201001,0,INFLOW
4198696000006923001,4,INFLOW
4198696000004629587,98,INFLOW
4198696000008788218,2,INFLOW
4198696000000141904,5,INFLOW
4198696000000677962,4,INFLOW
4198696000000866206,1,INFLOW
4198696000000898818,3,INFLOW
4198696000000899106,5,INFLOW
4198696000001674001,26,INFLOW
4198696000012103632,0,INFLOW
4198696000012360028,2,INFLOW
4198696000016196724,0,INFLOW
4198696000016640214,0,INFLOW
4198696000001039987,41,INFLOW
4198696000001407479,1,INFLOW
4198696000021426070,0,INFLOW
4198696000025233994,0,INFLOW
4198696000027402687,0,INFLOW
4198696000029417760,0,INFLOW
4198696000031531625,99,INFLOW
4198696000007161449,0,INFLOW
4198696000007892600,4,INFLOW
4198696000010046919,1,INFLOW
4198696000011326218,2,INFLOW
4198696000006632093,1,INFLOW
4198696000000142912,20,INFLOW
4198696000001613087,1,INFLOW
4198696000004629938,45,INFLOW
4198696000009956244,0,INFLOW
4198696000011767278,2,INFLOW
4198696000020319033,0,INFLOW
4198696000000860680,2,INFLOW
4198696000000865720,3,INFLOW
4198696000001096394,3,INFLOW
4198696000004339415,0,INFLOW
4198696000007811417,0,INFLOW
4198696000027235631,0,INFLOW
4198696000000898809,1,INFLOW
4198696000007542181,0,INFLOW
4198696000007812038,0,INFLOW
4198696000018668142,24,INFLOW
4198696000026448218,0,INFLOW
4198696000030971992,0,INFLOW
4198696000000137521,40,INFLOW
4198696000000139681,198,INFLOW
4198696000003454200,0,INFLOW
4198696000010972924,1,INFLOW
4198696000011064245,1,INFLOW
4198696000011237644,0,INFLOW
4198696000012152958,0,INFLOW
4198696000026031975,2,INFLOW
4198696000000141184,36,INFLOW
4198696000000864766,7,INFLOW
4198696000002574049,5,INFLOW
4198696000004045222,2,INFLOW
4198696000005033001,0,INFLOW
4198696000010978478,0,INFLOW
4198696000014168500,3,INFLOW
4198696000015715246,9,INFLOW
4198696000018053916,0,INFLOW
4198696000029374530,0,INFLOW
4198696000000139114,29,INFLOW
4198696000013371002,0,INFLOW
4198696000000864037,3,INFLOW
4198696000000865909,1,INFLOW
4198696000001611494,4,INFLOW
4198696000005326174,0,INFLOW
4198696000007811894,298,INFLOW
4198696000010251891,0,INFLOW
4198696000010661104,0,INFLOW
4198696000013569386,2,INFLOW
4198696000014520153,0,INFLOW
4198696000012225161,4,INFLOW
4198696000017003839,0,INFLOW
4198696000001045902,2,INFLOW
4198696000003396271,4,INFLOW
4198696000001611062,4,INFLOW
4198696000004417871,84,INFLOW
4198696000006085680,0,INFLOW
4198696000004421430,0,INFLOW
4198696000001040905,10,INFLOW
4198696000027868874,0,INFLOW
4198696000018727676,0,INFLOW
4198696000023774001,0,INFLOW
4198696000001407191,1,INFLOW
4198696000000136945,34,INFLOW
4198696000000137665,50,INFLOW
4198696000000138097,50,INFLOW
4198696000000140257,10,INFLOW
4198696000000140977,49,INFLOW
4198696000000142129,7,INFLOW
4198696000000142993,12,INFLOW
4198696000000143425,5,INFLOW
4198696000000143713,0,INFLOW
4198696000000144433,50,INFLOW
4198696000000669795,0,INFLOW
4198696000000669939,2,INFLOW
4198696000000670803,5,INFLOW
4198696000000677467,2,INFLOW
4198696000000679051,1,INFLOW
4198696000000836223,3,INFLOW
4198696000000844219,15,INFLOW
4198696000000860671,9,INFLOW
4198696000000861103,6,INFLOW
4198696000000862399,3,INFLOW
4198696000000862831,4,INFLOW
4198696000000863119,3,INFLOW
4198696000000863407,3,INFLOW
4198696000000863839,6,INFLOW
4198696000000864991,5,INFLOW
4198696000000865855,2,INFLOW
4198696000000897603,0,INFLOW
4198696000000897747,2,INFLOW
4198696000000898179,0,INFLOW
4198696000000898899,10,INFLOW
4198696000001040986,198,INFLOW
4198696000001046559,5,INFLOW
4198696000001096529,2,INFLOW
4198696000001197001,14,INFLOW
4198696000001363156,0,INFLOW
4198696000001406462,2,INFLOW
4198696000001407470,1,INFLOW
4198696000001407614,1,INFLOW
4198696000001407758,1,INFLOW
4198696000001408190,3,INFLOW
4198696000001408334,2,INFLOW
4198696000001464019,2,INFLOW
4198696000001522119,0,INFLOW
4198696000001610288,6,INFLOW
4198696000001611008,2,INFLOW
4198696000001611296,4,INFLOW
4198696000001611584,9,INFLOW
4198696000001613024,2,INFLOW
4198696000001614752,2,INFLOW
4198696000001615040,2,INFLOW
4198696000001615184,2,INFLOW
4198696000001629878,0,INFLOW
4198696000001969219,0,INFLOW
4198696000002192684,1,INFLOW
4198696000002373048,0,INFLOW
4198696000002572698,1,INFLOW
4198696000002572842,11,INFLOW
4198696000002622660,0,INFLOW
4198696000002921409,0,INFLOW
4198696000003013134,0,INFLOW
4198696000003059177,0,INFLOW
4198696000003679236,20,INFLOW
4198696000003722432,0,INFLOW
4198696000003952332,2,INFLOW
4198696000004126999,8,INFLOW
4198696000004420006,97,INFLOW
4198696000004421511,43,INFLOW
4198696000004629731,49,INFLOW
4198696000004655285,0,INFLOW
4198696000004950435,0,INFLOW
4198696000005433090,0,INFLOW
4198696000005984572,0,INFLOW
4198696000006141557,0,INFLOW
4198696000006361828,2,INFLOW
4198696000006784179,1,INFLOW
4198696000007151186,0,INFLOW
4198696000007811408,1423,INFLOW
4198696000007811984,194,INFLOW
4198696000008244582,0,INFLOW
4198696000008329043,0,INFLOW
4198696000008457368,2,INFLOW
4198696000009259921,0,INFLOW
4198696000009409473,0,INFLOW
4198696000010084998,1,INFLOW
4198696000010661887,1,INFLOW
4198696000011064535,1,INFLOW
4198696000011409509,0,INFLOW
4198696000011490145,3,INFLOW
4198696000012176876,4,INFLOW
4198696000012182340,4,INFLOW
4198696000012342095,2,INFLOW
4198696000012342965,2,INFLOW
4198696000013045063,4,INFLOW
4198696000013514869,0,INFLOW
4198696000013582492,2,INFLOW
4198696000013681446,1,INFLOW
4198696000013954791,2,INFLOW
4198696000014500483,2,INFLOW
4198696000014593187,3,INFLOW
4198696000015289041,0,INFLOW
4198696000015464886,27,INFLOW
4198696000015852003,4,INFLOW
4198696000016070676,1,INFLOW
4198696000016245444,0,INFLOW
4198696000016846370,1,INFLOW
4198696000016983788,4,INFLOW
4198696000017476716,0,INFLOW
4198696000017698496,0,INFLOW
4198696000017826479,4,INFLOW
4198696000018067853,2,INFLOW
4198696000018234946,0,INFLOW
4198696000018627800,49,INFLOW
4198696000018668088,18,INFLOW
4198696000019011090,1,INFLOW
4198696000019394406,0,INFLOW
4198696000019778019,0,INFLOW
4198696000019827685,0,INFLOW
4198696000020621227,2,INFLOW
4198696000020914342,0,INFLOW
4198696000021426061,0,INFLOW
4198696000022937573,0,INFLOW
4198696000023076082,0,INFLOW
4198696000023132261,0,INFLOW
4198696000023373926,4,INFLOW
4198696000023474750,1,INFLOW
4198696000023631309,0,INFLOW
4198696000024259735,0,INFLOW
4198696000025503775,0,INFLOW
4198696000026192254,0,INFLOW
4198696000026656662,0,INFLOW
4198696000026721488,1,INFLOW
4198696000027049175,0,INFLOW
4198696000027374806,0,INFLOW
4198696000028019185,0,INFLOW
4198696000028098252,1,INFLOW
4198696000028385690,0,INFLOW
4198696000029368894,0,INFLOW
4198696000030025167,0,INFLOW
4198696000030418278,0,INFLOW
4198696000030744465,0,INFLOW
4198696000031086688,0,INFLOW
4198696000031209346,0,INFLOW
4198696000031531320,100,INFLOW
4198696000032401148,0,INFLOW
4198696000000137152,5,INFLOW
4198696000000137728,49,INFLOW
4198696000000137872,46,INFLOW
4198696000000138160,50,INFLOW
4198696000000140032,8,INFLOW
4198696000000140752,10,INFLOW
4198696000000143056,20,INFLOW
4198696000000143200,20,INFLOW
4198696000000143344,30,INFLOW
4198696000000670578,3,INFLOW
4198696000000677242,1,INFLOW
4198696000000678250,3,INFLOW
4198696000000678682,2,INFLOW
4198696000000862174,6,INFLOW
4198696000000863182,12,INFLOW
4198696000000863326,6,INFLOW
4198696000000864334,5,INFLOW
4198696000000864910,4,INFLOW
4198696000000865774,3,INFLOW
4198696000000898242,1,INFLOW
4198696000000898530,1,INFLOW
4198696000000898962,5,INFLOW
4198696000000899826,13,INFLOW
4198696000001039753,19,INFLOW
4198696000001039897,100,INFLOW
4198696000001040041,40,INFLOW
4198696000001046190,0,INFLOW
4198696000001046622,5,INFLOW
4198696000001089244,29,INFLOW
4198696000001096304,2,INFLOW
4198696000001096448,2,INFLOW
4198696000001096592,3,INFLOW
4198696000001406669,1,INFLOW
4198696000001611215,3,INFLOW
4198696000001614095,2,INFLOW
4198696000001614671,2,INFLOW
4198696000001615103,0,INFLOW
4198696000001730051,0,INFLOW
4198696000002266129,0,INFLOW
4198696000003013726,0,INFLOW
4198696000003065318,2,INFLOW
4198696000003420417,0,INFLOW
4198696000003753883,0,INFLOW
4198696000003952653,2,INFLOW
4198696000004421142,59,INFLOW
4198696000004618821,0,INFLOW
4198696000005166764,4,INFLOW
4198696000005321031,8,INFLOW
4198696000005556146,0,INFLOW
4198696000005829269,0,INFLOW
4198696000005939446,0,INFLOW
4198696000006681183,2,INFLOW
4198696000006818076,0,INFLOW
4198696000006842525,2,INFLOW
4198696000006945795,2,INFLOW
4198696000006998045,0,INFLOW
4198696000007221215,0,INFLOW
4198696000007279726,1,INFLOW
4198696000007509491,0,INFLOW
4198696000007762399,1,INFLOW
4198696000007811471,101,INFLOW
4198696000008184156,0,INFLOW
4198696000008713432,2,INFLOW
4198696000009305082,1,INFLOW
4198696000009449571,1,INFLOW
4198696000010053041,1,INFLOW
4198696000010251972,0,INFLOW
4198696000010617424,0,INFLOW
4198696000010661113,4,INFLOW
4198696000010698226,0,INFLOW
4198696000010805102,45,INFLOW
4198696000011064290,1,INFLOW
4198696000011064450,1,INFLOW
4198696000011175405,0,INFLOW
4198696000011516145,8,INFLOW
4198696000011533398,0,INFLOW
4198696000011638592,1,INFLOW
4198696000011874706,6,INFLOW
4198696000012152010,-1,INFLOW
4198696000012371010,1,INFLOW
4198696000012819441,1,INFLOW
4198696000012835483,1,INFLOW
4198696000012946963,0,INFLOW
4198696000013796511,0,INFLOW
4198696000015145001,0,INFLOW
4198696000015314183,0,INFLOW
4198696000016210815,2,INFLOW
4198696000016366066,1,INFLOW
4198696000016620116,0,INFLOW
4198696000016778706,0,INFLOW
4198696000017496009,1,INFLOW
4198696000017634679,0,INFLOW
4198696000017644815,0,INFLOW
4198696000018523215,1,INFLOW
4198696000018627719,47,INFLOW
4198696000018668007,24,INFLOW
4198696000018739114,1,INFLOW
4198696000018914257,0,INFLOW
4198696000018934682,0,INFLOW
4198696000019067271,1,INFLOW
4198696000019076468,0,INFLOW
4198696000019243827,0,INFLOW
4198696000020250105,0,INFLOW
4198696000020447084,0,INFLOW
4198696000020901225,1,INFLOW
4198696000021205686,20,INFLOW
4198696000022128077,0,INFLOW
4198696000023615715,0,INFLOW
4198696000024081779,0,INFLOW
4198696000024684943,3,INFLOW
4198696000024764482,2,INFLOW
4198696000025233096,0,INFLOW
4198696000027282504,0,INFLOW
4198696000028910427,0,INFLOW
4198696000029035707,0,INFLOW
4198696000030124963,0,INFLOW
4198696000031531502,100,INFLOW
4198696000032257902,0,INFLOW
4198696000032412565,0,INFLOW
4198696000033358300,0,INFLOW
4198696000033413716,0,INFLOW
4198696000033554070,0,INFLOW
4198696000033573811,0,INFLOW
4198696000000136522,5,INFLOW
4198696000000136666,3,INFLOW
4198696000000137530,50,INFLOW
4198696000000140122,10,INFLOW
4198696000000140410,10,INFLOW
4198696000000140698,10,INFLOW
4198696000000140986,46,INFLOW
4198696000000141130,36,INFLOW
4198696000000141850,75,INFLOW
4198696000000142714,23,INFLOW
4198696000000144010,16,INFLOW
4198696000000144154,20,INFLOW
4198696000000669660,2,INFLOW
4198696000000669804,0,INFLOW
4198696000000670524,3,INFLOW
4198696000000679636,5,INFLOW
4198696000000844372,0,INFLOW
4198696000000861832,4,INFLOW
4198696000000861976,4,INFLOW
4198696000000862696,2,INFLOW
4198696000000862984,2,INFLOW
4198696000000864136,4,INFLOW
4198696000000864712,2,INFLOW
4198696000000865576,2,INFLOW
4198696000000865864,4,INFLOW
4198696000000897324,1,INFLOW
4198696000000897612,1,INFLOW
4198696000000897900,0,INFLOW
4198696000000898332,1,INFLOW
4198696000000899628,10,INFLOW
4198696000001039699,99,INFLOW
4198696000001040419,12,INFLOW
4198696000001040851,10,INFLOW
4198696000001045560,3,INFLOW
4198696000001046568,4,INFLOW
4198696000001197109,4,INFLOW
4198696000001407767,2,INFLOW
4198696000001407911,0,INFLOW
4198696000001610153,2,INFLOW
4198696000001611161,4,INFLOW
4198696000001611305,4,INFLOW
4198696000001612313,0,INFLOW
4198696000001613033,2,INFLOW
4198696000001613753,2,INFLOW
4198696000001614617,2,INFLOW
4198696000001614905,2,INFLOW
4198696000001615193,0,INFLOW
4198696000003159124,22,INFLOW
4198696000003338146,0,INFLOW
4198696000004093170,0,INFLOW
4198696000004161517,1,INFLOW
4198696000004241181,0,INFLOW
4198696000004421088,97,INFLOW
4198696000004421232,199,INFLOW
4198696000004483936,1,INFLOW
4198696000004777788,0,INFLOW
4198696000004950444,0,INFLOW
4198696000005304931,0,INFLOW
4198696000005814046,0,INFLOW
4198696000006468735,3,INFLOW
4198696000006545525,8,INFLOW
4198696000007024303,0,INFLOW
4198696000007681718,0,INFLOW
4198696000007752310,0,INFLOW
4198696000007811993,196,INFLOW
4198696000008352001,0,INFLOW
4198696000008457390,2,INFLOW
4198696000008583010,1,INFLOW
4198696000009282001,0,INFLOW
4198696000010117024,3,INFLOW
4198696000010435090,0,INFLOW
4198696000010547035,0,INFLOW
4198696000010609900,0,INFLOW
4198696000010795129,0,INFLOW
4198696000011107111,2,INFLOW
4198696000011229575,0,INFLOW
4198696000011409518,0,INFLOW
4198696000012094505,0,INFLOW
4198696000012152967,2,INFLOW
4198696000012342830,2,INFLOW
4198696000012360336,4,INFLOW
4198696000013045576,0,INFLOW
4198696000015164318,0,INFLOW
4198696000015694355,3,INFLOW
4198696000015953899,0,INFLOW
4198696000016245457,0,INFLOW
4198696000016373013,2,INFLOW
4198696000016620873,0,INFLOW
4198696000017105739,0,INFLOW
4198696000017627218,0,INFLOW
4198696000017756122,0,INFLOW
4198696000017812035,0,INFLOW
4198696000018668097,0,INFLOW
4198696000018788439,0,INFLOW
4198696000018835430,0,INFLOW
4198696000018843015,0,INFLOW
4198696000019243288,2,INFLOW
4198696000019671390,6,INFLOW
4198696000020112450,0,INFLOW
4198696000020231968,21,INFLOW
4198696000020621507,1,INFLOW
4198696000021134081,0,INFLOW
4198696000021203977,4,INFLOW
4198696000022194100,0,INFLOW
4198696000022785292,1,INFLOW
4198696000022839902,9,INFLOW
4198696000022937584,0,INFLOW
4198696000026460358,0,INFLOW
4198696000027049186,0,INFLOW
4198696000028506961,0,INFLOW
4198696000028825005,0,INFLOW
4198696000029007001,0,INFLOW
4198696000029374038,0,INFLOW
4198696000029983016,0,INFLOW
4198696000030025462,0,INFLOW
4198696000030248553,0,INFLOW
4198696000031370496,0,INFLOW
4198696000031531333,100,INFLOW
4198696000033033174,0,INFLOW
4198696000000136855,4,INFLOW
4198696000000137287,20,INFLOW
4198696000000138151,48,INFLOW
4198696000000138295,26,INFLOW
4198696000000138871,96,INFLOW
4198696000000139159,29,INFLOW
4198696000000139303,10,INFLOW
4198696000000139447,28,INFLOW
4198696000000139879,95,INFLOW
4198696000000140167,10,INFLOW
4198696000000140455,10,INFLOW
4198696000000141319,40,INFLOW
4198696000000141607,40,INFLOW
4198696000000142327,598,INFLOW
4198696000000143479,93,INFLOW
4198696000000144487,50,INFLOW
4198696000000144631,20,INFLOW
4198696000000676945,10,INFLOW
4198696000000677521,0,INFLOW
4198696000000677665,2,INFLOW
4198696000000678097,3,INFLOW
4198696000000678241,2,INFLOW
4198696000000678673,5,INFLOW
4198696000000678817,5,INFLOW
4198696000000678961,3,INFLOW
4198696000000791046,0,INFLOW
4198696000000844273,35,INFLOW
4198696000000861013,2,INFLOW
4198696000000861589,4,INFLOW
4198696000000861877,13,INFLOW
4198696000000863461,6,INFLOW
4198696000000863605,8,INFLOW
4198696000000863749,4,INFLOW
4198696000000865477,5,INFLOW
4198696000000897225,2,INFLOW
4198696000000897657,1,INFLOW
4198696000000898521,0,INFLOW
4198696000000898665,5,INFLOW
4198696000000899097,5,INFLOW
4198696000000899385,37,INFLOW
4198696000001040176,35,INFLOW
4198696000001040608,1,INFLOW
4198696000001045605,4,INFLOW
4198696000001045749,0,INFLOW
4198696000001046037,4,INFLOW
4198696000001096439,2,INFLOW
4198696000001096583,3,INFLOW
4198696000001610630,5,INFLOW
4198696000001612358,2,INFLOW
4198696000001612790,2,INFLOW
4198696000001612934,2,INFLOW
4198696000001614950,2,INFLOW
4198696000002192977,0,INFLOW
4198696000002664534,0,INFLOW
4198696000003065305,2,INFLOW
4198696000003129248,0,INFLOW
4198696000003484327,1,INFLOW
4198696000003952973,2,INFLOW
4198696000004420060,100,INFLOW
4198696000004629785,45,INFLOW
4198696000004683100,10,INFLOW
4198696000005166290,1,INFLOW
4198696000005387526,3,INFLOW
4198696000005556071,0,INFLOW
4198696000005728164,4,INFLOW
4198696000005905681,0,INFLOW
4198696000006422241,0,INFLOW
4198696000006998036,0,INFLOW
4198696000007812182,50,INFLOW
4198696000008585219,1,INFLOW
4198696000008804106,6,INFLOW
4198696000008817836,0,INFLOW
4198696000009029782,0,INFLOW
4198696000009249380,2,INFLOW
4198696000009503083,0,INFLOW
4198696000009874284,2,INFLOW
4198696000010341310,0,INFLOW
4198696000010348128,2,INFLOW
4198696000010617359,0,INFLOW
4198696000010805409,99,INFLOW
4198696000010915976,6,INFLOW
4198696000011063488,4,INFLOW
4198696000011326768,1,INFLOW
4198696000011638442,0,INFLOW
4198696000011874304,0,INFLOW
4198696000011909131,0,INFLOW
4198696000012114613,4,INFLOW
4198696000012152504,2,INFLOW
4198696000012182394,2,INFLOW
4198696000012595515,1,INFLOW
4198696000013157033,4,INFLOW
4198696000013406485,6,INFLOW
4198696000013967812,2,INFLOW
4198696000014070046,2,INFLOW
4198696000015314100,2,INFLOW
4198696000015715145,0,INFLOW
4198696000015960117,0,INFLOW
4198696000018200458,24,INFLOW
4198696000018519450,8,INFLOW
4198696000018627854,49,INFLOW
4198696000018627998,29,INFLOW
4198696000018843762,0,INFLOW
4198696000018902978,4,INFLOW
4198696000019067186,2,INFLOW
4198696000020248158,0,INFLOW
4198696000020315633,0,INFLOW
4198696000020630519,0,INFLOW
4198696000022303526,0,INFLOW
4198696000022646506,0,INFLOW
4198696000023351904,12,INFLOW
4198696000023429263,0,INFLOW
4198696000024424686,3,INFLOW
4198696000024860126,0,INFLOW
4198696000024993516,0,INFLOW
4198696000026045910,0,INFLOW
4198696000026664059,0,INFLOW
4198696000027633112,0,INFLOW
4198696000028021931,0,INFLOW
4198696000028427234,0,INFLOW
4198696000028558755,0,INFLOW
4198696000029435246,0,INFLOW
4198696000029447709,0,INFLOW
4198696000029885121,0,INFLOW
4198696000030124441,1,INFLOW
4198696000030199739,0,INFLOW
4198696000031243394,0,INFLOW
4198696000031406200,0,INFLOW
4198696000031531489,99,INFLOW
4198696000033407742,0,INFLOW
4198696000000861823,10,INFLOW
4198696000009719183,0,INFLOW
4198696000000144208,20,INFLOW
4198696000001406237,5,INFLOW
4198696000001614383,2,INFLOW
4198696000008583064,6,INFLOW
4198696000007812569,47,INFLOW
4198696000015464751,24,INFLOW
4198696000015745382,0,INFLOW
4198696000000513165,10,INFLOW
4198696000001615382,2,INFLOW
4198696000004417916,98,INFLOW
4198696000011594611,1,INFLOW
4198696000016210734,4,INFLOW
4198696000019575105,0,INFLOW
4198696000024081690,0,INFLOW
4198696000031465608,0,INFLOW
4198696000000588268,20,INFLOW
4198696000000864415,2,INFLOW
4198696000001040410,10,INFLOW
4198696000007027177,8,INFLOW
4198696000022301066,0,INFLOW
4198696000000679402,5,INFLOW
4198696000000864190,3,INFLOW
4198696000001406957,2,INFLOW
4198696000018200467,24,INFLOW
4198696000000669516,2,INFLOW
4198696000005614116,0,INFLOW
4198696000024532885,0,INFLOW
4198696000032412009,0,INFLOW
4198696000011255737,2,INFLOW
4198696000011414238,0,INFLOW
4198696000000139825,115,INFLOW
4198696000000142705,20,INFLOW
4198696000000678907,3,INFLOW
4198696000000897315,1,INFLOW
4198696000000897459,2,INFLOW
4198696000001045695,4,INFLOW
4198696000004111382,0,INFLOW
4198696000009972157,4,INFLOW
4198696000012057339,0,INFLOW
4198696000016322283,2,INFLOW
4198696000018731521,0,INFLOW
4198696000020112432,0,INFLOW
4198696000027943773,0,INFLOW
4198696000001611503,4,INFLOW
4198696000005387818,1,INFLOW
4198696000006780292,1,INFLOW
4198696000010772066,45,INFLOW
4198696000022646517,0,INFLOW
4198696000025890006,0,INFLOW
4198696000029007524,0,INFLOW
4198696000000862840,7,INFLOW
4198696000004421520,200,INFLOW
4198696000025661354,0,INFLOW
4198696000000137431,28,INFLOW
4198696000000861301,8,INFLOW
4198696000001611350,4,INFLOW
4198696000002427083,0,INFLOW
4198696000004153171,0,INFLOW
4198696000021527375,0,INFLOW
4198696000001402019,0,INFLOW
4198696000001612160,3,INFLOW
4198696000014070068,2,INFLOW
4198696000009852568,0,INFLOW
4198696000014709807,2,INFLOW
4198696000000513111,50,INFLOW
4198696000000679627,3,INFLOW
4198696000020372737,0,INFLOW
4198696000020885196,0,INFLOW
4198696000025233889,0,INFLOW
4198696000028680721,0,INFLOW
4198696000000141760,5,INFLOW
4198696000001046766,0,INFLOW
4198696000004394070,0,INFLOW
4198696000006703702,0,INFLOW
4198696000011482824,1,INFLOW
4198696000026045919,0,INFLOW
4198696000000679348,8,INFLOW
4198696000000864280,2,INFLOW
4198696000003944135,0,INFLOW
4198696000007542085,2,INFLOW
4198696000032257038,1,INFLOW
4198696000000862597,10,INFLOW
4198696000000899241,10,INFLOW
4198696000001610342,2,INFLOW
4198696000007454746,24,INFLOW
4198696000007811750,180,INFLOW
4198696000011493053,0,INFLOW
4198696000012946754,0,INFLOW
4198696000015063480,1,INFLOW
4198696000015464796,27,INFLOW
4198696000000141409,40,INFLOW
4198696000001406750,3,INFLOW
4198696000009449271,1,INFLOW
4198696000021997519,0,INFLOW
4198696000031892667,0,INFLOW
4198696000001615391,2,INFLOW
4198696000010636767,4,INFLOW
4198696000012176885,0,INFLOW
4198696000000677089,8,INFLOW
4198696000000679537,3,INFLOW
4198696000004906239,2,INFLOW
4198696000018731997,0,INFLOW
4198696000009780116,2,INFLOW
4198696000007811840,300,INFLOW
4198696000008583001,1,INFLOW
4198696000011594454,1,INFLOW
4198696000016620799,4,INFLOW
4198696000017627075,3,INFLOW
4198696000026124960,0,INFLOW
4198696000033148644,0,INFLOW
4198696000004906330,2,INFLOW
4198696000001611017,4,INFLOW
4198696000004420159,96,INFLOW
4198696000006417736,2,INFLOW
4198696000011064124,1,INFLOW
4198696000023351187,0,INFLOW
4198696000001407236,2,INFLOW
4198696000006102115,0,INFLOW
4198696000016879450,2,INFLOW
4198696000019996001,1,INFLOW
4198696000022953873,0,INFLOW
4198696000000144145,20,INFLOW
4198696000001611440,4,INFLOW
4198696000001612880,1,INFLOW
4198696000010251147,0,INFLOW
4198696000010328406,2,INFLOW
4198696000015745239,0,INFLOW
4198696000000138880,100,INFLOW
4198696000000678106,4,INFLOW
4198696000000861166,3,INFLOW
4198696000006040407,0,INFLOW
4198696000012225037,4,INFLOW
4198696000012372000,6,INFLOW
4198696000017936408,0,INFLOW
4198696000000669948,2,INFLOW
4198696000000860824,6,INFLOW
4198696000000899052,1,INFLOW
4198696000004629417,200,INFLOW
4198696000011064544,1,INFLOW
4198696000011331641,0,INFLOW
4198696000014593272,0,INFLOW
4198696000026043066,0,INFLOW
4198696000000862165,2,INFLOW
4198696000001040464,18,INFLOW
4198696000001611206,4,INFLOW
4198696000002124040,9,INFLOW
4198696000002890776,0,INFLOW
4198696000003937001,0,INFLOW
4198696000008957046,0,INFLOW
4198696000016373136,2,INFLOW
4198696000002572986,2,INFLOW
4198696000008804421,0,INFLOW
4198696000000141751,98,INFLOW
4198696000008672824,2,INFLOW
4198696000000678331,2,INFLOW
4198696000000678916,8,INFLOW
4198696000005207415,2,INFLOW
4198696000000141697,981,INFLOW
4198696000001614329,1,INFLOW
4198696000015720431,0,INFLOW
4198696000023704717,0,INFLOW
4198696000000863704,2,INFLOW
4198696000000137233,4,INFLOW
4198696000000137953,50,INFLOW
4198696000000138241,50,INFLOW
4198696000000138817,100,INFLOW
4198696000000139249,9,INFLOW
4198696000000139393,28,INFLOW
4198696000000140401,10,INFLOW
4198696000000141265,36,INFLOW
4198696000000141553,40,INFLOW
4198696000000141841,10,INFLOW
4198696000000141985,10,INFLOW
4198696000000602464,28,INFLOW
4198696000000669507,1,INFLOW
4198696000000670227,1,INFLOW
4198696000000677035,49,INFLOW
4198696000000677179,1,INFLOW
4198696000000678043,2,INFLOW
4198696000000678619,5,INFLOW
4198696000000865423,5,INFLOW
4198696000000865711,5,INFLOW
4198696000000898611,8,INFLOW
4198696000000899043,10,INFLOW
4198696000000899331,30,INFLOW
4198696000001041130,20,INFLOW
4198696000001045551,1,INFLOW
4198696000001046127,3,INFLOW
4198696000001096385,3,INFLOW
4198696000001406606,1,INFLOW
4198696000001407182,1,INFLOW
4198696000001610432,2,INFLOW
4198696000001610576,5,INFLOW
4198696000001611872,2,INFLOW
4198696000001612592,1,INFLOW
4198696000001612736,1,INFLOW
4198696000001613312,1,INFLOW
4198696000001613456,1,INFLOW
4198696000001613888,0,INFLOW
4198696000001614032,1,INFLOW
4198696000001674796,1,INFLOW
4198696000001673811,0,INFLOW
4198696000001800149,0,INFLOW
4198696000002584343,0,INFLOW
4198696000002781267,0,INFLOW
4198696000002859983,0,INFLOW
4198696000003679412,2,INFLOW
4198696000004015523,0,INFLOW
4198696000004417718,57,INFLOW
4198696000004421079,96,INFLOW
4198696000004592069,0,INFLOW
4198696000004630019,199,INFLOW
4198696000004910184,0,INFLOW
4198696000004993310,0,INFLOW
4198696000005012199,0,INFLOW
4198696000005292303,0,INFLOW
4198696000005493561,0,INFLOW
4198696000005639669,2,INFLOW
4198696000005698295,0,INFLOW
4198696000005924070,1,INFLOW
4198696000006417490,10,INFLOW
4198696000006545296,6,INFLOW
4198696000006736001,0,INFLOW
4198696000007365147,0,INFLOW
4198696000007542053,2,INFLOW
4198696000007812416,47,INFLOW
4198696000007812560,42,INFLOW
4198696000007874949,7,INFLOW
4198696000007971502,0,INFLOW
4198696000008009121,0,INFLOW
4198696000008912953,5,INFLOW
4198696000009577115,0,INFLOW
4198696000011063674,1,INFLOW
4198696000011516452,0,INFLOW
