Product_ID,Available_Stock,Cost_Fallback
4198696000000669822,2,"CRC 2,724.56"
4198696000000669858,2,"CRC 2,060.15"
4198696000000669894,4,"CRC 1,671.81"
4198696000000669930,1,"CRC 1,440.24"
4198696000000669966,2,"CRC 1,504.51"
4198696000000670002,2,"CRC 3,395.62"
4198696000000670038,2,"CRC 1,988.89"
4198696000000670074,2,"CRC 1,885.95"
4198696000000670110,0,"CRC 1,421.41"
4198696000000670146,2,"CRC 2,072.02"
4198696000000670182,0,"CRC 1,826.34"
4198696000000670218,7,"CRC 1,595.31"
4198696000000670254,3,"CRC 2,420.37"
4198696000000670290,6,"CRC 2,178.17"
4198696000000670326,1,"CRC 4,321.76"
4198696000000670362,2,"CRC 1,637.61"
4198696000000670398,2,"CRC 1,378.22"
4198696000000670434,3,"CRC 2,490.29"
4198696000000670470,6,"CRC 5,583.33"
4198696000000670506,20,"CRC 1,561.11"
4198696000000670542,3,"CRC 2,496.03"
4198696000000670578,3,"CRC 1,733.89"
4198696000000670614,2,"CRC 1,961.82"
4198696000000670650,0,"CRC 1,652.82"
4198696000000670686,0,"CRC 1,991.03"
4198696000000670722,2,"CRC 2,455.22"
4198696000000670758,3,"CRC 1,671.70"
4198696000000670794,2,"CRC 1,972.89"
4198696000000676774,12,"CRC 3,195.29"
4198696000000676810,20,"CRC 3,090.15"
4198696000000676846,23,"CRC 4,825.17"
4198696000000676882,9,CRC 527.73
4198696000000676918,50,CRC 50.52
4198696000000676954,26,"CRC 16,069.96"
4198696000000676990,27,"CRC 7,645.32"
4198696000000677026,44,CRC 40.60
4198696000000677062,44,CRC 44.79
4198696000000677098,10,"CRC 3,050.73"
4198696000000677134,10,CRC 587.23
4198696000000677170,10,"CRC 1,847.65"
4198696000000677206,3,"CRC 1,715.14"
4198696000000677242,1,"CRC 2,046.22"
4198696000000677278,2,"CRC 6,770.78"
4198696000000677314,3,"CRC 7,406.85"
4198696000000677350,1,"CRC 8,139.07"
4198696000000677386,0,"CRC 3,644.25"
4198696000000677422,2,"CRC 5,046.75"
4198696000000677458,2,"CRC 7,124.19"
4198696000000677494,2,"CRC 6,506.72"
4198696000000677530,0,"CRC 2,455.69"
4198696000000677566,0,"CRC 3,554.08"
4198696000000677602,2,"CRC 4,517.14"
4198696000000677638,2,"CRC 6,218.32"
4198696000000677674,2,"CRC 3,788.90"
4198696000000677710,3,"CRC 3,151.94"
4198696000000677746,2,"CRC 2,191.61"
4198696000000677782,4,"CRC 2,382.44"
4198696000000677818,0,"CRC 1,686.29"
4198696000000677854,0,"CRC 1,293.68"
4198696000000677890,0,"CRC 1,365.55"
4198696000000677926,1,"CRC 1,908.05"
4198696000000677962,4,"CRC 1,907.77"
4198696000000677998,1,"CRC 2,942.53"
4198696000000678034,4,"CRC 2,061.46"
4198696000000678070,6,"CRC 1,114.15"
4198696000000678106,4,"CRC 2,108.47"
4198696000000678142,4,"CRC 2,223.79"
4198696000000678178,2,"CRC 1,199.11"
4198696000000678214,2,"CRC 1,307.62"
4198696000000678250,3,"CRC 1,384.54"
4198696000000678286,0,"CRC 1,676.86"
4198696000000678322,1,"CRC 1,920.22"
4198696000000678358,2,"CRC 1,027.47"
4198696000000678394,2,"CRC 1,199.92"
4198696000000678430,4,"CRC 1,233.78"
4198696000000678466,4,"CRC 1,262.10"
4198696000000678502,4,"CRC 1,199.92"
4198696000000678538,3,"CRC 6,021.85"
4198696000000678574,3,"CRC 2,660.01"
4198696000000678610,4,"CRC 3,694.22"
4198696000000678646,5,"CRC 3,843.44"
4198696000000678682,2,"CRC 3,869.75"
4198696000000678718,5,"CRC 4,943.98"
4198696000000678754,3,"CRC 3,312.82"
4198696000000678790,5,"CRC 2,717.66"
4198696000000678826,5,"CRC 7,210.89"
4198696000000678862,2,"CRC 2,771.50"
4198696000000678898,4,"CRC 3,996.25"
4198696000000678934,7,"CRC 8,270.49"
4198696000000678970,3,"CRC 8,307.78"
4198696000000679006,2,"CRC 5,179.75"
4198696000000679042,6,"CRC 4,116.77"
4198696000000679078,0,"CRC 3,812.53"
4198696000000679114,4,"CRC 3,065.23"
4198696000000679150,6,"CRC 4,342.76"
4198696000000679186,1,"CRC 8,672.71"
4198696000000679222,6,"CRC 3,500.03"
4198696000000679258,10,"CRC 6,442.83"
4198696000000679294,9,"CRC 2,561.51"
4198696000000679330,5,"CRC 3,331.03"
4198696000000679366,6,"CRC 4,662.96"
4198696000000679402,5,"CRC 3,403.35"
4198696000000679438,0,"CRC 2,972.11"
4198696000000679474,0,"CRC 3,653.09"
4198696000000679510,5,"CRC 3,708.00"
4198696000000679546,5,"CRC 3,953.18"
4198696000000679582,4,"CRC 4,253.86"
4198696000000679618,7,"CRC 3,876.80"
4198696000000679654,9,"CRC 3,941.04"
4198696000000679690,8,"CRC 1,735.02"
4198696000000679726,7,"CRC 2,194.29"
4198696000000679762,16,CRC 635.94
4198696000000791019,5,"CRC 1,209.27"
4198696000000836142,7,CRC 984.40
4198696000000836178,9,"CRC 2,833.60"
4198696000000836214,24,"CRC 1,830.80"
4198696000000836250,75,"CRC 2,600.00"
4198696000000836994,15,"CRC 3,550.00"
4198696000000844030,24,"CRC 1,350.00"
4198696000000844066,4,"CRC 2,650.00"
4198696000000844102,29,"CRC 2,100.00"
4198696000000844138,11,"CRC 1,450.00"
4198696000000844174,10,"CRC 1,870.00"
4198696000000844210,12,"CRC 2,400.00"
4198696000000844246,0,"CRC 2,390.00"
4198696000000844282,3,"CRC 1,475.00"
4198696000000844318,21,CRC 675.00
4198696000000844354,10,"CRC 1,155.00"
4198696000000844390,62,"CRC 2,375.00"
4198696000000860590,1,"CRC 75,500.00"
4198696000000860626,0,"CRC 55,000.00"
4198696000000860662,1,"CRC 64,000.00"
4198696000000860698,1,"CRC 42,000.00"
4198696000000860734,2,"CRC 11,162.51"
4198696000000860770,4,"CRC 7,440.15"
4198696000000860806,3,"CRC 8,362.91"
4198696000000860842,3,"CRC 6,245.10"
4198696000000860878,3,"CRC 8,312.81"
4198696000000860914,2,"CRC 9,811.16"
4198696000000860950,9,"CRC 10,100.77"
4198696000000860986,5,"CRC 5,542.00"
4198696000000861022,4,"CRC 7,718.63"
4198696000000861058,4,"CRC 5,710.72"
4198696000000861094,3,"CRC 10,136.99"
4198696000000861130,2,"CRC 6,016.29"
4198696000000861166,3,"CRC 9,460.72"
4198696000000861202,6,"CRC 7,507.29"
4198696000000861238,10,"CRC 7,966.93"
4198696000000861274,2,"CRC 6,109.25"
4198696000000861310,7,"CRC 4,976.88"
4198696000000861346,10,"CRC 9,748.00"
4198696000000861382,6,"CRC 6,626.33"
4198696000000861418,2,"CRC 6,150.00"
4198696000000861454,10,"CRC 7,181.72"
4198696000000861490,5,"CRC 5,896.49"
4198696000000861526,5,"CRC 6,054.50"
4198696000000861562,9,"CRC 8,324.63"
4198696000000861598,9,"CRC 8,043.53"
4198696000000861634,1,"CRC 7,900.19"
4198696000000861670,1,"CRC 11,895.44"
4198696000000861706,17,"CRC 12,063.54"
4198696000000861742,4,"CRC 13,806.33"
4198696000000861778,4,"CRC 9,754.95"
4198696000000861814,2,"CRC 13,953.63"
4198696000000861850,3,"CRC 15,594.35"
4198696000000861886,10,"CRC 8,348.94"
4198696000000861922,10,"CRC 10,675.01"
4198696000000861958,5,"CRC 9,981.29"
4198696000000861994,1,"CRC 8,571.68"
4198696000000862030,1,"CRC 11,172.59"
4198696000000862066,2,"CRC 9,860.83"
4198696000000862102,4,"CRC 13,670.51"
4198696000000862138,3,"CRC 9,899.10"
4198696000000862174,6,"CRC 7,378.46"
4198696000000862210,3,"CRC 12,900.98"
4198696000000862246,2,"CRC 13,088.37"
4198696000000862282,6,"CRC 9,951.29"
4198696000000862318,1,"CRC 7,113.93"
4198696000000862354,2,"CRC 7,471.32"
4198696000000862390,9,"CRC 12,606.75"
4198696000000862426,2,"CRC 12,380.43"
4198696000000862462,3,"CRC 8,865.70"
4198696000000862498,3,"CRC 12,833.10"
4198696000000862534,4,"CRC 11,405.03"
4198696000000862570,3,"CRC 10,386.74"
4198696000000862606,2,"CRC 8,274.10"
4198696000000862642,1,"CRC 17,052.78"
4198696000000862678,5,"CRC 10,778.94"
4198696000000862714,2,"CRC 5,080.56"
4198696000000862750,3,"CRC 13,639.32"
4198696000000862786,3,"CRC 6,784.02"
4198696000000862822,1,"CRC 7,470.00"
4198696000000862858,8,"CRC 8,350.11"
4198696000000862894,4,"CRC 11,005.18"
4198696000000862930,4,"CRC 16,241.99"
4198696000000862966,3,"CRC 7,908.86"
4198696000000863002,1,"CRC 7,380.00"
4198696000000863038,5,"CRC 14,915.34"
4198696000000863074,2,"CRC 11,218.36"
4198696000000863110,2,"CRC 11,150.46"
4198696000000863146,4,"CRC 6,432.30"
4198696000000863182,12,"CRC 14,033.51"
4198696000000863218,13,"CRC 18,453.94"
4198696000000863254,4,"CRC 12,960.00"
4198696000000863290,10,"CRC 14,338.52"
4198696000000863326,6,"CRC 19,809.80"
4198696000000863362,7,"CRC 18,698.89"
4198696000000863398,4,"CRC 20,605.47"
4198696000000863434,10,"CRC 14,066.72"
4198696000000863470,8,"CRC 17,367.20"
4198696000000863506,14,"CRC 20,337.12"
4198696000000863542,4,"CRC 14,676.59"
4198696000000863578,8,"CRC 16,731.07"
4198696000000863614,6,"CRC 10,283.14"
4198696000000863650,4,"CRC 24,107.94"
4198696000000863686,8,"CRC 13,206.19"
4198696000000863722,2,"CRC 26,876.67"
4198696000000863758,2,"CRC 21,368.24"
4198696000000863794,2,"CRC 28,489.30"
4198696000000863830,8,"CRC 11,663.99"
4198696000000863866,2,"CRC 14,734.56"
4198696000000863902,6,"CRC 12,497.13"
4198696000000863938,1,"CRC 13,824.02"
4198696000000863974,1,"CRC 34,044.78"
4198696000000864010,5,"CRC 40,092.77"
4198696000000864046,5,"CRC 36,678.83"
4198696000000864082,3,"CRC 29,798.01"
4198696000000864118,5,"CRC 37,995.87"
4198696000000864154,3,"CRC 35,553.36"
4198696000000864190,3,"CRC 53,516.49"
4198696000000864226,1,"CRC 29,229.61"
4198696000000864262,3,"CRC 31,737.46"
4198696000000864298,3,"CRC 5,597.23"
4198696000000864334,5,"CRC 5,933.46"
4198696000000864370,1,"CRC 5,843.31"
4198696000000864406,4,"CRC 5,485.24"
4198696000000864442,5,"CRC 7,134.04"
4198696000000864478,4,"CRC 6,112.92"
4198696000000864514,4,"CRC 5,693.62"
4198696000000864550,4,"CRC 5,099.62"
4198696000000864586,4,"CRC 7,791.22"
4198696000000864622,4,"CRC 4,980.00"
4198696000000864658,6,"CRC 5,735.55"
4198696000000864694,2,"CRC 5,508.06"
4198696000000864730,4,"CRC 5,554.22"
4198696000000864766,7,"CRC 5,403.33"
4198696000000864802,4,"CRC 6,875.65"
4198696000000864838,4,"CRC 6,279.56"
4198696000000864874,6,"CRC 5,694.84"
4198696000000864910,4,"CRC 6,322.57"
4198696000000864946,8,"CRC 7,430.12"
4198696000000864982,4,"CRC 5,544.00"
4198696000000865018,4,"CRC 5,544.00"
4198696000000865054,4,"CRC 7,200.00"
4198696000000865090,2,"CRC 12,757.30"
4198696000000865126,3,"CRC 5,715.00"
4198696000000865162,2,"CRC 5,584.82"
4198696000000865198,4,"CRC 5,800.00"
4198696000000865234,6,"CRC 35,440.32"
4198696000000865270,2,"CRC 126,041.21"
4198696000000865306,4,"CRC 41,200.00"
4198696000000865342,0,"CRC 82,783.46"
4198696000000865378,0,"CRC 29,916.78"
4198696000000865414,0,"CRC 37,120.03"
4198696000000865450,1,"CRC 266,000.00"
4198696000000865486,0,"CRC 181,573.36"
4198696000000865522,0,"CRC 39,961.03"
4198696000000865558,2,"CRC 38,455.61"
4198696000000865594,0,"CRC 79,108.29"
4198696000000865630,3,"CRC 150,079.70"
4198696000000865666,2,"CRC 26,472.93"
4198696000000865702,4,"CRC 18,855.00"
4198696000000865738,5,"CRC 16,593.69"
4198696000000865774,3,"CRC 14,630.63"
4198696000000865810,1,"CRC 14,569.94"
4198696000000865846,2,"CRC 14,187.32"
4198696000000865882,1,"CRC 13,254.61"
4198696000000865918,2,"CRC 16,747.21"
4198696000000865954,1,"CRC 14,805.00"
4198696000000865990,2,"CRC 6,350.22"
4198696000000866026,1,"CRC 6,153.24"
4198696000000866062,3,"CRC 6,239.61"
4198696000000866098,2,"CRC 6,474.30"
4198696000000866134,2,"CRC 8,115.25"
4198696000000866170,2,"CRC 7,449.67"
4198696000000866206,1,"CRC 8,548.08"
4198696000000866242,2,"CRC 7,741.74"
4198696000000866278,1,"CRC 5,924.12"
4198696000000897198,1,"CRC 3,798.02"
4198696000000897234,2,"CRC 9,597.04"
4198696000000897270,0,"CRC 2,682.13"
4198696000000897306,1,"CRC 3,464.09"
4198696000000897342,2,"CRC 4,136.91"
4198696000000897378,2,"CRC 11,125.52"
4198696000000897414,2,"CRC 7,410.84"
4198696000000897450,2,"CRC 1,518.35"
4198696000000897486,2,"CRC 4,218.75"
4198696000000897522,1,"CRC 2,251.04"
4198696000000897558,0,"CRC 1,127.41"
4198696000000897594,0,"CRC 1,787.00"
4198696000000897630,2,"CRC 1,472.88"
4198696000000897666,0,"CRC 2,945.83"
4198696000000897702,0,"CRC 2,945.83"
4198696000000897738,1,"CRC 1,445.13"
4198696000000897774,0,"CRC 1,899.05"
4198696000000897810,2,"CRC 2,536.71"
4198696000000897846,0,"CRC 3,445.92"
4198696000000897882,2,"CRC 3,118.55"
4198696000000897918,1,"CRC 1,537.73"
4198696000000897954,0,"CRC 2,823.33"
4198696000000897990,0,"CRC 4,446.48"
4198696000000898026,2,"CRC 7,966.62"
4198696000000898062,0,"CRC 8,628.31"
4198696000000898098,2,"CRC 3,279.34"
4198696000000898134,2,"CRC 8,318.70"
4198696000000898170,0,"CRC 6,664.49"
4198696000000898206,0,"CRC 1,492.22"
4198696000000898242,1,"CRC 4,103.76"
4198696000000898278,1,"CRC 3,100.38"
4198696000000898314,1,"CRC 9,546.64"
4198696000000898350,0,"CRC 9,550.71"
4198696000000898386,1,"CRC 5,269.02"
4198696000000898422,2,"CRC 5,959.39"
4198696000000898458,1,"CRC 8,081.49"
4198696000000898494,1,"CRC 9,294.83"
4198696000000898530,1,"CRC 10,853.13"
4198696000000898566,5,"CRC 11,712.51"
4198696000000898602,6,"CRC 13,132.74"
4198696000000898638,5,"CRC 16,963.43"
4198696000000898674,5,"CRC 20,606.07"
4198696000000898710,5,"CRC 21,664.98"
4198696000000898746,10,"CRC 17,905.84"
4198696000000898782,4,"CRC 14,083.17"
4198696000000898818,3,"CRC 17,965.72"
4198696000000898854,2,"CRC 19,790.67"
4198696000000898890,6,"CRC 7,945.00"
4198696000000898926,10,"CRC 30,658.43"
4198696000000898962,5,"CRC 30,750.67"
4198696000000898998,4,"CRC 34,394.17"
4198696000000899034,1,"CRC 25,596.73"
4198696000000899070,10,"CRC 9,405.28"
4198696000000899106,5,"CRC 11,718.57"
4198696000000899142,5,"CRC 12,484.38"
4198696000000899178,5,"CRC 18,020.74"
4198696000000899214,4,"CRC 23,560.32"
4198696000000899250,4,"CRC 23,560.32"
4198696000000899286,5,"CRC 30,435.52"
4198696000000899322,24,"CRC 1,684.91"
4198696000000899358,16,"CRC 1,448.55"
4198696000000899394,21,"CRC 2,650.89"
4198696000000899430,1,"CRC 13,778.81"
4198696000000899466,5,"CRC 15,032.89"
4198696000000899502,0,"CRC 27,995.00"
4198696000000899538,10,"CRC 1,296.95"
4198696000000899574,21,"CRC 2,587.00"
4198696000000899610,6,"CRC 3,094.00"
4198696000000899646,47,"CRC 4,563.00"
4198696000000899682,12,"CRC 9,353.05"
4198696000000899718,10,"CRC 2,678.00"
4198696000000899754,12,"CRC 5,805.09"
4198696000000899790,11,CRC 276.45
4198696000000899826,13,"CRC 1,502.48"
4198696000001039645,75,"CRC 1,422.08"
4198696000001039681,120,"CRC 3,977.60"
4198696000001039717,99,"CRC 1,830.40"
4198696000001039753,19,CRC 401.28
4198696000001039789,20,CRC 535.04
4198696000001039825,17,CRC 344.96
4198696000001039861,17,CRC 387.20
4198696000001039897,100,CRC 288.64
4198696000001039933,6,"CRC 9,074.56"
4198696000001039969,37,CRC 739.20
4198696000001040005,40,CRC 858.88
4198696000001040041,40,"CRC 1,506.56"
4198696000001040077,40,"CRC 1,140.48"
4198696000001040113,37,"CRC 1,485.44"
4198696000001040149,40,CRC 774.40
4198696000001040185,0,"CRC 3,534.08"
4198696000001040221,1,"CRC 11,538.56"
4198696000001040257,49,"CRC 7,335.68"
4198696000001040293,20,"CRC 1,921.92"
4198696000001040329,5,"CRC 4,512.64"
4198696000001040365,8,"CRC 14,706.56"
4198696000001040401,1,"CRC 7,814.40"
4198696000001040437,20,"CRC 6,378.24"
4198696000001040473,117,"CRC 6,000.00"
4198696000001040509,12,"CRC 5,589.76"
4198696000001040545,16,"CRC 4,146.56"
4198696000001040581,10,"CRC 2,675.20"
4198696000001040617,20,"CRC 24,000.00"
4198696000001040653,1,"CRC 21,662.08"
4198696000001040689,1,"CRC 24,379.52"
4198696000001040725,20,"CRC 26,000.00"
4198696000001040761,50,"CRC 12,000.00"
4198696000001040797,5,"CRC 5,315.20"
4198696000001040833,10,"CRC 6,913.28"
4198696000001040869,7,"CRC 6,835.84"
4198696000001040905,10,"CRC 6,856.96"
4198696000001040941,113,CRC 28.16
4198696000001040977,198,CRC 98.56
4198696000001041013,167,CRC 28.16
4198696000001041049,175,CRC 77.44
4198696000001041085,20,"CRC 1,323.52"
4198696000001041121,75,"CRC 1,500.00"
4198696000001045434,3,"CRC 9,220.67"
4198696000001045470,3,"CRC 27,050.98"
4198696000001045506,5,"CRC 19,198.40"
4198696000001045542,1,"CRC 31,194.97"
4198696000001045578,0,"CRC 9,166.90"
4198696000001045614,4,"CRC 32,307.27"
4198696000001045650,5,"CRC 11,929.94"
4198696000001045686,3,"CRC 3,960.03"
4198696000001045722,0,"CRC 9,441.02"
4198696000001045758,4,"CRC 18,646.97"
4198696000001045794,5,"CRC 7,208.81"
4198696000001045830,5,"CRC 17,924.97"
4198696000001045866,5,"CRC 12,869.89"
4198696000001045902,2,"CRC 12,256.70"
4198696000001045938,5,"CRC 16,927.21"
4198696000001045974,5,"CRC 22,925.49"
4198696000001046010,5,"CRC 14,954.55"
4198696000001046046,5,"CRC 30,243.79"
4198696000001046082,3,"CRC 33,019.69"
4198696000001046118,2,"CRC 35,174.43"
4198696000001046154,4,"CRC 20,561.57"
4198696000001046190,0,"CRC 38,891.88"
4198696000001046226,5,"CRC 27,778.47"
4198696000001046262,0,"CRC 25,944.04"
4198696000001046298,0,"CRC 28,175.11"
4198696000001046334,4,"CRC 28,134.00"
4198696000001046370,5,"CRC 54,940.37"
4198696000001046406,4,"CRC 36,598.39"
4198696000001046442,5,"CRC 9,962.96"
4198696000001046478,5,"CRC 23,965.14"
4198696000001046514,5,"CRC 20,594.44"
4198696000001046550,2,"CRC 8,698.12"
4198696000001046586,3,"CRC 26,582.98"
4198696000001046622,5,"CRC 20,693.12"
4198696000001046658,3,"CRC 20,311.33"
4198696000001046694,0,"CRC 11,257.34"
4198696000001046730,1,"CRC 47,745.58"
4198696000001046766,0,"CRC 23,876.68"
4198696000001046802,5,"CRC 8,771.46"
4198696000001046838,5,"CRC 11,039.57"
4198696000001048230,17,"CRC 18,200.00"
4198696000001048266,100,"CRC 7,600.00"
4198696000001048302,0,"CRC 104,400.00"
4198696000001057652,4,"CRC 18,018.00"
4198696000001086322,6,"CRC 4,746.00"
4198696000001086358,4,"CRC 4,300.00"
4198696000001086394,4,"CRC 6,271.50"
4198696000001086430,6,"CRC 4,155.00"
4198696000001086466,6,"CRC 2,141.35"
4198696000001089100,43,CRC 203.16
4198696000001089136,44,CRC 407.14
4198696000001089172,33,CRC 297.13
4198696000001089208,0,CRC 335.29
4198696000001089244,29,CRC 342.75
4198696000001089280,44,CRC 475.31
4198696000001089316,4.7,"CRC 12,105.48"
4198696000001089352,0.5,"CRC 5,794.44"
4198696000001096304,2,"CRC 3,200.00"
4198696000001096340,3,"CRC 8,900.00"
4198696000001096376,1,"CRC 3,100.00"
4198696000001096412,3,"CRC 4,370.00"
4198696000001096448,2,"CRC 9,100.00"
4198696000001096484,3,"CRC 6,200.00"
4198696000001096520,2,"CRC 4,900.00"
4198696000001096556,1,"CRC 5,700.00"
4198696000001096592,3,"CRC 4,400.00"
4198696000001108102,1,"CRC 15,900.00"
4198696000001153072,1,"CRC 16,915.00"
4198696000001197223,0,"CRC 12,900.00"
4198696000001223010,0,"CRC 1,335.60"
4198696000001300097,0,"CRC 5,500.00"
4198696000001363089,0,"CRC 106,719.20"
4198696000001391001,9,"CRC 9,234.96"
4198696000001406237,5,"CRC 1,999.00"
4198696000001406273,2,"CRC 1,990.00"
4198696000001406309,2,"CRC 2,099.99"
4198696000001406345,1,"CRC 2,200.00"
4198696000001406381,2,"CRC 2,200.00"
4198696000001406417,2,"CRC 2,100.00"
4198696000001406453,2,"CRC 2,100.00"
4198696000001406489,2,"CRC 2,000.00"
4198696000001406525,1,"CRC 4,900.00"
4198696000001406561,2,"CRC 2,900.00"
4198696000001406597,2,"CRC 2,200.00"
4198696000001406633,4,"CRC 1,700.00"
4198696000001406669,1,"CRC 3,990.00"
4198696000001406705,2,"CRC 5,700.00"
4198696000001406741,2,"CRC 4,990.00"
4198696000001406777,1,"CRC 4,500.00"
4198696000001406813,1,"CRC 3,990.00"
4198696000001406849,8,"CRC 1,990.00"
4198696000001406885,2,"CRC 1,700.00"
4198696000001406921,2,"CRC 2,800.00"
4198696000001406957,2,"CRC 1,700.00"
4198696000001406993,2,"CRC 1,700.00"
4198696000001407029,2,"CRC 2,300.00"
4198696000001407065,2,"CRC 1,900.00"
4198696000001407101,2,"CRC 2,800.00"
4198696000001407137,2,"CRC 2,400.00"
4198696000001407173,4,"CRC 1,990.00"
4198696000001407209,1,"CRC 2,100.00"
4198696000001407245,2,"CRC 2,399.99"
4198696000001407281,2,"CRC 1,700.00"
4198696000001407317,3,"CRC 6,200.00"
4198696000001407353,2,"CRC 3,990.00"
4198696000001407389,2,"CRC 3,500.00"
4198696000001407425,1,"CRC 5,990.00"
4198696000001407461,1,"CRC 7,900.00"
4198696000001407497,2,"CRC 23,900.00"
4198696000001407533,2,"CRC 31,000.00"
4198696000001407569,1,"CRC 43,400.00"
4198696000001407605,2,"CRC 22,900.00"
4198696000001407641,1,"CRC 19,500.00"
4198696000001407677,2,"CRC 24,100.00"
4198696000001407713,2,"CRC 16,900.00"
4198696000001407749,1,"CRC 5,900.00"
4198696000001407785,1,"CRC 7,990.00"
4198696000001407821,1,"CRC 4,900.00"
4198696000001407857,1,"CRC 4,800.00"
4198696000001407893,2,"CRC 4,700.00"
4198696000001407929,2,"CRC 9,700.00"
4198696000001407965,0,"CRC 6,900.00"
4198696000001408001,0,"CRC 3,100.00"
4198696000001408037,1,"CRC 3,200.00"
4198696000001408073,2,"CRC 2,100.00"
4198696000001408109,4,"CRC 2,990.00"
4198696000001408145,0,"CRC 3,100.00"
4198696000001408181,1,"CRC 2,900.00"
4198696000001408217,0,"CRC 3,600.00"
4198696000001408253,1,"CRC 7,500.00"
4198696000001408289,1,"CRC 3,700.00"
4198696000001408325,0,"CRC 4,100.00"
4198696000001408361,2,"CRC 1,500.00"
4198696000001441001,0,"CRC 2,600.00"
4198696000001424067,4,"CRC 14,110.81"
4198696000001464010,1,"CRC 36,911.92"
4198696000001481086,6,"CRC 9,206.33"
4198696000001481266,1,"CRC 23,900.00"
4198696000001481302,2,"CRC 5,936.00"
4198696000001522110,0,"CRC 17,190.00"
4198696000001522218,1,"CRC 23,615.05"
4198696000001610063,2,"CRC 10,467.25"
4198696000001610099,9,"CRC 9,893.29"
4198696000001610135,4,"CRC 9,586.30"
4198696000001610171,1,"CRC 9,628.60"
4198696000001610207,4,"CRC 9,348.50"
4198696000001610243,2,"CRC 6,664.09"
4198696000001610279,3,"CRC 7,461.40"
4198696000001610315,2,"CRC 6,821.90"
4198696000001610351,4,"CRC 6,220.60"
4198696000001610387,2,"CRC 4,451.26"
4198696000001610423,1,"CRC 11,579.40"
4198696000001610459,4,"CRC 22,188.82"
4198696000001610495,4,"CRC 20,850.00"
4198696000001610531,4,"CRC 11,000.00"
4198696000001610567,3,"CRC 16,187.61"
4198696000001610603,4,"CRC 21,621.30"
4198696000001610639,4,"CRC 16,098.37"
4198696000001610675,4,"CRC 13,822.84"
4198696000001610711,2,"CRC 17,072.81"
4198696000001610747,4,"CRC 14,137.50"
4198696000001610783,4,"CRC 14,651.65"
4198696000001610819,4,"CRC 16,041.40"
4198696000001610855,3,"CRC 15,000.00"
4198696000001610891,3,"CRC 18,806.67"
4198696000001610927,4,"CRC 15,479.01"
4198696000001610963,4,"CRC 14,463.17"
4198696000001610999,4,"CRC 16,265.95"
4198696000001611035,4,"CRC 16,490.03"
4198696000001611071,4,"CRC 16,900.00"
4198696000001611107,4,"CRC 17,930.37"
4198696000001611143,3,"CRC 17,367.88"
4198696000001611179,10,"CRC 14,233.79"
4198696000001611215,3,"CRC 20,909.49"
4198696000001611251,3,"CRC 13,653.09"
4198696000001611287,4,"CRC 13,500.00"
4198696000001611323,4,"CRC 19,650.28"
4198696000001611359,4,"CRC 13,653.09"
4198696000001611395,5,"CRC 16,898.60"
4198696000001611431,4,"CRC 16,311.44"
4198696000001611467,4,"CRC 16,950.53"
4198696000001611503,4,"CRC 17,867.59"
4198696000001611539,2,"CRC 17,472.86"
4198696000001611575,2,"CRC 13,680.00"
4198696000001611611,4,"CRC 16,219.17"
4198696000001611647,4,"CRC 15,555.77"
4198696000001611683,4,"CRC 12,732.69"
4198696000001611719,4,"CRC 13,390.13"
4198696000001611755,1,"CRC 2,868.69"
4198696000001611791,3,"CRC 1,041.12"
4198696000001611827,4,"CRC 12,177.00"
4198696000001611863,4,"CRC 6,474.86"
4198696000001611899,3,"CRC 13,769.00"
4198696000001611935,0,"CRC 7,740.00"
4198696000001611971,2,"CRC 6,720.76"
4198696000001612007,2,"CRC 4,500.00"
4198696000001612043,1,"CRC 8,788.05"
4198696000001612079,3,"CRC 10,770.93"
4198696000001612115,2,"CRC 18,169.70"
4198696000001612151,2,"CRC 18,418.59"
4198696000001612187,1,"CRC 20,157.01"
4198696000001612223,2,"CRC 16,823.59"
4198696000001612259,1,"CRC 25,100.00"
4198696000001612295,2,"CRC 22,097.66"
4198696000001612331,2,"CRC 26,747.72"
4198696000001612367,2,"CRC 31,200.00"
4198696000001612403,2,"CRC 29,680.63"
4198696000001612439,2,"CRC 42,988.84"
4198696000001612475,2,"CRC 54,000.00"
4198696000001612511,1,"CRC 43,696.82"
4198696000001612547,2,"CRC 20,994.14"
4198696000001612583,1,"CRC 26,015.98"
4198696000001612619,2,"CRC 22,448.96"
4198696000001612655,2,"CRC 33,920.00"
4198696000001612691,2,"CRC 18,482.58"
4198696000001612727,4,"CRC 34,583.22"
4198696000001612763,2,"CRC 34,594.16"
4198696000001612799,2,"CRC 39,900.00"
4198696000001612835,3,"CRC 9,573.83"
4198696000001612871,4,"CRC 9,690.66"
4198696000001612907,3,"CRC 12,059.06"
4198696000001612943,2,"CRC 46,325.86"
4198696000001612979,2,"CRC 13,944.20"
4198696000001613015,3,"CRC 8,280.00"
4198696000001613051,4,"CRC 10,272.08"
4198696000001613087,1,"CRC 6,500.00"
4198696000001613123,3,"CRC 9,798.79"
4198696000001613159,4,"CRC 4,264.00"
4198696000001613195,2,"CRC 12,771.03"
4198696000001613231,0,"CRC 2,929.51"
4198696000001613267,0,"CRC 15,000.00"
4198696000001613303,2,"CRC 28,738.59"
4198696000001613339,1,"CRC 7,110.82"
4198696000001613375,1,"CRC 10,595.59"
4198696000001613411,5,"CRC 8,730.53"
4198696000001613447,2,"CRC 11,402.05"
