SKU,b.Product_ID,s.Sales_24M_Qty,s.Sales_24M_Net,a.Avg_Demand_6M,o.Outstanding_Qty,lp.Last_Purchase_Date,lp.Last_Purchase_Price
800-3927,4198696000028019257,,,0.16666666666666666,,,40953
524-0527,4198696000001407722,,,0.16666666666666666,,,29500
800-083,4198696000001730051,,,0.16666666666666666,,,1600
522-0220,4198696000028326397,,,2.6666666666666665,,,13550
46-464,4198696000000139159,,,0.16666666666666666,,,3272.5
518-0517,4198696000001612232,,,0.3333333333333333,,,24239.14
800-2471,4198696000017368536,,,0.16666666666666666,,,18900
800-3779,4198696000026857221,,,0.16666666666666666,,,5580
521-0032,4198696000001613420,,,0.16666666666666666,,,13250.68
520-0156,4198696000009852846,,,0.3333333333333333,,,13862.24
800-3483,4198696000024538262,,,0.16666666666666666,,,21163.42
529-025,4198696000002124040,,,0.6666666666666666,,,17000
11-267,4198696000000137044,,,0.16666666666666666,,,3690.5
533-151,4198696000018794904,,,0.16666666666666666,,,27950
530-1036,4198696000007570105,,,0.3333333333333333,,,3500
533-152,4198696000021076271,,,0.16666666666666666,,,33000
509-0535,4198696000000862831,,,0.16666666666666666,,,13848.980000000001
517-1065,4198696000006120929,,,0.3333333333333333,,,18597.5
800-3761,4198696000026698283,,,0.3333333333333333,,,4000
800-4430,4198696000032240557,,,0.16666666666666666,,,5000
273-11,4198696000001039753,,,0.16666666666666666,,,313.5
419-1,4198696000000144658,,,2.1666666666666665,,,5560.5
3-37,4198696000000669822,,,0.6666666666666666,,,2724.56
529-077,4198696000010348128,,,0.16666666666666666,,,70000
72-3006,4198696000005387557,,,0.16666666666666666,,,5475
517-1003,4198696000007509365,,,1,,,14726.4
517-1046,4198696000011594454,,,0.16666666666666666,,,15493.4
800-2620,4198696000018476657,,,0.3333333333333333,,,2950
800-3417,4198696000024105338,,,0.3333333333333333,,,1975
273-20,4198696000001039798,,,0.16666666666666666,,,737
800-1338,4198696000007537510,,,0.16666666666666666,,,20000
534-0073,4198696000006422185,,,0.3333333333333333,,,3995
800-3200,4198696000022646184,,,0.16666666666666666,,,4999
800-3677,4198696000026126083,,,0.6666666666666666,,,4575
534-0005,4198696000025644272,,,0.16666666666666666,,,3500
800-3410,4198696000023999550,,,0.3333333333333333,,,1995
800-4218,4198696000030124963,,,0.16666666666666666,,,5800
800-4454,4198696000032412009,,,0.16666666666666666,,,17726.65
800-4500,4198696000033148644,,,0.16666666666666666,,,29900
509-2500,4198696000000864289,,,0.16666666666666666,,,5598
95-105,4198696000000140572,,,1.8333333333333333,,,429
800-3737,4198696000026546424,,,0.16666666666666666,,,10300
522-0221,4198696000028326386,,,3,,,13550
800-4485,4198696000033033174,,,0.16666666666666666,,,11141.89
11-121,4198696000000136675,,,0.16666666666666666,,,13436.5
504-130,4198696000000898350,,,0.16666666666666666,,,9550.71
522-0208,4198696000020666113,,,0.16666666666666666,,,21900
800-4256,4198696000030354682,,,0.16666666666666666,,,24512
800-3812,4198696000027125620,,,0.16666666666666666,,,14300
509-0125,4198696000000861832,,,1.5,,,9865.7
800-4051,4198696000028795899,,,0.16666666666666666,,,41016.32
516-007,4198696000001086475,,,0.16666666666666666,,,1550
376-3028,4198696000012114595,,,0.16666666666666666,,,1700
800-3635,4198696000025881620,,,0.3333333333333333,,,795
72-1000,4198696000000678916,,,0.8333333333333334,,,3109.43
800-3673,4198696000026192109,,,0.16666666666666666,,,9551.77
46-824,4198696000000139177,,,1,,,2502.5
130-2001,4198696000011482824,,,0.3333333333333333,,,17980
800-4219,4198696000030161514,,,0.16666666666666666,,,20000
530-0040,4198696000011063572,,,4.666666666666667,,,1399
509-3544,4198696000019067485,,,0.16666666666666666,,,7064.62
800-3766,4198696000026721488,,,1.1666666666666667,,,845
512-057,4198696000001045920,,,0.5,,,32010.26
316-5,4198696000000143992,,,2.3333333333333335,,,5472.5
11-210,4198696000000136855,,,0.3333333333333333,,,11962.5
800-3257,4198696000023024373,,,0.6666666666666666,,,2500
11-262,4198696000000137017,,,0.8333333333333334,,,27720
95-36,4198696000000140518,,,0.5,,,643.5
3-41,4198696000000669858,,,0.16666666666666666,,,2060.15
72-1030,4198696000000679132,,,0.5,,,3606.78
512-109,4198696000001046388,,,0.3333333333333333,,,33415.92
534-0069,4198696000007874949,,,1.5,,,1795
800-1627,4198696000009029773,,,0.5,,,11881
509-3542,4198696000017740234,,,0.3333333333333333,,,7714
534-0096,4198696000028104299,,,0.3333333333333333,,,3895
800-3451,4198696000024318112,,,0.6666666666666666,,,18640
800-3616,4198696000025733011,,,0.16666666666666666,,,49100
800-4240,4198696000030232377,,,0.16666666666666666,,,37260
800-4400,4198696000031865003,,,0.3333333333333333,,,6953
14-23,4198696000000137566,,,0.16666666666666666,,,242
509-0179,4198696000000862318,,,0.16666666666666666,,,7113.93
393-13,4198696000001040887,,,1,,,4576
72-2009,4198696000005639020,,,0.3333333333333333,,,5252.5
800-1375,4198696000007813647,,,0.6666666666666666,,,18000
11-1009,4198696000004417718,,,3.3333333333333335,,,6215
533-052,4198696000010053050,,,0.3333333333333333,,,29950
517-1102,4198696000016846016,,,0.16666666666666666,,,28000
800-3962,4198696000028282321,,,0.16666666666666666,,,6643.35
800-3324,4198696000023445793,,,0.16666666666666666,,,7380
800-3232,4198696000022897299,,,0.16666666666666666,,,77000
800-3821,4198696000027282336,,,0.5,,,45653.71
800-4564,4198696000033565218,,,0.16666666666666666,,,16875
534-0019,4198696000003636404,,,1.6666666666666667,,,2895
509-1058,4198696000005037322,,,0.3333333333333333,,,23310
11-1023,4198696000004417817,,,1.8333333333333333,,,7755
509-0218,4198696000005510142,,,0.3333333333333333,,,13263.660000000002
245-2006,4198696000010772093,,,0.3333333333333333,,,11203.5
534-0051,4198696000013157042,,,1.3333333333333333,,,6550
67-1021,4198696000015465039,,,0.5,,,21395
800-3662,4198696000026045651,,,0.16666666666666666,,,2500
800-3350,4198696000023573109,,,0.16666666666666666,,,10619.47
800-3574,4198696000025233673,,,0.3333333333333333,,,3500
800-4579,4198696000034088608,,,0.16666666666666666,,,14250
118-153,4198696000001040032,,,0.16666666666666666,,,715
15-235,4198696000000138133,,,0.3333333333333333,,,1947
214-144,4198696000000142894,,,0.16666666666666666,,,2469.5
509-0127,4198696000000861850,,,0.16666666666666666,,,15594.35
520-0030,4198696000001610855,,,0.3333333333333333,,,15000
509-0101,4198696000000861616,,,0.3333333333333333,,,8994.43
259-1005,4198696000004629444,,,0.8333333333333334,,,2359.5
351-2005,4198696000007812506,,,0.8333333333333334,,,12661
534-0060,4198696000004906361,,,0.6666666666666666,,,2650
533-111,4198696000012887078,,,0.16666666666666666,,,28500
164-122,4198696000012152949,,,0.3333333333333333,,,1342.04
75-1019,4198696000015464661,,,0.16666666666666666,,,13805
800-3233,4198696000022897465,,,0.3333333333333333,,,24164.09
800-3638,4198696000025881902,,,0.3333333333333333,,,11000
800-3429,4198696000024192399,,,0.16666666666666666,,,98000
800-4449,4198696000032278434,,,0.16666666666666666,,,25000
509-0109,4198696000000861688,,,0.16666666666666666,,,12335.15
518-0575,4198696000001612835,,,0.16666666666666666,,,9573.83
509-2563,4198696000000864856,,,0.3333333333333333,,,6090
130-037,4198696000004116018,,,6.333333333333333,,,5761.37
46-2017,4198696000007812227,,,0.16666666666666666,,,3316.5
44-1130,4198696000013855421,,,0.3333333333333333,,,825
800-3226,4198696000022839012,,,0.16666666666666666,,,7900
800-3935,4198696000028012908,,,0.5,,,13567.58
12-1029,4198696000018668160,,,2,,,46750
800-2960,4198696000020424513,,,0.16666666666666666,,,34450
800-3358,4198696000023615788,,,0.3333333333333333,,,11900
512-1041,4198696000018367298,,,0.16666666666666666,,,17450
800-3282,4198696000023214271,,,0.16666666666666666,,,4400
800-4492,4198696000033033934,,,0.16666666666666666,,,4980
800-4356,4198696000031894135,,,0.16666666666666666,,,2802.8
525-0021,4198696000008788538,,,0.16666666666666666,,,4800
800-342,4198696000003484151,,,0.6666666666666666,,,13400
800-2422,4198696000016775138,,,0.3333333333333333,,,9950
72-3137,4198696000011274310,,,0.5,,,4500
130-078,4198696000017650935,,,0.16666666666666666,,,15900
800-3423,4198696000024145921,,,0.16666666666666666,,,1900
800-4142,4198696000029378189,,,0.16666666666666666,,,23000
800-4574,4198696000033588430,,,0.16666666666666666,,,3079.92
509-0522,4198696000000862714,,,0.6666666666666666,,,5080.5599999999995
529-046,4198696000002574058,,,0.3333333333333333,,,45000
11-328,4198696000000137251,,,0.16666666666666666,,,13623.5
523-0035,4198696000001096601,,,0.16666666666666666,,,6560
106-2013,4198696000006545480,,,0.3333333333333333,,,19798.4
72-3004,4198696000005432001,,,1.1666666666666667,,,3919.35
517-1101,4198696000016846001,,,0.5,,,24500
72-3289,4198696000016983489,,,0.16666666666666666,,,5766.400000000001
44-1104,4198696000012410054,,,0.3333333333333333,,,1850
376-3166,4198696000012190632,,,0.3333333333333333,,,8200
800-3377,4198696000023685995,,,0.16666666666666666,,,2494.55
67-1005,4198696000018627863,,,0.5,,,29161
800-3255,4198696000023024001,,,1,,,3046
800-3964,4198696000028282373,,,0.16666666666666666,,,33000
800-3320,4198696000023445008,,,0.16666666666666666,,,17700
800-4282,4198696000030903215,,,0.3333333333333333,,,8461.38
501-6,4198696000000676819,,,0.8333333333333334,,,6234.240000000001
106-2002,4198696000006545305,,,0.6666666666666666,,,3560.4
376-3056,4198696000012176938,,,0.16666666666666666,,,2690.8
343-24,4198696000017641973,,,0.8333333333333334,,,2995
800-3785,4198696000026947001,,,0.3333333333333333,,,7039.24
800-3181,4198696000022544427,,,0.16666666666666666,,,19995
800-4143,4198696000029378329,,,0.16666666666666666,,,66536.76
106-4,4198696000000602329,,,1.8333333333333333,,,2590.96
11-329,4198696000000137260,,,0.16666666666666666,,,13623.5
521-0009,4198696000001613348,,,0.5,,,11066.7
509-0023,4198696000000860914,,,0.8333333333333334,,,9811.16
509-2530,4198696000000864559,,,0.3333333333333333,,,8155.38
376-80,4198696000000677917,,,0.3333333333333333,,,2110.2
512-175,4198696000003252224,,,0.16666666666666666,,,20201.4
72-49,4198696000010848106,,,1,,,1732.5
533-081,4198696000011295178,,,0.6666666666666666,,,15500
376-3162,4198696000012190596,,,0.16666666666666666,,,7970
800-2124,4198696000013400788,,,0.3333333333333333,,,21044.81
800-3618,4198696000025738738,,,0.16666666666666666,,,4950
800-3891,4198696000027868253,,,0.3333333333333333,,,796.08
800-3902,4198696000027915550,,,0.16666666666666666,,,17493.3
800-4135,4198696000029374200,,,0.16666666666666666,,,4290
800-4205,4198696000030016634,,,0.16666666666666666,,,3927
522-0084,4198696000001615202,,,0.3333333333333333,,,15055.61
529-008,4198696000002572752,,,0.6666666666666666,,,17000
21-1038,4198696000000678862,,,0.3333333333333333,,,2771.5
524-0010,4198696000001406291,,,0.16666666666666666,,,1800
509-0080,4198696000000861427,,,0.16666666666666666,,,6449.2
3-167,4198696000001674251,,,0.5,,,2286.85
529-076,4198696000003100157,,,0.16666666666666666,,,20000
72-3012,4198696000005387611,,,0.8333333333333334,,,5040
533-131,4198696000014500412,,,1,,,16950
800-3553,4198696000025087096,,,0.3333333333333333,,,8900
67-1038,4198696000018627935,,,0.16666666666666666,,,26592.5
800-3545,4198696000025064516,,,0.3333333333333333,,,11770
800-3561,4198696000025175182,,,0.16666666666666666,,,42745.1
3-13,4198696000000669606,,,0.5,,,6145.16
118-111,4198696000001039969,,,0.16666666666666666,,,577.5
502-027,4198696000000898773,,,0.3333333333333333,,,13820.67
245-2005,4198696000004629974,,,0.3333333333333333,,,7425
130-038,4198696000004150016,,,4.666666666666667,,,1428
11-1002,4198696000004417673,,,0.3333333333333333,,,7425
533-059,4198696000010698153,,,0.16666666666666666,,,19500
800-3425,4198696000024171350,,,0.16666666666666666,,,11995
800-3715,4198696000026460144,,,0.3333333333333333,,,11188.8
800-3991,4198696000028385679,,,0.16666666666666666,,,29085.52
376-3189,4198696000029983592,,,0.16666666666666666,,,3495.8
800-4498,4198696000033148028,,,0.16666666666666666,,,18544.83
529-022,4198696000002572860,,,0.16666666666666666,,,17000
800-1194,4198696000006818128,,,0.16666666666666666,,,11196
800-2365,4198696000016074183,,,0.16666666666666666,,,35497.8
800-3871,4198696000027643171,,,0.16666666666666666,,,27995
800-3757,4198696000026664515,,,0.16666666666666666,,,9995
800-4111,4198696000029313133,,,0.3333333333333333,,,18000
529-053,4198696000002582073,,,1.3333333333333333,,,17000
11-129,4198696000000136720,,,1.3333333333333333,,,7342.5
522-0189,4198696000001522218,,,0.16666666666666666,,,23615.05
3-82,4198696000000670227,,,0.3333333333333333,,,1479.5
509-0005,4198696000000860752,,,0.16666666666666666,,,8999.1
127-1010,4198696000001089154,,,1.5,,,385.28
20-1001,4198696000004629857,,,0.5,,,1375
3-163,4198696000007440269,,,0.16666666666666666,,,3234.54
46-2015,4198696000007812353,,,0.3333333333333333,,,5065.5
800-2300,4198696000015289738,,,0.3333333333333333,,,40285.87
72-3135,4198696000011594445,,,0.3333333333333333,,,5524.6
534-0097,4198696000028104288,,,0.3333333333333333,,,3895
533-155,4198696000020611294,,,0.3333333333333333,,,10780
800-3928,4198696000028019385,,,0.3333333333333333,,,4120
800-3920,4198696000028015497,,,0.3333333333333333,,,13136.32
127-1019,4198696000001089235,,,0.5,,,215.54999999999998
509-2538,4198696000000864631,,,0.8333333333333334,,,6376.5199999999995
72-3127,4198696000005698001,,,0.5,,,6526
73-1025,4198696000007811876,,,0.16666666666666666,,,1309
800-3542,4198696000025064003,,,0.16666666666666666,,,5889.57
259-1031,4198696000018627818,,,0.16666666666666666,,,3668.5
800-3074,4198696000021432233,,,0.16666666666666666,,,31974.54
800-3593,4198696000025591322,,,0.3333333333333333,,,2368.94
800-3977,4198696000028318001,,,0.16666666666666666,,,217180.55
800-3924,4198696000028015936,,,0.16666666666666666,,,5400
800-4030,4198696000028572203,,,0.3333333333333333,,,19500
800-4137,4198696000029374479,,,0.16666666666666666,,,14496.22
528-0008,4198696000001613123,,,0.3333333333333333,,,9798.79
376-58,4198696000000677719,,,0.16666666666666666,,,4369.22
72-1084,4198696000000679618,,,0.3333333333333333,,,3876.7999999999997
512-1000,4198696000007509469,,,0.3333333333333333,,,5950
106-1004,4198696000006723373,,,0.5,,,8300
534-0037,4198696000005614312,,,0.6666666666666666,,,1650
72-3190,4198696000012103941,,,0.3333333333333333,,,3432.5
800-3900,4198696000027915289,,,0.16666666666666666,,,12000
800-3563,4198696000025190237,,,0.16666666666666666,,,7165
800-3672,4198696000026192100,,,0.3333333333333333,,,9551.77
800-4243,4198696000030232515,,,0.16666666666666666,,,35547.5
800-4072,4198696000029007287,,,0.3333333333333333,,,19850
88-43,4198696000001040545,,,0.16666666666666666,,,3239.5
118-195,4198696000000141625,,,0.16666666666666666,,,1012
168-2010,4198696000000676954,,,0.5,,,16069.96
522-0082,4198696000001614599,,,0.3333333333333333,,,28600
514-001,4198696000000836142,,,0.16666666666666666,,,984.4
524-0006,4198696000001406255,,,0.16666666666666666,,,3700
800-1310,4198696000007365147,,,0.16666666666666666,,,15850
512-1008,4198696000007762498,,,0.5,,,20450
534-0004,4198696000023685293,,,0.3333333333333333,,,3943
800-3557,4198696000025140307,,,0.16666666666666666,,,15340
800-4397,4198696000031793068,,,0.16666666666666666,,,14601.77
535-0002,4198696000001441297,,,0.16666666666666666,,,4600
524-0028,4198696000001406453,,,0.16666666666666666,,,2100
800-842,4198696000005493561,,,0.16666666666666666,,,11298.72
520-0074,4198696000001611116,,,0.16666666666666666,,,15365.53
800-3267,4198696000023124613,,,0.3333333333333333,,,26900
800-4423,4198696000032207231,,,0.16666666666666666,,,49039.15
376-3158,4198696000012190560,,,0.16666666666666666,,,6960.3
800-4035,4198696000028680520,,,0.16666666666666666,,,68990
800-1535,4198696000008624044,,,0.6666666666666666,,,1995
800-4504,4198696000033148876,,,0.3333333333333333,,,18368.82
11-279,4198696000000137098,,,0.16666666666666666,,,7463.5
800-347,4198696000003522745,,,0.8333333333333334,,,1350
800-4563,4198696000033560045,,,0.3333333333333333,,,2186
520-0037,4198696000001611665,,,0.6666666666666666,,,15542.31
534-0014,4198696000009774772,,,0.16666666666666666,,,2409
57-1001,4198696000010315413,,,0.8333333333333334,,,25000
800-3300,4198696000023393822,,,0.3333333333333333,,,16600
800-4231,4198696000030199523,,,0.16666666666666666,,,17145
800-4169,4198696000029453295,,,0.16666666666666666,,,1995
3-63,4198696000000670056,,,0.16666666666666666,,,2189.56
800-3953,4198696000028104678,,,0.16666666666666666,,,24043.62
522-0062,4198696000001614140,,,0.16666666666666666,,,24917.54
800-2517,4198696000017761990,,,0.16666666666666666,,,6800
130-006,4198696000000899340,,,1.1666666666666667,,,1684.9099999999999
73-1026,4198696000007812065,,,0.8333333333333334,,,1661
44-1097,4198696000012371757,,,0.3333333333333333,,,495
376-3187,4198696000016370134,,,0.16666666666666666,,,2200.09
800-3830,4198696000027301523,,,0.16666666666666666,,,4336.28
520-0138,4198696000001611575,,,0.5,,,13680
530-1003,4198696000003952069,,,0.6666666666666666,,,4172
245-2003,4198696000010805181,,,0.3333333333333333,,,7331.5
800-3332,4198696000023465920,,,0.16666666666666666,,,29700
800-4357,4198696000031894146,,,0.16666666666666666,,,2802.8
800-4558,4198696000033554385,,,0.16666666666666666,,,8685
502-053,4198696000000899007,,,0.3333333333333333,,,22287.6
519-0030,4198696000001610099,,,0.8333333333333334,,,9893.74
517-1113,4198696000017581100,,,0.3333333333333333,,,20567.5
800-4440,4198696000032257382,,,0.3333333333333333,,,4995
86-23,4198696000000139726,,,1.6666666666666667,,,16.5
168-509,4198696000000142426,,,0.8333333333333334,,,5.5
509-0151,4198696000000862066,,,0.3333333333333333,,,9860.83
3-91,4198696000000670308,,,0.8333333333333334,,,2624.88
238-2007,4198696000004421214,,,1.1666666666666667,,,14410
57-38,4198696000000139249,,,0.16666666666666666,,,12985.5
509-2534,4198696000000864595,,,0.16666666666666666,,,6355.49
524-0628,4198696000010636542,,,1.1666666666666667,,,5400
800-3473,4198696000024532776,,,0.16666666666666666,,,32462
520-0026,4198696000001610909,,,0.5,,,16298.74
800-3482,4198696000024538112,,,0.16666666666666666,,,54436.63
510-002,4198696000000865234,,,0.8333333333333334,,,35440.32
512-1042,4198696000006904323,,,0.16666666666666666,,,18475
534-0054,4198696000013157060,,,1.3333333333333333,,,1775
