s.Product_ID,s.Month_Year,s.Total_Quantity,s.Net_Sales,itf.Available_Stock,itf.Cost_Fallback,lp.Last_Purchase_Price,Stock_On_Hand
4198696000004420150,2025-01,1,16853.1,75,"CRC 10,155.60",7161,75
4198696000016823060,2025-01,1,14159.29,0,"CRC 13,500.00",13500,0
4198696000004421718,2024-08,2,20176.99,82,"CRC 5,592.60",3943.5,82
4198696000015213467,2025-03,1,81415.93,0,"CRC 59,990.00",59990,0
4198696000000864748,2025-01,1,6187.61,6,"CRC 4,980.00",4980,6
4198696000000136999,2025-06,1,22123.89,46,"CRC 10,800.00",6875,46
4198696000000136999,2024-05,1,21238.94,46,"CRC 10,800.00",6875,46
4198696000008906215,2024-10,2,49911.5,2,"CRC 18,478.56",18478.56,2
4198696000004421718,2024-12,2,20176.99,82,"CRC 5,592.60",3943.5,82
4198696000012152364,2024-11,2,54159.29,2,"CRC 19,999.39",19999.39,2
4198696000000144469,2025-09,1,24778.76,48,"CRC 10,834.56",8464.5,48
4198696000000862057,2024-04,1,12477.88,6,"CRC 9,180.00",9180,6
4198696000000862057,2025-02,1,12477.88,6,"CRC 9,180.00",9180,6
4198696000004420150,2025-03,2,33706.19,75,"CRC 10,155.60",7161,75
4198696000000136999,2024-05,1,21238.94,46,"CRC 10,800.00",6875,46
4198696000008128131,2024-08,1,78318.58,0,"CRC 58,000.00",58000,0
4198696000002976709,2025-08,1,9920.35,0,"CRC 7,700.00",8800,0
4198696000000864748,2024-11,1,6725.66,6,"CRC 4,980.00",4980,6
4198696000007940146,2024-12,1,32389.38,0,"CRC 23,950.00",23950,0
4198696000000678592,2025-06,1,3539.82,10,"CRC 2,823.11",2823.11,10
4198696000000139105,2025-10,2,17699.12,23,"CRC 3,386.24",2645.5,23
4198696000018843102,2025-02,1,9734.51,0,"CRC 6,400.00",6400,0
4198696000014348440,2025-06,2,5840.71,5,"CRC 2,150.00",2150,5
4198696000010636542,2025-11,1,8323,18,"CRC 5,400.00",5400,18
4198696000001039744,2024-06,1,1238.94,46,CRC 443.52,346.5,46
4198696000000136999,2023-12,1,15637.17,46,"CRC 10,800.00",6875,46
4198696000001039744,2024-04,1,1238.94,46,CRC 443.52,346.5,46
4198696000001057930,2024-09,1,17876.11,2,"CRC 12,960.00",12960,2
4198696000011316311,2025-07,1,24336.28,3,"CRC 18,000.00",18000,3
4198696000029007287,2025-08,2,54867.26,0,"CRC 19,850.00",19850,0
4198696000000141490,2024-09,1,2300.88,39,CRC 858.88,671,39
4198696000000678592,2025-03,1,3539.82,10,"CRC 2,823.11",2823.11,10
4198696000022280080,2025-04,1,13274.34,0,"CRC 9,500.00",9500,0
4198696000001613654,2025-09,1,15309.74,2,"CRC 11,319.58",11319.58,2
4198696000015063017,2025-09,1,6637.17,7,"CRC 4,857.00",4857,7
4198696000005639819,2025-10,2,50088.5,1,"CRC 17,000.00",17000,1
4198696000013845293,2024-12,2,29734.51,0,"CRC 10,990.00",10990,0
4198696000004421052,2024-09,1,27575.22,39,"CRC 18,000.00",11357.5,39
4198696000005321022,2025-10,1,2654.87,6,"CRC 2,800.00",2800,6
4198696000015063017,2025-06,2,13274.34,7,"CRC 4,857.00",4857,7
4198696000029046146,2025-08,1,16725.66,0,"CRC 11,203.50",11203.5,0
4198696000000791019,2025-02,1,1681.42,5,"CRC 1,209.27",1209.27,5
4198696000005905456,2024-05,1,30442.48,1,"CRC 22,532.00",22532,1
4198696000000677890,2024-09,1,1858.41,0,"CRC 1,365.55",1365.55,0
4198696000012946355,2024-11,1,33805.31,0,"CRC 20,000.00",20000,0
4198696000021831660,2025-04,1,14601.77,0,"CRC 10,800.00",10800,0
4198696000001613573,2025-05,1,19469.03,2,"CRC 14,402.36",14402.36,2
4198696000004015081,2025-11,1,6460.18,3,"CRC 3,862.40",3862.4,3
4198696000027395360,2025-07,1,7408.85,0,"CRC 5,918.13",5918.13,0
4198696000025038295,2025-07,1,6283.19,0,"CRC 4,600.00",4600,0
4198696000015063017,2025-07,1,6637.17,7,"CRC 4,857.00",4857,7
4198696000000861904,2025-09,1,18053.1,2,"CRC 13,320.00",13320,2
4198696000000144217,2025-10,2,18495.58,18,"CRC 3,618.56",2827,18
4198696000000863434,2024-07,2,38053.1,10,"CRC 14,066.72",14066.720000000001,10
4198696000005321022,2025-09,1,3097.34,6,"CRC 2,800.00",2800,6
4198696000001610450,2025-08,2,25401.77,13,"CRC 6,422.90",10594.65,13
4198696000001610450,2025-09,2,25401.77,13,"CRC 6,422.90",10594.65,13
4198696000001610450,2025-09,2,17345.13,13,"CRC 6,422.90",10594.65,13
4198696000000862822,2025-07,1,9281.42,1,"CRC 7,470.00",7470,1
4198696000000862822,2024-12,1,10088.5,1,"CRC 7,470.00",7470,1
4198696000000861265,2025-01,1,7079.65,2,"CRC 5,190.00",5190,2
4198696000000862822,2024-12,1,10088.5,1,"CRC 7,470.00",7470,1
4198696000012723967,2024-11,2,55398.23,0,"CRC 20,473.14",20473.14,0
4198696000001614140,2024-02,1,26106.19,1,"CRC 24,917.54",24917.54,1
4198696000001353971,2024-11,5,3097.35,,CRC 0.00,,
4198696000001353971,2024-03,2,1238.94,,CRC 0.00,,
4198696000006632058,2024-06,1,12389.38,0,"CRC 9,000.00",,0
4198696000011274301,2025-05,1,6814.16,1,"CRC 3,897.00",3897,1
4198696000024601029,2025-06,1,74336.28,0,"CRC 55,000.00",55000,0
4198696000001610729,2025-04,1,22212.39,3,"CRC 16,388.87",16388.87,3
4198696000001089325,2024-12,0.05,849.56,0.7,"CRC 1,252.67",12526.66,0.7
4198696000025321016,2025-06,1,7876.11,0,"CRC 5,800.00",5800,0
4198696000007811525,2025-06,1,1061.95,94,"CRC 1,150.00",665.5,94
4198696000006545462,2025-08,1,32477.88,7,"CRC 24,002.80",28381.6,7
4198696000000669849,2024-07,1,3185.84,2,"CRC 2,350.49",2350.4900000000002,2
4198696000001089082,2025-05,8,4247.79,42,CRC 366.52,366.52,42
4198696000001040761,2024-02,1,18495.58,50,"CRC 12,000.00",7755,50
4198696000006545462,2025-01,1,26460.18,7,"CRC 24,002.80",28381.6,7
4198696000015082488,2025-04,2,57522.12,4,"CRC 21,276.49",21276.49,4
4198696000006723342,2025-09,2,7610.62,10,"CRC 2,800.00",2800,10
4198696000001089325,2025-02,0.1,1699.12,0.7,"CRC 1,252.67",12526.66,0.7
4198696000006545462,2025-03,1,32477.88,7,"CRC 24,002.80",28381.6,7
4198696000001089325,2025-08,5,7765.49,0.7,"CRC 1,252.67",12526.66,0.7
4198696000006545462,2024-10,1,32477.88,7,"CRC 24,002.80",28381.6,7
4198696000000865234,2024-03,1,41858.41,6,"CRC 35,440.32",35440.32,6
4198696000006545462,2025-04,1,29879.65,7,"CRC 24,002.80",28381.6,7
4198696000015082488,2025-04,1,26460.18,4,"CRC 21,276.49",21276.49,4
4198696000000865234,2024-12,1,44046.02,6,"CRC 35,440.32",35440.32,6
4198696000000677917,2025-07,1,2920.35,5,"CRC 2,191.50",2110.2,5
4198696000006545462,2024-11,1,32477.88,7,"CRC 24,002.80",28381.6,7
4198696000000865234,2024-12,1,47876.11,6,"CRC 35,440.32",35440.32,6
4198696000000677917,2025-06,1,2920.35,5,"CRC 2,191.50",2110.2,5
4198696000011856167,2024-11,1,24159.29,0,"CRC 17,839.56",17839.56,0
4198696000002584343,2025-04,1,24336.28,0,"CRC 18,000.00",18000,0
4198696000001041031,2024-05,1,176.99,165,CRC 77.44,60.5,165
4198696000015464895,2025-05,1,57522.12,14,"CRC 32,500.00",20790,14
4198696000000136504,2025-11,1,17912,17,"CRC 7,000.00",5098.5,17
4198696000000865243,2024-12,1,47139.82,8,"CRC 37,931.88",37931.88,8
4198696000018835439,2025-02,1,151327.43,0,"CRC 112,000.00",112000,0
4198696000001045713,2025-07,1,22446.9,2,"CRC 17,484.63",17484.629999999997,2
4198696000000602392,2024-12,5,37168.14,159,"CRC 6,102.01",6102.01,159
4198696000007762498,2025-08,1,27610.62,3,"CRC 20,450.00",20450,3
4198696000000864631,2025-11,1,9836,3,"CRC 6,376.52",6376.5199999999995,3
4198696000000139654,2025-07,2,530.97,172,CRC 49.28,38.5,172
4198696000015464895,2025-10,1,57522.12,14,"CRC 32,500.00",20790,14
4198696000010805537,2025-03,1,116814.16,7,"CRC 64,000.00",44379.5,7
4198696000003538342,2024-06,1,7168.14,2,"CRC 5,834.06",5834.06,2
4198696000020459908,2025-03,1,929.2,0,CRC 836.00,836,0
4198696000000136504,2023-11,1,13097.35,17,"CRC 7,000.00",5098.5,17
4198696000005387611,2024-09,2,12946.9,3,"CRC 5,040.00",5040,3
4198696000010805537,2025-07,1,116814.16,7,"CRC 64,000.00",44379.5,7
4198696000010805537,2025-01,1,107469.03,7,"CRC 64,000.00",44379.5,7
4198696000000136504,2024-01,1,13097.35,17,"CRC 7,000.00",5098.5,17
4198696000025140307,2025-06,1,21238.94,0,"CRC 15,340.00",15340,0
4198696000009452749,2024-09,1,6548.67,0,"CRC 3,086.55",3086.55,0
4198696000010805537,2025-10,1,116814.16,7,"CRC 64,000.00",44379.5,7
4198696000005387611,2024-05,2,13628.32,3,"CRC 5,040.00",5040,3
4198696000000602338,2024-01,2,24424.78,20,"CRC 10,108.29",10108.289999999999,20
4198696000004440070,2024-04,2,12743.36,0,"CRC 5,200.00",5200,0
4198696000015464895,2025-09,1,57522.12,14,"CRC 32,500.00",20790,14
4198696000014307545,2024-12,1,5486.73,0,"CRC 4,015.96",4015.96,0
4198696000026763763,2025-07,1,20973.45,0,"CRC 15,500.00",15500,0
4198696000021527114,2025-08,2,33097.35,5,"CRC 12,240.00",36720,5
4198696000003538342,2024-11,2,14492.04,2,"CRC 5,834.06",5834.06,2
4198696000000864631,2024-12,1,8672.57,3,"CRC 6,376.52",6376.5199999999995,3
4198696000004417979,2024-09,1,9823.01,91,"CRC 5,444.40",3839,91
4198696000001045713,2025-03,1,23628.32,2,"CRC 17,484.63",17484.629999999997,2
4198696000015464895,2025-08,1,57522.12,14,"CRC 32,500.00",20790,14
4198696000015464895,2025-07,1,52920.35,14,"CRC 32,500.00",20790,14
4198696000021527114,2025-10,2,36106.2,5,"CRC 12,240.00",36720,5
4198696000018177596,2025-02,4,84998.23,0,"CRC 16,000.00",16000,0
4198696000001613303,2025-01,1,35741.59,2,"CRC 28,738.59",28738.59,2
4198696000000143929,2025-01,1,10619.47,24,"CRC 7,100.00",4504.5,24
4198696000001039879,2024-06,1,2920.35,17,"CRC 1,063.04",830.5,17
4198696000006557297,2024-06,2,44778.76,4,"CRC 16,519.67",16519.67,4
4198696000023393822,2025-05,1,22300.88,0,"CRC 16,600.00",16600,0
4198696000011834208,2025-05,2,39405.31,8,"CRC 15,850.00",15850,8
4198696000023351915,2025-07,2,13026.55,6,"CRC 4,900.00",4900,6
4198696000008394664,2024-12,2,12035.4,0,"CRC 4,400.00",4400,0
4198696000004629740,2025-01,1,39893.81,48,"CRC 21,000.00",12661,48
4198696000009867941,2024-09,4,109734.51,0,"CRC 20,000.00",20000,0
4198696000001046388,2025-06,1,45132.74,3,"CRC 33,415.92",33415.92,3
4198696000023351915,2025-07,2,13026.55,6,"CRC 4,900.00",4900,6
4198696000015720290,2025-01,1,101769.91,0,"CRC 66,371.68",66371.68,0
4198696000004832377,2024-06,1,6460.18,4,"CRC 5,600.00",5600,4
4198696000000679717,2024-07,1,3362.83,3,"CRC 2,463.42",2391.21,3
4198696000003679457,2025-08,1,9380.53,3,"CRC 6,900.00",8120,3
4198696000000679717,2025-05,1,3362.83,3,"CRC 2,463.42",2391.21,3
4198696000004629740,2025-02,1,43362.83,48,"CRC 21,000.00",12661,48
4198696000003315284,2024-07,2,18230.09,0,"CRC 7,500.00",6750,0
4198696000006632032,2025-03,1,6757.52,0,"CRC 4,490.00",5747,0
4198696000009895157,2024-11,1,4247.79,7,"CRC 4,530.00",4530,7
4198696000001614050,2024-03,1,24867.26,0,"CRC 23,640.03",23640.03,0
4198696000026460166,2025-07,1,19469.03,0,"CRC 11,188.80",11188.8,0
4198696000000862813,2025-02,1,9203.54,4,"CRC 6,760.80",6760.8,4
4198696000000862813,2025-09,1,10095.58,4,"CRC 6,760.80",6760.8,4
4198696000000899340,2024-10,3,6902.65,15,"CRC 1,684.91",1684.9099999999999,15
4198696000014527083,2025-01,3,5840.71,13,"CRC 1,428.00",1428,13
4198696000008126102,2025-07,1,31769.91,0,"CRC 20,739.40",29564,0
4198696000006649138,2025-08,1,37168.14,5,"CRC 27,500.00",27500,5
4198696000008244878,2024-08,1,7079.65,0,"CRC 5,200.00",5200,0
4198696000005639020,2025-03,2,13189.38,6,"CRC 5,252.50",5252.5,6
4198696000000862813,2024-02,1,8053.1,4,"CRC 6,760.80",6760.8,4
4198696000005450365,2024-05,4,19469.03,2,"CRC 3,650.00",3650,2
4198696000000899340,2024-05,4,9203.54,15,"CRC 1,684.91",1684.9099999999999,15
4198696000000861391,2025-01,1,10176.99,6,"CRC 7,521.76",7521.76,6
4198696000001611116,2024-04,1,20796.46,5,"CRC 15,365.53",15365.53,5
4198696000000899340,2024-06,3,6902.65,15,"CRC 1,684.91",1684.9099999999999,15
4198696000000864622,2025-01,1,6187.61,4,"CRC 4,980.00",4980,4
4198696000010805229,2025-06,1,19336.28,49,"CRC 11,000.00",7331.5,49
4198696000006129097,2025-03,1,18807.08,2,"CRC 15,095.54",15095.54,2
4198696000006515345,2024-12,2,43476.11,6,"CRC 17,500.00",18500,6
4198696000006515345,2025-07,1,23628.32,6,"CRC 17,500.00",18500,6
4198696000000862075,2025-04,1,12300.88,5,"CRC 9,046.63",9046.630000000001,5
4198696000000862075,2024-10,1,12300.88,5,"CRC 9,046.63",9046.630000000001,5
4198696000010978687,2025-10,1,58619,3,"CRC 47,736.26",47736.26,3
4198696000010978687,2025-07,1,64513.27,3,"CRC 47,736.26",47736.26,3
4198696000000142165,2024-03,1,1327.43,102,"CRC 1,200.00",720.5,102
4198696000000863146,2025-09,1,8761.06,4,"CRC 6,432.30",6432.3,4
4198696000000142876,2025-10,2,14292.04,18,"CRC 2,872.32",2244,18
4198696000014025029,2025-06,2,87115.04,0,"CRC 31,950.00",35043,0
4198696000000862876,2024-08,1,12035.4,3,"CRC 8,860.50",8860.5,3
4198696000000862876,2024-04,1,12035.4,3,"CRC 8,860.50",8860.5,3
4198696000000862876,2025-09,1,11072.57,3,"CRC 8,860.50",8860.5,3
4198696000000862759,2024-02,1,11150.44,0,"CRC 10,037.36",10037.36,0
4198696000003952132,2025-06,1,4513.27,1,"CRC 3,625.00",3625,1
4198696000000863092,2025-09,1,19292.04,3,"CRC 13,068.27",13068.27,3
4198696000000602473,2025-10,2,7610.62,32,"CRC 3,429.10",3429.1000000000004,32
4198696000032412362,2025-10,2,80276.12,0,"CRC 28,672.57",28672.57,0
4198696000000141688,2025-10,1,2654.87,983,"CRC 1,295.36",1012,983
4198696000000678997,2025-01,2,8141.59,0,"CRC 2,984.43",2984.4300000000003,0
4198696000006129115,2024-06,1,5221.24,2,"CRC 2,950.00",3806,2
4198696000006632192,2024-06,4,15929.2,2,"CRC 1,995.00",2907,2
4198696000000861886,2024-07,1,10619.47,10,"CRC 8,348.94",8348.94,10
4198696000007923225,2024-07,2,11150.44,4,"CRC 4,092.80",4092.8,4
4198696000004417727,2025-03,1,15387.61,27,"CRC 9,282.00",6545,27
4198696000010805559,2025-04,1,67256.64,18,"CRC 38,000.00",25036,18
4198696000007892628,2025-05,1,30300.88,0,"CRC 20,000.00",20000,0
4198696000023792188,2025-05,2,38265.49,0,"CRC 15,375.24",15375.24,0
4198696000028506939,2025-08,2,5132.74,0,"CRC 1,875.00",3500,0
4198696000020030303,2025-09,1,18807.08,0,"CRC 12,650.00",12950,0
4198696000012152495,2025-10,2,4601.76,0,"CRC 1,278.13",1278.13,0
4198696000000860626,2024-11,1,59424.78,0,"CRC 55,000.00",55000,0
4198696000000137962,2024-12,2,53097.35,35,"CRC 14,396.80",11247.5,35
4198696000000861652,2025-01,1,19292.04,5,"CRC 14,288.06",14288.060000000001,5
4198696000007971917,2024-07,1,12389.38,0,"CRC 7,142.93",7142.93,0
4198696000000863956,2024-08,2,75752.21,8,"CRC 24,699.16",28045.81,8
4198696000000602473,2024-01,1,3769.91,32,"CRC 3,429.10",3429.1000000000004,32
4198696000004629471,2024-04,1,13982.3,100,"CRC 7,000.00",4191,100
4198696000004421097,2024-10,2,22477.88,76,"CRC 6,216.60",4383.5,76
4198696000000679195,2024-10,2,12920.35,5,"CRC 4,781.36",4925.76,5
4198696000001610954,2024-12,1,20679.65,6,"CRC 16,615.64",16615.64,6
4198696000004126990,2025-01,4,40056.64,4,"CRC 8,007.00",8007,4
4198696000000861886,2025-01,1,11327.43,10,"CRC 8,348.94",8348.94,10
4198696000004902014,2025-02,1,2768.14,32,"CRC 2,190.00",2190,32
4198696000000862849,2025-02,1,9380.53,9,"CRC 6,900.00",6900,9
4198696000000678070,2024-06,1,1504.42,6,"CRC 1,114.15",1114.1499999999999,6
4198696000003013003,2024-07,2,44247.79,13,"CRC 16,149.15",16149.15,13
4198696000003801170,2024-08,2,1946.9,4,CRC 520.00,697,4
4198696000001674805,2025-04,1,7256.64,2,"CRC 5,213.35",5350,2
4198696000001612493,2025-04,2,91858.41,2,"CRC 33,966.05",33966.05,2
4198696000013976016,2025-05,1,5530.97,0,"CRC 4,995.00",4995,0
4198696000020666170,2025-06,1,23008.85,1,"CRC 16,990.00",16990,1
4198696000000861886,2025-08,1,10761.06,10,"CRC 8,348.94",8348.94,10
4198696000010805172,2025-09,1,7699.12,44,"CRC 7,000.00",4504.5,44
4198696000007971089,2025-10,1,26297.34,1,"CRC 20,000.00",20000,1
4198696000005387517,2025-11,1,7345.13,-1,"CRC 4,500.00",4500,-1
4198696000000139375,2024-03,1,884.96,222,CRC 490.00,313.5,222
4198696000000588286,2024-04,1,6460.18,9,"CRC 5,710.70",5710.7,9
4198696000001611944,2024-10,2,16446.02,10,"CRC 6,600.00",6600,10
4198696000000862885,2024-12,1,11327.43,11,"CRC 8,384.06",8384.060000000001,11
4198696000007811651,2024-12,1,3982.3,188,"CRC 1,580.00",1050.5,188
4198696000005314415,2024-12,2,56637.17,6,"CRC 20,950.00",20950,6
4198696000004629471,2024-07,1,13283.19,100,"CRC 7,000.00",4191,100
4198696000007811462,2024-09,2,2477.88,996,CRC 710.00,473,996
4198696000019394830,2025-03,1,77176.99,0,"CRC 63,472.65",63472.65,0
4198696000019802423,2025-07,1,2123.89,3,"CRC 1,475.00",1475,3
4198696000003976090,2025-07,1,4690.27,1,"CRC 3,450.00",3100,1
4198696000007121668,2025-07,1,7079.65,0,"CRC 5,000.89",5000.89,0
4198696000006545498,2025-08,1,26134.51,13,"CRC 21,012.80",21012.8,13
4198696000001614473,2025-09,1,36637.17,1,"CRC 30,133.58",30133.58,1
4198696000010767067,2025-10,2,13805.32,4,"CRC 4,265.00",4265,4
4198696000004421097,2025-10,2,20679.66,76,"CRC 6,216.60",4383.5,76
4198696000024324277,2025-06,1,20619.47,0,"CRC 8,500.00",8500,0
4198696000000899466,2023-12,1,17787.61,5,"CRC 15,032.89",15032.89,5
4198696000000862849,2024-02,1,8230.09,9,"CRC 6,900.00",6900,9
4198696000001610225,2024-04,2,13451.33,18,"CRC 5,172.10",5495.39,18
4198696000019671372,2025-03,2,12389.38,2,"CRC 1,557.30",1557.3,2
4198696000015527682,2025-03,1,3362.83,7,"CRC 2,438.00",2438,7
4198696000020447330,2025-03,1,26814.16,0,"CRC 19,800.00",19800,0
4198696000008289749,2025-04,2,37776.99,0,"CRC 15,200.00",15200,0
4198696000000861859,2025-05,1,15876.11,4,"CRC 12,733.13",12733.130000000001,4
4198696000023573754,2025-05,1,98672.57,0,"CRC 73,058.65",73058.65,0
4198696000023858494,2025-05,2,11504.42,4,"CRC 3,855.00",4200,4
4198696000019183032,2025-07,1,14601.77,0,"CRC 10,771.20",10771.2,0
4198696000015527682,2025-07,1,3362.83,7,"CRC 2,438.00",2438,7
4198696000000602527,2025-07,4,15929.2,123,"CRC 3,391.19",3391.19,123
4198696000001408019,2025-09,1,5398.23,1,"CRC 3,990.00",3990,1
4198696000002572869,2025-09,1,21858.41,8,"CRC 17,000.00",17000,8
4198696000010805520,2025-09,2,4424.78,39,"CRC 1,000.00",341,39
4198696000014168123,2025-05,1,30973.45,0,"CRC 17,845.24",17845.24,0
4198696000007812488,2025-07,1,33097.35,29,"CRC 18,340.00",12221,29
4198696000000602518,2025-11,1,5018,267,"CRC 3,302.72",3302.72,267
4198696000000677260,2023-12,1,7433.63,0,"CRC 6,055.46",6055.46,0
4198696000000139402,2024-01,1,2566.37,20,"CRC 1,569.92",1226.5,20
4198696000004777045,2024-04,2,58230.09,4,"CRC 23,896.16",23896.16,4
4198696000001611602,2024-10,1,16902.65,3,"CRC 12,650.00",12650,3
4198696000007971917,2024-10,1,12389.38,0,"CRC 7,142.93",7142.93,0
4198696000010915640,2024-11,1,37433.63,0,"CRC 27,718.00",27718,0
4198696000014370612,2024-12,1,25663.72,2,"CRC 18,204.37",18204.37,2
4198696000000143686,2025-01,1,4424.78,54,"CRC 1,781.12",1391.5,54
4198696000012534361,2025-01,1,4884.96,3,"CRC 3,372.50",3372.5,3
4198696000009867412,2025-02,2,4778.76,4,"CRC 1,750.00",1750,4
4198696000000862885,2024-06,1,11327.43,11,"CRC 8,384.06",8384.060000000001,11
4198696000001406678,2024-06,1,4778.76,2,"CRC 3,500.00",4435,2
4198696000003952060,2024-07,1,3893.81,5,"CRC 3,032.00",3032,5
4198696000004417772,2024-08,1,22389.38,45,"CRC 12,402.00",8745,45
4198696000000860599,2024-08,1,69026.55,2,"CRC 62,000.00",75500,2
4198696000000862102,2024-09,1,18495.58,4,"CRC 13,670.51",13670.51,4
4198696000018835307,2025-02,1,27610.62,0,"CRC 20,350.00",20350,0
4198696000000143488,2025-03,1,11150.44,39,"CRC 6,000.00",4097.5,39
4198696000019073835,2025-03,2,23008.85,4,"CRC 7,550.00",7550,4
4198696000018712005,2025-04,2,61415.93,6,"CRC 22,700.00",22700,6
4198696000022154210,2025-04,1,14867.26,0,"CRC 10,990.00",10990,0
4198696000001615274,2025-05,1,32477.88,1,"CRC 24,003.80",24003.8,1
4198696000000143677,2025-06,1,1139.82,0,CRC 549.12,429,0
4198696000007365193,2025-07,2,53982.3,7,"CRC 19,950.00",19950,7
4198696000000679546,2025-10,1,6637.17,5,"CRC 3,953.18",3953.1800000000003,5
4198696000000862849,2024-04,1,9380.53,9,"CRC 6,900.00",6900,9
4198696000000899511,2024-05,2,4424.78,17,"CRC 1,587.24",1587.24,17
4198696000001612259,2024-09,1,33893.81,1,"CRC 25,100.00",25100,1
4198696000000897243,2024-10,1,15840.71,2,"CRC 11,713.78",11713.779999999999,2
4198696000007812488,2024-11,1,33097.35,29,"CRC 18,340.00",12221,29
4198696000012176001,2024-11,2,7932,19,"CRC 3,485.00",3485,19
4198696000004630001,2025-02,1,2212.39,197,"CRC 1,000.00",440,197
4198696000000862849,2025-02,1,9380.53,9,"CRC 6,900.00",6900,9
4198696000000844084,2025-02,1,2389.38,33,"CRC 1,975.00",1975,33
4198696000000143677,2024-07,1,1238.94,0,CRC 549.12,429,0
4198696000000137989,2024-07,1,8849.56,49,"CRC 3,963.52",3096.5,49
4198696000000860779,2024-09,1,11592.92,6,"CRC 8,560.61",8560.61,6
4198696000000139375,2025-03,1,1150.44,222,CRC 490.00,313.5,222
4198696000000864514,2025-03,2,15398.23,4,"CRC 5,693.62",5693.62,4
4198696000021434220,2025-04,1,81985.84,0,"CRC 65,990.00",65990,0
4198696000005698304,2025-05,3,65575.22,14,"CRC 17,000.00",17000,14
4198696000000602527,2025-05,2,7327.43,123,"CRC 3,391.19",3391.19,123
4198696000000862048,2025-05,1,16902.65,9,"CRC 12,501.67",12501.67,9
4198696000005321040,2025-06,3,3982.3,5,CRC 898.00,898,5
4198696000025639181,2025-07,2,9557.52,5,"CRC 3,500.00",3500,5
4198696000029015746,2025-08,1,34048.67,0,"CRC 26,500.00",26500,0
4198696000029801226,2025-09,1,4119.47,0,"CRC 3,200.00",3200,0
4198696000000861652,2025-11,1,19377,5,"CRC 14,288.06",14288.060000000001,5
4198696000000137557,2024-02,1,619.47,44,CRC 218.24,170.5,44
4198696000001089118,2024-03,3,2389.38,10,CRC 538.87,548.53,10
4198696000000862795,2024-04,1,6194.69,4,"CRC 5,600.00",5600,4
4198696000001610468,2024-05,1,18761.06,9,"CRC 13,877.28",13877.28,9
4198696000000143668,2024-10,1,7964.6,83,"CRC 4,000.00",2194.5,83
4198696000001039816,2024-11,1,1681.42,17,CRC 612.48,478.5,17
4198696000011909001,2024-12,1,2123.89,24,"CRC 1,420.00",1420,24
4198696000014168123,2024-12,1,24159.29,0,"CRC 17,845.24",17845.24,0
4198696000015399245,2025-01,1,53982.3,1,"CRC 36,534.86",36534.86,1
4198696000000513102,2025-01,2,796.46,90,CRC 400.00,190,90
4198696000016983504,2025-01,1,7246.02,3,"CRC 5,766.40",5766.4,3
4198696000015960530,2025-02,1,28230.09,3,"CRC 20,900.00",20900,3
4198696000000862525,2024-07,1,18141.59,1,"CRC 13,380.75",13380.75,1
4198696000000863191,2025-03,2,54690.27,3,"CRC 20,197.43",20197.43,3
4198696000000602518,2025-04,1,3982.3,267,"CRC 3,302.72",3302.72,267
4198696000006129115,2025-05,2,7490.27,2,"CRC 2,950.00",3806,2
4198696000002921180,2025-05,1,9115.04,4,"CRC 6,745.68",6745.68,4
4198696000018668079,2025-06,1,66371.68,1,"CRC 37,300.00",23848,1
4198696000018668079,2025-07,1,66371.68,1,"CRC 37,300.00",23848,1
4198696000008680222,2025-08,2,10619.47,0,"CRC 3,500.00",3500,0
4198696000002192116,2025-09,1,33805.31,5,"CRC 25,000.00",25000,5
4198696000001086448,2024-05,1,5619.47,4,"CRC 5,085.00",4500,4
4198696000004629965,2024-10,1,24778.76,38,"CRC 13,000.00",7425,38
4198696000002574013,2024-10,1,87787.61,1,"CRC 65,000.00",65000,1
4198696000011767374,2024-11,1,10176.99,2,"CRC 5,680.00",5680,2
4198696000000602518,2024-11,1,3982.3,267,"CRC 3,302.72",3302.72,267
4198696000010805568,2024-12,1,65486.73,19,"CRC 36,000.00",25036,19
4198696000000844282,2024-12,1,1858.41,3,"CRC 1,475.00",1475,3
4198696000002572869,2024-05,1,23008.85,8,"CRC 17,000.00",17000,8
4198696000003013003,2024-09,2,43716.81,13,"CRC 16,149.15",16149.15,13
4198696000009895798,2024-09,1,41415.93,0,"CRC 30,000.00",30000,0
4198696000020426900,2025-03,1,4867.26,1,"CRC 3,600.00",3600,1
4198696000000513147,2025-03,2,21982.3,8,CRC 1.00,4768.5,8
4198696000000670542,2025-04,2,6902.65,3,"CRC 2,496.03",2496.03,3
4198696000021891560,2025-04,2,7079.65,12,"CRC 1,467.50",2593.83,12
4198696000002572869,2025-04,4,92035.4,8,"CRC 17,000.00",17000,8
4198696000000602473,2025-08,2,7964.6,32,"CRC 3,429.10",3429.1000000000004,32
4198696000011606522,2025-08,4,9557.52,4,"CRC 1,750.00",1750,4
4198696000003751980,2025-08,1,3419.47,13,"CRC 2,690.00",2690,13
4198696000029310287,2025-09,1,42035.4,0,"CRC 31,000.00",31000,0
4198696000000140896,2025-10,2,5416,92,"CRC 1,316.48",1028.5,92
4198696000001615274,2025-10,1,31589,1,"CRC 24,003.80",24003.8,1
4198696000013478932,2024-12,1,6814.16,0,"CRC 5,000.00",5000,0
4198696000000864370,2024-12,1,7964.6,1,"CRC 5,843.31",5843.31,1
4198696000000863173,2025-01,1,8711.5,6,"CRC 7,013.59",7013.589999999999,6
4198696000004910068,2024-05,4,92035.4,11,"CRC 17,000.00",17000,11
