d.Item_ID,d.SKU,d.Sales_24M_Qty,d.Sales_24M_Net,d.Avg_Demand_Used,Last_Purchase_Date,lp.Last_Purchase_Price,Last_Purchase_Price_Fallback,On_Hand_Qty,st.Current_Unit_Rate,Coverage_Months,Stock_Shortfall,Reorder_Eligibility,Cost_Delta,Cost_Delta_Pct
4198696000000144127,316-26,3,20646.9,0.125,,,2977.92,17,2977.92,136,0,0,,
4198696000021143361,376-3075,2,4303,0.08333333333333333,,,802,2,802,24,0,0,,
4198696000023644268,800-3367,1,76000,0.041666666666666664,,,49800,0,49800,0,0.125,1,,
4198696000003484019,800-339,1,3900,0.041666666666666664,,,2550,0,2550,0,0.125,1,,
4198696000003159115,505-018,1,400,0.041666666666666664,,,260,23,260,552,0,0,,
4198696000027282064,800-3820,2,38814.16,0.08333333333333333,,,11408.42,0,11408.42,0,0.25,1,,
4198696000017496288,509-0243,2,30312.78,0.08333333333333333,,,10727,2,10727,24,0,0,,
4198696000012534119,800-1376,1,5000,0.041666666666666664,,,2932.83,0,2932.83,0,0.125,1,,
4198696000010936528,524-0631,7,49086.78,0.2916666666666667,,,4849.95,2,4849.95,6.857142857142857,0,0,,
4198696000008680064,800-1546,1,38200,0.041666666666666664,,,25000,0,25000,0,0.125,1,,
4198696000004421070,246-2003,5,174578.76,0.20833333333333334,,,17979,46,17979,220.79999999999998,0,0,,
4198696000003952105,530-1007,3,18880,0.125,,,4150,1,4150,8,0,0,,
4198696000003000010,800-228,1,6900,0.041666666666666664,,,4500,0,4500,0,0.125,1,,
4198696000001615373,522-0142,10,243182.3,0.4166666666666667,,,16252.49,2,16252.49,4.8,0,0,,
4198696000001614041,522-0048,7,234895,0.2916666666666667,,,23632.34,0,23632.34,0,0.875,1,,
4198696000001610864,520-0042,13,351236,0.5416666666666666,,,18127.48,6,18127.48,11.076923076923078,0,0,,
4198696000001039825,274-6,3,2596.46,0.125,,,344.96,17,344.96,136,0,0,,
4198696000000866035,509-3005,3,32085,0.125,,,7516.76,1,7516.76,8,0,0,,
4198696000029822858,800-4182,1,17256.64,0.041666666666666664,,,12723.04,0,12723.04,0,0.125,1,,
4198696000017641004,800-2493,1,5400,0.041666666666666664,,,3500,0,3500,0,0.125,1,,
4198696000012057119,512-244,1,27300,0.041666666666666664,,,17596,0,17596,0,0.125,1,,
4198696000002584970,800-162,1,34000,0.041666666666666664,,,22251.43,0,22251.43,0,0.125,1,,
4198696000009719324,800-1708,1,30600,0.041666666666666664,,,22277.28,0,22277.28,0,0.125,1,,
4198696000026448477,800-3708,1,55000,0.041666666666666664,,,32150.2,0,32150.2,0,0.125,1,,
4198696000000864064,509-2011,1,51060,0.041666666666666664,,,36381.1,4,36381.1,96,0,0,,
4198696000032273837,800-4448,1,28938.05,0.041666666666666664,,,17941,0,17941,0,0.125,1,,
4198696000020466449,800-2983,2,9568,0.08333333333333333,,,3400,0,3400,0,0.25,1,,
4198696000001424067,520-0142,2,38800,0.08333333333333333,,,14110.81,4,14110.81,48,0,0,,
4198696000023474113,800-3334,1,10580,0.041666666666666664,,,4790,0,4790,0,0.125,1,,
4198696000015724303,800-2338,2,97250,0.08333333333333333,,,37500,0,37500,0,0.25,1,,
4198696000015464625,75-1015,4,152389.38,0.16666666666666666,,,18600,28,18600,168,0,0,,
4198696000014163956,44-1138,2,7176,0.08333333333333333,,,1995,4,1995,48,0,0,,
4198696000012371649,517-1077,5,124549.23,0.20833333333333334,,,17230,1,17230,4.8,0,0,,
4198696000010435163,800-1819,2,23800,0.08333333333333333,,,7750,0,7750,0,0.25,1,,
4198696000009817600,800-1734,3,53700,0.125,,,11700,0,11700,0,0.375,1,,
4198696000007811462,254-506,12,16100,0.5,,,710,996,710,1992,0,0,,
4198696000006681174,72-3148,3,30124,0.125,,,6334,2,6334,16,0,0,,
4198696000005698304,529-067,31,766176.28,1.2916666666666667,,,17000,14,17000,10.838709677419354,0,0,,
4198696000002664872,800-178,1,60200,0.041666666666666664,,,43829,0,43829,0,0.125,1,,
4198696000001614968,522-0157,2,30800,0.08333333333333333,,,11786.13,2,11786.13,24,0,0,,
4198696000001611944,528-0029,24,235863,1,,,6600,10,6600,10,0,0,,
4198696000001045443,512-003,1,11900,0.041666666666666664,,,9574.2,4,9574.2,96,0,0,,
4198696000000862039,509-0148,7,138109,0.2916666666666667,,,14780,4,14780,13.714285714285714,0,0,,
4198696000000677260,376-7,4,38800,0.16666666666666666,,,6055.46,0,6055.46,0,0.5,1,,
4198696000000137989,15-139,3,29000,0.125,,,3963.52,49,3963.52,392,0,0,,
4198696000000602365,106-8,8,42400,0.3333333333333333,,,3534.63,330,3534.63,990,0,0,,
4198696000029007012,800-4070,1,34400,0.041666666666666664,,,22500,0,22500,0,0.125,1,,
4198696000020178246,800-2917,2,24400,0.08333333333333333,,,7943,0,7943,0,0.25,1,,
4198696000012524121,800-1348,1,45800,0.041666666666666664,,,24790,0,24790,0,0.125,1,,
4198696000007365521,800-1311,1,71700,0.041666666666666664,,,44233,0,44233,0,0.125,1,,
4198696000001610081,519-0007,4,5600,0.16666666666666666,,,1040.4,4,1040.4,24,0,0,,
4198696000000861841,509-0126,3,43508,0.125,,,9732.32,2,9732.32,16,0,0,,
4198696000025794191,800-3624,1,7980,0.041666666666666664,,,5493.4,0,5493.4,0,0.125,1,,
4198696000033252587,800-4509,1,20354,0.041666666666666664,,,12566.88,0,12566.88,0,0.125,1,,
4198696000025079297,800-3549,1,18308,0.041666666666666664,,,13041,0,13041,0,0.125,1,,
4198696000016430579,72-3282,2,15000,0.08333333333333333,,,4908.75,2,4908.75,24,0,0,,
4198696000009577106,800-1694,1,24900,0.041666666666666664,,,21174,0,21174,0,0.125,1,,
4198696000006616223,800-1134,3,36200,0.125,,,7144.8,0,7144.8,0,0.375,1,,
4198696000000899466,130-020,2,38786,0.08333333333333333,,,15032.89,5,15032.89,60,0,0,,
4198696000028490016,800-4000,1,14076,0.041666666666666664,,,9987.2,0,9987.2,0,0.125,1,,
4198696000022453598,800-3174,1,8600,0.041666666666666664,,,5589,0,5589,0,0.125,1,,
4198696000019414441,800-2806,1,25000,0.041666666666666664,,,13095.17,0,13095.17,0,0.125,1,,
4198696000006380559,800-1057,1,55800,0.041666666666666664,,,36535,0,36535,0,0.125,1,,
4198696000001096466,523-0020,1,7800,0.041666666666666664,,,5100,2,5100,48,0,0,,
4198696000027915278,800-3899,1,14076,0.041666666666666664,,,10000,0,10000,0,0.125,1,,
4198696000000862300,509-0177,1,11400,0.041666666666666664,,,8555.39,3,8555.39,72,0,0,,
4198696000021527123,106-3007,4,21451.33,0.16666666666666666,,,3500,8,3500,48,0,0,,
4198696000017818608,800-2535,1,10000,0.041666666666666664,,,8032.5,0,8032.5,0,0.125,1,,
4198696000011482868,130-2003,1,15200,0.041666666666666664,,,9950,1,9950,24,0,0,,
4198696000010772084,238-2013,4,248200,0.16666666666666666,,,33000,46,33000,276,0,0,,
4198696000008184045,800-1463,3,89400,0.125,,,19050,0,19050,0,0.375,1,,
4198696000001614653,522-0017,8,260500,0.3333333333333333,,,21900,0,21900,0,1,1,,
4198696000001610117,519-0047,12,165922.48,0.5,,,9540.8,2,9540.8,4,0,0,,
4198696000001040824,393-83,4,95000,0.16666666666666666,,,8715.52,2,8715.52,12,0,0,,
4198696000000863488,509-1034,28,656620.39,1.1666666666666667,,,16065.66,4,16065.66,3.4285714285714284,0,0,,
4198696000000679339,72-1053,6,34600,0.25,,,3437.52,0,3437.52,0,0.75,1,,
4198696000000602302,106-1,8,20400,0.3333333333333333,,,1776.9,328,1776.9,984,0,0,,
4198696000000139897,90-1,13,111770.44,0.5416666666666666,,,4392.96,39,4392.96,72,0,0,,
4198696000000137035,11-266,7,81029,0.2916666666666667,,,5200,19,5200,65.14285714285714,0,0,,
4198696000000143668,247-46,24,175804.6,1,,,4000,83,4000,83,0,0,,
4198696000030947915,800-4293,1,6838.94,0.041666666666666664,,,4100,0,4100,0,0.125,1,,
4198696000026126074,800-3676,4,17987.79,0.16666666666666666,,,3550,0,3550,0,0.5,1,,
4198696000023644970,800-3369,2,17000,0.08333333333333333,,,3320,0,3320,0,0.25,1,,
4198696000029007847,800-4077,1,28600,0.041666666666666664,,,18730,0,18730,0,0.125,1,,
4198696000027037535,800-3793,1,13500,0.041666666666666664,,,9646.02,0,9646.02,0,0.125,1,,
4198696000018185733,800-2589,8,24800,0.3333333333333333,,,2000,0,2000,0,1,1,,
4198696000010799530,800-1902,1,32000,0.041666666666666664,,,20000,0,20000,0,0.125,1,,
4198696000009249598,127-1028,3,1200,0.125,,,202.05,97,202.05,776,0,0,,
4198696000001614365,522-0080,1,50416,0.041666666666666664,,,35900,1,35900,24,0,0,,
4198696000000678628,21-1012,2,9717.7,0.08333333333333333,,,3294.75,3,3294.75,36,0,0,,
4198696000024324922,800-3459,1,18050,0.041666666666666664,,,7100,0,7100,0,0.125,1,,
4198696000018794628,800-2669,1,36524,0.041666666666666664,,,25970,0,25970,0,0.125,1,,
4198696000001613798,522-0007,1,30205.31,0.041666666666666664,,,22980,1,22980,24,0,0,,
4198696000013955202,800-2189,1,48000,0.041666666666666664,,,30990,0,30990,0,0.125,1,,
4198696000004483237,800-554,1,4416,0.041666666666666664,,,3100,1,3100,24,0,0,,
4198696000017105476,800-2450,1,24006,0.041666666666666664,,,13345,0,13345,0,0.125,1,,
4198696000023858494,72-3327,6,34407.08,0.25,,,3855,4,3855,16,0,0,,
4198696000018627737,259-1015,27,272641.09,1.125,,,5600,23,5600,20.444444444444443,0,0,,
4198696000012188195,376-3089,2,8325.28,0.08333333333333333,,,2600,0,2600,0,0.25,1,,
4198696000007923997,800-1400,1,13000,0.041666666666666664,,,5200,1,5200,24,0,0,,
4198696000005314415,533-011,9,288000,0.375,,,20950,6,20950,16,0,0,,
4198696000004902014,106-1001,40,131511.7,1.6666666666666667,,,2190,32,2190,19.2,0,0,,
4198696000004421097,83-2001,26,517851.8,1.0833333333333333,,,6216.6,76,6216.6,70.15384615384616,0,0,,
4198696000003013003,522-0190,81,2098020,3.375,,,16149.15,13,16149.15,3.8518518518518516,0,0,,
4198696000000861652,509-0105,6,127312,0.25,,,14288.06,5,14288.06,20,0,0,,
4198696000000139222,57-20,2,42800,0.08333333333333333,,,9271.68,8,9271.68,96,0,0,,
4198696000000860941,509-0026,4,47039.26,0.16666666666666666,,,8420.33,6,8420.33,36,0,0,,
4198696000019011099,72-3316,1,6440,0.041666666666666664,,,3100,1,3100,24,0,0,,
4198696000012057642,505-043,3,9750,0.125,,,2610,38,2610,304,0,0,,
4198696000007923852,800-1399,1,13000,0.041666666666666664,,,8500,0,8500,0,0.125,1,,
4198696000000677152,168-2032,1,1000,0.041666666666666664,,,643.77,9,643.77,216,0,0,,
4198696000031873270,800-4403,4,30690.28,0.16666666666666666,,,5000,0,5000,0,0.5,1,,
4198696000026126465,800-3680,2,9800,0.08333333333333333,,,3150,0,3150,0,0.25,1,,
4198696000008457282,800-1508,1,73500,0.041666666666666664,,,53532,0,53532,0,0.125,1,,
4198696000006967933,800-1249,2,25900,0.08333333333333333,,,7144.7,0,7144.7,0,0.25,1,,
4198696000004420141,83-2028,1,9900,0.041666666666666664,,,4836,100,4836,2400,0,0,,
4198696000000142147,164-75,3,9060,0.125,,,1126.4,7,1126.4,56,0,0,,
4198696000020666700,800-3010,1,8000,0.041666666666666664,,,5200,0,5200,0,0.125,1,,
4198696000011909741,800-1520,1,5700,0.041666666666666664,,,3633.8,0,3633.8,0,0.125,1,,
4198696000004882562,800-647,1,11800,0.041666666666666664,,,7700,0,7700,0,0.125,1,,
4198696000000864226,509-2029,1,44600,0.041666666666666664,,,29229.61,1,29229.61,24,0,0,,
4198696000020611481,72-3087,4,23400,0.16666666666666666,,,2465,4,2465,24,0,0,,
4198696000010328512,800-1807,1,73300,0.041666666666666664,,,48000,0,48000,0,0.125,1,,
4198696000020529324,800-2989,2,44400,0.08333333333333333,,,14250,0,14250,0,0.25,1,,
4198696000012114292,95-2007,15,56509.29,0.625,,,3030,12,3030,19.2,0,0,,
4198696000006380550,800-1056,1,4500,0.041666666666666664,,,2900,0,2900,0,0.125,1,,
4198696000005094327,800-743,1,29070,0.041666666666666664,,,20000,0,20000,0,0.125,1,,
4198696000004417808,11-1022,4,51112.39,0.16666666666666666,,,4953,47,4953,282,0,0,,
4198696000002584168,800-153,2,1600,0.08333333333333333,,,517.5,0,517.5,0,0.25,1,,
4198696000000863695,509-1507,6,162200,0.25,,,18450,2,18450,8,0,0,,
4198696000000137548,14-11,13,15096,0.5416666666666666,,,225.28,34,225.28,62.769230769230774,0,0,,
4198696000031250642,800-4339,1,38584.07,0.041666666666666664,,,25272,0,25272,0,0.125,1,,
4198696000028680298,800-4034,1,51796,0.041666666666666664,,,36863,0,36863,0,0.125,1,,
4198696000012410045,44-1103,2,2400,0.08333333333333333,,,750,2,750,24,0,0,,
4198696000004421169,83-2041,4,100600,0.16666666666666666,,,12909,102,12909,612,0,0,,
4198696000003065296,3-169,2,4900,0.08333333333333333,,,1631.06,1,1631.06,12,0,0,,
4198696000000513147,259-140,2,24840,0.08333333333333333,,,1,8,1,96,0,0,,
4198696000001406822,524-0085,1,6000,0.041666666666666664,,,4200,2,4200,48,0,0,,
4198696000028910123,800-4055,1,30500,0.041666666666666664,,,19950,0,19950,0,0.125,1,,
4198696000015389098,533-136,2,59600,0.08333333333333333,,,26950,4,26950,48,0,0,,
4198696000000144451,333-48,2,12288,0.08333333333333333,,,2217.6,49,2217.6,588,0,0,,
4198696000022082149,800-3120,1,25000,0.041666666666666664,,,15000,0,15000,0,0.125,1,,
4198696000010978405,800-1934,1,13000,0.041666666666666664,,,7600,0,7600,0,0.125,1,,
4198696000004241172,800-511,2,12400,0.08333333333333333,,,4500,0,4500,0,0.25,1,,
4198696000001615049,522-0042,2,39900,0.08333333333333333,,,13710.29,2,13710.29,24,0,0,,
4198696000001046415,512-112,1,68000,0.041666666666666664,,,44554.56,1,44554.56,24,0,0,,
4198696000024274209,800-3445,2,26012.39,0.08333333333333333,,,9000,0,9000,0,0.25,1,,
4198696000016373161,800-2393,1,18900,0.041666666666666664,,,12389.38,0,12389.38,0,0.125,1,,
4198696000015465210,351-2021,7,283370,0.2916666666666667,,,19100,23,19100,78.85714285714285,0,0,,
4198696000005326446,800-812,2,26200,0.08333333333333333,,,8555.81,0,8555.81,0,0.25,1,,
4198696000004325113,800-523,1,27100,0.041666666666666664,,,23000,0,23000,0,0.125,1,,
4198696000003972094,800-441,1,30100,0.041666666666666664,,,21900,0,21900,0,0.125,1,,
4198696000001674841,526-0010,3,31452.48,0.125,,,7684.85,2,7684.85,16,0,0,,
4198696000001611179,520-0085,16,332554.48,0.6666666666666666,,,14233.79,10,14233.79,15,0,0,,
4198696000001040473,88-17,3,40250,0.125,,,6000,117,6000,936,0,0,,
4198696000000897558,504-042,2,3312,0.08333333333333333,,,1127.41,0,1127.41,0,0.25,1,,
4198696000000863299,509-1013,3,44300,0.125,,,10269.68,18,10269.68,144,0,0,,
4198696000000861769,509-0118,13,252535.13,0.5416666666666666,,,13874.21,4,13874.21,7.384615384615385,0,0,,
4198696000000860779,509-0008,4,50304,0.16666666666666666,,,8560.61,6,8560.61,36,0,0,,
4198696000000679096,72-1020,8,52000,0.3333333333333333,,,4227.52,2,4227.52,6,0,0,,
4198696000000588286,343-11,10,72708.31,0.4166666666666667,,,5710.7,9,5710.7,21.599999999999998,0,0,,
4198696000000142192,164-110,17,24867.26,0.7083333333333334,,,520.96,3,520.96,4.235294117647059,0,0,,
4198696000000136882,11-218,3,65619.82,0.125,,,9320.96,3,9320.96,24,0,0,,
4198696000030354541,800-4252,2,9557.52,0.08333333333333333,,,3500,0,3500,0,0.25,1,,
4198696000012176287,376-3045,1,3805.31,0.041666666666666664,,,2246.37,3,2246.37,72,0,0,,
4198696000011047171,525-0039,2,17664,0.08333333333333333,,,5990,2,5990,24,0,0,,
4198696000000865144,509-2595,1,8200,0.041666666666666664,,,6075.89,4,6075.89,96,0,0,,
4198696000000138997,46-169,3,20164,0.125,,,3104.64,27,3104.64,216,0,0,,
4198696000000899124,502-066,2,39600,0.08333333333333333,,,12930.48,3,12930.48,36,0,0,,
4198696000028572105,520-0178,2,48768,0.08333333333333333,,,13354.23,1,13354.23,12,0,0,,
4198696000026565243,800-3740,1,98256,0.041666666666666664,,,69990,0,69990,0,0.125,1,,
4198696000001046451,512-116,1,14690.27,0.041666666666666664,,,9515.92,4,9515.92,96,0,0,,
4198696000000669525,3-4,2,4000,0.08333333333333333,,,1261.73,1,1261.73,12,0,0,,
4198696000000836196,514-007,2,5200,0.08333333333333333,,,1858.4,4,1858.4,48,0,0,,
4198696000027235358,800-3815,1,28600,0.041666666666666664,,,18695.05,0,18695.05,0,0.125,1,,
4198696000001611791,528-0075,1,1472,0.041666666666666664,,,1041.12,3,1041.12,72,0,0,,
4198696000022839649,800-3229,1,45100,0.041666666666666664,,,29548.24,0,29548.24,0,0.125,1,,
4198696000012176898,376-3051,7,28351.33,0.2916666666666667,,,2536.11,4,2536.11,13.714285714285714,0,0,,
4198696000009956235,800-1725,2,61000,0.08333333333333333,,,19990,0,19990,0,0.25,1,,
4198696000008640133,800-1544,1,53400,0.041666666666666664,,,35000,0,35000,0,0.125,1,,
4198696000005922063,72-3063,14,111093.03,0.5833333333333334,,,5988.08,5,5988.08,8.571428571428571,0,0,,
4198696000004153056,800-494,1,30600,0.041666666666666664,,,20000,0,20000,0,0.125,1,,
4198696000002427378,800-145,1,11600,0.041666666666666664,,,7540,0,7540,0,0.125,1,,
4198696000000864361,509-2508,3,26700,0.125,,,5793.06,5,5793.06,40,0,0,,
4198696000000141337,118-97,18,42500,0.75,,,865.92,22,865.92,29.333333333333332,0,0,,
4198696000000899187,502-073,7,181991,0.2916666666666667,,,18505.75,3,18505.75,10.285714285714285,0,0,,
4198696000032412362,800-4459,2,80276.12,0.08333333333333333,,,28672.57,0,28672.57,0,0.25,1,,
4198696000023203003,800-3280,2,11600,0.08333333333333333,,,3800,0,3800,0,0.25,1,,
4198696000018914586,510-1064,1,68734.51,0.041666666666666664,,,58031.89,1,58031.89,24,0,0,,
4198696000011909140,800-1500,1,13600,0.041666666666666664,,,8850,0,8850,0,0.125,1,,
4198696000003753020,800-398,2,11600,0.08333333333333333,,,4700,0,4700,0,0.25,1,,
4198696000012769001,800-2066,1,12700,0.041666666666666664,,,7490,0,7490,0,0.125,1,,
4198696000023434150,800-3316,16,14400,0.6666666666666666,,,550,0,550,0,2,1,,
4198696000015063467,72-3243,1,8900,0.041666666666666664,,,5800,1,5800,24,0,0,,
4198696000010185329,800-1782,1,27200,0.041666666666666664,,,17787.15,0,17787.15,0,0.125,1,,
4198696000005698452,800-903,1,9000,0.041666666666666664,,,5874.73,0,5874.73,0,0.125,1,,
4198696000001040131,118-58,2,4100,0.08333333333333333,,,760.32,38,760.32,456,0,0,,
4198696000019778316,800-2846,1,14500,0.041666666666666664,,,9500,0,9500,0,0.125,1,,
4198696000032048961,800-4418,1,51681.42,0.041666666666666664,,,33900,0,33900,0,0.125,1,,
4198696000011767179,800-2045,2,21600,0.08333333333333333,,,6900,0,6900,0,0.25,1,,
4198696000006842068,800-1203,1,18500,0.041666666666666664,,,12100,0,12100,0,0.125,1,,
4198696000002921284,800-215,1,20900,0.041666666666666664,,,19500,0,19500,0,0.125,1,,
4198696000001407173,524-0124,1,2900,0.041666666666666664,,,1990,4,1990,96,0,0,,
4198696000033046001,800-4486,1,32240,0.041666666666666664,,,22400,0,22400,0,0.125,1,,
4198696000016879465,524-0665,1,4784,0.041666666666666664,,,3400,3,3400,72,0,0,,
4198696000013107466,800-1957,2,51400,0.08333333333333333,,,15833.78,0,15833.78,0,0.25,1,,
4198696000012114676,376-3038,2,5600,0.08333333333333333,,,1812.88,2,1812.88,24,0,0,,
4198696000010390285,130-063,26,346480,1.0833333333333333,,,9265,32,9265,29.53846153846154,0,0,,
4198696000004421655,83-2019,8,123066,0.3333333333333333,,,7776.6,92,7776.6,276,0,0,,
4198696000003801114,800-404,21,528714,0.875,,,17000,0,17000,0,2.625,1,,
4198696000000602527,106-26,216,987294.87,9,,,3391.19,123,3391.19,13.666666666666666,0,0,,
4198696000000899502,130-024,2,82176,0.08333333333333333,,,27995,0,27995,0,0.25,1,,
4198696000000142372,168-437,1,400,0.041666666666666664,,,91.52,99,91.52,2376,0,0,,
4198696000020033735,800-2895,1,87584,0.041666666666666664,,,89064,0,89064,0,0.125,1,,
4198696000016633982,800-2412,1,24900,0.041666666666666664,,,16292.04,0,16292.04,0,0.125,1,,
4198696000014370612,522-0204,1,29000,0.041666666666666664,,,18204.37,2,18204.37,48,0,0,,
4198696000001407506,524-0502,1,38500,0.041666666666666664,,,29900,1,29900,24,0,0,,
4198696000024931023,800-3528,2,11000,0.08333333333333333,,,3600,0,3600,0,0.25,1,,
4198696000007812578,75-1006,1,53362.83,0.041666666666666664,,,29600,38,29600,912,0,0,,
4198696000000678295,376-122,2,4940,0.08333333333333333,,,1804.98,4,1804.98,48,0,0,,
4198696000000136513,11-14,1,24778.76,0.041666666666666664,,,10362.88,5,10362.88,120,0,0,,
4198696000024819812,800-3515,1,32752,0.041666666666666664,,,23310,0,23310,0,0.125,1,,
4198696000024053044,800-3414,2,18400,0.08333333333333333,,,4050,0,4050,0,0.25,1,,
4198696000021205695,528-0113,6,6206.55,0.25,,,680,13,680,52,0,0,,
4198696000019067807,800-2740,9,173566.37,0.375,,,12950,0,12950,0,1.125,1,,
4198696000018627890,67-1013,3,267000,0.125,,,45800,27,45800,216,0,0,,
4198696000010698261,534-0030,13,28265.49,0.5416666666666666,,,1395,3,1395,5.538461538461539,0,0,,
4198696000006085702,800-985,1,45800,0.041666666666666664,,,30000,0,30000,0,0.125,1,,
4198696000004910420,800-668,4,48800,0.16666666666666666,,,7995.38,0,7995.38,0,0.5,1,,
4198696000004224010,800-503,2,59000,0.08333333333333333,,,22680,0,22680,0,0.25,1,,
4198696000001406327,524-0014,5,14215,0.20833333333333334,,,1950,3,1950,14.399999999999999,0,0,,
4198696000001040203,173-35,3,40300,0.125,,,9000,25,9000,200,0,0,,
4198696000000513102,14-22,61,43730.55,2.5416666666666665,,,400,90,400,35.40983606557377,0,0,,
4198696000033230154,800-4517,1,17257,0.041666666666666664,,,9987,0,9987,0,0.125,1,,
4198696000021192003,512-1007,1,9200,0.041666666666666664,,,6500,2,6500,48,0,0,,
4198696000013348996,800-2103,1,12300,0.041666666666666664,,,8000,0,8000,0,0.125,1,,
4198696000008012201,800-1428,16,30400,0.6666666666666666,,,1200,0,1200,0,2,1,,
4198696000003976063,530-3016,1,9292.03,0.041666666666666664,,,7238,1,7238,24,0,0,,
4198696000000860932,509-0025,3,44428,0.125,,,10372.31,3,10372.31,24,0,0,,
4198696000023716225,800-3384,1,12972,0.041666666666666664,,,9240,0,9240,0,0.125,1,,
4198696000011638433,800-2024,1,8900,0.041666666666666664,,,5800,0,5800,0,0.125,1,,
4198696000000141967,155-2,1,13000,0.041666666666666664,,,7138.56,9,7138.56,216,0,0,,
4198696000033230930,800-4520,1,6770,0.041666666666666664,,,4175,0,4175,0,0.125,1,,
4198696000004993081,800-693,2,69000,0.08333333333333333,,,22604.75,0,22604.75,0,0.25,1,,
4198696000033252576,800-4508,1,50973,0.041666666666666664,,,33481.42,0,33481.42,0,0.125,1,,
4198696000011107120,800-1951,1,10000,0.041666666666666664,,,6083.64,0,6083.64,0,0.125,1,,
4198696000020824869,800-3021,1,82360,0.041666666666666664,,,53990,0,53990,0,0.125,1,,
4198696000015953624,800-2358,1,22900,0.041666666666666664,,,15000,0,15000,0,0.125,1,,
4198696000009867578,800-1743,1,55000,0.041666666666666664,,,30927.06,0,30927.06,0,0.125,1,,
4198696000007279531,800-1299,2,40900,0.08333333333333333,,,13450,0,13450,0,0.25,1,,
4198696000004126990,130-035,8,92064,0.3333333333333333,,,8007,4,8007,12,0,0,,
4198696000003454101,800-332,2,38200,0.08333333333333333,,,12500,0,12500,0,0.25,1,,
4198696000000863956,509-1536,16,655904,0.6666666666666666,,,24699.16,8,24699.16,12,0,0,,
4198696000000138556,41-183,3,24000,0.125,,,3520,2,3520,16,0,0,,
4198696000022897955,800-3234,1,20900,0.041666666666666664,,,13617,0,13617,0,0.125,1,,
4198696000011718447,44-1014,2,3000,0.08333333333333333,,,947,4,947,48,0,0,,
4198696000000862921,509-0545,1,9400,0.041666666666666664,,,6112.26,9,6112.26,216,0,0,,
4198696000000678439,376-138,1,1800,0.041666666666666664,,,1245.92,2,1245.92,48,0,0,,
4198696000000139735,86-27,4,640,0.16666666666666666,,,35.2,96,35.2,576,0,0,,
4198696000025503688,800-3591,1,11800,0.041666666666666664,,,7690,0,7690,0,0.125,1,,
4198696000020466460,800-2984,2,1840,0.08333333333333333,,,625,0,625,0,0.25,1,,
4198696000012360363,44-1066,2,4232,0.08333333333333333,,,1495,4,1495,48,0,0,,
4198696000008012452,800-1431,1,19100,0.041666666666666664,,,6700,0,6700,0,0.125,1,,
4198696000005279023,800-779,1,9200,0.041666666666666664,,,5990,0,5990,0,0.125,1,,
4198696000004150155,130-054,1,41768,0.041666666666666664,,,29733,1,29733,24,0,0,,
4198696000001610396,519-0003,2,20400,0.08333333333333333,,,6661.971,4,6661.971,48,0,0,,
4198696000033046355,800-4488,1,26548.67,0.041666666666666664,,,16400,0,16400,0,0.125,1,,
4198696000025661092,800-3607,2,28000,0.08333333333333333,,,9175,0,9175,0,0.25,1,,
4198696000000670434,3-105,1,3800,0.041666666666666664,,,2490.29,3,2490.29,72,0,0,,
4198696000026427133,800-3701,1,26000,0.041666666666666664,,,15897.48,0,15897.48,0,0.125,1,,
4198696000015527682,106-2039,5,19270.8,0.20833333333333334,,,2438,7,2438,33.6,0,0,,
4198696000013967362,800-2192,2,60600,0.08333333333333333,,,20000,0,20000,0,0.25,1,,
4198696000011516358,130-066,279,660811.01,11.625,,,1596,49,1596,4.21505376344086,0,0,,
4198696000008289749,800-1481,4,80088,0.16666666666666666,,,15200,0,15200,0,0.5,1,,
4198696000005037960,800-735,4,26800,0.16666666666666666,,,3087.5,4,3087.5,24,0,0,,
4198696000001407047,524-0110,2,6600,0.08333333333333333,,,2100,4,2100,48,0,0,,
4198696000000861949,509-0138,5,111779.04,0.20833333333333334,,,15822.94,5,15822.94,24,0,0,,
4198696000000679555,72-1077,18,160896,0.75,,,6178.83,2,6178.83,2.6666666666666665,0.25,1,,
4198696000000140239,90-156,5,66955,0.20833333333333334,,,4723.84,5,4723.84,24,0,0,,
4198696000000899367,130-009,36,125468.68,1.5,,,2375.04,0,2375.04,0,4.5,1,,
4198696000023990540,800-3407,1,21700,0.041666666666666664,,,14200,0,14200,0,0.125,1,,
4198696000014168123,800-2207,2,62300,0.08333333333333333,,,17845.24,0,17845.24,0,0.25,1,,
4198696000009972255,72-5004,4,28400,0.16666666666666666,,,4427,2,4427,12,0,0,,
4198696000001614410,522-0047,1,35700,0.041666666666666664,,,30110.4,2,30110.4,48,0,0,,
4198696000001408064,524-0565,1,4560,0.041666666666666664,,,3100,3,3100,72,0,0,,
4198696000029319190,800-4120,1,9734.52,0.041666666666666664,,,6000,0,6000,0,0.125,1,,
4198696000018523371,800-2627,1,8350,0.041666666666666664,,,6700,0,6700,0,0.125,1,,
4198696000007812119,73-1033,2,8927.43,0.08333333333333333,,,3000,198,3000,2376,0,0,,
4198696000005639072,800-879,2,20600,0.08333333333333333,,,6710,0,6710,0,0.25,1,,
4198696000018934577,800-2717,2,13800,0.08333333333333333,,,4250,0,4250,0,0.25,1,,
4198696000016204360,509-0242,1,7800,0.041666666666666664,,,5112.22,1,5112.22,24,0,0,,
