SKU,Product_ID,Invoice_Date,Line_Quantity,Line_Total_BCY
,4198696000025503079,27 Jun 2025,4.00,353.98
,4198696000025045942,21 Jun 2025,1.00,30973.45
,4198696000025479221,27 Jun 2025,1.00,1858.41
,4198696000025491390,27 Jun 2025,1.00,23008.85
,4198696000025479270,27 Jun 2025,1.00,4070.8
,4198696000025503368,27 Jun 2025,1.00,2212.39
,4198696000025479268,27 Jun 2025,1.00,13274.34
,4198696000025466119,27 Jun 2025,2.85,882.74
,4198696000025491437,27 Jun 2025,2.00,6676.11
,4198696000025466117,27 Jun 2025,2.00,7079.65
,4198696000025587171,28 Jun 2025,1.00,42477.88
,4198696000025587463,30 Jun 2025,1.00,11327.43
,4198696000025606345,30 Jun 2025,4.00,20516.81
,4198696000025634058,30 Jun 2025,1.00,58230.09
,4198696000025606343,30 Jun 2025,4.00,10095.58
,4198696000025606399,30 Jun 2025,1.00,33805.31
,4198696000025045562,21 Jun 2025,1.00,34070.8
,4198696000025631153,30 Jun 2025,1.00,65486.73
,4198696000025591304,28 Jun 2025,1.00,1769.91
,4198696000025653033,30 Jun 2025,1.00,9734.51
,4198696000025631155,30 Jun 2025,3.00,929.2
,4198696000025045560,21 Jun 2025,1.00,34070.8
,4198696000025645006,30 Jun 2025,1.00,4336.28
,4198696000025606179,30 Jun 2025,1.00,139823.01
,4198696000025740296,01 Jul 2025,1.00,17256.64
,4198696000025743377,01 Jul 2025,1.00,7061.95
,4198696000025794143,01 Jul 2025,0.10,1637.17
,4198696000025743373,01 Jul 2025,1.00,109628.32
,4198696000025743375,01 Jul 2025,1.00,9584.07
,4198696000025790760,01 Jul 2025,1.00,65486.73
,4198696000025832402,02 Jul 2025,1.00,47079.65
,4198696000025858067,02 Jul 2025,1.00,3451.33
,4198696000025869089,02 Jul 2025,1.00,5943.36
,4198696000025869097,02 Jul 2025,2.00,18725.66
,4198696000025869091,02 Jul 2025,2.00,11723.89
,4198696000025869093,02 Jul 2025,1.00,5129.2
,4198696000025858065,02 Jul 2025,1.00,3362.83
,4198696000025869087,02 Jul 2025,1.00,10258.41
,4198696000025869095,02 Jul 2025,4.00,10746.9
,4198696000025858842,02 Jul 2025,2.00,11681.42
,4198696000025829131,02 Jul 2025,2.00,29911.5
,4198696000025858846,02 Jul 2025,7.00,2168.14
,4198696000025829129,02 Jul 2025,1.00,18053.1
,4198696000025858844,02 Jul 2025,2.00,25663.72
,4198696000025869652,02 Jul 2025,1.00,39663.72
,4198696000025869654,02 Jul 2025,1.00,8522.12
,4198696000025869656,02 Jul 2025,1.00,3902.65
,4198696000025870230,03 Jul 2025,1.00,61455.75
,4198696000025875860,03 Jul 2025,1.00,1221.24
,4198696000025875793,03 Jul 2025,2.00,16283.19
,4198696000025829813,03 Jul 2025,8.00,4247.79
,4198696000025882654,03 Jul 2025,1.00,24913.27
,4198696000025829811,03 Jul 2025,2.00,48672.57
,4198696000025886906,03 Jul 2025,1.00,18230.09
,4198696000025870275,03 Jul 2025,1.00,16460.18
,4198696000025829618,03 Jul 2025,8.00,2477.88
,4198696000025829616,03 Jul 2025,2.00,9380.53
,4198696000025900125,04 Jul 2025,1.00,12654.87
,4198696000025902463,04 Jul 2025,9.00,2564.6
,4198696000025921085,04 Jul 2025,1.00,38495.58
,4198696000025902461,04 Jul 2025,1.00,74576.99
,4198696000025921087,04 Jul 2025,1.00,38495.58
,4198696000025949685,04 Jul 2025,1.00,28318.58
,4198696000025921360,04 Jul 2025,2.00,2123.89
,4198696000025902195,04 Jul 2025,2.00,57522.12
,4198696000025955465,04 Jul 2025,7.00,42743.36
,4198696000025971210,05 Jul 2025,5.00,2442.48
,4198696000025971680,05 Jul 2025,1.00,29734.51
,4198696000025971794,05 Jul 2025,1.00,102610.62
,4198696000025971212,05 Jul 2025,3.00,976.99
,4198696000025962975,05 Jul 2025,2.00,63539.82
,4198696000026011020,05 Jul 2025,2.00,41946.9
,4198696000026028113,07 Jul 2025,4.00,17486.73
,4198696000026031571,07 Jul 2025,1.00,25971.68
,4198696000026031579,07 Jul 2025,10.00,2849.56
,4198696000022838653,07 May 2025,1.00,66761.06
,4198696000026031577,07 Jul 2025,1.00,1953.98
,4198696000026043464,07 Jul 2025,1.00,20884.96
,4198696000019867755,17 Mar 2025,4.00,33982.3
,4198696000026031573,07 Jul 2025,1.00,25971.68
,4198696000026031878,07 Jul 2025,1.00,5309.73
,4198696000019867757,17 Mar 2025,4.00,1238.94
,4198696000026031575,07 Jul 2025,2.00,162.83
,4198696000021219112,10 Apr 2025,5.00,17920.35
,4198696000021219120,10 Apr 2025,5.00,29469.03
,4198696000026052191,07 Jul 2025,1.00,8761.06
,4198696000026052199,07 Jul 2025,1.00,2831.86
,4198696000026052698,07 Jul 2025,1.00,14601.77
,4198696000021219118,10 Apr 2025,3.00,26283.19
,4198696000024688112,13 Jun 2025,1.00,1548.67
,4198696000024808012,17 Jun 2025,1.00,8584.07
,4198696000026052197,07 Jul 2025,1.00,11681.42
,4198696000021219114,10 Apr 2025,5.00,19513.27
,4198696000021219122,10 Apr 2025,5.00,19513.27
,4198696000026028368,07 Jul 2025,1.00,4070.8
,4198696000026043962,07 Jul 2025,1.00,16608.85
,4198696000026052193,07 Jul 2025,1.00,8761.06
,4198696000026052201,07 Jul 2025,1.00,6814.16
,4198696000026052700,07 Jul 2025,1.00,14601.77
,4198696000021219116,10 Apr 2025,5.00,17123.89
,4198696000021219124,10 Apr 2025,2.00,14814.16
,4198696000022784074,07 May 2025,1.00,24601.77
,4198696000024688110,13 Jun 2025,1.00,796.46
,4198696000024753006,16 Jun 2025,1.00,442.48
,4198696000026052195,07 Jul 2025,2.00,9557.52
,4198696000026052702,07 Jul 2025,2.00,4424.78
,4198696000026052631,07 Jul 2025,2.00,35985.84
,4198696000026028004,07 Jul 2025,1.00,11479.65
,4198696000026106964,08 Jul 2025,1.00,55752.21
,4198696000026118149,08 Jul 2025,1.00,5536.28
,4198696000026106966,08 Jul 2025,6.00,1858.41
,4198696000026118151,08 Jul 2025,1.00,10421.24
,4198696000026118153,08 Jul 2025,1.00,6513.27
,4198696000026052091,07 Jul 2025,1.00,9769.91
,4198696000026052093,07 Jul 2025,1.00,1709.73
,4198696000025146929,24 Jun 2025,1975.00,1747.79
,4198696000026106183,08 Jul 2025,2.00,12920.35
,4198696000025881860,03 Jul 2025,1.00,65486.73
,4198696000026118915,08 Jul 2025,2.00,3419.47
,4198696000026118611,08 Jul 2025,1.00,32389.38
,4198696000026194035,08 Jul 2025,1.00,8849.56
,4198696000026193331,09 Jul 2025,1.00,14159.29
,4198696000025146599,24 Jun 2025,1.00,2300.88
,4198696000026194033,08 Jul 2025,1.00,8849.56
,4198696000026202317,09 Jul 2025,1.00,5840.71
,4198696000026193761,09 Jul 2025,1.00,112654.87
,4198696000026194678,09 Jul 2025,1.00,4778.76
,4198696000026193386,09 Jul 2025,1800.00,1592.92
,4198696000026196206,09 Jul 2025,1.00,8955.75
,4198696000026196210,09 Jul 2025,2.00,569.91
,4198696000026196208,09 Jul 2025,1.00,13433.63
,4198696000026271030,10 Jul 2025,2.00,47256.64
,4198696000025176304,24 Jun 2025,1.00,7079.65
,4198696000025356360,26 Jun 2025,1.00,52212.39
,4198696000025538314,28 Jun 2025,1.00,23203.54
,4198696000025690010,01 Jul 2025,5.00,1473.45
,4198696000025951011,04 Jul 2025,2.00,37327.43
,4198696000025900826,04 Jul 2025,2.00,17044.25
,4198696000026057088,07 Jul 2025,2.00,40056.64
,4198696000026281225,10 Jul 2025,4.00,22796.46
,4198696000025153286,24 Jun 2025,1.00,8955.75
,4198696000025242794,25 Jun 2025,1.00,24778.76
,4198696000026124920,08 Jul 2025,2.00,30973.45
,4198696000025951013,04 Jul 2025,2.00,76840.71
,4198696000026281227,10 Jul 2025,1.00,5780.53
,4198696000026325069,10 Jul 2025,1.00,4396.46
,4198696000025176211,24 Jun 2025,1.00,92566.37
,4198696000025538149,28 Jun 2025,2.00,3539.82
,4198696000025690008,01 Jul 2025,2.00,47584.07
,4198696000025740372,01 Jul 2025,6.00,1858.41
,4198696000026028051,07 Jul 2025,3.00,929.2
,4198696000026052293,07 Jul 2025,14.00,4336.28
,4198696000026194777,09 Jul 2025,3.00,3345.13
,4198696000026261461,10 Jul 2025,1.00,8849.56
,4198696000026316055,10 Jul 2025,1.00,2849.56
,4198696000025176209,24 Jun 2025,2.00,3539.82
,4198696000025325015,25 Jun 2025,2.00,4070.8
,4198696000025538147,28 Jun 2025,1.00,5663.72
,4198696000025740370,01 Jul 2025,1.00,53097.35
,4198696000026028049,07 Jul 2025,1.00,7079.65
,4198696000026118816,08 Jul 2025,1.00,6106.19
,4198696000026052291,07 Jul 2025,2.00,56637.17
,4198696000026194775,09 Jul 2025,3.00,2389.38
,4198696000026261459,10 Jul 2025,1.00,5309.73
,4198696000026316053,10 Jul 2025,1.00,4640.71
,4198696000026325071,10 Jul 2025,1.00,1384.07
,4198696000026325544,10 Jul 2025,1.00,1946.9
,4198696000026278155,10 Jul 2025,1.00,66371.68
,4198696000026278157,10 Jul 2025,3.00,929.2
,4198696000026325542,10 Jul 2025,2.00,24955.75
,4198696000026374196,10 Jul 2025,1.00,11150.44
,4198696000026374109,10 Jul 2025,1.00,52212.39
,4198696000026422549,11 Jul 2025,1.00,2035.4
,4198696000026444542,11 Jul 2025,1.00,10796.46
,4198696000026444605,11 Jul 2025,1.00,7327.43
,4198696000026444657,11 Jul 2025,1.00,30707.96
,4198696000026449981,11 Jul 2025,1.00,3185.84
,4198696000026444540,11 Jul 2025,3.00,265.49
,4198696000026444659,11 Jul 2025,1.00,15486.73
,4198696000026444867,11 Jul 2025,1.00,30973.45
,4198696000026426412,11 Jul 2025,1.00,7083.19
,4198696000026464402,12 Jul 2025,1.00,4159.29
,4198696000026463155,12 Jul 2025,1.00,12831.86
,4198696000026463420,12 Jul 2025,1.00,7897.35
,4198696000026463478,12 Jul 2025,2.00,11072.57
,4198696000026463486,12 Jul 2025,2.00,13026.55
,4198696000026470183,12 Jul 2025,1.00,21584.07
,4198696000026463474,12 Jul 2025,2.00,13026.55
,4198696000026463482,12 Jul 2025,1.00,7408.85
,4198696000026464961,12 Jul 2025,1.00,75221.24
,4198696000026463368,12 Jul 2025,1.00,12300.88
,4198696000026463476,12 Jul 2025,2.00,11561.06
,4198696000026463484,12 Jul 2025,1.00,7408.85
,4198696000026470181,12 Jul 2025,1.00,21584.07
,4198696000026463472,12 Jul 2025,2.00,9769.91
,4198696000026463480,12 Jul 2025,2.00,11723.89
,4198696000024047294,03 Jun 2025,1.00,15530.97
,4198696000025971165,05 Jul 2025,1.00,16637.17
,4198696000024047296,03 Jun 2025,8.00,2230.09
,4198696000024047292,03 Jun 2025,1.00,15530.97
,4198696000026524594,14 Jul 2025,1.00,2123.89
,4198696000026524520,14 Jul 2025,1.00,13716.81
,4198696000026524516,14 Jul 2025,1.00,265.49
,4198696000026538294,14 Jul 2025,2300.00,2035.4
,4198696000026524518,14 Jul 2025,1.00,2035.4
,4198696000026539149,14 Jul 2025,2.00,57876.11
,4198696000026028473,07 Jul 2025,1.00,7433.63
,4198696000026524746,14 Jul 2025,1.00,63716.81
,4198696000026028475,07 Jul 2025,1.00,3982.3
,4198696000026028209,07 Jul 2025,1.00,14039.82
,4198696000026486241,15 Jul 2025,1.00,13283.19
,4198696000026486243,15 Jul 2025,1.00,1597.35
,4198696000026486239,15 Jul 2025,2.00,30769.91
,4198696000026486237,15 Jul 2025,1.00,39345.13
,4198696000026539285,15 Jul 2025,2000.00,1769.91
,4198696000026549479,15 Jul 2025,1.00,0
,4198696000026549475,15 Jul 2025,1.00,1681.42
,4198696000026549477,15 Jul 2025,1.00,1327.43
,4198696000026577006,15 Jul 2025,5.00,1769.91
,4198696000026549473,15 Jul 2025,1.00,116814.16
,4198696000026578006,15 Jul 2025,2.00,38428.32
,4198696000026578115,15 Jul 2025,1.00,88.5
,4198696000026586052,15 Jul 2025,2.00,30088.5
,4198696000026578523,15 Jul 2025,1.00,7610.62
,4198696000026630434,15 Jul 2025,1.00,3699.12
,4198696000026578517,15 Jul 2025,1.00,25663.72
,4198696000026578441,15 Jul 2025,1.00,16902.65
,4198696000026578519,15 Jul 2025,2.00,7964.6
,4198696000026630909,15 Jul 2025,1.00,1415.93
,4198696000026630560,15 Jul 2025,1.00,13433.63
,4198696000026578521,15 Jul 2025,1.00,7345.13
,4198696000026645073,16 Jul 2025,1.00,21061.95
,4198696000026639271,16 Jul 2025,1.00,9911.5
,4198696000026639338,16 Jul 2025,1.00,23716.81
,4198696000026645071,16 Jul 2025,1.00,43362.83
,4198696000026639273,16 Jul 2025,1.00,5221.24
,4198696000026639445,16 Jul 2025,5.00,24424.78
,4198696000026639453,16 Jul 2025,1.00,2930.97
,4198696000026639449,16 Jul 2025,1.00,9118.58
,4198696000026639457,16 Jul 2025,1.00,5129.2
,4198696000026660324,16 Jul 2025,2.00,27079.65
,4198696000026639447,16 Jul 2025,1.00,1791.15
,4198696000026639455,16 Jul 2025,1.00,2523.89
,4198696000026639451,16 Jul 2025,4.00,22470.8
,4198696000026639459,16 Jul 2025,1.00,2116.81
,4198696000026660376,16 Jul 2025,1.00,13716.81
,4198696000026662777,16 Jul 2025,1.00,19295.58
,4198696000026660583,16 Jul 2025,1.00,10828.32
,4198696000026660591,16 Jul 2025,1.00,12619.47
,4198696000026660585,16 Jul 2025,1.00,1791.15
,4198696000026664653,16 Jul 2025,1.00,3893.81
,4198696000026645443,16 Jul 2025,1.00,20796.46
,4198696000026660587,16 Jul 2025,1.00,2116.81
,4198696000026664655,16 Jul 2025,1.00,3982.3
,4198696000026660581,16 Jul 2025,1.00,60980.53
,4198696000026660589,16 Jul 2025,1.00,4884.96
,4198696000026645171,16 Jul 2025,2.00,6371.68
,4198696000026645179,16 Jul 2025,1.00,3274.34
,4198696000026645187,16 Jul 2025,1.00,35132.74
,4198696000026698921,17 Jul 2025,2.00,37522.12
,4198696000026422201,11 Jul 2025,1.00,15929.2
,4198696000026645167,16 Jul 2025,1.00,4955.75
,4198696000026645175,16 Jul 2025,4.00,7787.61
,4198696000026645183,16 Jul 2025,1.00,62300.88
,4198696000026694705,17 Jul 2025,1.00,2831.86
,4198696000026422203,11 Jul 2025,1.00,15929.2
,4198696000026645169,16 Jul 2025,1.00,6902.65
,4198696000026645177,16 Jul 2025,1.00,15663.72
,4198696000026645185,16 Jul 2025,1.00,8141.59
,4198696000026721906,17 Jul 2025,1.00,8849.56
,4198696000026645165,16 Jul 2025,1.00,2477.88
,4198696000026645173,16 Jul 2025,1.00,6283.19
,4198696000026645181,16 Jul 2025,1.00,13893.81
,4198696000026694543,17 Jul 2025,1.00,17433.63
,4198696000026725305,17 Jul 2025,1.00,19539.82
,4198696000026694008,17 Jul 2025,1.00,82389.38
,4198696000026725307,17 Jul 2025,2.00,17911.5
,4198696000026713265,17 Jul 2025,1.00,4623.89
,4198696000026713267,17 Jul 2025,1.00,4455.75
,4198696000026713269,17 Jul 2025,1.00,3867.26
,4198696000026713263,17 Jul 2025,1.00,17654.87
,4198696000026713271,17 Jul 2025,1.00,31610.62
,4198696000026752104,18 Jul 2025,1.00,13362.83
,4198696000026704489,17 Jul 2025,1.00,38946.9
,4198696000026752156,18 Jul 2025,1.00,12477.88
,4198696000026725253,17 Jul 2025,1.00,21592.92
,4198696000026728348,17 Jul 2025,1.00,84070.8
,4198696000026763440,18 Jul 2025,1.00,11327.43
,4198696000026806180,18 Jul 2025,2.00,3362.83
,4198696000026792716,18 Jul 2025,1.00,6513.27
,4198696000026763442,18 Jul 2025,3.00,929.2
,4198696000026806178,18 Jul 2025,8.00,8070.8
,4198696000026792714,18 Jul 2025,5.00,8548.67
,4198696000026806341,18 Jul 2025,1.00,3175.22
,4198696000026806343,18 Jul 2025,1.00,2035.4
,4198696000026806632,18 Jul 2025,1.00,7168.14
,4198696000026806339,18 Jul 2025,1.00,2930.97
,4198696000026806347,18 Jul 2025,1.00,6513.27
,4198696000026806337,18 Jul 2025,1.00,11398.23
,4198696000026806345,18 Jul 2025,1.00,10584.07
,4198696000026806684,18 Jul 2025,2000.00,1769.91
,4198696000026911058,21 Jul 2025,1.00,4867.26
,4198696000026911060,21 Jul 2025,1.00,3982.3
,4198696000026857111,19 Jul 2025,1.00,101769.91
,4198696000026909679,21 Jul 2025,1.00,2605.31
,4198696000026911006,21 Jul 2025,1.00,6283.19
,4198696000026909683,21 Jul 2025,1.00,3663.72
,4198696000026912428,21 Jul 2025,2.00,44778.76
,4198696000026909681,21 Jul 2025,1.00,2686.73
,4198696000026911665,21 Jul 2025,1.00,442.48
,4198696000026725642,17 Jul 2025,2.00,62300.88
,4198696000026792175,18 Jul 2025,1.00,10421.24
,4198696000026911921,21 Jul 2025,1.00,32389.38
,4198696000026865216,19 Jul 2025,2.00,43716.81
,4198696000026792123,18 Jul 2025,1.00,69911.5
,4198696000026904006,21 Jul 2025,1.00,2566.37
,4198696000026904226,22 Jul 2025,1.00,29734.51
,4198696000026865218,19 Jul 2025,3.00,11946.9
,4198696000026792173,18 Jul 2025,2.00,32892.04
,4198696000026921153,22 Jul 2025,1.00,5132.74
,4198696000026925337,22 Jul 2025,1.00,5132.74
,4198696000026943126,22 Jul 2025,1.00,7079.65
,4198696000026964012,22 Jul 2025,1.00,8849.56
,4198696000026943128,22 Jul 2025,1.00,2654.87
,4198696000026964006,22 Jul 2025,1.00,14601.77
,4198696000026964014,22 Jul 2025,2.00,9557.52
,4198696000026943124,22 Jul 2025,1.00,11327.43
,4198696000026943132,22 Jul 2025,1.00,3008.85
,4198696000026964010,22 Jul 2025,1.00,8849.56
,4198696000026943122,22 Jul 2025,2.00,8849.56
,4198696000026943130,22 Jul 2025,1.00,1769.91
,4198696000026964008,22 Jul 2025,1.00,14601.77
,4198696000026964016,22 Jul 2025,2.00,8141.59
,4198696000027010133,23 Jul 2025,1.00,30619.47
,4198696000027010447,23 Jul 2025,1.00,41415.93
,4198696000027039199,23 Jul 2025,25.00,2035.4
,4198696000027010264,23 Jul 2025,2.00,8849.56
,4198696000027010449,23 Jul 2025,1.00,41415.93
,4198696000027039201,23 Jul 2025,25.00,2035.4
,4198696000027010451,23 Jul 2025,2.00,22123.89
,4198696000027039536,23 Jul 2025,1.00,121061.95
,4198696000027039534,23 Jul 2025,1.00,11946.9
,4198696000027039974,23 Jul 2025,1.00,2628.32
,4198696000027048188,23 Jul 2025,1.00,21681.42
,4198696000027039707,23 Jul 2025,1.00,9911.5
,4198696000027039968,23 Jul 2025,2.00,2230.09
,4198696000027039976,23 Jul 2025,3.00,1911.5
,4198696000027048190,23 Jul 2025,1.00,20176.99
,4198696000027039709,23 Jul 2025,1.00,5221.24
,4198696000027039970,23 Jul 2025,1.00,1194.69
,4198696000027039978,23 Jul 2025,7.00,5575.22
,4198696000027039972,23 Jul 2025,1.00,1672.57
,4198696000027105484,24 Jul 2025,5.00,15061.95
,4198696000027105482,24 Jul 2025,1.00,1628.32
,4198696000026043819,07 Jul 2025,1.00,7699.12
,4198696000026043821,07 Jul 2025,1.00,7699.12
,4198696000026043823,07 Jul 2025,1.00,12212.39
,4198696000027111224,24 Jul 2025,1.00,7433.63
,4198696000027101595,24 Jul 2025,1.00,2123.89
,4198696000027101597,24 Jul 2025,1.00,3805.31
,4198696000026954194,22 Jul 2025,1.00,65486.73
,4198696000027048255,23 Jul 2025,2000.00,1769.91
,4198696000027101801,24 Jul 2025,1.00,3097.35
,4198696000027106010,24 Jul 2025,1.00,10530.97
,4198696000027106018,24 Jul 2025,1.00,19469.03
,4198696000027106012,24 Jul 2025,1.00,10530.97
,4198696000027106020,24 Jul 2025,4.00,1415.93
,4198696000027113187,24 Jul 2025,4.00,42477.88
,4198696000027106006,24 Jul 2025,2.00,44070.8
,4198696000027106014,24 Jul 2025,2.00,9557.52
,4198696000027113189,24 Jul 2025,1.00,55752.21
,4198696000027106008,24 Jul 2025,2.00,9557.52
,4198696000027106016,24 Jul 2025,1.00,12123.89
,4198696000027113191,24 Jul 2025,1.00,55752.21
,4198696000027235106,26 Jul 2025,1.00,7079.65
,4198696000027231255,28 Jul 2025,1.00,1709.73
,4198696000027231257,28 Jul 2025,1.00,3500.88
,4198696000027222109,28 Jul 2025,3.00,24212.39
,4198696000027231259,28 Jul 2025,1.00,10339.82
,4198696000027222111,28 Jul 2025,1.00,68938.05
,4198696000027231261,28 Jul 2025,2.00,5373.45
,4198696000024321921,06 Jun 2025,4.00,33217.7
,4198696000027236509,28 Jul 2025,2000.00,1769.91
,4198696000024321923,06 Jun 2025,2.00,569.91
,4198696000027244297,28 Jul 2025,2.00,11561.06
,4198696000027244301,28 Jul 2025,1.00,6106.19
,4198696000027244299,28 Jul 2025,2.00,37939.82
,4198696000027282718,29 Jul 2025,2.00,6371.68
,4198696000025005006,20 Jun 2025,1.00,25309.73
,4198696000025530732,27 Jun 2025,1.00,2477.88
,4198696000025530730,27 Jun 2025,1.00,1592.92
,4198696000025530726,27 Jun 2025,1.00,1548.67
,4198696000025530734,27 Jun 2025,1.00,2743.36
,4198696000025530728,27 Jun 2025,2.00,4778.76
,4198696000027297109,29 Jul 2025,1.00,61061.95
,4198696000023121450,14 May 2025,1.00,3012.39
,4198696000023210697,15 May 2025,2000.00,1769.91
,4198696000023135234,14 May 2025,1.00,35415.93
,4198696000023361092,16 May 2025,2.00,5663.72
,4198696000023361094,16 May 2025,6.00,1858.41
,4198696000023361271,16 May 2025,1.00,4424.78
,4198696000023361273,16 May 2025,1.00,6106.19
,4198696000023394508,19 May 2025,1.00,3008.85
,4198696000023394510,19 May 2025,2.00,15044.25
,4198696000023428493,20 May 2025,2.00,13451.33
,4198696000023428495,20 May 2025,1.00,15575.22
,4198696000023428497,20 May 2025,1.00,15575.22
,4198696000023432381,20 May 2025,1.00,54424.78
,4198696000023367239,16 May 2025,2.00,6548.67
,4198696000023384571,19 May 2025,1.00,6017.7
,4198696000023405187,19 May 2025,1.00,12700.88
,4198696000023473006,21 May 2025,1.00,22796.46
,4198696000023466239,21 May 2025,2.00,12610.62
,4198696000023619079,23 May 2025,1.00,15044.25
,4198696000023619131,23 May 2025,1.00,33451.33
,4198696000023565672,23 May 2025,1.00,18938.05
,4198696000023565674,23 May 2025,1.00,16283.19
,4198696000023619626,24 May 2025,1.00,21168.14
,4198696000023634766,26 May 2025,1.00,6371.68
,4198696000023645115,26 May 2025,1.00,4070.8
,4198696000023645265,27 May 2025,1.00,3012.39
,4198696000023645267,27 May 2025,1.00,12619.47
,4198696000023645269,27 May 2025,1.00,0
,4198696000023688251,27 May 2025,1.00,11150.44
,4198696000023770502,28 May 2025,1.00,10258.41
,4198696000023898782,30 May 2025,1.00,4247.79
,4198696000023982195,02 Jun 2025,1.00,28053.1
,4198696000023982197,02 Jun 2025,1.00,2212.39
,4198696000023982199,02 Jun 2025,1.00,1592.92
,4198696000023984131,02 Jun 2025,1.00,8548.67
,4198696000023918150,30 May 2025,1.00,9292.04
,4198696000023918152,30 May 2025,4.00,26194.69
,4198696000023918154,30 May 2025,1.00,4247.79
,4198696000023918156,30 May 2025,1.00,2654.87
,4198696000024023518,03 Jun 2025,2.00,30796.46
,4198696000024059376,04 Jun 2025,1.00,7433.63
,4198696000024224010,05 Jun 2025,1.00,10421.24
,4198696000024224012,05 Jun 2025,2.00,8141.59
,4198696000024224014,05 Jun 2025,1.00,23040.71
,4198696000024224016,05 Jun 2025,1.00,23040.71
,4198696000024224218,06 Jun 2025,5.00,19539.82
,4198696000024224220,06 Jun 2025,4.00,7164.6
,4198696000024224222,06 Jun 2025,1.00,2116.81
,4198696000024224224,06 Jun 2025,2.00,13189.38
,4198696000024224226,06 Jun 2025,7.00,1994.69
,4198696000024290286,06 Jun 2025,1.00,43362.83
,4198696000024290338,06 Jun 2025,1.00,130973.45
,4198696000024290340,06 Jun 2025,2.70,836.28
,4198696000024290448,06 Jun 2025,1.00,23008.85
,4198696000024290450,06 Jun 2025,7.00,2168.14
,4198696000024310100,06 Jun 2025,1.00,66814.16
,4198696000024310102,06 Jun 2025,5.00,1548.67
,4198696000024324073,06 Jun 2025,1.00,30856.64
,4198696000024324075,06 Jun 2025,1.00,30856.64
,4198696000024345053,09 Jun 2025,1.00,10194.69
,4198696000024388231,10 Jun 2025,1.00,2212.39
,4198696000024415884,10 Jun 2025,1.00,1709.73
,4198696000024415886,10 Jun 2025,1.00,1872.57
,4198696000024415888,10 Jun 2025,5.00,15061.95
,4198696000024415890,10 Jun 2025,1.00,7490.27
,4198696000024597707,12 Jun 2025,2.00,7490.27
,4198696000024604058,12 Jun 2025,1.00,19911.5
,4198696000024604060,12 Jun 2025,1.00,19911.5
,4198696000024604062,12 Jun 2025,1.00,5309.73
,4198696000024604064,12 Jun 2025,1.00,5309.73
,4198696000024604066,12 Jun 2025,1.00,8407.08
,4198696000024679280,13 Jun 2025,1.00,30973.45
,4198696000024684899,13 Jun 2025,4.00,92035.4
,4198696000024789006,16 Jun 2025,1.00,33787.61
,4198696000024811106,17 Jun 2025,1.00,1946.9
,4198696000025005137,20 Jun 2025,1.00,16364.6
,4198696000024868006,18 Jun 2025,1.00,20353.98
,4198696000024868008,18 Jun 2025,1.00,20353.98
,4198696000024868010,18 Jun 2025,2.00,63716.81
,4198696000024868012,18 Jun 2025,2.00,3539.82
,4198696000024868014,18 Jun 2025,1.00,7345.13
,4198696000024868016,18 Jun 2025,1.00,7345.13
,4198696000024868018,18 Jun 2025,1.00,51327.43
,4198696000024868020,18 Jun 2025,1.00,51327.43
,4198696000024868022,18 Jun 2025,2.00,10088.5
,4198696000025001059,20 Jun 2025,1.00,24913.27
,4198696000025001061,20 Jun 2025,12.00,3419.47
,4198696000024916035,18 Jun 2025,1.00,2300.88
,4198696000025153054,24 Jun 2025,1.00,13759.29
,4198696000025153004,24 Jun 2025,1.00,31670.8
,4198696000025153006,24 Jun 2025,3.00,854.87
,4198696000025189073,24 Jun 2025,1.00,20442.48
,4198696000025272112,25 Jun 2025,1.00,98672.57
,4198696000025272159,25 Jun 2025,2.00,44247.79
,4198696000025484109,27 Jun 2025,1.00,20707.96
,4198696000025484111,27 Jun 2025,1.00,36477.88
,4198696000025327030,26 Jun 2025,2.00,19292.04
,4198696000025631048,30 Jun 2025,1.00,6292.04
,4198696000025762338,01 Jul 2025,1.00,14601.77
,4198696000025762342,01 Jul 2025,1.00,4690.27
,4198696000025762340,01 Jul 2025,1.00,8849.56
,4198696000025790231,01 Jul 2025,1.00,11415.93
,4198696000025875019,02 Jul 2025,1.00,48035.4
,4198696000025875017,02 Jul 2025,1.00,4803.54
,4198696000025902444,04 Jul 2025,1.00,9851.33
,4198696000025902442,04 Jul 2025,2.00,32892.04
,4198696000025902446,04 Jul 2025,2.00,569.91
,4198696000026028285,07 Jul 2025,2.00,530.97
,4198696000026028283,07 Jul 2025,2.00,8849.56
,4198696000026052037,07 Jul 2025,1.00,7490.27
,4198696000026052471,07 Jul 2025,1.00,19539.82
,4198696000026052035,07 Jul 2025,1.00,19539.82
,4198696000026124753,08 Jul 2025,1.00,30973.45
,4198696000026124755,08 Jul 2025,1.00,11681.42
,4198696000026106060,08 Jul 2025,10.00,3097.35
,4198696000026194193,09 Jul 2025,1.00,101769.91
,4198696000026118742,08 Jul 2025,1.00,30973.45
,4198696000026106478,08 Jul 2025,1.00,13274.34
,4198696000026106480,08 Jul 2025,2.00,9557.52
,4198696000026106482,08 Jul 2025,8.00,2477.88
,4198696000026444062,11 Jul 2025,1.00,92569.91
,4198696000026444060,11 Jul 2025,1.00,7246.02
,4198696000026444744,11 Jul 2025,1.00,48584.07
,4198696000026444746,11 Jul 2025,1.00,48584.07
,4198696000026463924,12 Jul 2025,2.00,13026.55
